Energy,Rate,totalTime,RateErr,Dataset,yMin,yMax,File,ε_total,ε_eff,Classifier,Scinti,FADC,Septem,Line
4.4,0.46455328,3158.0066,0.10137384,MLP@98,0.36317945,0.56592712,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
4.6,0.33182377,3158.0066,0.08567653,MLP@98,0.24614724,0.41750031,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
4.8,0.7300123,3158.0066,0.12707883,MLP@98,0.60293347,0.85709114,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
5,0.4424317,3158.0066,0.098930736,MLP@98,0.34350096,0.54136244,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
5.2,0.70789072,3158.0066,0.12513858,MLP@98,0.58275214,0.8330293,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
5.4,0.75213389,3158.0066,0.1289899,MLP@98,0.62314399,0.88112379,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
5.6,0.68576913,3158.0066,0.12316777,MLP@98,0.56260136,0.80893691,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
5.8,0.64152596,3158.0066,0.11912838,MLP@98,0.52239758,0.76065435,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
6,0.61940438,3158.0066,0.11705642,MLP@98,0.50234795,0.7364608,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
6.2,0.81849864,3158.0066,0.13456035,MLP@98,0.6839383,0.95305899,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
6.4,0.66364755,3158.0066,0.12116491,MLP@98,0.54248264,0.78481246,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
6.6,0.42031011,3158.0066,0.096425753,MLP@98,0.32388436,0.51673587,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
6.8,0.42031011,3158.0066,0.096425753,MLP@98,0.32388436,0.51673587,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
7,1.0175929,3158.0066,0.15003589,MLP@98,0.86755702,1.1676288,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
7.2,0.81849864,3158.0066,0.13456035,MLP@98,0.6839383,0.95305899,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
7.4,0.97334974,3158.0066,0.14673799,MLP@98,0.82661175,1.1200877,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
7.6,0.66364755,3158.0066,0.12116491,MLP@98,0.54248264,0.78481246,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
7.8,0.99547132,3158.0066,0.1483961,MLP@98,0.84707522,1.1438674,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
8,0.99547132,3158.0066,0.1483961,MLP@98,0.84707522,1.1438674,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
8.2,1.1282008,3158.0066,0.15797972,MLP@98,0.97022112,1.2861806,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
8.4,1.1945656,3158.0066,0.16255979,MLP@98,1.0320058,1.3571254,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
8.6,1.4821462,3158.0066,0.18107298,MLP@98,1.3010732,1.6632192,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
8.8,1.6148757,3158.0066,0.1890069,MLP@98,1.4258688,1.8038826,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
9,1.7697268,3158.0066,0.19786147,MLP@98,1.5718653,1.9675883,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
9.2,1.2609303,3158.0066,0.1670143,MLP@98,1.093916,1.4279446,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
9.4,1.2830519,3158.0066,0.16847297,MLP@98,1.114579,1.4515249,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
9.6,1.1060792,3158.0066,0.15642323,MLP@98,0.94965602,1.2625025,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
9.8,1.0839577,3158.0066,0.15485109,MLP@98,0.92910657,1.2388088,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
10,0.7300123,3158.0066,0.12707883,MLP@98,0.60293347,0.85709114,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
10.2,0.70789072,3158.0066,0.12513858,MLP@98,0.58275214,0.8330293,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
10.4,0.4424317,3158.0066,0.098930736,MLP@98,0.34350096,0.54136244,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
10.6,0.48667487,3158.0066,0.10375943,MLP@98,0.38291544,0.5904343,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
10.8,0.17697268,3158.0066,0.062569291,MLP@98,0.11440339,0.23954197,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
11,0.2875806,3158.0066,0.079760509,MLP@98,0.2078201,0.36734111,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
11.2,0.19909426,3158.0066,0.066364755,MLP@98,0.13272951,0.26545902,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
11.4,0.13272951,3158.0066,0.054186596,MLP@98,0.078542914,0.18691611,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
11.6,0.08848634,3158.0066,0.04424317,MLP@98,0.04424317,0.13272951,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
11.8,0.19909426,3158.0066,0.066364755,MLP@98,0.13272951,0.26545902,MLP@98,0.7056055,0.98292308,MLP,true,true,true,true
0.2,27.873197,3158.0066,0.78523837,lnL@70,27.087959,28.658435,lnL@70,0.50250509,0.7,LnL,true,true,true,true
0.4,16.967256,3158.0066,0.61265209,lnL@70,16.354604,17.579908,lnL@70,0.50250509,0.7,LnL,true,true,true,true
0.6,13.870234,3158.0066,0.55392378,lnL@70,13.31631,14.424158,lnL@70,0.50250509,0.7,LnL,true,true,true,true
0.8,9.1583362,3158.0066,0.45010767,lnL@70,8.7082285,9.6084439,lnL@70,0.50250509,0.7,LnL,true,true,true,true
1,5.7073689,3158.0066,0.35532527,lnL@70,5.3520437,6.0626942,lnL@70,0.50250509,0.7,LnL,true,true,true,true
1.2,3.2739946,3158.0066,0.2691207,lnL@70,3.0048739,3.5431153,lnL@70,0.50250509,0.7,LnL,true,true,true,true
1.4,2.3227664,3158.0066,0.22667879,lnL@70,2.0960876,2.5494452,lnL@70,0.50250509,0.7,LnL,true,true,true,true
1.6,1.4157814,3158.0066,0.17697268,lnL@70,1.2388088,1.5927541,lnL@70,0.50250509,0.7,LnL,true,true,true,true
1.8,1.3715383,3158.0066,0.17418553,lnL@70,1.1973527,1.5457238,lnL@70,0.50250509,0.7,LnL,true,true,true,true
2,1.0839577,3158.0066,0.15485109,lnL@70,0.92910657,1.2388088,lnL@70,0.50250509,0.7,LnL,true,true,true,true
2.2,0.7300123,3158.0066,0.12707883,lnL@70,0.60293347,0.85709114,lnL@70,0.50250509,0.7,LnL,true,true,true,true
2.4,0.64152596,3158.0066,0.11912838,lnL@70,0.52239758,0.76065435,lnL@70,0.50250509,0.7,LnL,true,true,true,true
2.6,0.90698498,3158.0066,0.14164726,lnL@70,0.76533773,1.0486322,lnL@70,0.50250509,0.7,LnL,true,true,true,true
2.8,1.0839577,3158.0066,0.15485109,lnL@70,0.92910657,1.2388088,lnL@70,0.50250509,0.7,LnL,true,true,true,true
3,1.4157814,3158.0066,0.17697268,lnL@70,1.2388088,1.5927541,lnL@70,0.50250509,0.7,LnL,true,true,true,true
3.2,1.2609303,3158.0066,0.1670143,lnL@70,1.093916,1.4279446,lnL@70,0.50250509,0.7,LnL,true,true,true,true
3.4,1.3272951,3158.0066,0.17135306,lnL@70,1.155942,1.4986482,lnL@70,0.50250509,0.7,LnL,true,true,true,true
3.6,0.92910657,3158.0066,0.14336426,lnL@70,0.78574231,1.0724708,lnL@70,0.50250509,0.7,LnL,true,true,true,true
3.8,0.59728279,3158.0066,0.11494713,lnL@70,0.48233567,0.71222992,lnL@70,0.50250509,0.7,LnL,true,true,true,true
4,0.22121585,3158.0066,0.069954594,lnL@70,0.15126126,0.29117044,lnL@70,0.50250509,0.7,LnL,true,true,true,true
4.2,0.35394536,3158.0066,0.08848634,lnL@70,0.26545902,0.4424317,lnL@70,0.50250509,0.7,LnL,true,true,true,true
4.4,0.13272951,3158.0066,0.054186596,lnL@70,0.078542914,0.18691611,lnL@70,0.50250509,0.7,LnL,true,true,true,true
4.6,0.13272951,3158.0066,0.054186596,lnL@70,0.078542914,0.18691611,lnL@70,0.50250509,0.7,LnL,true,true,true,true
4.8,0.39818853,3158.0066,0.093853937,lnL@70,0.30433459,0.49204247,lnL@70,0.50250509,0.7,LnL,true,true,true,true
5,0.19909426,3158.0066,0.066364755,lnL@70,0.13272951,0.26545902,lnL@70,0.50250509,0.7,LnL,true,true,true,true
5.2,0.2875806,3158.0066,0.079760509,lnL@70,0.2078201,0.36734111,lnL@70,0.50250509,0.7,LnL,true,true,true,true
5.4,0.39818853,3158.0066,0.093853937,lnL@70,0.30433459,0.49204247,lnL@70,0.50250509,0.7,LnL,true,true,true,true
5.6,0.4424317,3158.0066,0.098930736,lnL@70,0.34350096,0.54136244,lnL@70,0.50250509,0.7,LnL,true,true,true,true
5.8,0.26545902,3158.0066,0.076631418,lnL@70,0.1888276,0.34209044,lnL@70,0.50250509,0.7,LnL,true,true,true,true
6,0.19909426,3158.0066,0.066364755,lnL@70,0.13272951,0.26545902,lnL@70,0.50250509,0.7,LnL,true,true,true,true
6.2,0.53091804,3158.0066,0.10837319,lnL@70,0.42254485,0.63929123,lnL@70,0.50250509,0.7,LnL,true,true,true,true
6.4,0.33182377,3158.0066,0.08567653,lnL@70,0.24614724,0.41750031,lnL@70,0.50250509,0.7,LnL,true,true,true,true
6.6,0.30970219,3158.0066,0.082771392,lnL@70,0.2269308,0.39247358,lnL@70,0.50250509,0.7,LnL,true,true,true,true
6.8,0.19909426,3158.0066,0.066364755,lnL@70,0.13272951,0.26545902,lnL@70,0.50250509,0.7,LnL,true,true,true,true
7,0.4424317,3158.0066,0.098930736,lnL@70,0.34350096,0.54136244,lnL@70,0.50250509,0.7,LnL,true,true,true,true
7.2,0.37606694,3158.0066,0.091209632,lnL@70,0.28485731,0.46727658,lnL@70,0.50250509,0.7,LnL,true,true,true,true
7.4,0.55303962,3158.0066,0.11060792,lnL@70,0.4424317,0.66364755,lnL@70,0.50250509,0.7,LnL,true,true,true,true
7.6,0.35394536,3158.0066,0.08848634,lnL@70,0.26545902,0.4424317,lnL@70,0.50250509,0.7,LnL,true,true,true,true
7.8,0.61940438,3158.0066,0.11705642,lnL@70,0.50234795,0.7364608,lnL@70,0.50250509,0.7,LnL,true,true,true,true
8,0.61940438,3158.0066,0.11705642,lnL@70,0.50234795,0.7364608,lnL@70,0.50250509,0.7,LnL,true,true,true,true
8.2,0.77425547,3158.0066,0.13087306,lnL@70,0.64338241,0.90512854,lnL@70,0.50250509,0.7,LnL,true,true,true,true
8.4,0.59728279,3158.0066,0.11494713,lnL@70,0.48233567,0.71222992,lnL@70,0.50250509,0.7,LnL,true,true,true,true
8.6,1.0618361,3158.0066,0.15326284,lnL@70,0.90857324,1.2150989,lnL@70,0.50250509,0.7,LnL,true,true,true,true
8.8,0.97334974,3158.0066,0.14673799,lnL@70,0.82661175,1.1200877,lnL@70,0.50250509,0.7,LnL,true,true,true,true
9,1.2830519,3158.0066,0.16847297,lnL@70,1.114579,1.4515249,lnL@70,0.50250509,0.7,LnL,true,true,true,true
9.2,0.97334974,3158.0066,0.14673799,lnL@70,0.82661175,1.1200877,lnL@70,0.50250509,0.7,LnL,true,true,true,true
9.4,1.0618361,3158.0066,0.15326284,lnL@70,0.90857324,1.2150989,lnL@70,0.50250509,0.7,LnL,true,true,true,true
9.6,0.77425547,3158.0066,0.13087306,lnL@70,0.64338241,0.90512854,lnL@70,0.50250509,0.7,LnL,true,true,true,true
9.8,0.7300123,3158.0066,0.12707883,lnL@70,0.60293347,0.85709114,lnL@70,0.50250509,0.7,LnL,true,true,true,true
10,0.53091804,3158.0066,0.10837319,lnL@70,0.42254485,0.63929123,lnL@70,0.50250509,0.7,LnL,true,true,true,true
10.2,0.4424317,3158.0066,0.098930736,lnL@70,0.34350096,0.54136244,lnL@70,0.50250509,0.7,LnL,true,true,true,true
10.4,0.35394536,3158.0066,0.08848634,lnL@70,0.26545902,0.4424317,lnL@70,0.50250509,0.7,LnL,true,true,true,true
10.6,0.33182377,3158.0066,0.08567653,lnL@70,0.24614724,0.41750031,lnL@70,0.50250509,0.7,LnL,true,true,true,true
10.8,0.22121585,3158.0066,0.069954594,lnL@70,0.15126126,0.29117044,lnL@70,0.50250509,0.7,LnL,true,true,true,true
11,0.19909426,3158.0066,0.066364755,lnL@70,0.13272951,0.26545902,lnL@70,0.50250509,0.7,LnL,true,true,true,true
11.2,0.15485109,3158.0066,0.058528212,lnL@70,0.096322882,0.21337931,lnL@70,0.50250509,0.7,LnL,true,true,true,true
11.4,0.13272951,3158.0066,0.054186596,lnL@70,0.078542914,0.18691611,lnL@70,0.50250509,0.7,LnL,true,true,true,true
11.6,0.08848634,3158.0066,0.04424317,lnL@70,0.04424317,0.13272951,lnL@70,0.50250509,0.7,LnL,true,true,true,true
11.8,0.13272951,3158.0066,0.054186596,lnL@70,0.078542914,0.18691611,lnL@70,0.50250509,0.7,LnL,true,true,true,true
0.2,36.743953,3158.0066,0.90157333,lnL@80,35.842379,37.645526,lnL@80,0.57429153,0.8,LnL,true,true,true,true
0.4,21.502181,3158.0066,0.68968276,lnL@80,20.812498,22.191863,lnL@80,0.57429153,0.8,LnL,true,true,true,true
0.6,17.763633,3158.0066,0.62686499,lnL@80,17.136768,18.390498,lnL@80,0.57429153,0.8,LnL,true,true,true,true
0.8,11.901413,3158.0066,0.51310634,lnL@80,11.388306,12.414519,lnL@80,0.57429153,0.8,LnL,true,true,true,true
1,8.8043908,3158.0066,0.44132423,lnL@80,8.3630666,9.2457151,lnL@80,0.57429153,0.8,LnL,true,true,true,true
1.2,4.6012897,3158.0066,0.31904204,lnL@80,4.2822476,4.9203317,lnL@80,0.57429153,0.8,LnL,true,true,true,true
1.4,2.9642924,3158.0066,0.25607586,lnL@80,2.7082165,3.2203682,lnL@80,0.57429153,0.8,LnL,true,true,true,true
1.6,1.9024563,3158.0066,0.20514714,lnL@80,1.6973092,2.1076034,lnL@80,0.57429153,0.8,LnL,true,true,true,true
1.8,1.7254836,3158.0066,0.19537255,lnL@80,1.5301111,1.9208562,lnL@80,0.57429153,0.8,LnL,true,true,true,true
2,1.4157814,3158.0066,0.17697268,lnL@80,1.2388088,1.5927541,lnL@80,0.57429153,0.8,LnL,true,true,true,true
2.2,0.95122815,3158.0066,0.14506093,lnL@80,0.80616722,1.0962891,lnL@80,0.57429153,0.8,LnL,true,true,true,true
2.4,0.77425547,3158.0066,0.13087306,lnL@80,0.64338241,0.90512854,lnL@80,0.57429153,0.8,LnL,true,true,true,true
2.6,1.172444,3158.0066,0.16104757,lnL@80,1.0113964,1.3334916,lnL@80,0.57429153,0.8,LnL,true,true,true,true
2.8,1.2166872,3158.0066,0.16405807,lnL@80,1.0526291,1.3807452,lnL@80,0.57429153,0.8,LnL,true,true,true,true
3,1.6591189,3158.0066,0.19157855,lnL@80,1.4675403,1.8506974,lnL@80,0.57429153,0.8,LnL,true,true,true,true
3.2,1.4821462,3158.0066,0.18107298,lnL@80,1.3010732,1.6632192,lnL@80,0.57429153,0.8,LnL,true,true,true,true
3.4,1.437903,3158.0066,0.17834992,lnL@80,1.2595531,1.6162529,lnL@80,0.57429153,0.8,LnL,true,true,true,true
3.6,1.1060792,3158.0066,0.15642323,lnL@80,0.94965602,1.2625025,lnL@80,0.57429153,0.8,LnL,true,true,true,true
3.8,0.75213389,3158.0066,0.1289899,lnL@80,0.62314399,0.88112379,lnL@80,0.57429153,0.8,LnL,true,true,true,true
4,0.26545902,3158.0066,0.076631418,lnL@80,0.1888276,0.34209044,lnL@80,0.57429153,0.8,LnL,true,true,true,true
4.2,0.4424317,3158.0066,0.098930736,lnL@80,0.34350096,0.54136244,lnL@80,0.57429153,0.8,LnL,true,true,true,true
4.4,0.19909426,3158.0066,0.066364755,lnL@80,0.13272951,0.26545902,lnL@80,0.57429153,0.8,LnL,true,true,true,true
4.6,0.15485109,3158.0066,0.058528212,lnL@80,0.096322882,0.21337931,lnL@80,0.57429153,0.8,LnL,true,true,true,true
4.8,0.46455328,3158.0066,0.10137384,lnL@80,0.36317945,0.56592712,lnL@80,0.57429153,0.8,LnL,true,true,true,true
5,0.26545902,3158.0066,0.076631418,lnL@80,0.1888276,0.34209044,lnL@80,0.57429153,0.8,LnL,true,true,true,true
5.2,0.30970219,3158.0066,0.082771392,lnL@80,0.2269308,0.39247358,lnL@80,0.57429153,0.8,LnL,true,true,true,true
5.4,0.50879645,3158.0066,0.10609139,lnL@80,0.40270506,0.61488785,lnL@80,0.57429153,0.8,LnL,true,true,true,true
5.6,0.48667487,3158.0066,0.10375943,lnL@80,0.38291544,0.5904343,lnL@80,0.57429153,0.8,LnL,true,true,true,true
5.8,0.33182377,3158.0066,0.08567653,lnL@80,0.24614724,0.41750031,lnL@80,0.57429153,0.8,LnL,true,true,true,true
6,0.24333743,3158.0066,0.073368997,lnL@80,0.16996844,0.31670643,lnL@80,0.57429153,0.8,LnL,true,true,true,true
6.2,0.59728279,3158.0066,0.11494713,lnL@80,0.48233567,0.71222992,lnL@80,0.57429153,0.8,LnL,true,true,true,true
6.4,0.50879645,3158.0066,0.10609139,lnL@80,0.40270506,0.61488785,lnL@80,0.57429153,0.8,LnL,true,true,true,true
6.6,0.30970219,3158.0066,0.082771392,lnL@80,0.2269308,0.39247358,lnL@80,0.57429153,0.8,LnL,true,true,true,true
6.8,0.22121585,3158.0066,0.069954594,lnL@80,0.15126126,0.29117044,lnL@80,0.57429153,0.8,LnL,true,true,true,true
7,0.48667487,3158.0066,0.10375943,lnL@80,0.38291544,0.5904343,lnL@80,0.57429153,0.8,LnL,true,true,true,true
7.2,0.46455328,3158.0066,0.10137384,lnL@80,0.36317945,0.56592712,lnL@80,0.57429153,0.8,LnL,true,true,true,true
7.4,0.64152596,3158.0066,0.11912838,lnL@80,0.52239758,0.76065435,lnL@80,0.57429153,0.8,LnL,true,true,true,true
7.6,0.42031011,3158.0066,0.096425753,lnL@80,0.32388436,0.51673587,lnL@80,0.57429153,0.8,LnL,true,true,true,true
7.8,0.81849864,3158.0066,0.13456035,lnL@80,0.6839383,0.95305899,lnL@80,0.57429153,0.8,LnL,true,true,true,true
8,0.70789072,3158.0066,0.12513858,lnL@80,0.58275214,0.8330293,lnL@80,0.57429153,0.8,LnL,true,true,true,true
8.2,0.8848634,3158.0066,0.13990919,lnL@80,0.74495421,1.0247726,lnL@80,0.57429153,0.8,LnL,true,true,true,true
8.4,0.86274181,3158.0066,0.13814925,lnL@80,0.72459256,1.0008911,lnL@80,0.57429153,0.8,LnL,true,true,true,true
8.6,1.1060792,3158.0066,0.15642323,lnL@80,0.94965602,1.2625025,lnL@80,0.57429153,0.8,LnL,true,true,true,true
8.8,1.1945656,3158.0066,0.16255979,lnL@80,1.0320058,1.3571254,lnL@80,0.57429153,0.8,LnL,true,true,true,true
9,1.4157814,3158.0066,0.17697268,lnL@80,1.2388088,1.5927541,lnL@80,0.57429153,0.8,LnL,true,true,true,true
9.2,1.1282008,3158.0066,0.15797972,lnL@80,0.97022112,1.2861806,lnL@80,0.57429153,0.8,LnL,true,true,true,true
9.4,1.1945656,3158.0066,0.16255979,lnL@80,1.0320058,1.3571254,lnL@80,0.57429153,0.8,LnL,true,true,true,true
9.6,0.92910657,3158.0066,0.14336426,lnL@80,0.78574231,1.0724708,lnL@80,0.57429153,0.8,LnL,true,true,true,true
9.8,0.79637706,3158.0066,0.13272951,lnL@80,0.66364755,0.92910657,lnL@80,0.57429153,0.8,LnL,true,true,true,true
10,0.61940438,3158.0066,0.11705642,lnL@80,0.50234795,0.7364608,lnL@80,0.57429153,0.8,LnL,true,true,true,true
10.2,0.59728279,3158.0066,0.11494713,lnL@80,0.48233567,0.71222992,lnL@80,0.57429153,0.8,LnL,true,true,true,true
10.4,0.4424317,3158.0066,0.098930736,lnL@80,0.34350096,0.54136244,lnL@80,0.57429153,0.8,LnL,true,true,true,true
10.6,0.4424317,3158.0066,0.098930736,lnL@80,0.34350096,0.54136244,lnL@80,0.57429153,0.8,LnL,true,true,true,true
10.8,0.22121585,3158.0066,0.069954594,lnL@80,0.15126126,0.29117044,lnL@80,0.57429153,0.8,LnL,true,true,true,true
11,0.2875806,3158.0066,0.079760509,lnL@80,0.2078201,0.36734111,lnL@80,0.57429153,0.8,LnL,true,true,true,true
11.2,0.15485109,3158.0066,0.058528212,lnL@80,0.096322882,0.21337931,lnL@80,0.57429153,0.8,LnL,true,true,true,true
11.4,0.15485109,3158.0066,0.058528212,lnL@80,0.096322882,0.21337931,lnL@80,0.57429153,0.8,LnL,true,true,true,true
11.6,0.08848634,3158.0066,0.04424317,lnL@80,0.04424317,0.13272951,lnL@80,0.57429153,0.8,LnL,true,true,true,true
11.8,0.15485109,3158.0066,0.058528212,lnL@80,0.096322882,0.21337931,lnL@80,0.57429153,0.8,LnL,true,true,true,true
0.2,49.729323,3158.0066,1.0488524,lnL@90,48.680471,50.778175,lnL@90,0.64607797,0.9,LnL,true,true,true,true
0.4,28.802304,3158.0066,0.7982184,lnL@90,28.004085,29.600522,lnL@90,0.64607797,0.9,LnL,true,true,true,true
0.6,24.554959,3158.0066,0.73701738,lnL@90,23.817942,25.291977,lnL@90,0.64607797,0.9,LnL,true,true,true,true
0.8,17.387566,3158.0066,0.62019393,lnL@90,16.767372,18.00776,lnL@90,0.64607797,0.9,LnL,true,true,true,true
1,12.520817,3158.0066,0.5262892,lnL@90,11.994528,13.047106,lnL@90,0.64607797,0.9,LnL,true,true,true,true
1.2,7.5877037,3158.0066,0.40969749,lnL@90,7.1780062,7.9974011,lnL@90,0.64607797,0.9,LnL,true,true,true,true
1.4,4.0482501,3158.0066,0.29925525,lnL@90,3.7489948,4.3475053,lnL@90,0.64607797,0.9,LnL,true,true,true,true
1.6,2.875806,3158.0066,0.25222488,lnL@90,2.6235812,3.1280309,lnL@90,0.64607797,0.9,LnL,true,true,true,true
1.8,2.2785233,3158.0066,0.22450957,lnL@90,2.0540137,2.5030328,lnL@90,0.64607797,0.9,LnL,true,true,true,true
2,1.9909426,3158.0066,0.20986378,lnL@90,1.7810789,2.2008064,lnL@90,0.64607797,0.9,LnL,true,true,true,true
2.2,1.2830519,3158.0066,0.16847297,lnL@90,1.114579,1.4515249,lnL@90,0.64607797,0.9,LnL,true,true,true,true
2.4,1.0839577,3158.0066,0.15485109,lnL@90,0.92910657,1.2388088,lnL@90,0.64607797,0.9,LnL,true,true,true,true
2.6,1.4157814,3158.0066,0.17697268,lnL@90,1.2388088,1.5927541,lnL@90,0.64607797,0.9,LnL,true,true,true,true
2.8,1.437903,3158.0066,0.17834992,lnL@90,1.2595531,1.6162529,lnL@90,0.64607797,0.9,LnL,true,true,true,true
3,2.1457937,3158.0066,0.21787234,lnL@90,1.9279214,2.3636661,lnL@90,0.64607797,0.9,LnL,true,true,true,true
3.2,1.8582131,3158.0066,0.20274768,lnL@90,1.6554655,2.0609608,lnL@90,0.64607797,0.9,LnL,true,true,true,true
3.4,1.6591189,3158.0066,0.19157855,lnL@90,1.4675403,1.8506974,lnL@90,0.64607797,0.9,LnL,true,true,true,true
3.6,1.2830519,3158.0066,0.16847297,lnL@90,1.114579,1.4515249,lnL@90,0.64607797,0.9,LnL,true,true,true,true
3.8,1.0175929,3158.0066,0.15003589,lnL@90,0.86755702,1.1676288,lnL@90,0.64607797,0.9,LnL,true,true,true,true
4,0.33182377,3158.0066,0.08567653,lnL@90,0.24614724,0.41750031,lnL@90,0.64607797,0.9,LnL,true,true,true,true
4.2,0.55303962,3158.0066,0.11060792,lnL@90,0.4424317,0.66364755,lnL@90,0.64607797,0.9,LnL,true,true,true,true
4.4,0.22121585,3158.0066,0.069954594,lnL@90,0.15126126,0.29117044,lnL@90,0.64607797,0.9,LnL,true,true,true,true
4.6,0.22121585,3158.0066,0.069954594,lnL@90,0.15126126,0.29117044,lnL@90,0.64607797,0.9,LnL,true,true,true,true
4.8,0.66364755,3158.0066,0.12116491,lnL@90,0.54248264,0.78481246,lnL@90,0.64607797,0.9,LnL,true,true,true,true
5,0.33182377,3158.0066,0.08567653,lnL@90,0.24614724,0.41750031,lnL@90,0.64607797,0.9,LnL,true,true,true,true
5.2,0.39818853,3158.0066,0.093853937,lnL@90,0.30433459,0.49204247,lnL@90,0.64607797,0.9,LnL,true,true,true,true
5.4,0.61940438,3158.0066,0.11705642,lnL@90,0.50234795,0.7364608,lnL@90,0.64607797,0.9,LnL,true,true,true,true
5.6,0.66364755,3158.0066,0.12116491,lnL@90,0.54248264,0.78481246,lnL@90,0.64607797,0.9,LnL,true,true,true,true
5.8,0.39818853,3158.0066,0.093853937,lnL@90,0.30433459,0.49204247,lnL@90,0.64607797,0.9,LnL,true,true,true,true
6,0.37606694,3158.0066,0.091209632,lnL@90,0.28485731,0.46727658,lnL@90,0.64607797,0.9,LnL,true,true,true,true
6.2,0.66364755,3158.0066,0.12116491,lnL@90,0.54248264,0.78481246,lnL@90,0.64607797,0.9,LnL,true,true,true,true
6.4,0.61940438,3158.0066,0.11705642,lnL@90,0.50234795,0.7364608,lnL@90,0.64607797,0.9,LnL,true,true,true,true
6.6,0.39818853,3158.0066,0.093853937,lnL@90,0.30433459,0.49204247,lnL@90,0.64607797,0.9,LnL,true,true,true,true
6.8,0.2875806,3158.0066,0.079760509,lnL@90,0.2078201,0.36734111,lnL@90,0.64607797,0.9,LnL,true,true,true,true
7,0.59728279,3158.0066,0.11494713,lnL@90,0.48233567,0.71222992,lnL@90,0.64607797,0.9,LnL,true,true,true,true
7.2,0.64152596,3158.0066,0.11912838,lnL@90,0.52239758,0.76065435,lnL@90,0.64607797,0.9,LnL,true,true,true,true
7.4,0.81849864,3158.0066,0.13456035,lnL@90,0.6839383,0.95305899,lnL@90,0.64607797,0.9,LnL,true,true,true,true
7.6,0.55303962,3158.0066,0.11060792,lnL@90,0.4424317,0.66364755,lnL@90,0.64607797,0.9,LnL,true,true,true,true
7.8,0.92910657,3158.0066,0.14336426,lnL@90,0.78574231,1.0724708,lnL@90,0.64607797,0.9,LnL,true,true,true,true
8,0.75213389,3158.0066,0.1289899,lnL@90,0.62314399,0.88112379,lnL@90,0.64607797,0.9,LnL,true,true,true,true
8.2,0.97334974,3158.0066,0.14673799,lnL@90,0.82661175,1.1200877,lnL@90,0.64607797,0.9,LnL,true,true,true,true
8.4,1.0175929,3158.0066,0.15003589,lnL@90,0.86755702,1.1676288,lnL@90,0.64607797,0.9,LnL,true,true,true,true
8.6,1.172444,3158.0066,0.16104757,lnL@90,1.0113964,1.3334916,lnL@90,0.64607797,0.9,LnL,true,true,true,true
8.8,1.4600246,3158.0066,0.17971661,lnL@90,1.280308,1.6397412,lnL@90,0.64607797,0.9,LnL,true,true,true,true
9,1.6148757,3158.0066,0.1890069,lnL@90,1.4258688,1.8038826,lnL@90,0.64607797,0.9,LnL,true,true,true,true
9.2,1.172444,3158.0066,0.16104757,lnL@90,1.0113964,1.3334916,lnL@90,0.64607797,0.9,LnL,true,true,true,true
9.4,1.3272951,3158.0066,0.17135306,lnL@90,1.155942,1.4986482,lnL@90,0.64607797,0.9,LnL,true,true,true,true
9.6,1.0618361,3158.0066,0.15326284,lnL@90,0.90857324,1.2150989,lnL@90,0.64607797,0.9,LnL,true,true,true,true
9.8,0.99547132,3158.0066,0.1483961,lnL@90,0.84707522,1.1438674,lnL@90,0.64607797,0.9,LnL,true,true,true,true
