eventDuration,fadcReadout,szint1,szint2,runNumber
0,1,4095,13,261
1.8113441,1,0,32,261
0.91606157,1,4095,40,261
0.78278043,1,0,54,261
0,1,0,14,261
0,1,4095,31,261
0,1,0,24,261
0.31415285,1,0,49,261
2.1554031,1,0,55,261
0.1024437,1,0,53,261
0.263583,1,0,50,261
0.94291042,1,0,19,261
0.22259083,1,0,25,261
0.60164028,1,0,53,261
0.37190615,1,0,28,261
1.0222599,1,0,65,261
0.13441675,1,0,52,261
0.30002897,1,0,11,261
1.3698511,1,4095,13,261
0.06954545,1,0,45,261
1.9164485,1,0,57,261
0.14506575,1,0,43,261
1.9097157,1,0,33,261
0.28681992,1,0,26,261
0.53631882,1,0,41,261
0.91197545,1,0,26,261
2.1267303,1,0,21,261
1.2540278,1,0,10,261
0.63502278,1,0,32,261
0.3551358,1,0,8,261
0.76757253,1,0,35,261
0.23020113,1,0,26,261
0.35293028,1,0,37,261
0.01648555,1,0,22,261
0.64373095,1,0,19,261
2.0427234,1,0,34,261
1.3447519,1,0,43,261
1.4942607,1,0,34,261
1.5861468,1,0,5,261
0.644262,1,0,38,261
0.13908988,1,0,10,261
0.89445078,1,0,55,261
0.8488513,1,0,29,261
0.6453745,1,0,50,261
0.33526792,1,0,30,261
1.922738,1,0,37,261
0.73367015,1,0,34,261
1.1970998,1,0,55,261
0.57613158,1,0,29,261
0.55730773,1,0,39,261
0.1726533,1,0,55,261
2.1674998,1,0,18,261
1.6128976,1,0,35,261
1.0159506,1,0,51,261
0.98066572,1,4095,29,261
1.0822626,1,0,40,261
0.4855489,1,0,29,261
0,1,0,18,261
1.7272826,1,4095,43,261
0.78910807,1,4095,53,261
1.4559173,1,0,9,261
1.1601748,1,0,50,261
0.5439441,1,29,27,261
0.98905755,1,0,54,261
1.9312204,1,0,20,261
1.1419424,1,0,29,261
2.0916064,1,0,32,261
1.8616418,1,29,26,261
1.1292136,1,0,24,261
0.3694029,1,0,32,261
1.1823788,1,0,63,261
0,1,0,85,261
0.74131785,1,0,28,261
1.2182759,1,0,20,261
0.010731075,1,0,11,261
0.7564132,1,4095,33,261
0.71078995,1,0,59,261
2.2208297,1,0,31,261
0.3440112,1,0,70,261
0.1693494,1,0,11,261
1.2338968,1,0,25,261
1.1771621,1,0,37,261
1.4447202,1,0,37,261
1.5972831,1,0,29,261
1.4193437,1,0,38,261
2.2264334,1,4095,21,261
1.4366642,1,4095,56,261
1.8172801,1,4095,23,261
2.1555338,1,4095,46,261
1.58878,1,0,52,261
1.5164994,1,0,35,261
1.4988853,1,0,10,261
0.8699555,1,0,13,261
1.6278065,1,0,51,261
0.078373575,1,0,52,261
0.74640147,1,0,19,261
0,1,0,40,261
0.9089019,1,0,19,261
0.7865255,1,0,19,261
2.0982583,1,0,58,261
2.0287909,1,4095,18,261
1.3970925,1,0,20,261
1.6588301,1,0,45,261
1.7888774,1,0,32,261
1.9259762,1,4095,46,261
1.1464646,1,0,34,261
1.6605701,1,0,12,261
1.0443801,1,0,17,261
0.848234,1,0,27,261
0.4816662,1,0,16,261
1.9528599,1,0,4,261
0.41430617,1,0,46,261
1.5677269,1,0,42,261
0.13921085,1,0,24,261
1.483735,1,0,62,261
1.073955,1,0,23,261
0.79529682,1,0,20,261
0.04428715,1,0,44,261
2.1501271,1,4095,38,261
0.43308192,1,0,26,261
0.49687217,1,0,40,261
2.2452318,1,0,35,261
1.7282973,1,4095,50,261
1.8648416,1,0,19,261
1.6598364,1,4095,56,261
1.337299,1,0,33,261
1.8858998,1,4095,45,261
0.79394303,1,0,45,261
1.836351,1,0,19,261
2.1001713,1,0,48,261
1.639769,1,0,36,261
0.30546215,1,0,15,261
1.8510445,1,4095,27,261
1.6509886,1,4095,22,261
1.4830905,1,4095,17,261
0.75843543,1,0,52,261
0.91419363,1,0,18,261
1.8435659,1,0,47,261
1.0396934,1,19,18,261
0.2524515,1,0,34,261
0,1,0,255,261
2.1086613,1,0,62,261
0.18843965,1,0,34,261
0.37160855,1,4095,42,261
0.2549641,1,0,51,261
1.1213913,1,4095,6,261
1.9175742,1,3,4,261
0.85420495,1,0,43,261
1.486018,1,0,48,261
0.059375125,1,0,56,261
0.047332775,1,0,13,261
2.0014242,1,4095,55,261
1.548445,1,0,18,261
0.36008777,1,0,55,261
1.4226024,1,4095,37,261
2.1639297,1,0,49,261
1.2149109,1,0,52,261
0.23262555,1,0,54,261
1.818891,1,4095,15,261
1.6722521,1,0,46,261
1.1770757,1,4095,57,261
2.0591888,1,0,48,261
1.4968278,1,0,25,261
0.70908018,1,0,50,261
1.3613836,1,0,17,261
0.88962743,1,0,34,261
0.15535515,1,0,19,261
0.96631572,1,0,37,261
1.8527391,1,0,61,261
0.50481635,1,0,60,261
0.0795414,1,0,44,261
1.839352,1,0,11,261
1.2036581,1,0,32,261
0.47726513,1,0,24,261
1.9534261,1,0,30,261
0.3256112,1,0,22,261
1.0972558,1,0,52,261
1.2521809,1,4095,41,261
1.5852509,1,0,18,261
1.315869,1,0,59,261
1.2915721,1,0,11,261
0.22118795,1,0,69,261
2.0462298,1,0,15,261
1.8012678,1,4095,57,261
1.060512,1,0,18,261
0.15971502,1,0,51,261
1.3557505,1,0,58,261
1.9588311,1,4095,31,261
2.0105694,1,4095,119,261
1.6187598,1,0,27,261
1.6684419,1,0,24,261
0.41210687,1,0,54,261
0.157045,1,0,37,261
1.9916048,1,0,35,261
0.10235625,1,0,26,261
1.5297912,1,4095,34,261
1.3489338,1,0,33,261
1.0364967,1,0,42,261
0.39433687,1,0,47,261
0.065785275,1,0,20,261
0.67675475,1,0,49,261
1.4249273,1,0,37,261
1.2959271,1,0,26,261
0.17433677,1,0,15,261
0,1,0,26,261
1.2988951,1,0,50,261
0.2181482,1,0,39,261
0.86379185,1,0,15,261
0,1,0,13,261
1.6657601,1,0,17,261
0,1,0,40,261
2.1159725,1,4095,64,261
1.4648392,1,0,18,261
1.6224567,1,0,58,261
0.77996895,1,0,47,261
0.42979282,1,0,34,261
1.287108,1,0,47,261
2.2486086,1,0,18,261
1.8529312,1,4095,13,261
0.96729293,1,0,12,261
0.83693285,1,0,42,261
1.4840806,1,0,38,261
2.0692492,1,0,9,261
1.5677726,1,0,21,261
1.4137743,1,0,48,261
1.4968864,1,0,54,261
1.6880957,1,0,53,261
1.6754914,1,0,6,261
1.6781734,1,0,15,261
0.9949116,1,0,63,261
0.93569753,1,4095,47,261
0.019169375,1,0,48,261
0.3588529,1,0,31,261
0.29110438,1,0,25,261
0.22848917,1,4095,163,261
1.9236158,1,0,16,261
1.3633054,1,4095,17,261
0.82359383,1,4095,33,261
1.3658699,1,0,11,261
1.7395157,1,0,13,261
1.3144367,1,4095,15,261
1.0773329,1,0,25,261
0.97510845,1,0,45,261
2.0670499,1,0,38,261
1.5722831,1,40,38,261
1.5427518,1,0,7,261
1.6857555,1,0,17,261
0.0752605,1,0,39,261
0.9531875,1,0,47,261
0.49486295,1,4095,55,261
1.3116408,1,0,41,261
1.9137663,1,0,22,261
1.7903649,1,0,43,261
0,1,0,255,261
0.3047602,1,0,43,261
1.9666326,1,4095,57,261
0.4014734,1,0,56,261
0.98775515,1,0,59,261
1.7203924,1,0,42,261
0.21788205,1,0,56,261
0,1,0,23,261
1.9449538,1,0,36,261
1.3557255,1,0,26,261
1.7781107,1,0,22,261
1.0156892,1,0,34,261
0.80663677,1,0,45,261
0.57372268,1,0,62,261
0.86869897,1,0,54,261
0,1,0,29,261
0.38481298,1,0,36,261
1.3689758,1,4095,59,261
2.039057,1,0,35,261
0.75899342,1,0,54,261
0.46164525,1,0,37,261
0.0813874,1,0,20,261
2.1285237,1,0,58,261
0.33417305,1,0,9,261
0.79342643,1,0,51,261
0.58443397,1,0,27,261
2.5e-07,1,4095,12,261
0.81893518,1,0,43,261
2.236838,1,0,25,261
1.4748724,1,0,43,261
0.44401612,1,0,46,261
1.108106,1,4095,64,261
1.6708247,1,0,14,261
0.3225536,1,0,41,261
0.92523522,1,0,16,261
2.0274137,1,0,30,261
1.1523358,1,4095,14,261
0.17925092,1,0,21,261
0.93279408,1,0,18,261
1.1457115,1,0,44,261
2.1216664,1,0,38,261
1.8838871,1,0,37,261
0.27132795,1,0,55,261
1.6555653,1,40,38,261
1.0643122,1,0,22,261
1.6112695,1,4095,10,261
0.51312987,1,0,41,261
1.6443216,1,4095,9,261
0.92206698,1,0,33,261
1.3306586,1,4095,53,261
1.0241266,1,0,24,261
0.01179285,1,0,12,261
0.80872365,1,4095,53,261
0.82413653,1,0,48,261
0.313081,1,0,23,261
1.7952436,1,4095,47,261
0.87729037,1,0,31,261
1.9599124,1,0,33,261
0,1,0,56,261
1.5981319,1,0,54,261
1.0506519,1,4095,26,261
1.8368332,1,4095,21,261
1.798939,1,0,9,261
0.44050975,1,0,36,261
0.58735047,1,0,43,261
0.26306177,1,0,43,261
1.8511475,1,0,15,261
1.8423863,1,0,47,261
0.39031387,1,0,56,261
0.84954387,1,0,21,261
1.5437729,1,0,29,261
1.9384594,1,0,27,261
1.2136722,1,0,19,261
0.92011237,1,0,35,261
0.16939235,1,0,53,261
0.0632971,1,0,21,261
1.8196926,1,0,49,261
0.37459495,1,0,35,261
2.2573627,1,0,13,261
1.7516824,1,4095,46,261
1.6594151,1,4095,30,261
0.65149265,1,0,65,261
0.12856682,1,0,44,261
1.0464906,1,0,18,261
1.9943729,1,4095,15,261
1.6176528,1,0,26,261
0.2850366,1,0,5,261
0.34834353,1,0,56,261
0.4700909,1,0,46,261
0.30241012,1,0,58,261
0.51358275,1,0,31,261
0.19420742,1,0,22,261
0.030765125,1,0,42,261
1.4654426,1,0,45,261
2.1655611,1,0,39,261
1.5955465,1,4095,9,261
1.099759,1,0,24,261
0.95234207,1,0,57,261
1.6210066,1,0,47,261
1.5504112,1,0,27,261
1.3104802,1,0,22,261
1.2926038,1,0,30,261
0.71216215,1,25,23,261
1.6975068,1,0,17,261
1.968588,1,4095,44,261
1.0220836,1,0,37,261
0.23947325,1,0,14,261
1.8576462,1,0,26,261
0.24225908,1,0,33,261
0.99711318,1,0,30,261
1.1807038,1,0,26,261
0.1210182,1,0,34,261
0.74280773,1,0,26,261
0.82905547,1,0,49,261
0.090322475,1,0,52,261
0.97036365,1,0,37,261
1.6192012,1,0,35,261
0.66496582,1,0,33,261
1.2317641,1,4095,38,261
2.2528903,1,0,27,261
1.9103879,1,4095,22,261
2.1560809,1,0,15,261
1.6590434,1,0,33,261
1.9576673,1,0,23,261
0.027946825,1,0,12,261
0.63997645,1,0,55,261
0.2569025,1,0,13,261
2.178826,1,0,40,261
2.0450625,1,0,19,261
0.3725053,1,0,36,261
0,1,0,255,261
1.984803,1,4095,26,261
0.158131,1,0,53,261
1.8723649,1,0,23,261
1.0588009,1,0,20,261
1.8714293,1,0,18,261
0.8101665,1,0,51,261
1.4354763,1,0,46,261
1.7035554,1,0,29,261
0.31283558,1,0,39,261
0.79186005,1,4095,43,261
1.6068853,1,0,35,261
0.04617695,1,0,17,261
0.37442192,1,0,33,261
0.52446072,1,0,46,261
0,1,0,255,261
0.88389622,1,0,42,261
1.5267505,1,0,53,261
1.8577106,1,0,22,261
1.5270249,1,0,16,261
0.454146,1,0,56,261
0.57662515,1,0,22,261
1.6929592,1,0,33,261
1.898398,1,0,31,261
1.6480221,1,0,55,261
1.4953266,1,0,56,261
1.0194407,1,0,14,261
0.68529857,1,0,15,261
0.42643255,1,0,60,261
0.68750418,1,0,50,261
1.3374866,1,0,46,261
1.0203436,1,4095,69,261
0.39154565,1,0,19,261
1.3048893,1,0,11,261
1.4421605,1,0,47,261
1.06588,1,0,16,261
1.7485448,1,0,58,261
1.5679451,1,0,8,261
0,1,0,255,261
0.044455775,1,0,18,261
1.5767846,1,0,53,261
0,1,0,255,261
2.2342878,1,0,53,261
2.0975961,1,0,31,261
1.4806778,1,0,63,261
1.8192959,1,4095,31,261
0,1,0,255,261
0,1,0,255,261
1.1610524,1,0,46,261
1.9289719,1,0,48,261
0.14436433,1,0,56,261
5.75e-07,1,0,26,261
1.8611605,1,0,56,261
1.3154762,1,0,14,261
1.6775078,1,0,28,261
1.1072615,1,0,53,261
0.61012507,1,0,11,261
2.250882,1,4095,32,261
0.07738105,1,0,55,261
2.2275577,1,0,42,261
0.086736025,1,0,53,261
0.39466563,1,0,51,261
2.258278,1,0,52,261
1.0140924,1,0,40,261
1.2020528,1,0,64,261
1.6657894,1,0,38,261
0.2705136,1,0,124,261
2.0007806,1,0,39,261
1.5744852,1,0,55,261
2.0788296,1,0,54,261
1.2219623,1,0,6,261
0.4994262,1,0,5,261
2.0789589,1,4095,45,261
1.6569966,1,0,52,261
2.1182393,1,0,24,261
0.9637958,1,0,39,261
1.1835051,1,0,45,261
1.4832747,1,0,50,261
0.09468045,1,0,23,261
0.50164487,1,0,33,261
0.7972275,1,0,49,261
0.19426908,1,0,52,261
2.1668907,1,0,60,261
0.201138,1,0,61,261
0.0225754,1,0,23,261
0,1,0,255,261
0.78432713,1,0,27,261
1.0050733,1,0,23,261
0.7812175,1,0,35,261
1.4288335,1,4095,52,261
0.91306485,1,0,27,261
0,1,0,21,261
1.6671664,1,4095,22,261
0.60282753,1,0,37,261
1.6204761,1,0,55,261
1.7657884,1,0,51,261
1.1092939,1,0,43,261
2.002335,1,4095,46,261
0.79997197,1,0,20,261
7.25e-07,1,0,36,261
0.70993682,1,0,32,261
0.16264642,1,0,55,261
1.0264822,1,0,47,261
1.6887884,1,4095,43,261
0.30113035,1,0,47,261
1.54854,1,0,42,261
1.3053818,1,4095,14,261
3e-07,1,0,28,261
0.7510005,1,0,41,261
0.63853222,1,0,33,261
0.52081925,1,0,22,261
1.1927428,1,0,40,261
0.45845067,1,0,30,261
1.2039376,1,4095,37,261
2.2562104,1,4095,26,261
1.9978086,1,0,65,261
2.0680987,1,0,47,261
0,1,0,255,261
2.231832,1,4095,19,261
0.10421437,1,0,23,261
0.97309618,1,0,24,261
1.1539044,1,0,43,261
0,1,0,30,261
1.6549734,1,0,36,261
1.8971229,1,0,62,261
0.69524132,1,4095,31,261
1.079783,1,0,23,261
0.95233168,1,0,38,261
0.2906647,1,0,8,261
0.32552235,1,0,57,261
1.3301067,1,4095,35,261
0.1933702,1,0,25,261
1.3725923,1,0,64,261
0.1059781,1,0,33,261
1.2818986,1,4095,35,261
0.36239233,1,0,18,261
0.2729514,1,0,32,261
1.1076328,1,0,54,261
0.62135105,1,0,38,261
0.27407938,1,0,29,261
1.0966756,1,0,50,261
0.9893509,1,0,10,261
0.63038693,1,0,24,261
1.116474,1,0,28,261
2.1118976,1,0,22,261
0.37681628,1,0,44,261
0.22039027,1,0,32,261
1.2745157,1,0,57,261
0.78109938,1,0,4,261
1.3850344,1,0,39,261
2.1633429,1,4095,39,261
0,1,0,12,261
1.0512304,1,0,10,261
1.1144091,1,0,33,261
0.064333525,1,0,45,261
1.6821301,1,4095,46,261
1.9487915,1,4095,26,261
1.0981137,1,0,43,261
0.45898745,1,4095,50,261
1.1914863,1,4095,22,261
1.3726033,1,0,29,261
0.8271099,1,0,7,261
0.45096417,1,0,23,261
1.0940355,1,0,23,261
1.3633502,1,0,28,261
1.9063126,1,0,46,261
0.95348355,1,0,42,261
0.9888685,1,4095,60,261
1.3061007,1,0,6,261
1.9034604,1,0,32,261
0.96236237,1,0,19,261
0.58184215,1,0,47,261
0.87795705,1,0,63,261
0.846027,1,0,46,261
0.1684992,1,0,40,261
0.39694135,1,0,15,261
1.0138332,1,0,25,261
1.3443528,1,0,38,261
0.22418225,1,0,56,261
1.4262667,1,0,43,261
1.0005465,1,0,47,261
1.1710111,1,0,16,261
0,1,0,54,261
1.3674302,1,0,2,261
0.47472287,1,0,45,261
2.0156104,1,0,60,261
2.1260184,1,0,31,261
0.68114087,1,0,20,261
1.7269643,1,0,48,261
1.6928699,1,0,19,261
1.8161806,1,0,47,261
2.1998057,1,0,40,261
0.17177605,1,0,50,261
1.8584479,1,0,36,261
0.46914628,1,0,45,261
1.3814465,1,0,42,261
2.2504534,1,4095,6,261
0.005750225,1,0,26,261
1.2745038,1,0,50,261
1.2237775,1,0,50,261
1.685505,1,0,38,261
0.807687,1,13,10,261
1.9574009,1,0,57,261
1.3658599,1,4095,31,261
2.1631805,1,0,28,261
2.2290671,1,0,21,261
1.828321,1,4095,15,261
1.7120613,1,4095,40,261
0.7894482,1,0,35,261
0.23254373,1,0,55,261
1.171835,1,0,38,261
2.0935481,1,0,5,261
1.4106915,1,0,14,261
0.85948483,1,4095,28,261
2.1614105,1,0,41,261
1.4577177,1,0,47,261
0.23611435,1,0,35,261
0.54631893,1,0,48,261
0.11113448,1,0,39,261
1.5311961,1,0,26,261
0.26804747,1,0,26,261
2.1681204,1,0,32,261
0.2102302,1,0,39,261
0.73802432,1,0,29,261
1.2763467,1,0,28,261
0.5329665,1,0,7,261
0.3793705,1,0,48,261
0.50254515,1,0,15,261
1.6331694,1,4095,38,261
2.1209444,1,0,20,261
0.78569947,1,4095,35,261
0.82629118,1,0,4,261
0.26848413,1,0,54,261
2.2557125,1,0,16,261
1.3980293,1,0,18,261
2.182607,1,0,31,261
1.0333209,1,4095,18,261
0,1,0,255,261
1.3149531,1,0,13,261
0.59178028,1,0,40,261
0.00014955,1,0,15,261
0.30852125,1,0,23,261
0.26940547,1,0,9,261
1.1806893,1,0,14,261
2.0951719,1,0,53,261
1.1674164,1,0,26,261
1.4118946,1,4095,48,261
2.0752739,1,0,44,261
0.40085247,1,0,8,261
0.93839288,1,0,54,261
0.99444918,1,0,50,261
0.22992367,1,0,6,261
1.472374,1,0,52,261
0.52864485,1,0,36,261
1.3167279,1,0,13,261
0.610302,1,0,54,261
0.78705405,1,0,51,261
0.5890159,1,0,17,261
0.82079845,1,0,42,261
1.7801316,1,0,50,261
1.8126594,1,0,65,261
1.4806694,1,0,45,261
0.12061023,1,0,14,261
0.87316235,1,0,27,261
0.000725775,1,4095,50,261
1.3771667,1,0,38,261
0.29820715,1,4095,25,263
0.3650224,1,0,61,263
1.9991282,1,0,31,263
0.41086528,1,0,25,263
1.5750826,1,0,20,263
2.150559,1,0,27,263
0.7517367,1,0,27,263
1.7059319,1,0,37,263
0.35788558,1,0,47,263
1.5828106,1,0,22,263
1.9650796,1,4095,16,263
0.49938353,1,0,26,263
0.64518282,1,0,54,263
1.851532,1,0,29,263
2.2223928,1,4095,30,263
0,1,0,25,263
1.94223,1,0,20,263
0.83324235,1,0,36,263
1.4037528,1,0,52,263
0.0157198,1,0,26,263
1.5982618,1,0,54,263
0.0515327,1,0,21,263
2.2457293,1,4095,22,263
0.84719652,1,4095,8,263
1.9956677,1,0,32,263
1.5041767,1,17,14,263
0.88493078,1,0,40,263
2.2527004,1,0,22,263
0.41382713,1,0,38,263
0.33602408,1,0,33,263
1.4759252,1,0,15,263
1.7372909,1,0,30,263
1.6914751,1,0,58,263
0.50100667,1,0,16,263
0.0356169,1,0,57,263
1.4860655,1,28,26,263
1.3396536,1,4095,22,263
0.71414755,1,0,48,263
1.9208001,1,4095,36,263
2.2319803,1,0,20,263
1.4929633,1,0,7,263
0.0961407,1,0,26,263
0.05155455,1,0,46,263
0.16627948,1,0,10,263
0.2682714,1,0,55,263
1.2942269,1,0,22,263
1.04498,1,0,35,263
0.97421975,1,0,32,263
0.81481345,1,0,22,263
0.93271525,1,0,16,263
0.361094,1,0,28,263
2.0182494,1,4095,33,263
1.9190459,1,0,22,263
1.8219201,1,4095,57,263
1.3912259,1,0,19,263
2.1763327,1,4095,44,263
0.38687637,1,0,34,263
1.8579331,1,0,50,263
1.6020046,1,31,29,263
0.96420868,1,0,42,263
0.052739525,1,0,42,263
1.6682387,1,0,54,263
2.2489571,1,0,18,263
0.50164787,1,0,13,263
0.4282042,1,0,46,263
0.207166,1,0,29,263
1.1101642,1,0,13,263
1.2165501,1,4095,6,263
1.5697962,1,0,41,263
1.2116757,1,0,17,263
1.2422577,1,0,53,263
0.91957795,1,0,38,263
1.9239575,1,0,22,263
2.0588525,1,0,35,263
0.58022045,1,49,45,263
2.1395163,1,0,28,263
0.5468061,1,0,16,263
0.81282873,1,0,44,263
1.8662006,1,0,31,263
0.59794053,1,0,49,263
0.2919517,1,0,50,263
0.69328805,1,0,20,263
0.41306512,1,0,61,263
0.92159603,1,0,12,263
2.1592089,1,0,59,263
0.81258738,1,0,39,263
1.407703,1,0,58,263
2.2598984,1,0,23,263
2.0063138,1,4095,38,263
1.324804,1,0,43,263
0.13160278,1,0,53,263
1.7792459,1,0,11,263
1.2019578,1,4095,43,263
0.48557888,1,0,15,263
2.1941806,1,0,56,263
0,1,34,32,263
0.9574075,1,0,33,263
1.0930388,1,0,52,263
1.0161879,1,0,18,263
0.81158585,1,4095,19,263
1.9453729,1,4095,50,263
0.32576455,1,0,46,263
1.6336907,1,0,53,263
0.79443493,1,0,54,263
0.7843721,1,0,50,263
1.0727889,1,0,3,263
1.9906064,1,0,27,263
0.1250391,1,0,27,263
1.1835892,1,0,47,263
1.0482877,1,0,24,263
1.9048606,1,0,30,263
2.0809591,1,0,18,263
0.090342225,1,0,16,263
1.2326831,1,0,58,263
0,1,0,255,263
2.035267,1,0,45,263
1.9831501,1,0,40,263
1.0440558,1,0,21,263
0.8940906,1,0,23,263
1.1191557,1,0,29,263
0.20227238,1,0,29,263
1.1492474,1,4095,46,263
0.43640262,1,0,36,263
0.7831609,1,0,49,263
1.3659912,1,0,12,263
1.1966237,1,0,72,263
0.55540888,1,0,9,263
1.1925656,1,0,4,263
0.51555835,1,0,49,263
1.7124587,1,0,24,263
1.5726898,1,4095,25,263
2.1950618,1,0,58,263
1.7189271,1,0,31,263
2.110809,1,0,13,263
0.92195485,1,4095,52,263
0.66996255,1,0,15,263
0.90982243,1,0,29,263
2.1241744,1,0,42,263
1.0911662,1,0,42,263
1.8767835,1,4095,13,263
0.29673257,1,0,38,263
1.6581027,1,0,52,263
1.3646719,1,0,45,263
0.83180657,1,0,43,263
1.2442426,1,0,18,263
1.0966436,1,0,46,263
0.051544875,1,0,10,263
0.52849303,1,0,24,263
1.3843768,1,4095,11,263
1.0877115,1,0,52,263
0.5890185,1,0,18,263
2.0353047,1,0,42,263
0.41405903,1,0,23,263
1.6982469,1,0,40,263
1.1344358,1,0,57,263
0.9872947,1,0,52,263
2.1723236,1,0,27,263
1.2943434,1,0,24,263
0.13321902,1,0,12,263
1.6448458,1,0,32,263
0.29728842,1,0,60,263
0.2135333,1,0,47,263
0.82369555,1,0,13,263
1.4924329,1,0,44,263
1.5776726,1,0,40,263
2.0916433,1,0,58,263
2.2226615,1,24,22,263
1.2238489,1,0,35,263
1.8017381,1,49,46,263
1.7503818,1,0,31,263
0.36172075,1,0,11,263
0.41089605,1,0,50,263
1.8542266,1,4095,27,263
0.93012302,1,0,52,263
1.4287061,1,4095,44,263
0.000268975,1,0,15,263
0.35224135,1,0,55,263
0.96603482,1,0,64,263
1.4895307,1,4095,17,263
0.9812826,1,0,41,263
0.3564736,1,0,27,263
2.225255,1,4095,43,263
0.0755096,1,0,11,263
0.0892468,1,0,7,263
1.0010063,1,4095,25,263
0.34093288,1,0,11,263
1.8507415,1,0,27,263
1.7310002,1,0,38,263
1.198163,1,4095,45,263
0.69026087,1,0,54,263
0.66886675,1,0,45,263
0.49489842,1,0,54,263
0.0605762,1,0,40,263
0.33744305,1,0,55,263
1.8777078,1,48,44,263
0.95278843,1,0,46,263
2.2203979,1,0,31,263
0,1,4095,41,263
0.91034775,1,0,37,263
1.9215585,1,0,53,263
0.2132568,1,0,37,263
0.80691632,1,0,54,263
1.5092411,1,0,54,263
1.9898045,1,0,20,263
2.0464847,1,0,48,263
0.7706791,1,0,23,263
2.0729401,1,4095,20,263
2.1225498,1,0,30,263
1.0890253,1,0,53,263
0,1,0,38,263
1.7569641,1,4095,32,263
0,1,0,30,263
2.1787335,1,0,61,263
2.2496645,1,4095,24,263
0.09901105,1,0,37,263
0.9459283,1,0,43,263
0.047189375,1,0,38,263
0.1485916,1,0,24,263
0.33930122,1,0,21,263
0.75854888,1,0,45,263
1.7163716,1,0,6,263
1.5009441,1,0,22,263
0.67825475,1,0,47,263
1.936197,1,4095,6,263
1.7359037,1,0,50,263
1.756091,1,0,31,263
0.43223037,1,0,23,263
0.16058115,1,0,18,263
1.7110161,1,0,26,263
0.2190556,1,0,45,263
0.13300067,1,0,15,263
1.0040939,1,0,47,263
0.028629325,1,0,63,263
0.56397588,1,0,10,263
0,1,0,13,263
0.9159984,1,0,26,263
0.48931018,1,0,35,263
1.3958634,1,0,36,263
0.1925072,1,0,19,263
0.40226995,1,0,74,263
1.7308195,1,0,34,263
1.8386598,1,0,50,263
1.6499356,1,0,19,263
0.40333003,1,0,44,263
0.09079155,1,0,10,263
1.3568842,1,0,37,263
1.2362894,1,0,51,263
1.6959613,1,0,55,263
2.2120569,1,0,21,263
0.29864965,1,0,14,263
0.42725195,1,0,19,263
0.42811613,1,0,34,263
0.6533458,1,0,36,263
0.11594955,1,0,54,263
1.856598,1,0,13,263
1.547659,1,0,8,263
1.8442334,1,0,36,263
1.2452299,1,0,54,263
1.155374,1,0,40,263
0.8408981,1,0,21,263
1.2708774,1,0,21,263
0.65838675,1,0,25,263
0.644745,1,0,19,263
0.8149507,1,0,7,263
0.35361168,1,0,23,263
0.2013507,1,0,34,263
0.05641195,1,0,46,263
1.3972956,1,4095,25,263
1.1709807,1,0,21,263
0.27600713,1,0,34,263
2.1212817,1,0,50,263
1.3242751,1,4095,14,263
0.508615,1,0,27,263
2.0112466,1,0,15,263
2.0447368,1,0,49,263
1.5343373,1,0,41,263
0,1,0,255,263
1.7654158,1,0,18,263
0.79936307,1,0,22,263
1.0584582,1,0,8,263
2.0664397,1,0,42,263
1.1998282,1,0,48,263
1.7429238,1,0,190,263
1.5862291,1,0,40,263
1.9472584,1,0,52,263
0.52548668,1,0,31,263
0.91681888,1,4095,30,263
2.0689375,1,0,38,263
0.82003918,1,0,7,263
1.4648157,1,4095,51,263
1.9256791,1,4095,57,263
2.2458767,1,0,20,263
1.5760672,1,0,27,263
0.83584287,1,0,12,263
0.9019178,1,0,39,263
1.4702658,1,0,15,263
0.042196825,1,0,10,263
1.9569979,1,4095,46,263
0,1,0,30,263
0.5788465,1,0,17,263
1.5255131,1,4095,49,263
0.6521164,1,0,50,263
2.1966622,1,4095,54,263
2.1140211,1,0,51,263
0.1091404,1,0,9,263
0,1,0,21,263
0.72074607,1,0,25,263
0.93308222,1,0,28,263
0.61675872,1,0,22,263
0.864226,1,0,42,263
0.5743275,1,0,31,263
0.6303221,1,0,18,263
0.4115358,1,0,22,263
0.57825985,1,0,42,263
1.4527048,1,4095,31,263
1.1165311,1,0,49,263
1.0614052,1,0,45,263
0.34238228,1,0,34,263
1.0031333,1,0,41,263
1.8196233,1,0,37,263
1.8364284,1,4095,12,263
0.43278115,1,0,13,263
1.3544994,1,0,42,263
0.3036746,1,0,10,263
0.37746693,1,0,46,263
0.48187028,1,0,30,263
0.88525485,1,0,32,263
1.4934128,1,0,34,263
0.72978653,1,0,18,263
0.75423723,1,0,25,263
0.34041903,1,0,16,263
0.98573462,1,4095,10,263
0.38766175,1,0,9,263
0.96504285,1,4095,15,263
1.3784219,1,45,41,263
2.0426486,1,0,31,263
0.54631387,1,0,36,263
0.39554592,1,0,33,263
1.7035588,1,0,34,263
0,1,0,27,263
1.2821113,1,0,45,263
0.98467945,1,0,24,263
1.160081,1,0,34,263
1.6916411,1,0,23,263
0.56156637,1,0,12,263
0,1,0,37,263
0.85790168,1,0,10,263
1.633486,1,0,11,263
0.92358398,1,0,30,263
1.2243597,1,0,39,263
0.1497476,1,0,31,263
0.13251313,1,0,59,263
0,1,0,7,263
1.24064,1,4095,37,263
1.405964,1,0,26,263
2.2463562,1,0,27,263
