eventDuration,fadcReadout,szint1,szint2,runNumber
2.0169133,1,0,1771,276
0.3702929,1,0,1551,276
0.5187578,1,0,2752,276
1.2553116,1,0,1125,276
1.7468074,1,0,3822,276
1.704246,1,4095,833,276
0,1,0,2280,276
1.2702966,1,4095,1039,276
2.1674379,1,0,2504,276
1.5304069,1,60,953,276
1.6368537,1,0,392,276
0.028107825,1,0,2155,276
1.1214302,1,0,497,276
0.52870557,1,0,2176,276
0.37438742,1,0,861,276
0.78927565,1,341,338,276
0.19123888,1,0,902,276
0.82092378,1,0,2106,276
1.1715571,1,0,3576,276
1.4908945,1,0,2611,276
1.3124819,1,0,1469,276
0.11859395,1,0,2809,276
0.52891105,1,17,2880,276
1.9464421,1,4095,3702,276
1.1554308,1,0,3817,276
0.90501322,1,0,3239,276
2.1826047,1,0,3579,276
1.5943169,1,0,973,276
1.9793477,1,4095,2453,276
1.6090079,1,0,808,276
2.1887859,1,0,321,276
1.7344954,1,0,3608,276
0.51428432,1,0,488,276
2.2012134,1,0,1644,276
0.26453995,1,0,1454,276
0.329653,1,0,745,276
0.72860297,1,0,3394,276
0.59608768,1,0,3682,276
0.03917645,1,0,3976,276
1.4781301,1,0,3687,276
0.6399657,1,0,1441,276
1.5185109,1,4095,2801,276
0.86024013,1,0,3512,276
1.3157035,1,0,1739,276
1.5410912,1,4095,1524,276
0.67700012,1,0,3277,276
2.0176779,1,4095,1316,276
0.1270905,1,0,3060,276
1.2532457,1,0,3080,276
1.8342072,1,4095,1444,276
1.6424323,1,4095,3665,276
1.8485914,1,4095,1940,276
1.7212,1,4095,968,276
1.7399431,1,0,898,276
2.0713736,1,0,435,276
0.9391136,1,0,1206,276
0.05132205,1,0,2364,276
1.0548176,1,0,379,276
1.4928216,1,0,2371,276
0.86270912,1,0,2788,276
1.1326636,1,0,3473,276
1.2280528,1,49,2095,276
1.393689,1,4095,3114,276
2.2168458,1,4095,491,276
1.1478561,1,0,309,276
0.15140315,1,0,1806,276
1.9472488,1,0,3843,276
1.9251567,1,0,925,276
0.049830675,1,0,2161,276
0,1,0,1069,276
2.0051306,1,0,318,276
2.1308589,1,0,2154,276
2.1386063,1,0,769,276
0.46659275,1,0,3592,276
1.105061,1,0,491,276
1.9517179,1,0,405,276
1.1070678,1,4095,624,276
0.73088495,1,4095,2986,278
1.8734929,1,0,3978,278
0.89406853,1,0,606,278
1.8393653,1,0,1977,278
0.36179875,1,4095,1237,278
0.93876423,1,0,935,278
0,1,0,3080,278
1.8887465,1,0,3138,278
0.41006887,1,0,1363,278
2.1730212,1,0,2641,278
1.2016631,1,0,2171,278
0.32789453,1,0,524,278
0.46858163,1,0,3454,278
0.407666,1,0,3715,278
0.03023025,1,0,2375,278
0.2846738,1,0,307,278
0.4625212,1,0,1465,278
1.6787511,1,0,1137,279
2.2375051,1,0,959,279
1.0905461,1,0,912,279
1.0092725,1,39,3501,279
1.8711321,1,0,1034,279
1.3827784,1,4095,1550,279
0.94595625,1,0,3013,279
0.51632807,1,0,605,279
1.843125,1,0,2686,279
0.0191033,1,0,3226,279
0.29594808,1,0,720,279
0.60499693,1,0,3044,279
1.1962891,1,0,2177,279
1.7611213,1,0,3362,279
2.2243846,1,0,1230,279
1.3372533,1,4095,3355,279
0.003779075,1,0,333,279
0.65397678,1,0,386,279
0.59010525,1,0,3174,279
0.24362328,1,0,2438,279
1.8609732,1,0,3934,279
1.2012949,1,0,1579,279
0.52957345,1,0,3986,279
1.3855783,1,0,3727,279
1.1075681,1,0,364,279
1.5320385,1,0,1809,279
0,1,0,3299,279
1.2951517,1,0,1227,279
0.578633,1,0,807,279
1.2214866,1,4095,2659,279
1.6396701,1,0,786,279
1.4965214,1,4095,459,279
0.69435463,1,0,893,279
1.7215896,1,0,2641,279
1.2505119,1,4095,549,279
1.732053,1,0,3672,279
1.2511674,1,4095,3864,279
0.71347115,1,0,2837,279
0.88983935,1,0,2999,281
0.5168576,1,0,2546,281
1.7474546,1,0,392,281
0.9054834,1,0,3857,281
0.7126214,1,0,349,281
0.57001572,1,4095,3615,281
0.0755202,1,0,486,281
1.5750201,1,0,1264,281
1.847165,1,0,315,281
1.4674951,1,0,1718,281
1.1656905,1,0,3303,281
0,1,0,636,281
1.4766981,1,0,3889,281
0.85164035,1,0,1228,281
0.017724675,1,0,3465,281
0.35461518,1,4095,563,281
0.54104775,1,4095,1043,281
0.3771862,1,0,1478,281
0.0107034,1,0,3533,281
0.7886304,1,0,3273,281
2.1492746,1,0,1312,281
1.6319554,1,4095,1793,281
0.1466203,1,0,2597,281
1.9478929,1,4095,3986,281
0.001790125,1,0,453,281
2.1355532,1,4095,1476,281
0.93311255,1,0,3144,281
1.7265383,1,4095,1605,281
1.2209539,1,0,3625,281
1.8245626,1,4095,3880,281
1.6313711,1,4095,3880,281
1.5804149,1,0,3684,281
1.2848039,1,0,1179,281
1.8040043,1,0,2584,281
0.46260228,1,4095,534,281
0.22598262,1,0,1885,281
0.10523837,1,0,2038,281
0.16494915,1,0,2503,281
0.37278497,1,0,846,281
1.6702511,1,0,2417,283
1.3681351,1,0,2280,283
1.4421885,1,0,783,283
1.6961459,1,4095,857,283
0.36707983,1,0,3962,283
0.3233431,1,0,643,283
1.7946728,1,0,3565,283
0.89836297,1,0,490,283
1.5314065,1,0,1444,283
0,1,0,640,283
0.56950775,1,0,1559,283
1.6118336,1,0,377,283
0.9236412,1,0,1007,283
1.0485709,1,0,667,283
2.0923366,1,0,2274,283
1.5098679,1,0,711,283
2.1172457,1,0,1244,283
1.065022,1,0,2016,283
0.64935328,1,0,2164,283
1.3721586,1,0,2656,283
1.8918665,1,4095,337,283
1.0257508,1,0,578,283
1.1887162,1,0,1249,283
1.2272056,1,0,2618,283
1.7350165,1,0,1418,283
1.7799907,1,0,1388,283
2.114618,1,49,577,283
0.19730077,1,0,844,283
0.6195083,1,4095,3482,283
0.053984025,1,0,2168,283
0.6138046,1,0,627,283
0.10704068,1,0,1697,283
0.14671318,1,0,919,283
0.1099605,1,0,1262,283
2.0601644,1,49,1522,283
1.6008387,1,0,3861,283
1.7549032,1,0,2007,283
1.8370037,1,4095,2387,283
0.9026269,1,0,1787,285
0.8201465,1,0,3505,285
0,1,4095,3880,285
1.1983043,1,0,3129,285
1.9445795,1,0,1447,285
0.34318688,1,0,3880,285
0.1070806,1,0,2131,285
1.5505759,1,0,3484,285
2.2604043,1,0,358,285
1.5680399,1,49,2764,285
2.1785968,1,0,883,285
1.2885986,1,60,442,285
0.091085325,1,0,3776,285
1.162474,1,0,1371,285
1.3981159,1,0,927,285
0.092267825,1,0,2222,285
0,1,0,1142,285
0.1616026,1,0,2496,285
1.6173468,1,0,3160,287
0.14154,1,0,2156,287
0.3405189,1,0,2181,287
1.1431813,1,0,977,287
1.9180781,1,0,2848,287
1.4876827,1,0,1284,287
2.1604477,1,0,2538,287
1.840598,1,0,774,287
1.3769558,1,0,2270,287
2.1559223,1,34,1327,287
0.26992383,1,0,687,287
0.7674903,1,0,3197,289
1.9086098,1,4095,1104,289
1.7891644,1,0,507,289
1.4480231,1,4095,2559,289
2.0785436,1,4095,2848,289
0.82532175,1,4095,315,289
2.1397335,1,0,1750,289
1.3515854,1,4095,3343,289
0.28109645,1,4095,2317,291
1.6641409,1,0,1374,291
1.9613121,1,4095,2686,291
0.9388392,1,0,1898,291
2.1040061,1,0,1066,291
1.9061768,1,4095,3158,291
1.6873673,1,0,3097,291
0.570621,1,0,3481,291
1.1348276,1,4095,3375,291
1.471321,1,0,2980,291
1.755574,1,4095,1397,291
1.7561987,1,0,2160,291
1.8662609,1,4095,2861,291
1.8619686,1,0,1053,291
0.48568658,1,0,726,291
1.1093478,1,0,863,291
1.4883894,1,0,1004,291
1.6941205,1,0,3680,291
0.056551975,1,0,1610,291
1.2521241,1,0,3944,291
0.15960137,1,0,3679,291
1.2662589,1,0,3566,291
0.314247,1,0,2348,291
1.8171377,1,4095,795,291
0.92732328,1,0,3047,293
0.05054605,1,0,3953,293
1.7752451,1,4095,886,293
1.5396387,1,4095,2140,293
0.3347856,1,0,1779,293
0.15351087,1,0,3911,293
0.057663825,1,4095,2144,293
1.3667038,1,0,3821,293
0.4039819,1,4095,1765,293
1.9926907,1,4095,2051,293
1.0718801,1,0,3922,293
0.36716683,1,0,3163,293
1.6326867,1,0,984,293
0.47153197,1,0,1767,293
0.85916477,1,0,1309,293
0.87813588,1,0,3613,293
0.77433705,1,4095,1170,293
0.1225726,1,4095,2995,293
1.2586024,1,0,557,293
0.71939968,1,4095,2798,293
1.5607288,1,0,1122,293
0.1225511,1,0,931,293
1.7114953,1,0,494,293
2.1920773,1,0,3409,293
0.24161765,1,0,3959,293
0.35902967,1,0,3748,293
0.025817225,1,0,2450,293
0.84021638,1,0,3916,293
0.32968953,1,0,3287,293
1.7463209,1,17,2667,293
0.7140363,1,0,2395,293
0.77543178,1,0,497,293
0.38386955,1,4095,3464,293
0.94428375,1,0,2232,293
1.5607121,1,0,3686,293
0.33106717,1,0,1096,293
1.5390273,1,0,332,293
0.23628478,1,0,3576,293
1.2317974,1,0,1288,293
1.2804358,1,0,1636,295
1.7803846,1,4095,2626,295
0.29728738,1,4095,1076,295
0.28867512,1,0,2290,295
0,1,0,766,295
1.615229,1,0,2596,295
2.229057,1,0,2742,297
1.139465,1,0,2318,297
0.6980588,1,0,2142,297
1.7600693,1,0,1228,297
1.8211126,1,4095,308,297
0.63869093,1,0,1582,297
0.65282772,1,0,1154,297
1.8830254,1,0,3566,297
0.2460369,1,0,1634,297
0.33968162,1,4095,3115,297
5.5e-07,1,0,3174,297
0.6855025,1,0,1158,297
1.0934598,1,0,2891,297
0.61379472,1,0,949,297
1.3168711,1,0,3730,297
0.87671225,1,0,2919,297
1.2781893,1,0,2751,297
1.3633151,1,0,2868,297
0.78755878,1,0,2907,297
0.02443685,1,0,2584,297
0,1,0,898,297
0.003970375,1,0,3495,297
0.01628125,1,0,546,297
0.0001989,1,0,1244,297
0.018133875,1,0,953,297
0.004222275,1,0,2992,297
0.006871,1,0,3784,297
0.00333575,1,0,2675,297
0.00821415,1,0,879,297
0.002114025,1,0,1634,297
8.765e-05,1,0,3504,297
0.000258775,1,0,1631,297
5.02e-05,1,0,636,297
5.0725e-05,1,0,1948,297
5.02e-05,1,0,983,297
0.6875378,1,0,3741,297
5.0475e-05,1,0,942,297
5.0125e-05,1,0,1500,297
5.0175e-05,1,0,334,297
5.015e-05,1,0,1568,297
5.0175e-05,1,0,306,297
5.03e-05,1,0,1482,297
5.06e-05,1,0,1157,297
1.7105156,1,4095,3883,301
1.7888472,1,0,890,301
0.83976765,1,0,2234,301
1.3319926,1,0,3397,301
0.72390435,1,0,1983,301
1.2676826,1,0,2848,301
0.023033675,1,0,1099,301
1.1988841,1,26,1935,301
0.12346985,1,0,2455,301
0.68664117,1,0,3224,301
0.85267485,1,0,1067,301
0.26816488,1,0,480,301
1.0722326,1,0,1443,301
0.75269758,1,0,1501,301
0.064766575,1,0,582,301
1.5145734,1,0,2465,301
1.7536018,1,0,1736,301
0.1601474,1,0,1390,301
1.6201024,1,0,955,301
1.4776231,1,0,3607,301
0.8278604,1,0,713,301
0.34482282,1,0,1454,301
2.0496937,1,0,3641,301
2.1346529,1,4095,3471,301
1.7980928,1,4095,3684,301
0.44674658,1,0,3523,301
1.9427249,1,0,924,301
1.0824157,1,4095,1606,301
2.0557248,1,0,3626,301
1.9323678,1,0,693,301
1.5318794,1,0,2401,303
0.44299462,1,0,2019,303
0.9114176,1,0,2157,303
0.18542245,1,0,2666,303
1.4167877,1,4095,3056,303
0.3396953,1,0,3828,303
0.79404582,1,0,1152,303
0.32645585,1,0,2661,303
2.1797614,1,4095,1061,303
1.6331856,1,0,534,303
1.124521,1,0,2446,303
0.16545227,1,0,400,303
0.20007955,1,0,3705,303
0.085298925,1,23,1457,303
1.3389817,1,0,3819,303
1.8854283,1,4095,704,303
0.28889335,1,0,3153,303
1.4207115,1,4095,2597,303
0.98259768,1,0,3123,303
0.91400302,1,4095,3138,303
0.6901734,1,0,1964,303
0.73072172,1,0,3880,303
0.84970035,1,0,591,306
0.571333,1,0,1247,306
