Bins,Hist,Dset,Energy,Variable,yMin,yMax,runType
0.245,0.048096625,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.255,0.02987167,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.265,0.034400949,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.275,0.025989432,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.285,0.047773105,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.295,0.037204788,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.305,0.028901111,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.315,0.038067508,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.325,0.052086703,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.335,0.0070095978,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.34500001,0.03138143,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.35500001,0.026959991,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.36500001,0.03019519,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.37500001,0.016823035,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.38500001,0.019842554,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
0.39500001,0.018440634,Cu-EPIC-0.9kV,0.525,fractionInTransverseRms,0.4,0.7,CDL
