idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,(/ G (max (col G))),prevVals_GGPLOTNIM_INTERNAL
6,90,25,1540259147,1540264551,90.066667,1618,1883,13809,16087,0,8.45016125e+06,3567.0445,3668.5264,3119.4209,2.2583547,1.5870082,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91348812,0
7,90,25,1540264551,1540269962,90.183333,1884,2133,16100,18391,0,7.54518282e+06,3568.6448,3674.7053,3121.1233,2.2027743,1.9069536,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91398665,0
8,90,25,1540269962,1540275363,90.016667,2134,2397,18398,20679,0,7.95006563e+06,3561.7597,3665.8116,3126.4645,2.2300756,1.4869046,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91555077,0
9,90,25,1540275363,1540280763,90,2398,2699,20690,22983,0,9.61331822e+06,3610.0235,3718.6603,3154.9546,2.1523447,2.0137812,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92389377,0
10,90,25,1540280763,1540286193,90.5,2700,2958,22991,25278,0,8.57979835e+06,3673.1172,3785.8233,3224.5425,2.0777862,2.630265,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94427181,0
11,90,25,1540286193,1540291597,90.066667,2959,3210,25300,27592,0,7.55952446e+06,3596.2863,3703.8373,3165.99,2.1714807,1.8714356,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92712536,0
12,90,25,1540291597,1540297032,90.583333,3211,3471,27600,29893,0,7.88477871e+06,3584.5671,3690.6248,3144.5805,2.1946094,1.8110789,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92085583,0
13,90,25,1540297032,1540302461,90.483333,3472,3757,29916,32214,0,8.32744199e+06,3582.9875,3683.9402,3116.4529,2.256363,1.2572948,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91261896,0
14,90,25,1540302461,1540307863,90.033333,3758,4030,32228,34513,0,8.53741271e+06,3616.2313,3721.9064,3176.4624,2.1829882,1.9594492,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93019208,0
15,90,25,1540307863,1540313266,90.05,4031,4289,34518,36777,0,7.67440269e+06,3564.533,3664.1912,3128.8428,2.2822833,1.4903977,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91624722,0
16,90,25,1540313266,1540318687,90.35,4290,4568,36809,39104,0,8.48962509e+06,3555.6384,3651.852,3132.6149,2.3311527,2.0733117,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91735185,0
17,90,25,1540318687,1540325312,110.41667,4569,4875,39115,41932,0,9.1536672e+06,3537.301,3636.9904,3099.9837,2.2967784,1.8635552,3,242,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90779615,0
0,90,25,1540333963,1540339373,90.166667,0,266,7,2305,0,8.74861114e+06,3538.3397,3643.1488,3106.4447,2.2334564,1.7978221,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90968816,0
1,90,25,1540339373,1540344774,90.016667,267,554,2310,4614,0,9.18510424e+06,3586.7926,3687.2804,3143.1201,2.2600606,1.6114663,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92042816,0
2,90,25,1540344774,1540350192,90.3,555,795,4616,6884,0,7.07361296e+06,3623.5963,3724.6028,3178.268,2.2344945,1.9200863,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93072083,0
3,90,25,1540350192,1540355593,90.016667,796,1035,6905,9170,0,7.59589851e+06,3605.2709,3703.1325,3151.3958,2.282974,1.6466007,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92285162,0
4,90,25,1540355593,1540360993,90,1036,1294,9199,11497,0,8.36810955e+06,3592.6766,3691.4801,3132.6787,2.2778508,1.5388779,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91737051,0
5,90,25,1540360993,1540366406,90.216667,1295,1563,11504,13790,0,8.56831527e+06,3623.7213,3729.2944,3182.3117,2.1804152,2.3569172,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93190498,0
6,90,25,1540366406,1540371810,90.066667,1564,1818,13799,16100,0,7.74171838e+06,3577.5745,3673.764,3095.4189,2.3193277,1.5452603,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9064594,0
7,90,25,1540371810,1540377228,90.3,1819,2089,16102,18393,0,8.44263954e+06,3611.23,3711.3127,3158.3572,2.2521822,1.9373543,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92489018,0
8,90,25,1540377228,1540382641,90.216667,2090,2353,18404,20685,0,9.0944663e+06,3667.8749,3771.8173,3199.972,2.1774357,1.9321337,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93707662,0
9,90,25,1540382641,1540388097,90.933333,2354,2620,20703,22999,0,8.64214874e+06,3606.2075,3706.7606,3156.1166,2.2490385,1.885203,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92423404,0
10,90,25,1540388097,1540393526,90.483333,2621,2900,23024,25307,0,8.65080398e+06,3580.7735,3676.6284,3135.6349,2.321912,1.8954916,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9182362,0
11,90,25,1540393526,1540398936,90.166667,2901,3168,25329,27617,0,8.77207027e+06,3603.007,3709.8117,3167.9297,2.176633,1.9301764,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92769339,0
12,90,25,1540398936,1540401851,48.583333,3169,3308,27628,28860,0,4.1893143e+06,3551.8751,3651.1116,3117.4326,2.2944754,0.96399238,3,244,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91290586,0
0,90,25,1540411177,1540416581,90.066667,0,273,1,2292,0,8.34863377e+06,3474.2809,3581.0952,3041.1737,2.2442984,1.4695743,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89057428,0
1,90,25,1540416581,1540421987,90.1,274,595,2297,4567,0,9.59923408e+06,3465.8491,3571.0224,3031.4144,2.2687068,2.3905035,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88771638,0
2,90,25,1540421987,1540427387,90,596,851,4597,6881,0,7.52518124e+06,3458.8221,3560.6369,3045.1387,2.3142412,1.6671163,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89173539,0
3,90,25,1540427387,1540432806,90.316667,852,1139,6885,9178,0,8.31253767e+06,3443.2455,3537.8367,3013.8811,2.4185242,2.2076963,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88258195,0
4,90,25,1540432806,1540438237,90.516667,1140,1389,9190,11469,0,7.69549212e+06,3434.6434,3542.953,3014.7248,2.2485968,1.4210047,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88282902,0
5,90,25,1540438237,1540443653,90.266667,1390,1656,11494,13779,0,7.98491956e+06,3433.5778,3541.335,3022.6457,2.2557677,1.9078216,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88514856,0
6,90,25,1540443653,1540449152,91.65,1657,1932,13792,16083,0,7.64431507e+06,3421.5159,3528.8597,3013.3891,2.2675691,1.4162763,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88243786,0
7,90,25,1540449152,1540454553,90.016667,1933,2184,16128,18414,0,7.47197725e+06,3470.7271,3576.6526,3056.22,2.2568978,1.5334446,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89498042,0
8,90,25,1540454553,1540460034,91.35,2185,2462,18416,20701,0,8.36989057e+06,3496.0346,3607.3763,3086.7867,2.1800929,2.0325596,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90393155,0
9,90,25,1540460034,1540465437,90.05,2463,2716,20741,23025,0,7.61556498e+06,3498.1739,3603.5752,3088.7569,2.2480624,2.2838727,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9045085,0
10,90,25,1540465437,1540470859,90.366667,2717,2991,23030,25316,0,8.51801091e+06,3475.7314,3579.2422,3075.1091,2.2834822,2.6377854,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90051189,0
11,90,25,1540470859,1540477046,103.11667,2992,3278,25327,27942,0,8.7149553e+06,3479.547,3576.2462,3035.7872,2.3683145,2.2521051,3,246,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88899692,0
0,90,25,1540484751,1540490156,90.083333,0,231,16,2294,0,6.71565835e+06,3459.7477,3555.3916,3047.4575,2.3941873,1.4291954,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89241442,0
1,90,25,1540490156,1540495556,90,232,498,2305,4589,0,7.68372844e+06,3392.2278,3496.8631,2961.7205,2.3178196,1.6636525,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.86730729,0
2,90,25,1540495556,1540501020,91.066667,499,778,4594,6872,0,8.00642099e+06,3380.704,3484.7124,2989.853,2.3325791,1.8664238,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.87554557,0
3,90,25,1540501020,1540506447,90.45,779,1048,6908,9185,0,7.77467477e+06,3415.0206,3524.9865,3011.0511,2.2401097,1.8336547,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88175321,0
4,90,25,1540506447,1540511849,90.033333,1049,1321,9199,11476,0,7.5055017e+06,3393.1203,3485.9538,2988.7692,2.4745641,1.662224,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.87522819,0
5,90,25,1540511849,1540517294,90.75,1322,1613,11487,13771,0,8.3055125e+06,3460.2086,3552.3825,3008.3966,2.4417086,2.2109296,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88097588,0
6,90,25,1540517294,1540522740,90.766667,1614,1885,13798,16076,0,7.8947602e+06,3430.4659,3538.0857,3016.4329,2.259169,2.2302731,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.8833292,0
7,90,25,1540522740,1540528143,90.05,1886,2149,16102,18380,0,7.86785026e+06,3490.5624,3597.5318,3062.5626,2.2335424,2.0689933,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89683778,0
8,90,25,1540528143,1540533545,90.033333,2150,2426,18399,20674,0,8.6275278e+06,3441.093,3531.5198,3000.2822,2.4785048,1.8320653,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.87859965,0
9,90,25,1540533545,1540538947,90.033333,2427,2710,20689,22979,0,8.75878615e+06,3448.8856,3559.4884,3024.6528,2.213867,1.7225491,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88573631,0
10,90,25,1540538947,1540544352,90.083333,2711,2991,22982,25269,0,8.12552375e+06,3474.0903,3571.2159,3050.1514,2.3658764,1.7635572,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89320329,0
11,90,25,1540544352,1540549757,90.083333,2992,3267,25276,27560,0,8.08608432e+06,3451.7343,3549.2043,3033.9741,2.3745543,1.9514754,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88846595,0
12,90,25,1540549757,1540555189,90.533333,3268,3548,27578,29865,0,8.17108582e+06,3455.2991,3551.5254,3025.7646,2.389015,1.7408435,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88606189,0
13,90,25,1540555189,1540560605,90.266667,3549,3831,29881,32176,0,7.87264486e+06,3436.0114,3537.1204,3024.9837,2.3364859,1.2710818,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88583321,0
14,90,25,1540560605,1540566018,90.216667,3832,4108,32183,34469,0,7.92328613e+06,3492.9942,3594.572,3061.8693,2.2977602,2.6889007,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89663477,0
15,90,25,1540566018,1540571455,90.616667,4109,4346,34481,36761,0,6.98986664e+06,3472.6105,3580.6623,3061.9883,2.2305799,1.4338,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89666961,0
16,90,25,1540571455,1540576856,90.016667,4347,4621,36788,39076,0,8.20994003e+06,3465.6376,3568.6223,3051.4348,2.295699,2.0524742,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89357914,0
17,90,25,1540576856,1540582271,90.25,4622,4888,39085,41373,0,8.10484258e+06,3490.8053,3596.8721,3071.1527,2.244132,1.671462,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89935329,0
18,90,25,1540582271,1540585791,58.666667,4889,5082,41380,42868,0,5.34201636e+06,3471.0212,3562.3793,3012.1277,2.4465737,1.0636435,3,248,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.88206849,0
0,90,25,1540596723,1540602141,90.3,0,241,11,2281,0,6.96850089e+06,3510.8255,3609.9255,3107.0285,2.3190423,2.087609,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90985914,0
1,90,25,1540602141,1540607555,90.233333,242,496,2300,4589,0,8.08458066e+06,3514.0872,3618.6819,3091.5505,2.2490786,1.7235289,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90532659,0
2,90,25,1540607555,1540612976,90.35,497,762,4595,6879,0,8.45295787e+06,3508.4916,3613.6543,3095.0345,2.245298,1.7233343,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90634682,0
3,90,25,1540612976,1540618411,90.583333,763,1057,6889,9177,0,8.79690724e+06,3513.0017,3618.3331,3084.9487,2.2408336,1.9726118,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90339331,0
4,90,25,1540618411,1540623830,90.316667,1058,1330,9200,11485,0,8.67965786e+06,3481.6227,3582.7737,3061.6281,2.3095547,1.7359588,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89656413,0
5,90,25,1540623830,1540629233,90.05,1331,1598,11501,13782,0,7.91209784e+06,3516.2481,3618.0909,3068.1774,2.2814967,1.6103072,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.898482,0
6,90,25,1540629233,1540634686,90.883333,1599,1868,13798,16067,0,8.21325702e+06,3543.4342,3654.1151,3100.7234,2.1629123,1.8414086,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.90801277,0
7,90,25,1540634686,1540640093,90.116667,1869,2145,16104,18380,0,8.59522578e+06,3503.0902,3601.4586,3077.3035,2.3328373,1.5343312,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9011545,0
8,90,25,1540640093,1540645494,90.016667,2146,2408,18393,20663,0,8.98975197e+06,3517.7214,3635.7282,3127.2219,2.096347,2.8909091,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91577255,0
9,90,25,1540645494,1540650927,90.55,2409,2686,20699,22987,0,8.55194187e+06,3493.5006,3590.6203,3057.69,2.3546234,2.1449756,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89541089,0
10,90,25,1540650927,1540656332,90.083333,2687,2966,23004,25284,0,8.38688516e+06,3506.2608,3611.7516,3052.0135,2.2425842,1.2715794,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.8937486,0
11,90,25,1540656332,1540661794,91.033333,2967,3251,25308,27608,0,8.88264413e+06,3509.5912,3627.7368,3111.3161,2.0989432,2.4715635,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91111471,0
12,90,25,1540661794,1540667204,90.166667,3252,3517,27639,29926,0,7.89320219e+06,3474.1789,3580.8604,3062.23,2.2459372,2.2183024,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89674039,0
13,90,25,1540667204,1540671964,79.333333,3518,3767,29932,31951,0,7.25868193e+06,3516.4214,3611.3571,3054.7024,2.3703072,1.8878944,3,250,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.89453603,0
0,90,25,1540759222,1540764639,90.283333,0,268,2,2293,0,9.23930679e+06,3717.83,3817.2244,3243.9511,2.2067082,1.6572989,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9499554,0
1,90,25,1540764639,1540770066,90.45,269,546,2301,4591,0,9.00649318e+06,3703.0072,3812.5843,3234.5169,2.0975235,2.0021546,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9471927,0
2,90,25,1540770066,1540775470,90.066667,547,811,4609,6913,0,9.36844281e+06,3748.8275,3851.9412,3272.9044,2.1482702,1.9294013,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95843407,0
3,90,25,1540775470,1540780872,90.033333,812,1077,6916,9212,0,8.62800253e+06,3724.8889,3818.0343,3241.6138,2.2809479,1.7539478,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94927097,0
4,90,25,1540780872,1540786277,90.083333,1078,1357,9215,11524,0,9.08614329e+06,3734.2685,3852.6539,3290.4767,1.9924766,2.2386027,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.96357992,0
5,90,25,1540786277,1540791697,90.333333,1358,1651,11534,13838,0,9.90165125e+06,3770.8121,3867.6378,3291.9817,2.2121821,2.3552969,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.96402064,0
6,90,25,1540791697,1540797097,90,1652,1949,13852,16152,0,9.24613873e+06,3726.2761,3823.3114,3262.507,2.2312672,1.8618706,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9553893,0
7,90,25,1540797097,1540802510,90.216667,1950,2243,16155,18473,0,1.05135089e+07,3750.5966,3852.0071,3259.6097,2.1671218,1.7157549,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95454086,0
8,90,25,1540802510,1540807911,90.016667,2244,2516,18484,20765,0,9.19491578e+06,3763.2195,3865.8182,3288.9962,2.1474771,2.7764611,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.96314638,0
9,90,25,1540807911,1540813357,90.766667,2517,2794,20785,23072,0,9.18999829e+06,3743.1159,3858.2249,3297.0989,2.0214825,1.8092008,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.96551917,0
10,90,25,1540813357,1540818766,90.15,2795,3069,23094,25401,0,9.14950233e+06,3731.9096,3834.0287,3273.6325,2.1677152,2.1544791,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95864728,0
11,90,25,1540818766,1540824166,90,3070,3361,25406,27713,0,9.55990061e+06,3696.1823,3798.4375,3228.4646,2.1832948,1.7368754,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94542036,0
12,90,25,1540824166,1540829618,90.866667,3362,3636,27714,30009,0,9.16134749e+06,3711.0954,3813.3516,3230.1864,2.1760702,1.9041042,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94592456,0
13,90,25,1540829618,1540835019,90.016667,3637,3923,30041,32332,0,9.25110294e+06,3728.2882,3830.1142,3257.0535,2.1728539,1.5556175,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95379231,0
14,90,25,1540835019,1540840430,90.183333,3924,4230,32337,34650,0,1.00003769e+07,3704.3953,3815.7521,3265.1193,2.0777604,2.2872276,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95615429,0
15,90,25,1540840430,1540845857,90.45,4231,4507,34657,36953,0,9.39301327e+06,3694.8897,3798.1782,3240.6279,2.1718741,2.1070778,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94898224,0
16,90,25,1540845857,1540850588,78.85,4508,4756,36969,38981,0,8.38980886e+06,3739.7981,3831.6303,3265.1315,2.29041,1.6241002,3,254,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95615785,0
0,90,25,1540860555,1540865999,90.733333,0,296,0,2300,0,9.78648854e+06,3700.7723,3794.8071,3232.381,2.281796,1.6633278,3,256,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94656723,0
1,90,25,1540865999,1540871420,90.35,297,574,2320,4615,0,9.91162435e+06,3710.6222,3806.9279,3229.1997,2.2480862,1.9468487,3,256,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94563563,0
2,90,25,1540871420,1540876839,90.316667,575,863,4632,6933,0,9.79518324e+06,3755.739,3856.3856,3273.6633,2.1736332,1.6840654,3,256,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95865629,0
3,90,25,1540876839,1540882275,90.6,864,1143,6946,9240,0,1.00284244e+07,3754.4529,3861.1134,3282.5883,2.1058336,2.0743323,3,256,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.96126988,0
