Temperature,TempVal,Time,Humidity,TempNorm,idxMod
$T_{\text{amb}}$,21.256,1510533416,26.829,0.78354468,1062500
$T_{\text{amb}}$,21.295,1510536416,25.338,0.78498231,1062550
$T_{\text{amb}}$,21.288,1510539416,27.177,0.78472427,1062600
$T_{\text{amb}}$,21.279,1510542416,28.166,0.78439251,1062650
$T_{\text{amb}}$,21.282,1510545416,28.025,0.7845031,1062700
$T_{\text{amb}}$,21.272,1510548416,28.102,0.78413447,1062750
$T_{\text{amb}}$,21.239,1510551416,28.314,0.78291802,1062800
$T_{\text{amb}}$,21.302,1510554414,28.647,0.78524034,1062850
$T_{\text{amb}}$,21.137,1510557414,28.815,0.77915807,1062900
$T_{\text{amb}}$,21.078,1510560414,29.243,0.77698319,1062950
$T_{\text{amb}}$,21.084,1510563415,29.772,0.77720436,1063000
$T_{\text{amb}}$,21.024,1510566415,30.431,0.77499263,1063050
$T_{\text{amb}}$,20.876,1510569415,30.884,0.76953701,1063100
$T_{\text{amb}}$,20.879,1510572415,30.828,0.7696476,1063150
$T_{\text{amb}}$,21.015,1510575416,31.114,0.77466087,1063200
$T_{\text{amb}}$,21.028,1510578416,29.536,0.77514008,1063250
$T_{\text{amb}}$,21.04,1510581416,30,0.77558242,1063300
$T_{\text{amb}}$,21.007,1510583889,29.083,0.77436597,1063350
$T_{\text{amb}}$,21.066,1510584492,28.576,0.77654084,1063400
$T_{\text{amb}}$,21.187,1510587492,27.258,0.78100118,1063450
$T_{\text{amb}}$,21.062,1510590493,27.172,0.77639339,1063500
$T_{\text{amb}}$,21.195,1510593493,26.355,0.78129608,1063550
$T_{\text{amb}}$,21.195,1510596493,26.512,0.78129608,1063600
$T_{\text{amb}}$,21.136,1510599493,25.516,0.7791212,1063650
$T_{\text{amb}}$,21.126,1510602493,25.419,0.77875258,1063700
$T_{\text{amb}}$,21.223,1510605493,24.659,0.78232822,1063750
$T_{\text{amb}}$,21.282,1510608493,23.149,0.7845031,1063800
$T_{\text{amb}}$,21.289,1510611493,23.669,0.78476113,1063850
$T_{\text{amb}}$,21.321,1510614493,23.899,0.78594073,1063900
$T_{\text{amb}}$,21.322,1510617493,24.267,0.78597759,1063950
$T_{\text{amb}}$,21.325,1510620493,24.919,0.78608817,1064000
$T_{\text{amb}}$,21.293,1510623493,24.686,0.78490858,1064050
$T_{\text{amb}}$,21.282,1510626493,24.917,0.7845031,1064100
$T_{\text{amb}}$,21.307,1510629493,24.725,0.78542465,1064150
$T_{\text{amb}}$,21.296,1510632493,24.205,0.78501917,1064200
$T_{\text{amb}}$,21.288,1510635493,24.196,0.78472427,1064250
$T_{\text{amb}}$,21.319,1510638493,24.818,0.785867,1064300
$T_{\text{amb}}$,21.302,1510641493,25.491,0.78524034,1064350
$T_{\text{amb}}$,21.326,1510642095,25.402,0.78612504,1064400
$T_{\text{amb}}$,21.265,1510642464,25.433,0.78387644,1064450
$T_{\text{amb}}$,21.143,1510644529,25.216,0.77937924,1064500
$T_{\text{amb}}$,21.126,1510647529,24.806,0.77875258,1064550
$T_{\text{amb}}$,21.176,1510650529,24.954,0.78059569,1064600
$T_{\text{amb}}$,21.039,1510653529,26.015,0.77554556,1064650
$T_{\text{amb}}$,21.099,1510656529,26.143,0.7777573,1064700
$T_{\text{amb}}$,21.1,1510659529,26.09,0.77779416,1064750
$T_{\text{amb}}$,21.076,1510662529,25.724,0.77690947,1064800
$T_{\text{amb}}$,21.048,1510665529,25.234,0.77587732,1064850
$T_{\text{amb}}$,20.985,1510668529,24.668,0.773555,1064900
$T_{\text{amb}}$,21.036,1510671529,24.652,0.77543497,1064950
$T_{\text{amb}}$,21.171,1510674529,24.566,0.78041138,1065000
$T_{\text{amb}}$,21.192,1510677530,24.435,0.78118549,1065050
$T_{\text{amb}}$,21.107,1510680530,23.788,0.7780522,1065100
$T_{\text{amb}}$,21.168,1510683530,24.632,0.7803008,1065150
$T_{\text{amb}}$,21.106,1510686530,24.771,0.77801533,1065200
$T_{\text{amb}}$,21.057,1510689530,24.141,0.77620908,1065250
$T_{\text{amb}}$,21.064,1510690238,23.868,0.77646712,1065300
$T_{\text{amb}}$,21.143,1510692591,23.595,0.77937924,1065350
$T_{\text{amb}}$,21.174,1510695591,24.361,0.78052197,1065400
$T_{\text{amb}}$,21.147,1510698591,23.914,0.77952669,1065450
$T_{\text{amb}}$,21.173,1510701592,23.373,0.78048511,1065500
$T_{\text{amb}}$,21.202,1510704592,23.015,0.78155411,1065550
$T_{\text{amb}}$,21.221,1510707592,23.153,0.7822545,1065600
$T_{\text{amb}}$,21.165,1510710592,24.728,0.78019021,1065650
$T_{\text{amb}}$,21.149,1510713592,25.404,0.77960041,1065700
$T_{\text{amb}}$,21.095,1510716592,24.859,0.77760985,1065750
$T_{\text{amb}}$,21.141,1510719592,24.576,0.77930551,1065800
$T_{\text{amb}}$,21.168,1510722592,23.435,0.7803008,1065850
$T_{\text{amb}}$,21.138,1510725592,22.975,0.77919493,1065900
$T_{\text{amb}}$,21.118,1510727421,23.508,0.77845768,1065950
$T_{\text{amb}}$,21.176,1510728608,23.891,0.78059569,1066000
$T_{\text{amb}}$,21.043,1510731609,23.652,0.77569301,1066050
$T_{\text{amb}}$,21.059,1510734609,24.11,0.77628281,1066100
$T_{\text{amb}}$,21.176,1510737609,24.666,0.78059569,1066150
$T_{\text{amb}}$,20.91,1510740609,24.854,0.77079033,1066200
$T_{\text{amb}}$,21.063,1510743609,24.364,0.77643026,1066250
$T_{\text{amb}}$,21.052,1510746609,24.149,0.77602477,1066300
$T_{\text{amb}}$,21.075,1510749609,23.866,0.7768726,1066350
$T_{\text{amb}}$,21.07,1510752609,23.83,0.77668829,1066400
$T_{\text{amb}}$,21.049,1510755609,24.237,0.77591418,1066450
$T_{\text{amb}}$,21.091,1510756561,23.77,0.7774624,1066500
$T_{\text{amb}}$,21.059,1510758685,24.087,0.77628281,1066550
$T_{\text{amb}}$,21.196,1510761685,24.226,0.78133294,1066600
$T_{\text{amb}}$,20.915,1510764685,24.425,0.77097464,1066650
$T_{\text{amb}}$,20.954,1510765519,25.148,0.77241227,1066700
$T_{\text{amb}}$,20.974,1510767701,24.732,0.77314951,1066750
$T_{\text{amb}}$,21.107,1510770700,24.895,0.7780522,1066800
$T_{\text{amb}}$,21.143,1510773700,22.795,0.77937924,1066850
$T_{\text{amb}}$,21.207,1510776700,22.572,0.78173843,1066900
$T_{\text{amb}}$,21.197,1510779700,23.058,0.7813698,1066950
$T_{\text{amb}}$,21.174,1510782700,22.528,0.78052197,1067000
$T_{\text{amb}}$,21.22,1510785701,22.587,0.78221763,1067050
$T_{\text{amb}}$,21.151,1510788701,22.6,0.77967414,1067100
$T_{\text{amb}}$,21.198,1510791701,21.952,0.78140666,1067150
$T_{\text{amb}}$,21.203,1510792127,22.565,0.78159098,1067200
$T_{\text{amb}}$,21.174,1510794309,22.212,0.78052197,1067250
$T_{\text{amb}}$,21.194,1510797309,23.324,0.78125922,1067300
$T_{\text{amb}}$,21.182,1510800309,22.882,0.78081687,1067350
$T_{\text{amb}}$,21.209,1510803308,22.533,0.78181215,1067400
$T_{\text{amb}}$,21.216,1510804261,23.048,0.78207019,1067450
$T_{\text{amb}}$,21.223,1510804513,22.992,0.78232822,1067500
$T_{\text{amb}}$,21.211,1510805876,22.857,0.78188587,1067550
$T_{\text{amb}}$,21.247,1510808876,22.704,0.78321292,1067600
$T_{\text{amb}}$,21.254,1510811876,22.826,0.78347095,1067650
$T_{\text{amb}}$,21.217,1510814876,22.49,0.78210705,1067700
$T_{\text{amb}}$,21.216,1510817876,23.797,0.78207019,1067750
$T_{\text{amb}}$,21.211,1510820876,23.684,0.78188587,1067800
$T_{\text{amb}}$,21.132,1510823876,23.779,0.77897375,1067850
$T_{\text{amb}}$,21.114,1510826876,24.022,0.77831023,1067900
$T_{\text{amb}}$,21.106,1510829877,24.05,0.77801533,1067950
$T_{\text{amb}}$,21.066,1510832877,24.618,0.77654084,1068000
$T_{\text{amb}}$,20.979,1510835876,24.756,0.77333382,1068050
$T_{\text{amb}}$,20.964,1510838876,25.193,0.77278089,1068100
$T_{\text{amb}}$,21.009,1510841876,25.356,0.77443969,1068150
$T_{\text{amb}}$,21.002,1510841952,25.412,0.77418166,1068200
$T_{\text{amb}}$,20.981,1510844952,24.91,0.77340755,1068250
$T_{\text{amb}}$,20.954,1510847952,25.88,0.77241227,1068300
$T_{\text{amb}}$,20.938,1510850953,26.215,0.77182247,1068350
$T_{\text{amb}}$,20.863,1510853953,26.267,0.7690578,1068400
$T_{\text{amb}}$,20.885,1510856953,26.754,0.76986877,1068450
$T_{\text{amb}}$,20.869,1510859953,26.778,0.76927897,1068500
$T_{\text{amb}}$,20.886,1510862953,26.933,0.76990563,1068550
$T_{\text{amb}}$,20.87,1510865953,26.529,0.76931584,1068600
$T_{\text{amb}}$,20.877,1510868952,25.801,0.76957387,1068650
$T_{\text{amb}}$,20.949,1510871952,25.706,0.77222796,1068700
$T_{\text{amb}}$,20.95,1510874953,25.744,0.77226482,1068750
$T_{\text{amb}}$,20.958,1510877953,25.909,0.77255972,1068800
$T_{\text{amb}}$,21.075,1510880953,25.508,0.7768726,1068850
$T_{\text{amb}}$,21.111,1510883953,25.269,0.77819965,1068900
$T_{\text{amb}}$,21.123,1510886953,25.396,0.77864199,1068950
$T_{\text{amb}}$,21.106,1510889953,25.494,0.77801533,1069000
$T_{\text{amb}}$,21.067,1510892953,25.09,0.77657771,1069050
$T_{\text{amb}}$,21.106,1510895953,24.63,0.77801533,1069100
$T_{\text{amb}}$,21.236,1510898953,24.976,0.78280743,1069150
$T_{\text{amb}}$,21.084,1510901953,25.732,0.77720436,1069200
$T_{\text{amb}}$,21.029,1510904953,25.664,0.77517694,1069250
$T_{\text{amb}}$,21,1510907953,26.346,0.77410793,1069300
$T_{\text{amb}}$,21.09,1510910953,25.583,0.77742554,1069350
$T_{\text{amb}}$,21.067,1510913953,26.285,0.77657771,1069400
$T_{\text{amb}}$,21.05,1510914849,26.533,0.77595105,1069450
$T_{\text{amb}}$,21.038,1510917031,27.595,0.7755087,1069500
$T_{\text{amb}}$,21.023,1510919387,27.682,0.77495577,1069550
$T_{\text{amb}}$,20.945,1510920107,27.685,0.77208051,1069600
$T_{\text{amb}}$,21.06,1510923107,27.635,0.77631967,1069650
$T_{\text{amb}}$,21.062,1510926107,27.213,0.77639339,1069700
$T_{\text{amb}}$,20.996,1510929107,28.588,0.77396048,1069750
$T_{\text{amb}}$,20.968,1510932108,28.502,0.77292834,1069800
$T_{\text{amb}}$,20.899,1510935108,29.516,0.77038484,1069850
$T_{\text{amb}}$,20.898,1510937580,30.028,0.77034798,1069900
$T_{\text{amb}}$,20.916,1510938183,30.531,0.7710115,1069950
$T_{\text{amb}}$,20.95,1510941183,31.577,0.77226482,1070000
$T_{\text{amb}}$,20.999,1510942312,31.962,0.77407107,1070050
$T_{\text{amb}}$,20.962,1510944259,32.708,0.77270717,1070100
$T_{\text{amb}}$,20.934,1510947259,33.468,0.77167502,1070150
$T_{\text{amb}}$,21.004,1510950260,33.285,0.77425538,1070200
$T_{\text{amb}}$,20.966,1510953259,32.911,0.77285462,1070250
$T_{\text{amb}}$,20.945,1510956259,32.034,0.77208051,1070300
$T_{\text{amb}}$,20.953,1510959259,32.477,0.77237541,1070350
$T_{\text{amb}}$,20.984,1510962259,31.359,0.77351814,1070400
$T_{\text{amb}}$,20.97,1510965259,31.436,0.77300206,1070450
$T_{\text{amb}}$,20.999,1510968259,31.658,0.77407107,1070500
$T_{\text{amb}}$,20.94,1510971259,31.415,0.7718962,1070550
$T_{\text{amb}}$,20.978,1510974259,30.852,0.77329696,1070600
$T_{\text{amb}}$,20.991,1510976849,31.024,0.77377617,1070650
$T_{\text{amb}}$,20.972,1510977103,31.291,0.77307579,1070700
$T_{\text{amb}}$,20.938,1510980104,30.514,0.77182247,1070750
$T_{\text{amb}}$,20.957,1510983104,30.142,0.77252285,1070800
$T_{\text{amb}}$,20.995,1510986104,30.954,0.77392362,1070850
$T_{\text{amb}}$,21.046,1510989104,29.979,0.7758036,1070900
$T_{\text{amb}}$,21.015,1510992104,30.203,0.77466087,1070950
$T_{\text{amb}}$,20.993,1510995104,30.135,0.7738499,1071000
$T_{\text{amb}}$,21.131,1510998104,30.62,0.77893689,1071050
$T_{\text{amb}}$,20.831,1511001104,29.908,0.76787821,1071100
$T_{\text{amb}}$,20.862,1511004104,30.05,0.76902094,1071150
$T_{\text{amb}}$,20.906,1511007104,29.044,0.77064288,1071200
$T_{\text{amb}}$,20.91,1511010104,29.069,0.77079033,1071250
$T_{\text{amb}}$,20.929,1511011582,29.289,0.77149071,1071300
$T_{\text{amb}}$,20.976,1511013063,28.675,0.77322324,1071350
$T_{\text{amb}}$,20.934,1511015711,29.022,0.77167502,1071400
$T_{\text{amb}}$,20.954,1511016139,28.77,0.77241227,1071450
$T_{\text{amb}}$,20.913,1511019139,28.787,0.77090091,1071500
$T_{\text{amb}}$,20.904,1511022139,28.729,0.77056915,1071550
$T_{\text{amb}}$,20.935,1511025139,28.008,0.77171188,1071600
$T_{\text{amb}}$,20.889,1511028139,26.971,0.77001622,1071650
$T_{\text{amb}}$,20.934,1511031139,27.186,0.77167502,1071700
$T_{\text{amb}}$,20.955,1511034139,27.616,0.77244913,1071750
$T_{\text{amb}}$,21.016,1511037139,27.477,0.77469773,1071800
$T_{\text{amb}}$,21.025,1511040139,26.848,0.77502949,1071850
$T_{\text{amb}}$,21.062,1511043139,26.461,0.77639339,1071900
$T_{\text{amb}}$,21.118,1511046139,26.95,0.77845768,1071950
$T_{\text{amb}}$,21.246,1511049139,26.062,0.78317605,1072000
$T_{\text{amb}}$,21.273,1511051027,25.638,0.78417134,1072050
$T_{\text{amb}}$,21.259,1511051161,26.199,0.78365526,1072100
$T_{\text{amb}}$,21.221,1511052291,25.883,0.7822545,1072150
$T_{\text{amb}}$,21.286,1511055291,25.865,0.78465055,1072200
$T_{\text{amb}}$,21.266,1511058291,25.721,0.7839133,1072250
$T_{\text{amb}}$,21.276,1511061291,25.263,0.78428192,1072300
$T_{\text{amb}}$,21.293,1511064291,25.704,0.78490858,1072350
$T_{\text{amb}}$,21.252,1511067291,25.251,0.78339723,1072400
$T_{\text{amb}}$,21.301,1511070291,25.722,0.78520348,1072450
$T_{\text{amb}}$,21.299,1511073290,25.062,0.78512976,1072500
$T_{\text{amb}}$,21.056,1511076290,25.473,0.77617222,1072550
$T_{\text{amb}}$,20.927,1511079290,25.656,0.77141699,1072600
$T_{\text{amb}}$,21.051,1511082291,26.998,0.77598791,1072650
$T_{\text{amb}}$,21.064,1511085291,27.728,0.77646712,1072700
$T_{\text{amb}}$,21.058,1511087939,27.788,0.77624595,1072750
$T_{\text{amb}}$,21.052,1511088250,27.954,0.77602477,1072800
$T_{\text{amb}}$,21.049,1511091250,28.471,0.77591418,1072850
$T_{\text{amb}}$,21.041,1511094250,29.524,0.77561929,1072900
$T_{\text{amb}}$,21.067,1511097250,30.364,0.77657771,1072950
$T_{\text{amb}}$,21.078,1511100250,30.603,0.77698319,1073000
$T_{\text{amb}}$,21.082,1511103250,31.796,0.77713064,1073050
$T_{\text{amb}}$,21.049,1511106250,31.892,0.77591418,1073100
$T_{\text{amb}}$,21.032,1511109250,31.965,0.77528753,1073150
$T_{\text{amb}}$,20.995,1511112250,31.377,0.77392362,1073200
$T_{\text{amb}}$,21.047,1511115251,31.12,0.77584046,1073250
$T_{\text{amb}}$,21.133,1511118251,31.018,0.77901062,1073300
$T_{\text{amb}}$,21.195,1511121251,29.724,0.78129608,1073350
$T_{\text{amb}}$,21.281,1511124251,28.872,0.78446623,1073400
$T_{\text{amb}}$,21.252,1511127251,28.08,0.78339723,1073450
$T_{\text{amb}}$,21.198,1511130251,26.448,0.78140666,1073500
$T_{\text{amb}}$,21.266,1511133251,26.66,0.7839133,1073550
$T_{\text{amb}}$,21.258,1511136251,26.186,0.7836184,1073600
$T_{\text{amb}}$,21.188,1511139251,25.142,0.78103804,1073650
$T_{\text{amb}}$,21.202,1511142251,25.053,0.78155411,1073700
$T_{\text{amb}}$,21.158,1511145251,24.747,0.77993217,1073750
$T_{\text{amb}}$,21.157,1511148251,23.837,0.77989531,1073800
$T_{\text{amb}}$,21.103,1511151252,23.428,0.77790475,1073850
$T_{\text{amb}}$,21.064,1511154252,23.461,0.77646712,1073900
$T_{\text{amb}}$,21.058,1511157252,23.111,0.77624595,1073950
$T_{\text{amb}}$,21.064,1511160252,22.903,0.77646712,1074000
$T_{\text{amb}}$,21.031,1511163252,22.311,0.77525066,1074050
$T_{\text{amb}}$,21.069,1511166252,22.156,0.77665143,1074100
$T_{\text{amb}}$,21.112,1511169252,23.33,0.77823651,1074150
$T_{\text{amb}}$,21.26,1511170614,24.142,0.78369213,1074200
$T_{\text{amb}}$,21.342,1511172212,25.23,0.78671483,1074250
$T_{\text{amb}}$,21.224,1511175212,26.822,0.78236508,1074300
$T_{\text{amb}}$,21.248,1511177334,26.943,0.78324978,1074350
$T_{\text{amb}}$,21.287,1511178288,26.621,0.78468741,1074400
$T_{\text{amb}}$,21.313,1511181287,27.013,0.78564583,1074450
$T_{\text{amb}}$,21.429,1511184286,26.715,0.78992185,1074500
$T_{\text{amb}}$,21.253,1511187286,27.118,0.78343409,1074550
$T_{\text{amb}}$,21.476,1511190286,27.733,0.79165438,1074600
$T_{\text{amb}}$,21.338,1511192174,28.408,0.78656738,1074650
$T_{\text{amb}}$,21.265,1511193362,28.46,0.78387644,1074700
$T_{\text{amb}}$,21.302,1511196362,28.404,0.78524034,1074750
$T_{\text{amb}}$,21.104,1511199362,28.561,0.77794161,1074800
$T_{\text{amb}}$,20.986,1511202362,27.406,0.77359186,1074850
$T_{\text{amb}}$,21.026,1511205363,27.34,0.77506635,1074900
$T_{\text{amb}}$,21.017,1511208363,26.793,0.77473459,1074950
$T_{\text{amb}}$,21.122,1511211363,26.198,0.77860513,1075000
$T_{\text{amb}}$,21.069,1511214362,25.898,0.77665143,1075050
$T_{\text{amb}}$,21.097,1511216834,25.805,0.77768357,1075100
