Temperature,TempVal,Time,Humidity,TempNorm,idxMod
$T_{\text{amb}}$,21.193,1519050347,28.367,0.78122235,1223800
$T_{\text{amb}}$,21.235,1519053347,28.291,0.78277057,1223850
$T_{\text{amb}}$,21.25,1519056347,28.343,0.7833235,1223900
$T_{\text{amb}}$,21.205,1519059347,28.598,0.7816647,1223950
$T_{\text{amb}}$,21.159,1519061118,28.77,0.77996904,1224000
$T_{\text{amb}}$,21.158,1519062423,28.869,0.77993217,1224050
$T_{\text{amb}}$,21.171,1519064534,28.85,0.78041138,1224100
$T_{\text{amb}}$,21.138,1519065459,28.955,0.77919493,1224150
$T_{\text{amb}}$,21.102,1519068459,28.471,0.77786789,1224200
$T_{\text{amb}}$,21.092,1519069746,28.812,0.77749926,1224250
$T_{\text{amb}}$,21.07,1519071495,29.398,0.77668829,1224300
$T_{\text{amb}}$,21.037,1519074495,29.53,0.77547184,1224350
$T_{\text{amb}}$,21.004,1519077495,29.027,0.77425538,1224400
$T_{\text{amb}}$,21.017,1519080495,29.668,0.77473459,1224450
$T_{\text{amb}}$,21.015,1519083495,29.693,0.77466087,1224500
$T_{\text{amb}}$,21.028,1519086495,29.673,0.77514008,1224550
$T_{\text{amb}}$,21.047,1519089495,29.149,0.77584046,1224600
$T_{\text{amb}}$,21.059,1519092495,29.642,0.77628281,1224650
$T_{\text{amb}}$,21.044,1519095495,29.725,0.77572987,1224700
$T_{\text{amb}}$,21.078,1519098495,29.342,0.77698319,1224750
$T_{\text{amb}}$,21.097,1519101495,29.599,0.77768357,1224800
$T_{\text{amb}}$,21.1,1519104495,29.689,0.77779416,1224850
$T_{\text{amb}}$,21.138,1519107495,29.745,0.77919493,1224900
$T_{\text{amb}}$,21.167,1519110495,29.581,0.78026393,1224950
$T_{\text{amb}}$,21.169,1519110907,29.32,0.78033766,1225000
$T_{\text{amb}}$,21.201,1519113551,29.835,0.78151725,1225050
$T_{\text{amb}}$,21.225,1519116551,29.029,0.78240195,1225100
$T_{\text{amb}}$,21.122,1519119551,29.75,0.77860513,1225150
$T_{\text{amb}}$,21.086,1519122551,29.298,0.77727809,1225200
$T_{\text{amb}}$,21.117,1519125551,28.851,0.77842082,1225250
$T_{\text{amb}}$,21.113,1519128551,28.384,0.77827337,1225300
$T_{\text{amb}}$,21.156,1519131551,27.564,0.77985845,1225350
$T_{\text{amb}}$,21.199,1519134551,27.262,0.78144353,1225400
$T_{\text{amb}}$,21.251,1519137551,26.8,0.78336037,1225450
$T_{\text{amb}}$,21.265,1519137710,26.689,0.78387644,1225500
$T_{\text{amb}}$,21.283,1519140592,26.05,0.78453996,1225550
$T_{\text{amb}}$,21.262,1519143592,25.961,0.78376585,1225600
$T_{\text{amb}}$,21.223,1519146592,26.196,0.78232822,1225650
$T_{\text{amb}}$,21.205,1519149592,26.627,0.7816647,1225700
$T_{\text{amb}}$,21.188,1519150486,26.738,0.78103804,1225750
$T_{\text{amb}}$,21.145,1519152017,26.57,0.77945296,1225800
$T_{\text{amb}}$,21.129,1519152717,26.375,0.77886317,1225850
$T_{\text{amb}}$,21.086,1519155717,26.262,0.77727809,1225900
$T_{\text{amb}}$,21.062,1519158717,26.452,0.77639339,1225950
$T_{\text{amb}}$,21.012,1519161717,25.888,0.77455028,1226000
$T_{\text{amb}}$,21.012,1519164717,25.345,0.77455028,1226050
$T_{\text{amb}}$,20.983,1519167717,24.758,0.77348127,1226100
$T_{\text{amb}}$,20.966,1519170717,24.279,0.77285462,1226150
$T_{\text{amb}}$,20.975,1519173717,23.437,0.77318638,1226200
$T_{\text{amb}}$,21.016,1519176717,23.654,0.77469773,1226250
$T_{\text{amb}}$,21.042,1519179717,22.912,0.77565615,1226300
$T_{\text{amb}}$,21.035,1519182717,22.745,0.77539811,1226350
$T_{\text{amb}}$,21.028,1519185717,22.474,0.77514008,1226400
$T_{\text{amb}}$,21.052,1519188717,22.139,0.77602477,1226450
$T_{\text{amb}}$,21.043,1519191717,21.752,0.77569301,1226500
$T_{\text{amb}}$,21.032,1519194717,20.931,0.77528753,1226550
$T_{\text{amb}}$,21.085,1519197717,21.565,0.77724123,1226600
$T_{\text{amb}}$,21.111,1519200717,21.787,0.77819965,1226650
$T_{\text{amb}}$,21.141,1519203717,22.263,0.77930551,1226700
$T_{\text{amb}}$,20.951,1519206717,22.399,0.77230168,1226750
$T_{\text{amb}}$,20.934,1519209717,22.331,0.77167502,1226800
$T_{\text{amb}}$,20.552,1519212717,23.688,0.75759363,1226850
$T_{\text{amb}}$,20.368,1519215717,25.004,0.75081097,1226900
$T_{\text{amb}}$,20.264,1519218717,25.634,0.74697729,1226950
$T_{\text{amb}}$,20.248,1519219238,26.055,0.7463875,1227000
$T_{\text{amb}}$,20.176,1519221353,26.001,0.74373341,1227050
$T_{\text{amb}}$,20.158,1519221816,26.184,0.74306989,1227100
$T_{\text{amb}}$,20.074,1519224816,26.63,0.73997346,1227150
$T_{\text{amb}}$,20.022,1519226933,26.717,0.73805662,1227200
$T_{\text{amb}}$,20.004,1519227872,27.007,0.7373931,1227250
$T_{\text{amb}}$,19.906,1519230872,27.516,0.7337806,1227300
$T_{\text{amb}}$,19.842,1519233872,27.445,0.73142141,1227350
$T_{\text{amb}}$,19.849,1519234046,27.327,0.73167945,1227400
$T_{\text{amb}}$,19.789,1519236336,27.562,0.72946771,1227450
$T_{\text{amb}}$,19.785,1519236685,27.341,0.72932026,1227500
$T_{\text{amb}}$,19.748,1519239685,27.215,0.72795636,1227550
$T_{\text{amb}}$,19.779,1519242685,26.691,0.72909909,1227600
$T_{\text{amb}}$,19.779,1519242863,26.4,0.72909909,1227650
$T_{\text{amb}}$,19.792,1519245746,26.455,0.7295783,1227700
$T_{\text{amb}}$,19.811,1519248746,26.52,0.73027868,1227750
$T_{\text{amb}}$,19.83,1519251746,25.91,0.73097906,1227800
$T_{\text{amb}}$,19.843,1519254746,26.349,0.73145827,1227850
$T_{\text{amb}}$,19.856,1519257746,26.1,0.73193748,1227900
$T_{\text{amb}}$,19.838,1519260746,26.455,0.73127396,1227950
$T_{\text{amb}}$,19.853,1519263746,26.376,0.73182689,1228000
$T_{\text{amb}}$,19.797,1519266746,26.28,0.72976261,1228050
$T_{\text{amb}}$,19.787,1519269746,26.272,0.72939398,1228100
$T_{\text{amb}}$,19.758,1519272746,25.856,0.72832498,1228150
$T_{\text{amb}}$,19.763,1519275746,25.776,0.72850929,1228200
$T_{\text{amb}}$,19.778,1519278746,26.161,0.72906222,1228250
$T_{\text{amb}}$,19.844,1519281746,25.956,0.73149513,1228300
$T_{\text{amb}}$,19.934,1519284746,26.074,0.73481274,1228350
$T_{\text{amb}}$,19.944,1519285699,26.308,0.73518136,1228400
$T_{\text{amb}}$,19.95,1519287822,25.771,0.73540254,1228450
$T_{\text{amb}}$,19.83,1519290822,25.67,0.73097906,1228500
$T_{\text{amb}}$,19.617,1519293822,25.771,0.7231274,1228550
$T_{\text{amb}}$,19.496,1519296822,25.915,0.71866706,1228600
$T_{\text{amb}}$,19.46,1519299822,25.852,0.71734002,1228650
$T_{\text{amb}}$,19.39,1519302822,26.174,0.71475966,1228700
$T_{\text{amb}}$,19.381,1519305822,26.315,0.7144279,1228750
$T_{\text{amb}}$,19.367,1519308822,26.234,0.71391183,1228800
$T_{\text{amb}}$,19.349,1519311822,26.5,0.7132483,1228850
$T_{\text{amb}}$,19.334,1519314822,26.172,0.71269537,1228900
$T_{\text{amb}}$,19.307,1519317822,26.068,0.71170009,1228950
$T_{\text{amb}}$,19.289,1519320235,26.162,0.71103657,1229000
$T_{\text{amb}}$,19.31,1519320895,26.351,0.71181068,1229050
$T_{\text{amb}}$,19.347,1519322842,25.9,0.71317458,1229100
$T_{\text{amb}}$,19.373,1519323913,25.644,0.714133,1229150
$T_{\text{amb}}$,19.39,1519324503,25.675,0.71475966,1229200
$T_{\text{amb}}$,19.43,1519326976,25.957,0.71623415,1229250
$T_{\text{amb}}$,19.448,1519329976,25.838,0.71689767,1229300
$T_{\text{amb}}$,19.448,1519332976,25.847,0.71689767,1229350
$T_{\text{amb}}$,19.444,1519335976,25.443,0.71675022,1229400
$T_{\text{amb}}$,19.436,1519338976,25.051,0.71645532,1229450
$T_{\text{amb}}$,19.424,1519341976,25.49,0.71601298,1229500
$T_{\text{amb}}$,19.447,1519344976,25.466,0.71686081,1229550
$T_{\text{amb}}$,19.43,1519347976,25.686,0.71623415,1229600
$T_{\text{amb}}$,19.418,1519350976,24.877,0.7157918,1229650
$T_{\text{amb}}$,19.422,1519353976,25.17,0.71593925,1229700
$T_{\text{amb}}$,19.439,1519356976,24.973,0.71656591,1229750
$T_{\text{amb}}$,19.424,1519359976,25.04,0.71601298,1229800
$T_{\text{amb}}$,19.427,1519362976,25.276,0.71612356,1229850
$T_{\text{amb}}$,19.41,1519365976,25.157,0.7154969,1229900
$T_{\text{amb}}$,19.562,1519368977,24.64,0.72109997,1229950
$T_{\text{amb}}$,19.594,1519371977,24.207,0.72227956,1230000
$T_{\text{amb}}$,19.64,1519374977,24.914,0.72397523,1230050
$T_{\text{amb}}$,19.637,1519375053,24.903,0.72386464,1230100
$T_{\text{amb}}$,19.492,1519378053,25.183,0.71851961,1230150
$T_{\text{amb}}$,19.381,1519381053,25.225,0.7144279,1230200
$T_{\text{amb}}$,19.372,1519384053,25.686,0.71409614,1230250
$T_{\text{amb}}$,19.356,1519387053,25.761,0.71350634,1230300
$T_{\text{amb}}$,19.339,1519390053,25.304,0.71287968,1230350
$T_{\text{amb}}$,19.322,1519393053,25.506,0.71225302,1230400
$T_{\text{amb}}$,19.32,1519396053,25.518,0.7121793,1230450
$T_{\text{amb}}$,19.304,1519399053,25.489,0.7115895,1230500
$T_{\text{amb}}$,19.312,1519402053,25.761,0.7118844,1230550
$T_{\text{amb}}$,19.321,1519405053,25.762,0.71221616,1230600
$T_{\text{amb}}$,19.307,1519407701,25.066,0.71170009,1230650
$T_{\text{amb}}$,19.305,1519408129,25.475,0.71162636,1230700
$T_{\text{amb}}$,19.305,1519411129,24.908,0.71162636,1230750
$T_{\text{amb}}$,19.334,1519414129,25.46,0.71269537,1230800
$T_{\text{amb}}$,19.365,1519417129,25.359,0.7138381,1230850
$T_{\text{amb}}$,19.349,1519420129,24.716,0.7132483,1230900
$T_{\text{amb}}$,19.343,1519423130,25.28,0.71302713,1230950
$T_{\text{amb}}$,19.353,1519425660,24.96,0.71339575,1231000
$T_{\text{amb}}$,19.342,1519426206,24.475,0.71299027,1231050
$T_{\text{amb}}$,19.346,1519429206,24.737,0.71313772,1231100
$T_{\text{amb}}$,19.343,1519432206,24.404,0.71302713,1231150
$T_{\text{amb}}$,19.343,1519435206,24.729,0.71302713,1231200
$T_{\text{amb}}$,19.33,1519438206,24.84,0.71254792,1231250
$T_{\text{amb}}$,19.33,1519441206,24.746,0.71254792,1231300
$T_{\text{amb}}$,19.343,1519442801,24.271,0.71302713,1231350
$T_{\text{amb}}$,19.332,1519444280,24.834,0.71262165,1231400
$T_{\text{amb}}$,19.327,1519447280,24.73,0.71243733,1231450
$T_{\text{amb}}$,19.316,1519450280,24.482,0.71203185,1231500
$T_{\text{amb}}$,19.318,1519453280,24.889,0.71210557,1231550
$T_{\text{amb}}$,19.421,1519456280,24.575,0.71590239,1231600
$T_{\text{amb}}$,19.471,1519459280,24.246,0.7177455,1231650
$T_{\text{amb}}$,19.503,1519460058,24.778,0.7189251,1231700
$T_{\text{amb}}$,19.504,1519462356,24.676,0.71896196,1231750
$T_{\text{amb}}$,19.424,1519465356,24.828,0.71601298,1231800
$T_{\text{amb}}$,19.408,1519468356,25.006,0.71542318,1231850
$T_{\text{amb}}$,19.423,1519471356,25.087,0.71597611,1231900
$T_{\text{amb}}$,19.485,1519474356,25.147,0.71826157,1231950
$T_{\text{amb}}$,19.52,1519477356,24.856,0.71955175,1232000
$T_{\text{amb}}$,19.577,1519480356,25.659,0.7216529,1232050
$T_{\text{amb}}$,19.627,1519483356,25.3,0.72349602,1232100
$T_{\text{amb}}$,19.675,1519485537,25.326,0.72526541,1232150
$T_{\text{amb}}$,19.69,1519486433,25.718,0.72581834,1232200
$T_{\text{amb}}$,19.713,1519489433,25.981,0.72666618,1232250
$T_{\text{amb}}$,19.726,1519492433,25.608,0.72714538,1232300
$T_{\text{amb}}$,19.691,1519493970,25.585,0.7258552,1232350
$T_{\text{amb}}$,19.69,1519495508,25.72,0.72581834,1232400
$T_{\text{amb}}$,19.642,1519498508,25.982,0.72404895,1232450
$T_{\text{amb}}$,19.604,1519501509,25.934,0.72264819,1232500
$T_{\text{amb}}$,19.58,1519504509,25.4,0.72176349,1232550
$T_{\text{amb}}$,19.533,1519507509,25.808,0.72003096,1232600
$T_{\text{amb}}$,19.498,1519510509,25.86,0.71874078,1232650
$T_{\text{amb}}$,19.481,1519513509,25.22,0.71811413,1232700
$T_{\text{amb}}$,19.469,1519516509,25.349,0.71767178,1232750
$T_{\text{amb}}$,19.471,1519519509,24.748,0.7177455,1232800
$T_{\text{amb}}$,19.466,1519522509,24.066,0.71756119,1232850
$T_{\text{amb}}$,19.462,1519524046,23.772,0.71741374,1232900
$T_{\text{amb}}$,19.464,1519525585,23.936,0.71748747,1232950
$T_{\text{amb}}$,19.473,1519527940,23.507,0.71781923,1233000
$T_{\text{amb}}$,19.463,1519528661,23.648,0.7174506,1233050
$T_{\text{amb}}$,19.462,1519531661,23.729,0.71741374,1233100
$T_{\text{amb}}$,19.422,1519534661,23.529,0.71593925,1233150
$T_{\text{amb}}$,19.398,1519537661,23.451,0.71505456,1233200
$T_{\text{amb}}$,19.395,1519540661,23.463,0.71494397,1233250
$T_{\text{amb}}$,19.374,1519543661,23.367,0.71416986,1233300
$T_{\text{amb}}$,19.362,1519546661,23.469,0.71372751,1233350
$T_{\text{amb}}$,19.357,1519549661,23.216,0.7135432,1233400
$T_{\text{amb}}$,19.349,1519552661,22.665,0.7132483,1233450
$T_{\text{amb}}$,19.343,1519555661,22.197,0.71302713,1233500
$T_{\text{amb}}$,19.358,1519558661,22.016,0.71358006,1233550
$T_{\text{amb}}$,19.348,1519561661,22.368,0.71321144,1233600
$T_{\text{amb}}$,19.372,1519564661,21.786,0.71409614,1233650
$T_{\text{amb}}$,19.388,1519567661,21.938,0.71468593,1233700
$T_{\text{amb}}$,19.416,1519570661,21.825,0.71571808,1233750
$T_{\text{amb}}$,19.44,1519573661,21.886,0.71660277,1233800
$T_{\text{amb}}$,19.444,1519576661,21.698,0.71675022,1233850
$T_{\text{amb}}$,19.455,1519579661,21.44,0.71715571,1233900
$T_{\text{amb}}$,19.408,1519582661,20.872,0.71542318,1233950
$T_{\text{amb}}$,19.405,1519585661,20.988,0.71531259,1234000
$T_{\text{amb}}$,19.399,1519588661,20.74,0.71509142,1234050
$T_{\text{amb}}$,19.345,1519591662,20.7,0.71310086,1234100
$T_{\text{amb}}$,19.313,1519594662,20.471,0.71192126,1234150
$T_{\text{amb}}$,19.248,1519597662,20.333,0.70952521,1234200
$T_{\text{amb}}$,19.216,1519600662,19.129,0.70834562,1234250
$T_{\text{amb}}$,19.19,1519603662,19.55,0.7073872,1234300
$T_{\text{amb}}$,19.157,1519606662,18.708,0.70617075,1234350
$T_{\text{amb}}$,19.12,1519609662,18.823,0.70480684,1234400
$T_{\text{amb}}$,19.083,1519612662,18.638,0.70344294,1234450
$T_{\text{amb}}$,19.094,1519615662,18.734,0.70384842,1234500
$T_{\text{amb}}$,19.069,1519618662,18.419,0.70292687,1234550
$T_{\text{amb}}$,19.018,1519621662,18.028,0.70104689,1234600
$T_{\text{amb}}$,19.021,1519623491,17.693,0.70115748,1234650
$T_{\text{amb}}$,19.041,1519624738,17.856,0.70189472,1234700
$T_{\text{amb}}$,19.068,1519627738,18.225,0.70289,1234750
$T_{\text{amb}}$,19.05,1519630561,17.947,0.70222648,1234800
$T_{\text{amb}}$,19.037,1519630814,17.935,0.70174727,1234850
$T_{\text{amb}}$,19.03,1519633814,18.109,0.70148924,1234900
$T_{\text{amb}}$,19.02,1519634825,18.091,0.70112061,1234950
$T_{\text{amb}}$,19.023,1519636832,18.121,0.7012312,1235000
$T_{\text{amb}}$,18.941,1519639832,18.283,0.69820849,1235050
$T_{\text{amb}}$,18.95,1519641311,18.088,0.69854025,1235100
$T_{\text{amb}}$,18.923,1519642908,18.052,0.69754497,1235150
$T_{\text{amb}}$,18.903,1519645908,18.728,0.69680773,1235200
$T_{\text{amb}}$,18.915,1519648030,18.975,0.69725007,1235250
$T_{\text{amb}}$,18.931,1519648985,19.184,0.69783987,1235300
$T_{\text{amb}}$,18.915,1519650288,19.176,0.69725007,1235350
$T_{\text{amb}}$,18.904,1519652060,18.951,0.69684459,1235400
$T_{\text{amb}}$,18.951,1519655060,19.004,0.69857712,1235450
$T_{\text{amb}}$,18.938,1519658061,19.553,0.69809791,1235500
$T_{\text{amb}}$,18.956,1519661061,19.057,0.69876143,1235550
$T_{\text{amb}}$,18.884,1519664061,18.755,0.69610734,1235600
$T_{\text{amb}}$,18.861,1519667061,18.486,0.69525951,1235650
$T_{\text{amb}}$,18.818,1519670061,18.676,0.69367443,1235700
$T_{\text{amb}}$,18.825,1519673061,19.498,0.69393247,1235750
$T_{\text{amb}}$,18.701,1519676061,19.337,0.68936155,1235800
$T_{\text{amb}}$,18.592,1519679061,18.627,0.68534356,1235850
$T_{\text{amb}}$,18.516,1519682061,18.816,0.68254202,1235900
$T_{\text{amb}}$,18.482,1519683832,18.843,0.68128871,1235950
$T_{\text{amb}}$,18.468,1519685136,18.205,0.68077263,1236000
$T_{\text{amb}}$,18.416,1519686674,18.559,0.67885579,1236050
$T_{\text{amb}}$,18.389,1519688213,18.513,0.67786051,1236100
$T_{\text{amb}}$,18.328,1519691213,18,0.67561191,1236150
$T_{\text{amb}}$,18.282,1519694213,17.793,0.67391625,1236200
$T_{\text{amb}}$,18.213,1519695984,18.152,0.67137275,1236250
$T_{\text{amb}}$,18.194,1519696704,17.479,0.67067237,1236300
$T_{\text{amb}}$,18.187,1519699704,17.629,0.67041433,1236350
$T_{\text{amb}}$,18.119,1519702704,16.997,0.6679077,1236400
$T_{\text{amb}}$,18.085,1519705704,16.997,0.66665438,1236450
$T_{\text{amb}}$,18.057,1519708704,16.863,0.66562224,1236500
$T_{\text{amb}}$,18.016,1519711704,16.809,0.66411088,1236550
$T_{\text{amb}}$,17.974,1519714704,16.641,0.66256267,1236600
$T_{\text{amb}}$,18.014,1519717704,16.703,0.66403716,1236650
$T_{\text{amb}}$,18.018,1519720704,16.721,0.66418461,1236700
$T_{\text{amb}}$,18.093,1519723704,16.777,0.66694928,1236750
$T_{\text{amb}}$,18.238,1519726704,16.862,0.67229431,1236800
$T_{\text{amb}}$,18.347,1519729704,16.811,0.6763123,1236850
$T_{\text{amb}}$,18.425,1519732705,16.543,0.67918756,1236900
$T_{\text{amb}}$,19.669,1519735705,14.607,0.72504423,1236950
$T_{\text{amb}}$,19.844,1519738705,13.943,0.73149513,1237000
$T_{\text{amb}}$,19.801,1519741705,13.758,0.72991006,1237050
$T_{\text{amb}}$,19.812,1519744411,13.47,0.73031554,1237100
$T_{\text{amb}}$,19.845,1519744780,13.484,0.731532,1237150
$T_{\text{amb}}$,19.963,1519747780,13.366,0.73588175,1237200
$T_{\text{amb}}$,19.858,1519750780,13.14,0.73201121,1237250
$T_{\text{amb}}$,19.876,1519753780,13.162,0.73267473,1237300
$T_{\text{amb}}$,19.851,1519753856,12.69,0.73175317,1237350
$T_{\text{amb}}$,19.876,1519756856,12.378,0.73267473,1237400
$T_{\text{amb}}$,19.844,1519759856,12.722,0.73149513,1237450
$T_{\text{amb}}$,19.792,1519761861,12.667,0.7295783,1237500
$T_{\text{amb}}$,19.77,1519762932,11.797,0.72876733,1237550
$T_{\text{amb}}$,19.722,1519764820,12.554,0.72699794,1237600
$T_{\text{amb}}$,19.711,1519766009,12.056,0.72659245,1237650
$T_{\text{amb}}$,19.708,1519769009,12.445,0.72648186,1237700
$T_{\text{amb}}$,19.687,1519772009,12.618,0.72570776,1237750
$T_{\text{amb}}$,19.693,1519775009,12.512,0.72592893,1237800
$T_{\text{amb}}$,19.679,1519775143,12.732,0.72541286,1237850
$T_{\text{amb}}$,19.644,1519778085,12.68,0.72412268,1237900
$T_{\text{amb}}$,19.636,1519781085,12.747,0.72382778,1237950
$T_{\text{amb}}$,19.636,1519784085,12.609,0.72382778,1238000
$T_{\text{amb}}$,19.621,1519787085,12.634,0.72327485,1238050
$T_{\text{amb}}$,19.617,1519790085,13.072,0.7231274,1238100
$T_{\text{amb}}$,19.576,1519792849,13.228,0.72161604,1238150
$T_{\text{amb}}$,19.593,1519793102,13.018,0.7222427,1238200
$T_{\text{amb}}$,19.579,1519795984,13.453,0.72172663,1238250
$T_{\text{amb}}$,19.587,1519796178,13.218,0.72202153,1238300
$T_{\text{amb}}$,19.628,1519799178,13.026,0.72353288,1238350
$T_{\text{amb}}$,19.692,1519802178,14.009,0.72589207,1238400
$T_{\text{amb}}$,19.741,1519805178,14.585,0.72769832,1238450
$T_{\text{amb}}$,19.774,1519808178,15.029,0.72891477,1238500
$T_{\text{amb}}$,20.045,1519811178,15.233,0.73890445,1238550
$T_{\text{amb}}$,20.024,1519812014,15.078,0.73813035,1238600
$T_{\text{amb}}$,20.06,1519814254,14.967,0.73945739,1238650
$T_{\text{amb}}$,20.105,1519817254,15.058,0.74111619,1238700
$T_{\text{amb}}$,19.584,1519820255,15.558,0.72191094,1238750
$T_{\text{amb}}$,19.229,1519823255,15.867,0.70882483,1238800
$T_{\text{amb}}$,19.18,1519826255,17.006,0.70701858,1238850
$T_{\text{amb}}$,19.138,1519829255,17.333,0.70547036,1238900
$T_{\text{amb}}$,19.137,1519832374,16.786,0.7054335,1238950
$T_{\text{amb}}$,19.128,1519835374,17.14,0.70510174,1239000
$T_{\text{amb}}$,19.13,1519835451,16.798,0.70517546,1239050
$T_{\text{amb}}$,19.105,1519838451,16.966,0.70425391,1239100
$T_{\text{amb}}$,19.108,1519841451,17.83,0.70436449,1239150
$T_{\text{amb}}$,19.114,1519842170,17.294,0.70458567,1239200
$T_{\text{amb}}$,19.106,1519844233,17.444,0.70429077,1239250
$T_{\text{amb}}$,19.091,1519844603,17.447,0.70373784,1239300
$T_{\text{amb}}$,19.054,1519847603,17.74,0.70237393,1239350
$T_{\text{amb}}$,19.06,1519850603,17.983,0.7025951,1239400
$T_{\text{amb}}$,19.081,1519853485,18.357,0.70336921,1239450
$T_{\text{amb}}$,19.098,1519853679,18.19,0.70399587,1239500
$T_{\text{amb}}$,19.025,1519856679,18.866,0.70130492,1239550
$T_{\text{amb}}$,18.991,1519859679,19.312,0.70005161,1239600
$T_{\text{amb}}$,18.967,1519862679,19.504,0.69916691,1239650
$T_{\text{amb}}$,18.974,1519865679,21.168,0.69942495,1239700
$T_{\text{amb}}$,18.941,1519868679,22.559,0.69820849,1239750
$T_{\text{amb}}$,18.892,1519871679,23.062,0.69640224,1239800
$T_{\text{amb}}$,18.87,1519874679,23.415,0.69559127,1239850
$T_{\text{amb}}$,18.858,1519877679,24.296,0.69514892,1239900
$T_{\text{amb}}$,18.783,1519880679,24.458,0.69238425,1239950
