idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,(/ G (max (col G))),prevVals_GGPLOTNIM_INTERNAL
11,90,25,1541514509,1541520018,91.816667,2794,3031,25428,27722,0,7.10430982e+06,3530.1396,3647.1279,3171.1064,2.5054941,1.5853435,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92862364,0
12,90,25,1541520018,1541525500,91.366667,3032,3268,27770,30052,0,6.95107503e+06,3541.6539,3664.8156,3187.7558,2.4249496,1.9852569,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93349923,0
13,90,25,1541525500,1541530907,90.116667,3269,3524,30100,32400,0,6.90696688e+06,3497.3903,3618.8488,3177.6777,2.473132,2.0446599,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93054797,0
14,90,25,1541530907,1541536324,90.283333,3525,3762,32412,34688,0,6.45061172e+06,3503.2525,3606.854,3158.7228,2.6997821,1.6962458,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92499724,0
15,90,25,1541536324,1541541769,90.75,3763,4034,34720,36996,0,7.16472605e+06,3453.9553,3573.1136,3132.047,2.5299341,1.7616205,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91718554,0
16,90,25,1541541769,1541547174,90.083333,4035,4264,37035,39333,0,6.61582801e+06,3478.1832,3598.5547,3141.6064,2.4988001,1.4740261,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91998488,0
17,90,25,1541547174,1541552583,90.15,4265,4513,39337,41625,0,6.8156123e+06,3469.2522,3585.8639,3140.4463,2.5510011,1.5977468,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91964518,0
18,90,25,1541552583,1541558008,90.416667,4514,4746,41629,43901,0,6.98184809e+06,3458.9261,3585.2824,3133.8888,2.4411774,1.8281894,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91772487,0
19,90,25,1541558008,1541563415,90.116667,4747,4988,43916,46205,0,7.05348498e+06,3505.4604,3626.7468,3149.1614,2.46991,1.7299557,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9221973,0
20,90,25,1541563415,1541568843,90.466667,4989,5226,46213,48512,0,7.25036809e+06,3497.5964,3620.0065,3158.3063,2.4617754,1.8578311,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92487528,0
21,90,25,1541568843,1541574272,90.483333,5227,5492,48528,50829,0,7.82384763e+06,3511.4962,3631.5899,3171.0828,2.4801578,2.1877602,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92861674,0
22,90,25,1541574272,1541579715,90.716667,5493,5736,50841,53129,0,7.09999051e+06,3530.4813,3645.7938,3187.3068,2.5259156,2.2320231,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93336774,0
23,90,25,1541579715,1541585132,90.283333,5737,6006,53157,55455,0,8.10569515e+06,3524.2713,3652.774,3189.3327,2.3756079,2.1152086,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93396101,0
24,90,25,1541585132,1541590533,90.016667,6007,6262,55464,57740,0,7.25265882e+06,3512.5049,3643.3961,3201.4592,2.3567167,1.979976,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93751212,0
25,90,25,1541590533,1541595961,90.466667,6263,6527,57743,60041,0,7.75093669e+06,3482.0037,3618.5381,3171.094,2.3152805,1.9379977,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92862001,0
26,90,25,1541595961,1541601372,90.183333,6528,6813,60057,62365,0,8.80517862e+06,3501.424,3644.4321,3183.4976,2.2381981,2.3480847,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93225227,0
27,90,25,1541601372,1541606778,90.1,6814,7063,62372,64645,0,7.55514545e+06,3506.5078,3628.9457,3176.2391,2.4556793,2.1438733,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93012669,0
28,90,25,1541606778,1541612183,90.083333,7064,7311,64669,66953,0,6.72539967e+06,3507.8718,3628.1396,3168.0237,2.4804439,1.4491139,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92772092,0
29,90,25,1541612183,1541617610,90.45,7312,7553,66958,69238,0,7.16303917e+06,3498.6372,3618.8574,3172.4222,2.4870651,2.0322617,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92900897,0
30,90,25,1541617610,1541623019,90.15,7554,7795,69263,71553,0,6.86468399e+06,3474.8405,3601.0122,3152.9517,2.432942,1.8746535,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92330725,0
31,90,25,1541623019,1541625243,37.066667,7796,7913,71565,72509,0,3.42610332e+06,3446.6013,3565.467,3125.5694,2.538592,1.0807383,2,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91528863,0
0,90,25,1541454737,1541460137,90,0,282,0,2290,0,8.92364966e+06,3651.2346,3757.3434,3185.5636,2.1606726,2.0052401,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93285728,0
1,90,25,1541460137,1541465542,90.083333,283,577,2293,4581,0,9.73131058e+06,3609.3755,3721.0025,3147.706,2.1195792,1.7860337,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9217711,0
2,90,25,1541465542,1541470948,90.1,578,840,4593,6875,0,8.46313078e+06,3633.1873,3735.0212,3155.8318,2.2196144,1.3430157,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92415065,0
3,90,25,1541470948,1541476359,90.183333,841,1144,6892,9186,0,9.77763844e+06,3622.7595,3731.319,3183.7956,2.1469355,2.1247453,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93233955,0
4,90,25,1541476359,1541481776,90.283333,1145,1416,9193,11468,0,8.97721349e+06,3621.6404,3721.2693,3169.5816,2.2523347,1.9563688,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92817713,0
5,90,25,1541481776,1541487181,90.083333,1417,1685,11495,13779,0,8.14141387e+06,3685.1488,3782.149,3222.1634,2.2522654,2.0611792,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94357514,0
6,90,25,1541487181,1541492582,90.016667,1686,1972,13789,16095,0,9.36220061e+06,3636.4792,3742.8756,3170.0677,2.164635,1.7302726,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92831947,0
7,90,25,1541492582,1541497995,90.216667,1973,2216,16096,18361,0,7.6090147e+06,3685.8506,3795.6997,3227.1012,2.1025322,2.1999844,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94502112,0
8,90,25,1541497995,1541503428,90.55,2217,2519,18393,20678,0,9.82296453e+06,3663.4138,3770.9674,3198.6508,2.1384591,2.0473522,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93668972,0
9,90,25,1541503428,1541508839,90.183333,2520,2775,20700,22991,0,7.87077145e+06,3656.7735,3752.8982,3193.5175,2.2778387,1.7411461,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9351865,0
10,90,25,1541508839,1541514265,90.433333,2776,3050,23005,25310,0,8.80532736e+06,3663.4526,3762.9869,3208.8624,2.2320405,1.9527269,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93968007,0
11,90,25,1541514265,1541519694,90.483333,3051,3340,25326,27619,0,9.55319619e+06,3684.5131,3782.4049,3213.7577,2.2415358,2.2335956,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94111362,0
12,90,25,1541519694,1541525108,90.233333,3341,3609,27633,29918,0,8.81037603e+06,3672.7434,3787.561,3249.9476,2.0558082,2.5496692,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.95171142,0
13,90,25,1541525108,1541530516,90.133333,3610,3900,29933,32236,0,9.13482153e+06,3622.0887,3726.0895,3161.608,2.1995435,1.4654845,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92584214,0
14,90,25,1541530516,1541535925,90.15,3901,4143,32242,34544,0,7.93530825e+06,3626.0218,3723.6294,3166.0175,2.2751921,1.9534655,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92713341,0
15,90,25,1541535925,1541541348,90.383333,4144,4437,34548,36834,0,9.4999023e+06,3634.0107,3740.3186,3175.5176,2.1668636,1.5155132,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92991543,0
16,90,25,1541541348,1541546753,90.083333,4438,4716,36856,39146,0,8.35617544e+06,3660.8049,3764.2736,3179.7844,2.1864295,1.2745947,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93116491,0
17,90,25,1541546753,1541552156,90.05,4717,4989,39153,41441,0,8.52839675e+06,3604.875,3704.3321,3145.3173,2.2632366,1.6296892,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92107159,0
18,90,25,1541552156,1541557561,90.083333,4990,5227,41448,43708,0,7.21524321e+06,3628.8259,3730.1984,3161.719,2.2273858,1.7012843,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92587463,0
19,90,25,1541557561,1541563006,90.75,5228,5507,43729,45997,0,8.57976142e+06,3629.3575,3731.0652,3160.106,2.2230802,1.5740626,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92540229,0
20,90,25,1541563006,1541568434,90.466667,5508,5783,46039,48338,0,8.69616045e+06,3657.6097,3767.3445,3192.4641,2.1170782,2.1520193,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.934878,0
21,90,25,1541568434,1541573837,90.05,5784,6060,48352,50648,0,8.60369748e+06,3597.7704,3707.1651,3157.65,2.1499242,2.0205938,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92468309,0
22,90,25,1541573837,1541579240,90.05,6061,6339,50656,52934,0,8.91537748e+06,3628.3548,3734.1697,3193.6062,2.1753192,1.9932088,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93521247,0
23,90,25,1541579240,1541584657,90.283333,6340,6618,52957,55251,0,8.91467334e+06,3657.775,3762.6168,3213.0428,2.1719883,1.9968505,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94090426,0
24,90,25,1541584657,1541590068,90.183333,6619,6884,55262,57525,0,8.7513066e+06,3710.9934,3811.0163,3235.8345,2.2025111,2.3568525,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94757855,0
25,90,25,1541590068,1541595505,90.616667,6885,7147,57544,59840,0,8.60112517e+06,3628.9306,3739.3524,3191.1638,2.1232889,1.6963387,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93449725,0
26,90,25,1541595505,1541600935,90.5,7148,7419,59865,62150,0,8.62661506e+06,3679.7218,3777.0985,3206.4298,2.2503358,1.6936907,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93896771,0
27,90,25,1541600935,1541606356,90.35,7420,7701,62183,64470,0,9.21952886e+06,3677.1334,3778.0372,3222.8807,2.2086551,2.0752581,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94378517,0
28,90,25,1541606356,1541611765,90.15,7702,7945,64490,66770,0,7.93726379e+06,3632.483,3739.082,3186.9729,2.1642972,1.7374897,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93326998,0
29,90,25,1541611765,1541617169,90.066667,7946,8217,66777,69065,0,8.6667233e+06,3603.0331,3701.9948,3146.9491,2.2703672,1.5303906,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92154944,0
30,90,25,1541617169,1541622578,90.15,8218,8481,69076,71368,0,8.61720595e+06,3621.525,3727.4049,3156.4562,2.1779756,1.676284,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92433351,0
31,90,25,1541622578,1541625224,44.1,8482,8624,71376,72501,0,4.23889925e+06,3562.3976,3653.7593,3107.8756,2.3923185,0.56174008,3,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91010719,0
0,90,25,1541454744,1541460210,91.1,0,261,3,2295,0,8.88264899e+06,3596.274,3692.0278,3156.0937,2.4418188,1.7402055,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92422735,0
1,90,25,1541460210,1541465623,90.216667,262,539,2323,4617,0,9.09009427e+06,3562.2875,3653.5318,3138.9292,2.5254439,1.5986807,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9192009,0
2,90,25,1541465623,1541471055,90.533333,540,811,4629,6915,0,8.72390222e+06,3602.0721,3692.4393,3170.298,2.5134874,1.1897353,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92838693,0
3,90,25,1541471055,1541476485,90.5,812,1106,6937,9227,0,9.93917846e+06,3638.6363,3738.8418,3205.9312,2.3591185,1.6969058,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93882171,0
4,90,25,1541476485,1541481890,90.083333,1107,1354,9246,11528,0,8.29768686e+06,3583.7707,3672.413,3152.8386,2.5499659,1.4523156,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92327411,0
5,90,25,1541481890,1541487307,90.283333,1355,1623,11543,13826,0,8.19339339e+06,3598.2404,3690.6914,3165.8806,2.4861833,1.3517253,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92709333,0
6,90,25,1541487307,1541492823,91.933333,1624,1911,13841,16134,0,9.3035029e+06,3654.3385,3744.1296,3200.9177,2.4903273,1.2584612,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93735356,0
7,90,25,1541492823,1541498230,90.116667,1912,2169,16198,18478,0,8.77769825e+06,3637.4134,3726.6512,3170.9639,2.5083578,1.569056,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92858192,0
8,90,25,1541498230,1541503637,90.116667,2170,2434,18492,20773,0,8.54488402e+06,3631.9699,3725.8268,3188.2212,2.4466544,1.048773,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93363552,0
9,90,25,1541503637,1541509106,91.15,2435,2692,20788,23089,0,8.22136358e+06,3622.4671,3713.3482,3182.3236,2.4937867,0.95322788,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93190848,0
10,90,25,1541509106,1541514509,90.05,2693,2952,23119,25415,0,8.44623137e+06,3631.341,3726.8414,3182.3086,2.4247377,1.2767621,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93190409,0
11,90,25,1541514509,1541519917,90.133333,2953,3222,25428,27714,0,8.99110576e+06,3615.3543,3710.1346,3176.9427,2.4437837,1.1222366,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93033273,0
12,90,25,1541519917,1541525323,90.1,3223,3467,27728,30021,0,8.07293371e+06,3591.2151,3692.4307,3165.6805,2.3730367,1.345766,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92703473,0
13,90,25,1541525323,1541530766,90.716667,3468,3723,30025,32327,0,8.28387789e+06,3611.9206,3701.8536,3161.4858,2.5137364,1.2714084,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92580636,0
14,90,25,1541530766,1541536193,90.45,3724,3958,32350,34651,0,8.19675098e+06,3616.3356,3714.6656,3179.7155,2.3958901,1.3791428,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93114472,0
15,90,25,1541536193,1541541596,90.05,3959,4221,34665,36955,0,8.69723079e+06,3589.2421,3689.7552,3151.5878,2.3831619,1.2606786,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92290783,0
16,90,25,1541541596,1541547019,90.383333,4222,4465,36960,39252,0,8.21167245e+06,3599.4965,3697.8436,3177.1708,2.4053732,1.1697803,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93039955,0
17,90,25,1541547019,1541552422,90.05,4466,4723,39267,41542,0,8.2076399e+06,3622.1449,3720.3782,3207.8118,2.3938296,1.6358171,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93937242,0
18,90,25,1541552422,1541557824,90.033333,4724,4994,41561,43831,0,9.18896965e+06,3604.0216,3698.5953,3170.7613,2.4532897,1.2757241,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92852258,0
19,90,25,1541557824,1541563236,90.2,4995,5253,43839,46120,0,8.74856872e+06,3628.6718,3725.5954,3206.6786,2.4073049,2.3734247,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93904057,0
20,90,25,1541563236,1541568694,90.966667,5254,5532,46135,48427,0,8.81147161e+06,3600.336,3690.8811,3165.3103,2.5119897,1.5425965,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92692632,0
21,90,25,1541568694,1541574094,90,5533,5805,48465,50731,0,9.18308828e+06,3607.7445,3710.7102,3181.8087,2.3416355,1.3276626,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93175768,0
22,90,25,1541574094,1541579494,90,5806,6061,50766,53054,0,8.70695857e+06,3662.058,3761.308,3217.0478,2.3583057,1.7310709,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94207709,0
23,90,25,1541579494,1541584902,90.133333,6062,6343,53064,55356,0,9.74685983e+06,3639.4839,3736.9428,3195.4261,2.3940928,1.7346729,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9357454,0
24,90,25,1541584902,1541590337,90.583333,6344,6608,55365,57635,0,9.57751982e+06,3652.6734,3754.6404,3231.9301,2.3292418,2.1426272,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94643519,0
25,90,25,1541590337,1541595776,90.65,6609,6862,57659,59933,0,8.49295594e+06,3633.2043,3721.6844,3207.3883,2.5218942,1.1720424,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.9392484,0
26,90,25,1541595776,1541601187,90.183333,6863,7130,59979,62272,0,8.61110601e+06,3654.8975,3743.2969,3205.3284,2.510027,1.096939,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93864518,0
27,90,25,1541601187,1541606604,90.283333,7131,7371,62292,64577,0,7.54468173e+06,3649.4527,3748.1072,3214.0191,2.3729422,1.3683041,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.94119016,0
28,90,25,1541606604,1541612019,90.25,7372,7621,64596,66876,0,8.16746387e+06,3615.1488,3716.8827,3178.2086,2.3529093,1.1736785,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.93070344,0
29,90,25,1541612019,1541617430,90.183333,7622,7843,66887,69166,0,7.02001652e+06,3589.1286,3679.98,3140.5213,2.5144581,1.2717037,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.91966714,0
30,90,25,1541617430,1541622831,90.016667,7844,8113,69187,71467,0,8.60131428e+06,3595.0222,3685.5239,3172.8308,2.5158668,1.7178734,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92912863,0
31,90,25,1541622831,1541625195,39.4,8114,8235,71484,72489,0,3.92546439e+06,3580.789,3674.3299,3167.2086,2.4814927,0.76072971,4,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.92748221,0
0,90,25,1541454739,1541460164,90.416667,0,266,1,2284,0,4.62599761e+06,2204.0311,2586.5516,2263.8517,1.4135433,9.3334652,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66294409,0
1,90,25,1541460164,1541465584,90.333333,267,505,2304,4593,0,3.97292758e+06,2248.5257,2618.0118,2300.1827,1.4510498,7.5618091,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67358323,0
2,90,25,1541465584,1541471043,90.983333,506,767,4612,6903,0,4.9061612e+06,2240.0244,2604.1629,2256.8837,1.4840945,8.9603116,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66090358,0
3,90,25,1541471043,1541476450,90.116667,768,1053,6932,9221,0,4.84211804e+06,2247.4733,2582.0442,2284.3968,1.6426842,10.500932,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66896048,0
4,90,25,1541476450,1541481868,90.3,1054,1309,9231,11514,0,4.4512319e+06,2255.7749,2637.0663,2291.3352,1.3879911,8.4059123,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67099231,0
5,90,25,1541481868,1541487275,90.116667,1310,1558,11534,13819,0,4.12586908e+06,2252.4042,2617.7978,2279.057,1.4695621,6.5559868,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66739678,0
6,90,25,1541487275,1541492678,90.05,1559,1837,13828,16126,0,4.94914311e+06,2064.272,2580.241,2271.1677,0.93775852,5.6219445,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.6650865,0
7,90,25,1541492678,1541498131,90.883333,1838,2092,16137,18411,0,5.12727334e+06,2049.9505,2580.5167,2256.4653,0.89481528,5.2652981,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66078105,0
8,90,25,1541498131,1541503545,90.233333,2093,2376,18450,20716,0,4.85160697e+06,2283.0145,2692.9429,2342.364,1.2424978,9.30175,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.68593555,0
9,90,25,1541503545,1541508980,90.583333,2377,2619,20750,23045,0,3.80578383e+06,2276.6155,2623.5923,2303.8173,1.5515826,8.423585,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67464757,0
10,90,25,1541508980,1541514384,90.066667,2620,2885,23066,25366,0,4.71389498e+06,2269.4483,2644.9861,2300.0022,1.4079084,8.1222635,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67353035,0
11,90,25,1541514384,1541519802,90.3,2886,3148,25376,27671,0,4.13379764e+06,2269.8464,2619.5236,2325.6285,1.5414056,9.1726559,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.68103474,0
12,90,25,1541519802,1541525207,90.083333,3149,3397,27680,29970,0,4.07739068e+06,2281.1446,2642.8806,2286.9575,1.470174,6.7444983,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66971037,0
13,90,25,1541525207,1541530672,91.083333,3398,3655,29976,32281,0,4.03810627e+06,2208.0935,2555.4574,2234.6712,1.5978021,7.8239775,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.65439888,0
14,90,25,1541530672,1541536121,90.816667,3656,3912,32310,34612,0,4.15982824e+06,2226.9103,2579.576,2270.33,1.5545602,8.2940668,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66484117,0
15,90,25,1541536121,1541541545,90.4,3913,4167,34634,36916,0,4.54979202e+06,2066.7627,2592.1175,2289.3597,0.90543617,5.1449427,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67041382,0
16,90,25,1541541545,1541547007,91.033333,4168,4424,36938,39232,0,4.72655516e+06,2073.3516,2631.2744,2308.7137,0.80129081,5.4831669,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67608142,0
17,90,25,1541547007,1541552436,90.483333,4425,4650,39262,41544,0,3.95502104e+06,2281.0798,2659.7033,2297.7624,1.3860089,6.5290231,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67287446,0
18,90,25,1541552436,1541557856,90.333333,4651,4888,41567,43839,0,4.30704939e+06,2264.1201,2652.6404,2305.6008,1.3486874,8.1503569,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67516984,0
19,90,25,1541557856,1541563263,90.116667,4889,5128,43853,46141,0,3.46334556e+06,2248.7356,2567.2861,2268.4416,1.7390965,7.7848873,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66428819,0
20,90,25,1541563263,1541568713,90.833333,5129,5358,46147,48443,0,3.4639253e+06,2251.8614,2587.9209,2273.8623,1.6307341,7.9615683,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66587557,0
21,90,25,1541568713,1541574143,90.5,5359,5610,48472,50758,0,5.03147023e+06,1985.0567,2583.48,2276.013,0.71288195,5.2425907,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66650539,0
22,90,25,1541574143,1541579551,90.133333,5611,5884,50787,53082,0,4.75258663e+06,2271.8552,2639.6169,2341.2779,1.4452104,10.589119,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.68561748,0
23,90,25,1541579551,1541584957,90.1,5885,6155,53088,55377,0,4.38694207e+06,2277.0245,2652.6371,2298.7617,1.4030226,7.9088278,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.6731671,0
24,90,25,1541584957,1541590424,91.116667,6156,6416,55389,57652,0,5.49803517e+06,2082.7511,2722.5456,2347.9121,0.58214095,5.2583875,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.68756026,0
25,90,25,1541590424,1541595864,90.666667,6417,6652,57697,59986,0,4.1339901e+06,2084.5023,2645.0598,2322.8065,0.78990382,4.2343973,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.68020836,0
26,90,25,1541595864,1541601307,90.716667,6653,6876,60016,62316,0,3.98529559e+06,2245.0007,2642.1708,2294.1678,1.3193274,7.3538746,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67182183,0
27,90,25,1541601307,1541606709,90.033333,6877,7139,62344,64637,0,5.2050686e+06,2064.1027,2659.3356,2319.0349,0.69876142,4.5159037,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67910386,0
28,90,25,1541606709,1541612121,90.2,7140,7381,64639,66911,0,3.64852141e+06,2274.0911,2662.8969,2316.9868,1.3417212,7.3423513,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.67850412,0
29,90,25,1541612121,1541617554,90.55,7382,7615,66931,69218,0,3.91669995e+06,2258.3375,2609.7787,2281.6837,1.5395913,8.2465755,5,265,/home/basti/CastData/data/DataRuns2018_Reco.h5,"2018-10-19",0.66816597,0
