idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,(/ G (max (col G))),prevVals_GGPLOTNIM_INTERNAL
109,90,25,1523019898,1523025309,90.183333,30291,30585,249738,252023,0,8.07407937e+06,3557.2501,3666.0864,3416.8074,2.7542466,2.2357667,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91594287,0
110,90,25,1523025309,1523030711,90.033333,30586,30884,252033,254322,0,8.43054689e+06,3574.7274,3684.3786,3440.1874,2.7301791,2.326931,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92221033,0
111,90,25,1523030711,1523036112,90.016667,30885,31143,254325,256580,0,6.98405629e+06,3544.7392,3656.8948,3440.8049,2.7182444,2.3936775,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92237588,0
112,90,25,1523036112,1523041513,90.016667,31144,31436,256596,258878,0,8.22935985e+06,3561.1123,3671.1371,3453.8102,2.7350586,3.3774012,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9258622,0
113,90,25,1523041513,1523046931,90.3,31437,31692,258884,261168,0,7.21823222e+06,3574.7377,3688.61,3447.3901,2.673793,2.3234164,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92414117,0
114,90,25,1523046931,1523052334,90.05,31693,31955,261176,263445,0,7.29492159e+06,3576.9001,3682.2995,3454.1608,2.7878346,2.5484906,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92595619,0
115,90,25,1523052334,1523057758,90.4,31956,32201,263456,265735,0,7.44340876e+06,3560.6747,3669.2271,3441.4614,2.7556338,2.301057,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92255185,0
116,90,25,1523057758,1523063159,90.016667,32202,32469,265750,267972,0,8.16613631e+06,3574.6726,3687.6982,3461.8073,2.6849589,2.9082289,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92800598,0
117,90,25,1523063159,1523068637,91.3,32470,32737,268027,270304,0,7.61395998e+06,3559.97,3672.2719,3438.6333,2.7051555,2.3809566,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92179373,0
118,90,25,1523068637,1523074050,90.216667,32738,32985,270344,272621,0,7.12689594e+06,3563.7959,3679.1006,3440.6145,2.6629351,2.2806436,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92232483,0
119,90,25,1523074050,1523079541,91.516667,32986,33271,272631,274926,0,8.97707319e+06,3569.6062,3687.7589,3452.6198,2.6225157,3.077893,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9255431,0
120,90,25,1523079541,1523084955,90.233333,33272,33528,274967,277227,0,7.05867836e+06,3556.4586,3658.4275,3423.4503,2.8533514,2.1323476,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91772364,0
121,90,25,1523084955,1523090359,90.066667,33529,33832,277252,279523,0,8.72288358e+06,3563.6693,3675.2599,3464.4247,2.7119889,3.3690857,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92870763,0
122,90,25,1523090359,1523095762,90.05,33833,34125,279546,281810,0,8.77071567e+06,3563.1216,3673.7504,3427.5168,2.7253668,2.4156808,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91881373,0
123,90,25,1523095762,1523101182,90.333333,34126,34376,281830,284114,0,7.32923258e+06,3536.9701,3644.1217,3414.973,2.7931096,2.3069233,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91545113,0
124,90,25,1523101182,1523106601,90.316667,34377,34639,284124,286408,0,7.66475982e+06,3551.237,3668.1199,3466.972,2.6515482,2.4358002,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92939048,0
125,90,25,1523106601,1523112039,90.633333,34640,34910,286420,288693,0,7.73118209e+06,3532.9761,3638.5929,3407.4515,2.8181189,2.2827557,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91343484,0
126,90,25,1523112039,1523117465,90.433333,34911,35168,288726,291002,0,7.46652771e+06,3573.5295,3686.8707,3456.3605,2.6816189,3.0460642,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92654587,0
127,90,25,1523117465,1523122881,90.266667,35169,35432,291014,293295,0,7.64513818e+06,3538.0212,3655.0965,3435.6822,2.6585201,2.5369233,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92100264,0
128,90,25,1523122881,1523128290,90.15,35433,35697,293304,295576,0,7.65084625e+06,3540.3262,3648.7188,3418.573,2.7730966,2.4213254,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91641616,0
129,90,25,1523128290,1523133697,90.116667,35698,35970,295594,297878,0,7.97322256e+06,3572.1281,3673.4684,3429.6693,2.850586,2.1071739,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91939077,0
130,90,25,1523133697,1523139124,90.45,35971,36241,297885,300164,0,7.86724643e+06,3559.8706,3660.8574,3427.0229,2.865376,2.5508856,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91868134,0
131,90,25,1523139124,1523144534,90.166667,36242,36511,300184,302463,0,7.91712605e+06,3544.4592,3651.4725,3414.0482,2.7893687,2.2427361,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91520322,0
132,90,25,1523144534,1523149938,90.066667,36512,36790,302468,304757,0,8.77070675e+06,3590.6251,3699.1877,3455.7832,2.7334997,2.1416843,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92639111,0
133,90,25,1523149938,1523155368,90.5,36791,37061,304760,307041,0,8.04819504e+06,3599.1868,3708.3712,3487.9325,2.7188233,3.1099318,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93500936,0
134,90,25,1523155368,1523160774,90.1,37062,37356,307057,309329,0,8.91195923e+06,3569.5165,3681.7579,3458.815,2.6990531,3.001206,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92720385,0
135,90,25,1523160774,1523166203,90.483333,37357,37659,309337,311632,0,9.20168649e+06,3610.987,3728.4314,3497.4534,2.6029765,3.5925982,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93756161,0
136,90,25,1523166203,1523171624,90.35,37660,37939,311646,313894,0,7.96157214e+06,3611.9716,3709.3079,3465.5989,2.8805423,2.0434008,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92902239,0
137,90,25,1523171624,1523177060,90.6,37940,38216,313940,316223,0,8.24496593e+06,3568.6427,3677.8667,3438.425,2.7404822,2.6768617,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92173788,0
138,90,25,1523177060,1523182460,90,38217,38504,316240,318525,0,8.52122158e+06,3604.5185,3709.667,3477.9643,2.7709313,2.8604207,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93233719,0
139,90,25,1523182460,1523187869,90.15,38505,38761,318539,320806,0,7.09543145e+06,3550.4966,3662.6053,3428.0949,2.7146484,2.2022581,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9189687,0
140,90,25,1523187869,1523193269,90,38762,39059,320817,323108,0,8.5311558e+06,3534.3183,3648.5267,3410.3186,2.6985387,2.5375771,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91420342,0
141,90,25,1523193269,1523198678,90.15,39060,39315,323112,325376,0,7.65310951e+06,3529.9426,3641.6893,3436.3263,2.7347196,2.1868823,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92117528,0
142,90,25,1523198678,1523204091,90.216667,39316,39580,325391,327667,0,7.41610383e+06,3566.5804,3679.7933,3463.7905,2.6882889,3.0395768,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92853763,0
143,90,25,1523204091,1523209554,91.05,39581,39865,327682,329965,0,7.73982469e+06,3582.5367,3688.5187,3451.891,2.7753701,2.4524879,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92534773,0
144,90,25,1523209554,1523215000,90.766667,39866,40144,329996,332233,0,8.81784278e+06,3595.7061,3701.6175,3464.6795,2.7666362,2.8837518,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92877594,0
145,90,25,1523215000,1523220428,90.466667,40145,40400,332312,334582,0,7.41649799e+06,3599.4057,3710.2092,3478.7286,2.696833,3.2943096,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93254206,0
146,90,25,1523220428,1523225850,90.366667,40401,40673,334607,336889,0,7.73934434e+06,3598.4085,3716.1656,3514.3145,2.6076235,2.8337986,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.94208158,0
147,90,25,1523225850,1523231263,90.216667,40674,40941,336908,339185,0,7.50103344e+06,3576.0165,3679.5446,3453.6661,2.8154215,2.7015196,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92582357,0
148,90,25,1523231263,1523236666,90.05,40942,41194,339192,341471,0,7.26049036e+06,3592.8402,3692.9526,3451.6988,2.8530428,2.0226107,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92529621,0
149,90,25,1523236666,1523242067,90.016667,41195,41494,341474,343758,0,7.93811597e+06,3568.1296,3665.0595,3436.9666,2.9211046,2.6187029,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92134694,0
150,90,25,1523242067,1523247474,90.116667,41495,41773,343762,346037,0,8.31147973e+06,3525.7604,3639.3358,3400.4118,2.7132383,2.4658695,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91154769,0
151,90,25,1523247474,1523252881,90.116667,41774,42062,346043,348339,0,8.67006154e+06,3591.5823,3694.8946,3451.0808,2.8068213,2.4035441,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92513052,0
152,90,25,1523252881,1523258325,90.733333,42063,42330,348345,350610,0,7.57914034e+06,3556.9823,3660.0528,3425.4207,2.8366581,2.5475743,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91825183,0
153,90,25,1523258325,1523263740,90.25,42331,42611,350634,352907,0,7.63586244e+06,3563.1941,3668.6848,3435.4078,2.7968386,2.495344,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92092906,0
154,90,25,1523263740,1523269169,90.483333,42612,42881,352917,355200,0,7.61189096e+06,3494.5562,3616.8481,3400.4082,2.6239273,2.1441186,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91154675,0
155,90,25,1523269169,1523274666,91.616667,42882,43139,355221,357488,0,7.46930436e+06,3557.7566,3662.743,3451.1469,2.8081959,2.4677028,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92514826,0
156,90,25,1523274666,1523280070,90.066667,43140,43441,357540,359812,0,8.90756049e+06,3542.4276,3644.7272,3418.7321,2.8593758,2.4608519,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91645881,0
157,90,25,1523280070,1523285473,90.05,43442,43718,359834,362101,0,7.76795166e+06,3584.0481,3693.8502,3453.9068,2.7213506,2.2832109,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92588809,0
158,90,25,1523285473,1523290889,90.266667,43719,43981,362109,364390,0,7.40364306e+06,3529.3719,3628.1855,3395.5893,2.9228125,2.4970707,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91025494,0
159,90,25,1523290889,1523296292,90.05,43982,44248,364401,366679,0,7.25890777e+06,3550.651,3651.4202,3427.1276,2.8758716,2.3384319,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91870941,0
160,90,25,1523296292,1523301752,91,44249,44497,366683,368958,0,7.30944168e+06,3588.571,3698.8625,3461.2448,2.7114618,2.6572883,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9278552,0
161,90,25,1523301752,1523307177,90.416667,44498,44761,368985,371223,0,7.33150839e+06,3529.6607,3640.6478,3419.0337,2.7452685,2.517933,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91653966,0
162,90,25,1523307177,1523312588,90.183333,44762,45043,371272,373540,0,7.75852419e+06,3559.9935,3653.2502,3424.5506,2.9865554,3.0170355,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91801859,0
163,90,25,1523312588,1523318050,91.033333,45044,45303,373557,375833,0,7.77444932e+06,3549.442,3666.3669,3432.651,2.6522868,2.4802962,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92019006,0
164,90,25,1523318050,1523323474,90.4,45304,45565,375871,378148,0,7.46938813e+06,3531.5024,3656.4338,3424.16,2.5657753,1.9742931,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91791388,0
165,90,25,1523323474,1523328877,90.05,45566,45860,378165,380452,0,8.69501232e+06,3577.8754,3699.0808,3472.6855,2.5790446,3.9066631,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9309221,0
166,90,25,1523328877,1523334304,90.45,45861,46152,380460,382736,0,8.23410154e+06,3527.0943,3633.9132,3403.021,2.8054147,2.7480032,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91224715,0
167,90,25,1523334304,1523339710,90.1,46153,46433,382749,385033,0,8.07034341e+06,3559.9564,3667.1609,3452.6172,2.7749818,2.7201955,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92554239,0
168,90,25,1523339710,1523345121,90.183333,46434,46718,385042,387325,0,8.23265823e+06,3551.3813,3669.8175,3446.5617,2.6317055,2.8051192,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9239191,0
169,90,25,1523345121,1523350528,90.116667,46719,47005,387331,389611,0,7.91212969e+06,3546.3567,3648.1791,3403.6062,2.8634168,2.0153399,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91240403,0
170,90,25,1523350528,1523355937,90.15,47006,47278,389616,391904,0,8.41932528e+06,3557.1241,3674.4767,3453.8313,2.6413818,2.8566676,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92586786,0
171,90,25,1523355937,1523361344,90.116667,47279,47545,391909,394179,0,7.75124954e+06,3563.184,3668.9239,3433.0173,2.7932873,2.7538419,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92028826,0
172,90,25,1523361344,1523366747,90.05,47546,47836,394190,396472,0,8.54117656e+06,3587.2881,3695.5283,3456.2146,2.7403619,2.5925112,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92650674,0
173,90,25,1523366747,1523372162,90.25,47837,48109,396479,398765,0,8.20632864e+06,3604.5253,3710.3588,3461.3044,2.7612679,2.59559,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92787118,0
174,90,25,1523372162,1523377648,91.433333,48110,48377,398774,401052,0,8.09955985e+06,3588.824,3708.7475,3477.0739,2.5872968,2.7490699,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.93209849,0
175,90,25,1523377648,1523383060,90.2,48378,48643,401103,403377,0,7.85867245e+06,3581.3168,3698.6416,3458.8435,2.6248111,2.2348483,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92721148,0
176,90,25,1523383060,1523388463,90.05,48644,48939,403388,405678,0,8.63139923e+06,3561.2394,3670.9408,3451.5236,2.7393869,2.7521752,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92524923,0
177,90,25,1523388463,1523393869,90.1,48940,49212,405682,407961,0,7.47840575e+06,3575.5489,3679.5583,3441.6573,2.8087979,2.2974428,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92260436,0
178,90,25,1523393869,1523399273,90.066667,49213,49472,407965,410246,0,8.01371849e+06,3562.8546,3676.4502,3436.8061,2.6859206,2.3899463,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92130391,0
179,90,25,1523399273,1523404673,90,49473,49734,410253,412521,0,7.67529073e+06,3585.5634,3703.1195,3465.9615,2.6189597,2.7697828,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.9291196,0
180,90,25,1523404673,1523410124,90.85,49735,50050,412533,414826,0,8.83980042e+06,3569.7052,3678.2898,3424.724,2.7485036,2.4550074,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.91806507,0
181,90,25,1523410124,1523415530,90.1,50051,50340,414852,417136,0,8.36692404e+06,3568.0433,3683.0392,3455.2584,2.6639184,2.7021284,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92625043,0
182,90,25,1523415530,1523420989,90.983333,50341,50633,417142,419434,0,8.67027541e+06,3579.1759,3691.7531,3461.1557,2.6876633,2.6357914,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92783131,0
183,90,25,1523420989,1523426400,90.183333,50634,50899,419462,421743,0,7.88355304e+06,3581.5788,3692.7965,3464.2311,2.7040381,2.5528339,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92865572,0
184,90,25,1523426400,1523431834,90.566667,50900,51185,421749,424036,0,8.72019915e+06,3567.6493,3683.4195,3446.5844,2.6541946,2.7498383,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92392517,0
185,90,25,1523431834,1523437254,90.333333,51186,51446,424056,426340,0,7.44121416e+06,3574.1471,3681.9293,3451.2367,2.7563469,2.5991234,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92517232,0
186,90,25,1523437254,1523442654,90,51447,51751,426351,428640,0,9.02995025e+06,3590.3367,3699.9022,3449.5719,2.7200175,2.5743192,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92472604,0
187,90,25,1523442654,1523448110,90.933333,51752,52057,428652,430937,0,9.25543294e+06,3579.1967,3692.898,3453.5169,2.6728615,2.9606991,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92578358,0
188,90,25,1523448110,1523453524,90.233333,52058,52363,430983,433264,0,8.77707053e+06,3574.2663,3681.7007,3438.753,2.7611032,2.4229798,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.92182583,0
189,90,25,1523453524,1523455397,31.216667,52364,52459,433284,434078,0,2.36575359e+06,3557.2361,3657.5375,3417.4943,2.877774,0.97711053,3,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.916127,0
