idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,(/ G (max (col G))),prevVals_GGPLOTNIM_INTERNAL
15,90,25,1512188582,1512193673,84.85,4384,4664,33135,35216,0,7.84320768e+06,3427.6388,3583.0648,3358.9588,2.3069913,2.4439814,3,104,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9613955,0
0,90,25,1512193714,1512199141,90.45,0,275,6,2190,0,7.89872694e+06,3430.6058,3582.5918,3371.6401,2.3387678,2.9371601,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96502514,0
1,90,25,1512199141,1512204565,90.4,276,552,2212,4412,0,6.99150532e+06,3413.8872,3561.0095,3346.3442,2.3989319,2.4497593,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95778499,0
2,90,25,1512204565,1512209977,90.2,553,855,4422,6609,0,8.18821572e+06,3422.9202,3575.4031,3360.8173,2.338783,2.9568832,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96192745,0
3,90,25,1512209977,1512215380,90.05,856,1147,6620,8795,0,7.24686733e+06,3395.4229,3550.1384,3330.8246,2.3345406,2.5979396,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95334298,0
4,90,25,1512215380,1512220798,90.3,1148,1411,8821,10998,0,6.80884511e+06,3405.6004,3551.8529,3335.9717,2.4135267,2.1435011,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95481618,0
5,90,25,1512220798,1512226219,90.35,1412,1653,11023,13189,0,6.7677996e+06,3440.2503,3598.4721,3369.932,2.2724391,2.4556443,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96453623,0
6,90,25,1512226219,1512231626,90.116667,1654,1914,13217,15399,0,7.52647659e+06,3486.7402,3620.7921,3366.2655,2.4907194,2.9823649,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96348682,0
7,90,25,1512231626,1512237053,90.45,1915,2205,15415,17606,0,8.27770485e+06,3431.9232,3578.6638,3353.5648,2.3909231,3.1831565,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95985164,0
8,90,25,1512237053,1512242485,90.533333,2206,2487,17625,19818,0,8.04010081e+06,3399.3498,3561.5811,3360.1477,2.2602376,2.9272947,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96173579,0
9,90,25,1512242485,1512247891,90.1,2488,2779,19835,22027,0,7.47751134e+06,3413.3971,3557.5151,3348.7746,2.4307064,2.8840999,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95848062,0
10,90,25,1512247891,1512253298,90.116667,2780,3053,22034,24228,0,7.48887007e+06,3443.1789,3600.9907,3373.3724,2.2745047,2.5078085,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96552094,0
11,90,25,1512253298,1512258742,90.733333,3054,3346,24233,26411,0,8.74429056e+06,3458.0728,3616.1887,3392.6158,2.262533,3.0820783,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97102875,0
12,90,25,1512258742,1512264164,90.366667,3347,3607,26440,28616,0,6.90836197e+06,3432.2226,3584.8712,3380.6668,2.3311872,2.5600032,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96760875,0
13,90,25,1512264164,1512269614,90.833333,3608,3915,28627,30815,0,8.83495891e+06,3477.0975,3630.5182,3397.561,2.2955811,2.7393035,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97244415,0
14,90,25,1512269614,1512275020,90.1,3916,4207,30843,33048,0,8.33135977e+06,3468.7172,3634.4578,3426.7371,2.1867342,3.5742231,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98079491,0
15,90,25,1512275020,1512279563,75.716667,4208,4434,33052,34910,0,6.84257255e+06,3456.2169,3622.865,3412.4811,2.1859712,3.1199802,3,105,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97671456,0
0,90,25,1512279601,1512285010,90.15,0,280,0,2189,0,7.18875116e+06,3462.2345,3595.0172,3383.0265,2.5218867,2.8787142,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96828412,0
1,90,25,1512285010,1512290467,90.95,281,585,2194,4396,0,8.84922416e+06,3467.2255,3625.1129,3388.5804,2.2591297,3.0531627,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96987377,0
2,90,25,1512290467,1512295874,90.116667,586,875,4428,6622,0,8.47933318e+06,3464.5785,3618.5938,3396.0137,2.2975525,3.187949,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97200131,0
3,90,25,1512295874,1512301287,90.216667,876,1166,6632,8830,0,8.43121753e+06,3480.2609,3629.6147,3391.778,2.333447,2.871955,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97078897,0
4,90,25,1512301287,1512306719,90.533333,1167,1436,8838,10994,0,7.78689198e+06,3535.8274,3657.9438,3436.8527,2.5968545,5.1471091,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98369016,0
5,90,25,1512306719,1512312138,90.316667,1437,1728,11040,13244,0,8.46345341e+06,3491.9219,3633.3485,3396.2087,2.4071379,2.4060801,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97205711,0
6,90,25,1512312138,1512317570,90.533333,1729,2016,13253,15458,0,8.18832889e+06,3538.2244,3664.3654,3415.1632,2.5468017,4.5135884,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97748225,0
7,90,25,1512317570,1512322974,90.066667,2017,2296,15475,17671,0,8.07295564e+06,3533.0276,3691.8633,3460.2544,2.2116911,3.0026797,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.99038818,0
8,90,25,1512322974,1512328383,90.15,2297,2575,17673,19858,0,7.59288344e+06,3486.3737,3628.3115,3405.4421,2.4053505,2.5072372,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97469987,0
9,90,25,1512328383,1512333794,90.183333,2576,2872,19876,22072,0,8.66005014e+06,3501.4164,3667.5324,3426.1585,2.1647297,3.6353709,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9806293,0
10,90,25,1512333794,1512339235,90.683333,2873,3171,22078,24284,0,8.79578693e+06,3485.3304,3647.5388,3409.7162,2.2086551,3.338274,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97592322,0
11,90,25,1512339235,1512344673,90.633333,3172,3441,24301,26485,0,7.53792745e+06,3490.9322,3629.8952,3400.723,2.434002,2.9080506,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97334919,0
12,90,25,1512344673,1512350098,90.416667,3442,3754,26516,28721,0,9.26726205e+06,3474.0991,3639.9937,3420.0956,2.1822606,3.5860414,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97889399,0
13,90,25,1512350098,1512355533,90.583333,3755,4036,28731,30931,0,8.10171467e+06,3469.5311,3625.6682,3393.3858,2.2742257,2.6382812,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97124915,0
14,90,25,1512355533,1512360968,90.583333,4037,4329,30947,33141,0,8.81542241e+06,3512.0334,3660.48,3438.4381,2.3227661,2.8063904,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98414394,0
15,90,25,1512360968,1512366821,97.55,4330,4655,33159,35560,0,9.2178857e+06,3484.0115,3644.6977,3402.4389,2.2232443,2.9268277,3,106,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97384032,0
0,90,25,1512366919,1512372396,91.283333,0,275,14,2214,0,7.76648221e+06,3481.4922,3630.7776,3395.8156,2.3333566,2.2656321,3,107,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97194461,0
1,90,25,1512372396,1512377864,91.133333,276,587,2250,4441,0,9.2064826e+06,3460.9659,3619.7484,3403.8079,2.2545452,3.8319315,3,107,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97423215,0
2,90,25,1512377864,1512383269,90.083333,588,871,4480,6682,0,8.65393366e+06,3574.5583,3720.3478,3468.3923,2.3113488,4.8584865,3,107,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9927174,0
3,90,25,1512383269,1512388726,90.95,872,1130,6690,8884,0,7.50727737e+06,3461.9304,3626.6445,3396.8195,2.1998198,2.4791153,3,107,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97223194,0
4,90,25,1512388726,1512391116,39.833333,1131,1254,8907,9874,0,3.26596372e+06,3481.6998,3618.1642,3356.6766,2.467307,1.3620282,3,107,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96074229,0
0,90,25,1512406067,1512411474,90.116667,0,276,7,2194,0,7.66417794e+06,3426.7391,3587.4228,3355.3349,2.2576877,2.7244252,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96035827,0
1,90,25,1512411474,1512416901,90.45,277,582,2206,4393,0,8.73651643e+06,3474.8082,3629.5888,3394.0443,2.2839225,3.0878322,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97143763,0
2,90,25,1512416901,1512422333,90.533333,583,871,4414,6592,0,7.94459274e+06,3434.6856,3585.5163,3378.5455,2.3476373,3.6016513,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96700159,0
3,90,25,1512422333,1512427738,90.083333,872,1127,6614,8793,0,6.8455767e+06,3446.5022,3600.4442,3380.3681,2.3095077,2.8867562,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96752325,0
4,90,25,1512427738,1512433196,90.966667,1128,1416,8804,11001,0,8.25879419e+06,3493.3146,3635.649,3375.4306,2.3967131,3.5434994,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96611004,0
5,90,25,1512433196,1512438598,90.033333,1417,1701,11031,13226,0,7.66294636e+06,3447.1872,3608.282,3387.1103,2.2414298,3.0011397,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96945298,0
6,90,25,1512438598,1512444003,90.083333,1702,2006,13229,15407,0,8.45121003e+06,3418.8251,3578.9686,3364.8692,2.2676146,2.9918683,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96308718,0
7,90,25,1512444003,1512449403,90,2007,2290,15442,17625,0,8.37892389e+06,3423.8913,3572.5794,3360.0148,2.3762483,2.8149658,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96169775,0
8,90,25,1512449403,1512454828,90.416667,2291,2553,17639,20122,0,7.57248855e+06,3442.8585,3609.8965,3381.7261,2.1903374,2.8629396,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96791193,0
9,90,25,1512454828,1512460488,94.333333,2554,2753,20139,24104,0,5.73246957e+06,3437.8358,3586.3398,3366.8796,2.3690189,2.0569608,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9636626,0
10,90,25,1512460488,1512465901,90.216667,2754,3037,24468,27039,0,7.63458652e+06,3465.2019,3625.6748,3392.5038,2.2363428,2.4099915,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97099672,0
11,90,25,1512465901,1512469171,54.5,3038,3187,27059,28390,0,4.13798904e+06,3498.9764,3645.1068,3428.5558,2.354061,2.0810723,3,109,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98131544,0
0,90,25,1512476608,1512482019,90.183333,0,293,7,2205,0,8.34832611e+06,3441.1369,3609.0399,3398.9191,2.1837133,3.6833004,3,111,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97283287,0
1,90,25,1512482019,1512487017,83.3,294,537,2213,4242,0,6.65487442e+06,3446.5594,3612.8918,3377.2232,2.1944201,2.7041134,3,111,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96662311,0
0,90,25,1512568269,1512573676,90.116667,0,278,9,2191,0,7.70889513e+06,3378.2477,3525.9427,3287.3918,2.4170436,4.1661757,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94091173,0
1,90,25,1512573676,1512579099,90.383333,279,549,2199,4381,0,7.7554305e+06,3353.1361,3483.6213,3268.0932,2.6286094,4.1072923,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93538811,0
2,90,25,1512579099,1512584507,90.133333,550,810,4403,6586,0,6.79976424e+06,3328.0414,3494.8552,3306.7312,2.2629698,2.5215215,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94644701,0
3,90,25,1512584507,1512589907,90,811,1077,6597,8766,0,7.27283068e+06,3407.4068,3539.3938,3322.9732,2.5701044,4.7127671,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95109576,0
4,90,25,1512589907,1512595342,90.583333,1078,1334,8777,10966,0,6.85157453e+06,3365.3917,3496.2065,3284.4596,2.6152722,3.2085456,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94007247,0
5,90,25,1512595342,1512600763,90.35,1335,1650,10987,13193,0,7.56190511e+06,3359.5189,3490.8207,3272.0151,2.6138815,3.8528758,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93651063,0
6,90,25,1512600763,1512606171,90.133333,1651,1935,13207,15397,0,7.25163637e+06,3377.8682,3523.7217,3293.0857,2.4366454,3.2267147,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94254143,0
7,90,25,1512606171,1512611571,90,1936,2224,15406,17598,0,7.99270826e+06,3410.4391,3556.9194,3335.7951,2.4078984,4.7455583,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95476563,0
8,90,25,1512611571,1512616988,90.283333,2225,2501,17608,19803,0,7.28823267e+06,3343.1448,3510.4312,3335.7341,2.2489764,3.562285,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95474817,0
9,90,25,1512616988,1512622395,90.116667,2502,2784,19814,22016,0,7.90510398e+06,3377.2355,3510.7489,3302.0107,2.574375,4.4982574,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94509594,0
10,90,25,1512622395,1512627817,90.366667,2785,3035,22020,24864,0,6.26560868e+06,3376.6139,3513.8816,3274.9816,2.5315746,3.3772066,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9373597,0
11,90,25,1512627817,1512633228,90.183333,3036,3302,24892,27263,0,7.77313654e+06,3371.9093,3512.8593,3271.2954,2.4937811,3.2420657,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93630464,0
12,90,25,1512633228,1512638646,90.3,3303,3599,27278,29443,0,7.53440613e+06,3347.3111,3488.5698,3253.5917,2.5080655,3.6823268,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9312375,0
13,90,25,1512638646,1512644051,90.083333,3600,3879,29458,31635,0,7.49879294e+06,3345.2445,3488.1555,3265.1086,2.4913441,4.2338172,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93453386,0
14,90,25,1512644051,1512649456,90.083333,3880,4180,31642,33812,0,8.1076793e+06,3362.3199,3501.0195,3271.5874,2.5257675,4.5573199,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9363882,0
15,90,25,1512649456,1512654885,90.483333,4181,4420,33817,35968,0,6.36465859e+06,3373.9449,3510.2078,3275.4059,2.5449671,3.1306105,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93748115,0
16,90,25,1512654885,1512660288,90.05,4421,4701,35993,38169,0,7.0125233e+06,3367.612,3510.0401,3300.2063,2.4806259,3.8741538,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94457947,0
17,90,25,1512660288,1512665690,90.033333,4702,4964,38173,40352,0,6.83107384e+06,3367.8193,3514.2201,3310.4065,2.4378165,4.254331,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94749895,0
18,90,25,1512665690,1512671104,90.233333,4965,5226,40355,42528,0,7.17761821e+06,3396.2811,3525.9119,3304.3994,2.6062818,3.795103,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94577961,0
19,90,25,1512671104,1512676520,90.266667,5227,5526,42541,44712,0,8.27941175e+06,3397.7873,3529.056,3303.1811,2.5856212,4.4967251,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9454309,0
20,90,25,1512676520,1512681937,90.283333,5527,5785,44722,46895,0,6.95951188e+06,3415.2551,3557.0988,3380.3722,2.4537402,4.9015875,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96752442,0
21,90,25,1512681937,1512687351,90.233333,5786,6072,46903,49086,0,7.54521039e+06,3360.5945,3501.773,3297.5961,2.4993581,5.0978329,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94383238,0
22,90,25,1512687351,1512692758,90.116667,6073,6363,49101,51285,0,7.39724083e+06,3355.4107,3485.2808,3274.9595,2.6343311,3.6228509,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93735338,0
23,90,25,1512692758,1512698169,90.183333,6364,6622,51291,53454,0,7.12562251e+06,3407.3456,3545.0945,3326.8785,2.5041806,3.7159655,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95221354,0
24,90,25,1512698169,1512703581,90.2,6623,6882,53471,55632,0,6.58594534e+06,3317.3052,3471.9432,3276.0152,2.3876915,2.2379742,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93765552,0
25,90,25,1512703581,1512708989,90.133333,6883,7169,55643,57811,0,8.03972751e+06,3337.4317,3510.8414,3311.9225,2.197667,2.9599501,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94793285,0
26,90,25,1512708989,1512714396,90.116667,7170,7460,57823,59990,0,8.07157661e+06,3319.1433,3486.9261,3306.7042,2.2597832,3.7699999,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94643929,0
27,90,25,1512714396,1512719859,91.05,7461,7735,60000,62169,0,7.10003145e+06,3338.4112,3465.6746,3252.467,2.6797999,3.5104064,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9309156,0
28,90,25,1512719859,1512725260,90.016667,7736,8010,62202,64382,0,7.61992923e+06,3327.5217,3491.4394,3310.3285,2.2902959,3.3376866,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94747662,0
29,90,25,1512725260,1512730671,90.183333,8011,8293,64386,66556,0,7.57678597e+06,3342.7556,3468.6026,3254.0059,2.6942024,4.4839205,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93135608,0
30,90,25,1512730671,1512736083,90.2,8294,8570,66576,68736,0,7.33836024e+06,3343.3869,3481.8055,3275.2503,2.5428422,4.5993488,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93743661,0
31,90,25,1512736083,1512741500,90.283333,8571,8873,68749,70921,0,7.81579614e+06,3322.8452,3458.9032,3256.1498,2.5854861,4.6279416,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93196968,0
32,90,25,1512741500,1512746918,90.3,8874,9142,70940,73095,0,6.74226404e+06,3269.2098,3429.3019,3243.3181,2.3666432,3.631457,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.92829703,0
33,90,25,1512746918,1512752329,90.183333,9143,9432,73116,75315,0,7.15128833e+06,3263.9317,3416.7947,3220.5675,2.4438819,2.323818,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.92178538,0
34,90,25,1512752329,1512757750,90.35,9433,9707,75324,77485,0,7.50093512e+06,3298.8113,3462.8906,3278.6809,2.3077507,3.0962687,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93841852,0
35,90,25,1512757750,1512763159,90.15,9708,10000,77506,79692,0,7.57756227e+06,3374.4394,3500.4286,3265.536,2.6675338,3.0069654,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93465619,0
36,90,25,1512763159,1512768568,90.15,10001,10290,79698,81865,0,7.23124769e+06,3308.9586,3448.3328,3241.8186,2.5577262,2.2442959,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.92786783,0
37,90,25,1512768568,1512773982,90.233333,10291,10597,81877,84053,0,8.46517577e+06,3298.6478,3459.4861,3268.0031,2.339017,2.937696,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93536231,0
38,90,25,1512773982,1512779387,90.083333,10598,10870,84061,86224,0,7.46407912e+06,3322.2116,3472.3431,3251.8102,2.4305584,2.6646848,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93072763,0
39,90,25,1512779387,1512784791,90.066667,10871,11133,86234,88413,0,7.16872022e+06,3367.3747,3518.7441,3352.5396,2.3865892,3.2001143,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95955822,0
40,90,25,1512784791,1512790265,91.233333,11134,11420,88416,90592,0,7.84005142e+06,3415.4323,3560.0374,3345.3732,2.4241814,2.9961161,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95750707,0
41,90,25,1512790265,1512795674,90.15,11421,11716,90626,92807,0,8.21066935e+06,3376.3862,3527.2192,3318.3949,2.3859696,2.9549472,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94978538,0
42,90,25,1512795674,1512801087,90.216667,11717,11988,92817,95001,0,7.4851698e+06,3393.4025,3544.0224,3329.5328,2.3767496,2.476866,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95297324,0
43,90,25,1512801087,1512806495,90.133333,11989,12282,95009,97182,0,8.27400325e+06,3356.2904,3504.8747,3302.4239,2.4228757,3.2155695,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9452142,0
44,90,25,1512806495,1512811910,90.25,12283,12586,97194,99472,0,7.98523315e+06,3372.4651,3521.4584,3320.393,2.4075099,3.0069882,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95035726,0
45,90,25,1512811910,1512817315,90.083333,12587,12852,99484,101642,0,7.16585825e+06,3407.2949,3553.1936,3361.5375,2.4160829,2.5584571,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96213358,0
46,90,25,1512817315,1512822740,90.416667,12853,13161,101653,103831,0,7.91420829e+06,3374.2229,3525.094,3316.2951,2.3870393,2.729917,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94918437,0
47,90,25,1512822740,1512828152,90.2,13162,13425,103847,106009,0,7.0461595e+06,3401.4225,3543.3441,3327.9407,2.4624279,2.4164583,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95251755,0
48,90,25,1512828152,1512833557,90.083333,13426,13719,106033,108217,0,8.37173167e+06,3427.9117,3570.9033,3348.8407,2.4328484,3.0049146,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95849952,0
49,90,25,1512833557,1512838967,90.166667,13720,14023,108220,110393,0,8.75167997e+06,3428.9382,3567.6267,3341.1604,2.4786979,3.290386,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95630128,0
50,90,25,1512838967,1512844387,90.333333,14024,14299,110406,112588,0,7.08665847e+06,3438.4206,3568.462,3349.5821,2.57055,2.085366,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95871173,0
51,90,25,1512844387,1512849793,90.1,14300,14595,112597,114769,0,8.74443316e+06,3449.4974,3593.6341,3358.7735,2.4063871,2.8741827,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96134247,0
52,90,25,1512849793,1512855200,90.116667,14596,14878,114791,116967,0,7.80733687e+06,3442.5041,3595.3065,3372.5965,2.3231462,2.8732102,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96529886,0
53,90,25,1512855200,1512860606,90.1,14879,15164,116975,119154,0,7.8404856e+06,3418.3962,3566.8105,3361.1449,2.3826555,2.9935349,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96202122,0
54,90,25,1512860606,1512866011,90.083333,15165,15465,119160,121336,0,8.27697024e+06,3389.0455,3549.5902,3330.5872,2.2825013,2.7428916,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95327503,0
55,90,25,1512866011,1512871420,90.15,15466,15751,121353,123521,0,7.66836908e+06,3345.9467,3508.459,3284.8182,2.2915493,2.7093233,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9401751,0
56,90,25,1512871420,1512876840,90.333333,15752,16046,123535,125718,0,7.81369164e+06,3365.4653,3500.5216,3268.6787,2.5651123,4.1505896,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9355557,0
57,90,25,1512876840,1512882258,90.3,16047,16322,125730,127898,0,7.03327105e+06,3385.2461,3530.4455,3293.1697,2.4384833,3.8242729,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94256547,0
58,90,25,1512882258,1512884770,41.866667,16323,16463,127910,128928,0,3.7786454e+06,3354.9334,3491.7095,3268.8899,2.5530627,1.7915737,3,112,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.93561614,0
0,90,25,1512884806,1512890208,90.033333,0,281,5,2238,0,7.53816441e+06,3427.7847,3561.6884,3325.8174,2.5332343,4.2033356,3,113,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95190985,0
1,90,25,1512890208,1512895621,90.216667,282,600,2242,4445,0,8.49716699e+06,3385.0547,3532.0459,3300.8964,2.4197436,4.837625,3,113,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.944777,0
2,90,25,1512895621,1512901032,90.183333,601,890,4458,6641,0,7.63863899e+06,3404.9289,3538.5685,3312.3487,2.5526447,4.1400575,3,113,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.94805484,0
3,90,25,1512901032,1512906443,90.183333,891,1192,6651,8844,0,7.8708819e+06,3346.2097,3520.9833,3339.3299,2.1803677,3.5074999,3,113,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95577737,0
