idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,(/ G (max (col G))),prevVals_GGPLOTNIM_INTERNAL
45,90,25,1511299193,1511304597,90.066667,11743,11992,100903,103111,0,4.77023785e+06,2768.0832,2965.4574,2752.7469,2.3595173,5.4719875,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55510096,0
46,90,25,1511304597,1511310005,90.133333,11993,12254,103126,105347,0,5.21403067e+06,2714.683,2904.297,2703.5691,2.4851254,6.4886944,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54518409,0
47,90,25,1511310005,1511315436,90.516667,12255,12516,105353,107539,0,5.96231125e+06,2651.1587,2953.4308,2776.6403,1.6785917,4.0224139,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55991913,0
48,90,25,1511315436,1511320856,90.333333,12517,12773,107592,109821,0,5.29695012e+06,2728.4582,2922.6923,2708.7374,2.4259382,5.992304,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54622628,0
49,90,25,1511320856,1511326273,90.283333,12774,13048,109832,112056,0,5.62398708e+06,2591.1333,2888.2396,2694.5433,1.7475147,3.1214031,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54336399,0
50,90,25,1511326273,1511331673,90,13049,13314,112066,114288,0,5.5981011e+06,2618.7499,2923.3229,2720.7976,1.6853387,3.4421486,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54865826,0
51,90,25,1511331673,1511337079,90.1,13315,13550,114304,116513,0,4.25118243e+06,2722.0496,2896.9471,2710.2113,2.6337817,6.1827021,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.5465235,0
52,90,25,1511337079,1511342491,90.2,13551,13811,116527,118761,0,4.90245045e+06,2755.799,2945.9818,2739.1625,2.4399804,6.6256053,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.5523616,0
53,90,25,1511342491,1511348025,92.233333,13812,14079,118772,120991,0,5.19360472e+06,2743.2254,2931.9301,2759.9093,2.4666115,6.7590037,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55654528,0
54,90,25,1511348025,1511353439,90.233333,14080,14345,121069,123309,0,5.40681599e+06,2737.114,2934.4165,2748.6125,2.3882705,7.0511143,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55426723,0
55,90,25,1511353439,1511358848,90.15,14346,14628,123315,125549,0,5.75038302e+06,2707.4998,2895.3186,2688.0223,2.510553,7.4396177,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54204901,0
56,90,25,1511358848,1511364256,90.133333,14629,14899,125556,127789,0,5.43738986e+06,2729.6367,2919.1156,2719.7063,2.4719117,6.5832815,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54843821,0
57,90,25,1511364256,1511369731,91.25,14900,15170,127803,130014,0,5.10020863e+06,2739.4523,2914.3018,2712.8579,2.6161323,6.3808668,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.5470572,0
58,90,25,1511369731,1511375132,90.016667,15171,15407,130058,132268,0,4.58730921e+06,2715.9845,2911.238,2704.9961,2.4278228,5.13913,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54547183,0
59,90,25,1511375132,1511380540,90.133333,15408,15692,132278,134499,0,6.40764943e+06,2628.6404,2935.5829,2742.2971,1.6655674,4.4843196,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55299372,0
60,90,25,1511380540,1511385965,90.416667,15693,15960,134510,136730,0,5.02472158e+06,2742.1085,2938.8171,2743.133,2.3893371,7.2895543,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55316229,0
61,90,25,1511385965,1511391383,90.3,15961,16225,136742,138968,0,5.25844646e+06,2702.1638,2918.0542,2705.9859,2.2506059,5.9517475,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54567144,0
62,90,25,1511391383,1511396784,90.016667,16226,16471,138976,141191,0,5.22067102e+06,2745.6822,2964.1822,2743.4836,2.1916014,6.5642086,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.55323298,0
63,90,25,1511396784,1511402195,90.183333,16472,16716,141199,143426,0,4.68233378e+06,2706.754,2904.2674,2692.5591,2.4146602,5.4008862,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54296388,0
64,90,25,1511402195,1511407597,90.033333,16717,16985,143434,145645,0,5.30621675e+06,2719.5365,2912.5173,2698.3516,2.4467422,6.8136852,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54413195,0
65,90,25,1511407597,1511413041,90.733333,16986,17239,145649,147876,0,4.42444881e+06,2702.5767,2904.1512,2779.7915,2.3797973,6.6779591,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.56055458,0
66,90,25,1511413041,1511418477,90.6,17240,17519,147895,150130,0,5.88696374e+06,2584.2482,2866.106,2685.7682,1.8484089,3.4357292,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54159447,0
67,90,25,1511418477,1511423887,90.166667,17520,17791,150159,152385,0,5.08068295e+06,2709.1683,2895.2519,2710.2407,2.5268087,8.2891139,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54652942,0
68,90,25,1511423887,1511430098,103.51667,17792,18101,152390,154957,0,5.57084286e+06,2706.9812,2895.1656,2694.8933,2.5073179,6.2836526,4,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.54343458,0
0,90,25,1511055323,1511060728,90.083333,0,229,6,2227,0,7.87721267e+06,4701.888,4944.5467,4833.1406,4.0239677,3.2518448,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97461956,0
1,90,25,1511060728,1511066129,90.016667,230,489,2232,4455,0,8.56085906e+06,4654.4719,4904.4786,4796.4484,4.0000169,3.3026729,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96722044,0
2,90,25,1511066129,1511071544,90.25,490,757,4463,6741,0,9.06185614e+06,4640.2547,4906.2698,4793.8766,3.8519122,3.249253,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96670183,0
3,90,25,1511071544,1511076947,90.05,758,1001,6759,9008,0,8.28440448e+06,4638.2745,4876.1701,4787.4252,4.1523705,3.2129425,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96540087,0
4,90,25,1511076947,1511082414,91.116667,1002,1246,9028,11273,0,8.3524379e+06,4648.1619,4924.3851,4853.5489,3.7445863,3.8558194,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97873496,0
5,90,25,1511082414,1511087861,90.783333,1247,1490,11311,13519,0,7.96812381e+06,4666.5813,4907.5896,4798.9501,4.0833194,3.0554205,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96772491,0
6,90,25,1511087861,1511093314,90.883333,1491,1739,13551,15775,0,8.67538094e+06,4633.8274,4908.4007,4797.4351,3.7756863,3.1033839,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96741941,0
7,90,25,1511093314,1511098823,91.816667,1740,1989,15805,18014,0,7.93371752e+06,4675.6481,4911.4859,4816.7358,4.1302928,3.520718,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97131146,0
8,90,25,1511098823,1511104261,90.633333,1990,2257,18083,20314,0,9.6246527e+06,4668.9652,4961.0084,4873.5112,3.5793833,4.3337815,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98276043,0
9,90,25,1511104261,1511109670,90.15,2258,2521,20348,22551,0,8.95322819e+06,4644.7946,4913.7825,4809.5746,3.8176644,3.4744597,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96986739,0
10,90,25,1511109670,1511115074,90.066667,2522,2775,22570,24807,0,8.86691663e+06,4668.0903,4937.6641,4834.8266,3.7866705,3.5430463,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97495955,0
11,90,25,1511115074,1511120504,90.5,2776,3011,24809,27017,0,7.65131739e+06,4651.7778,4911.191,4805.3064,3.9053014,3.142006,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96900669,0
12,90,25,1511120504,1511125909,90.083333,3012,3289,27048,29258,0,9.54010529e+06,4655.6792,4922.9704,4824.4268,3.8223303,4.0588404,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97286239,0
13,90,25,1511125909,1511131348,90.65,3290,3522,29275,31466,0,7.76778251e+06,4644.4511,4893.6346,4782.3955,4.0205005,2.5798762,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96438662,0
14,90,25,1511131348,1511136756,90.133333,3523,3770,31506,33724,0,8.40098203e+06,4651.6293,4901.3955,4801.7594,4.005883,3.0279205,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96829142,0
15,90,25,1511136756,1511142203,90.783333,3771,4009,33729,35950,0,8.51589842e+06,4691.1284,4946.0068,4823.0385,3.9075246,2.8211015,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97258243,0
16,90,25,1511142203,1511147656,90.883333,4010,4259,35975,38202,0,8.44155616e+06,4656.8583,4903.4832,4794.0386,4.0334482,2.5423613,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96673449,0
17,90,25,1511147656,1511153065,90.15,4260,4493,38224,40454,0,7.61470658e+06,4634.4204,4877.1573,4777.223,4.1027307,2.9566521,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96334358,0
18,90,25,1511153065,1511158472,90.116667,4494,4715,40461,42691,0,7.56838199e+06,4694.6636,4945.9674,4863.8776,3.9404656,3.5117506,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98081777,0
19,90,25,1511158472,1511163876,90.066667,4716,4954,42703,44939,0,8.14964186e+06,4672.0727,4914.1982,4809.2948,4.064516,3.2256431,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96981097,0
20,90,25,1511163876,1511169299,90.383333,4955,5187,44945,47180,0,8.32679607e+06,4677.4771,4933.6005,4829.8852,3.9100085,3.2129441,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97396309,0
21,90,25,1511169299,1511174703,90.066667,5188,5430,47190,49420,0,7.78075959e+06,4674.8996,4918.3569,4801.3087,4.0466374,3.1270595,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96820053,0
22,90,25,1511174703,1511180137,90.566667,5431,5687,49424,51658,0,8.78566212e+06,4670.8062,4900.971,4798.8791,4.2013347,3.8182944,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9677106,0
23,90,25,1511180137,1511185567,90.5,5688,5930,51684,53937,0,9.30808669e+06,4669.5561,4958.6469,4867.7955,3.6047697,3.4584874,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98160782,0
24,90,25,1511185567,1511190989,90.366667,5931,6195,53954,56200,0,8.73885578e+06,4645.7545,4881.9527,4775.9342,4.1625155,3.5755996,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96308368,0
25,90,25,1511190989,1511196396,90.116667,6196,6428,56214,58460,0,7.41576723e+06,4629.2616,4895.2399,4776.3067,3.8645457,2.9895665,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96315879,0
26,90,25,1511196396,1511201810,90.233333,6429,6674,58466,60697,0,8.05144914e+06,4614.4554,4867.3812,4776.228,4.01592,3.2193663,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96314292,0
27,90,25,1511201810,1511207244,90.566667,6675,6897,60706,62923,0,7.44040925e+06,4689.3372,4928.433,4813.8662,4.0775644,3.1289544,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9707328,0
28,90,25,1511207244,1511212656,90.2,6898,7137,62938,65176,0,8.04970937e+06,4662.0083,4949.0338,4838.6657,3.6308196,3.9200818,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97573371,0
29,90,25,1511212656,1511218075,90.316667,7138,7369,65185,67417,0,7.68986013e+06,4636.9703,4877.3248,4763.9078,4.1262163,2.5004888,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96065851,0
30,90,25,1511218075,1511223502,90.45,7370,7640,67425,69612,0,9.22315806e+06,4624.4103,4883.261,4769.7603,3.9422456,2.9891887,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96183869,0
31,90,25,1511223502,1511228936,90.566667,7641,7881,69649,71865,0,7.91046478e+06,4646.8939,4898.0806,4804.707,3.9963054,3.4262429,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96888581,0
32,90,25,1511228936,1511234361,90.416667,7882,8146,71884,74108,0,8.78424211e+06,4651.6108,4889.1433,4775.7467,4.1401934,3.8782911,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96304586,0
33,90,25,1511234361,1511239804,90.716667,8147,8381,74141,76349,0,8.19775025e+06,4634.6314,4895.0611,4785.657,3.9143636,2.955033,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96504432,0
34,90,25,1511239804,1511245238,90.566667,8382,8603,76367,78603,0,7.14465521e+06,4668.6909,4919.1521,4803.7218,3.9787843,2.0376806,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96868715,0
35,90,25,1511245238,1511250646,90.133333,8604,8850,78619,80853,0,8.86644916e+06,4656.8823,4916.0992,4831.5493,3.9015529,3.1698889,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97429867,0
36,90,25,1511250646,1511256047,90.016667,8851,9099,80862,83090,0,8.63278703e+06,4673.9789,4937.5295,4832.4294,3.8391404,2.9188628,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97447613,0
37,90,25,1511256047,1511261449,90.033333,9100,9329,83098,85319,0,7.9389111e+06,4671.6403,4913.1492,4798.8383,4.0718019,2.9205845,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96770238,0
38,90,25,1511261449,1511266869,90.333333,9330,9578,85325,87569,0,8.62565107e+06,4668.3294,4932.2891,4839.742,3.8412775,3.8365209,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97595075,0
39,90,25,1511266869,1511272271,90.033333,9579,9830,87586,89810,0,8.46984713e+06,4648.4609,4903.9724,4824.3401,3.9491503,3.158956,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97284489,0
40,90,25,1511272271,1511277671,90,9831,10082,89825,92059,0,8.80963943e+06,4643.7459,4886.1055,4814.6176,4.0956658,3.7106305,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97088433,0
41,90,25,1511277671,1511283084,90.216667,10083,10340,92061,94276,0,8.61158086e+06,4675.1665,4915.4145,4814.5911,4.0815426,3.1962072,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97087897,0
42,90,25,1511283084,1511288533,90.816667,10341,10593,94284,96477,0,8.49623123e+06,4662.5124,4912.6583,4804.9782,3.9892291,3.7655561,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96894051,0
43,90,25,1511288533,1511293938,90.083333,10594,10841,96509,98730,0,7.88087019e+06,4706.1425,4945.9294,4846.2815,4.0503233,3.747757,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97726947,0
44,90,25,1511293938,1511299349,90.183333,10842,11080,98733,100962,0,8.09377465e+06,4660.7337,4914.9028,4806.07,3.9490687,3.1693028,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96916068,0
45,90,25,1511299349,1511304769,90.333333,11081,11318,100968,103163,0,8.31168717e+06,4654.7573,4913.287,4829.1446,3.9109427,3.4144853,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97381375,0
46,90,25,1511304769,1511310169,90,11319,11597,103198,105422,0,9.43985557e+06,4685.3848,4942.0667,4837.1264,3.8954982,3.4695106,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97542329,0
47,90,25,1511310169,1511315588,90.316667,11598,11815,105423,107634,0,6.92731552e+06,4673.6596,4909.9712,4814.2265,4.12733,3.2974055,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97080546,0
48,90,25,1511315588,1511321011,90.383333,11816,12070,107655,109884,0,8.01930853e+06,4616.636,4882.2202,4769.5004,3.8827036,2.6201104,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96178629,0
49,90,25,1511321011,1511326453,90.7,12071,12341,109896,112125,0,9.10914181e+06,4653.1299,4889.4103,4796.2498,4.1525506,3.7050756,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96718038,0
50,90,25,1511326453,1511331858,90.083333,12342,12575,112142,114368,0,7.67765679e+06,4653.5452,4896.7648,4814.4829,4.0744513,3.3278148,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97085716,0
51,90,25,1511331858,1511337312,90.9,12576,12817,114380,116584,0,7.71549656e+06,4660.4245,4907.0614,4824.09,4.0291392,3.3424114,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97279446,0
52,90,25,1511337312,1511342751,90.65,12818,13085,116624,118861,0,9.28325035e+06,4655.0961,4911.2046,4806.5539,3.9354033,3.4940007,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96925824,0
53,90,25,1511342751,1511348181,90.5,13086,13333,118883,121120,0,7.96851623e+06,4629.3955,4885.3783,4778.6475,3.9662132,2.350712,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96363084,0
54,90,25,1511348181,1511353581,90,13334,13556,121135,123360,0,7.45145416e+06,4597.3752,4851.9126,4756.1569,4.0190865,2.7230645,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95909553,0
55,90,25,1511353581,1511358984,90.05,13557,13804,123374,125599,0,7.95849271e+06,4618.0698,4852.6194,4765.1984,4.2159572,3.2827886,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96091878,0
56,90,25,1511358984,1511364384,90,13805,14073,125614,127855,0,9.6297581e+06,4640.7879,4902.4061,4799.2493,3.8953277,3.6454375,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96778526,0
57,90,25,1511364384,1511369879,91.583333,14074,14311,127856,130075,0,7.37709724e+06,4638.0436,4873.6664,4787.5525,4.1786068,3.0579995,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96542656,0
58,90,25,1511369879,1511375280,90.016667,14312,14539,130118,132297,0,7.58665384e+06,4649.8933,4906.169,4824.8965,3.9396022,3.5221325,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97295711,0
59,90,25,1511375280,1511380680,90,14540,14776,132339,134559,0,7.63316566e+06,4660.1977,4895.1961,4799.5175,4.1585434,2.9412381,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96783934,0
60,90,25,1511380680,1511386117,90.616667,14777,15016,134568,136779,0,8.31350886e+06,4635.8814,4893.9998,4796.5908,3.9366125,3.6612671,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96724917,0
61,90,25,1511386117,1511391536,90.316667,15017,15259,136802,139034,0,8.4411065e+06,4645.8171,4909.8254,4811.157,3.8656797,2.7884264,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97018648,0
62,90,25,1511391536,1511396991,90.916667,15260,15484,139043,141261,0,7.13469521e+06,4608.1651,4871.3132,4804.5106,3.9169513,3.0864736,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9688462,0
63,90,25,1511396991,1511402425,90.566667,15485,15739,141285,143511,0,8.7119819e+06,4670.245,4938.1208,4872.6532,3.8007881,3.849298,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98258741,0
64,90,25,1511402425,1511407829,90.066667,15740,15947,143531,145740,0,6.75119165e+06,4638.8427,4858.0204,4757.0759,4.3747352,3.2339583,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95928083,0
65,90,25,1511407829,1511413241,90.2,15948,16196,145744,147971,0,7.91116945e+06,4595.3187,4838.5652,4764.8124,4.1449853,2.8012828,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96084093,0
66,90,25,1511413241,1511418664,90.383333,16197,16441,147978,150225,0,8.46894413e+06,4595.0143,4845.2693,4754.5437,4.0679358,3.4306664,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95877022,0
67,90,25,1511418664,1511424084,90.333333,16442,16701,150236,152456,0,8.78293854e+06,4621.7273,4883.026,4779.2746,3.9202281,3.4750326,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96375728,0
68,90,25,1511424084,1511430030,99.1,16702,16996,152475,154930,0,9.44620579e+06,4611.7623,4856.0464,4752.4329,4.1131133,2.5945575,5,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.95834457,0
0,90,25,1511055316,1511060752,90.6,0,244,3,2227,0,8.29806862e+06,4550.0898,4818.3853,4816.0402,4.0173767,3.037021,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9711712,0
1,90,25,1511060752,1511066165,90.216667,245,499,2241,4470,0,7.88037232e+06,4672.0706,4860.4257,4813.9149,4.8480096,4.7547095,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97074263,0
2,90,25,1511066165,1511071576,90.183333,500,726,4478,6764,0,7.89262642e+06,4535.8808,4812.4207,4800.9174,3.9504236,2.2230231,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96812164,0
3,90,25,1511071576,1511077013,90.616667,727,1005,6773,9028,0,8.81233857e+06,4693.926,4885.0397,4856.1209,4.7747482,6.2678478,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97925361,0
4,90,25,1511077013,1511082425,90.2,1006,1247,9054,11298,0,8.369825e+06,4535.7709,4806.7761,4806.8677,4.0068687,3.3072201,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96932152,0
5,90,25,1511082425,1511087828,90.05,1248,1463,11316,13533,0,6.5045409e+06,4685.196,4884.6189,4848.1266,4.6679068,3.914135,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97764154,0
6,90,25,1511087828,1511093235,90.116667,1464,1715,13536,15755,0,8.66729839e+06,4555.972,4830.7872,4837.1034,3.9437453,3.1058525,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97541867,0
7,90,25,1511093235,1511098642,90.116667,1716,1951,15772,17996,0,7.11075427e+06,4659.7929,4859.8795,4821.8592,4.6947986,5.3771905,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97234462,0
8,90,25,1511098642,1511104047,90.083333,1952,2221,18009,20256,0,8.91955199e+06,4548.9882,4810.1927,4805.4573,4.0935072,3.2362218,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96903711,0
9,90,25,1511104047,1511109454,90.116667,2222,2477,20261,22477,0,8.02436166e+06,4540.5517,4782.5495,4778.9498,4.3205229,2.6302152,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96369178,0
10,90,25,1511109454,1511114926,91.2,2478,2722,22480,24718,0,8.1554198e+06,4523.4508,4806.2251,4811.8819,3.9033197,2.6546712,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97033266,0
11,90,25,1511114926,1511120334,90.133333,2723,2948,24749,26971,0,7.48315895e+06,4569.2493,4826.5781,4835.8656,4.1099262,3.3816602,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97516905,0
12,90,25,1511120334,1511125736,90.033333,2949,3190,26979,29188,0,8.23028638e+06,4517.3823,4795.3883,4797,3.9579953,3.2059119,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96733168,0
13,90,25,1511125736,1511131140,90.066667,3191,3420,29204,31407,0,7.1484211e+06,4683.4473,4864.5,4810.2119,4.9433168,4.9372006,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.9699959,0
14,90,25,1511131140,1511136551,90.183333,3421,3669,31423,33639,0,7.98998711e+06,4571.0489,4872.1249,4866.9081,3.6781322,2.6012872,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98142888,0
15,90,25,1511136551,1511141994,90.716667,3670,3911,33647,35871,0,7.57566429e+06,4645.0028,4837.0294,4803.4362,4.8334779,4.8756642,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96862956,0
16,90,25,1511141994,1511147410,90.266667,3912,4136,35890,38092,0,7.67594895e+06,4553.9925,4850.3364,4886.7711,3.7395608,3.3594415,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98543432,0
17,90,25,1511147410,1511152857,90.783333,4137,4357,38122,40341,0,6.91269415e+06,4640.7245,4853.9757,4797.765,4.5420612,3.9136876,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.96748594,0
18,90,25,1511152857,1511158257,90,4358,4597,40374,42610,0,7.64135292e+06,4708.9096,4909.155,4861.3064,4.6232485,5.0461381,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98029928,0
19,90,25,1511158257,1511163677,90.333333,4598,4854,42613,44840,0,9.35315367e+06,4559.7745,4859.6397,4859.0379,3.7012213,3.2674112,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97984182,0
20,90,25,1511163677,1511169111,90.566667,4855,5096,44864,47093,0,8.55831425e+06,4584.5834,4875.9993,4889.0514,3.7510674,3.7622383,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.98589416,0
21,90,25,1511169111,1511174525,90.233333,5097,5339,47109,49339,0,7.52875308e+06,4607.3477,4852.2167,4846.4946,4.1999817,3.0022866,6,95,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30",0.97731244,0
