centerX,centerY,hits,eccentricity,skewnessLongitudinal,skewnessTransverse,kurtosisLongitudinal,kurtosisTransverse,length,width,rmsLongitudinal,rmsTransverse,lengthDivRmsTrans,rotationAngle,energyFromCharge,fractionInTransverseRms,totalCharge,gasGain,eventNumber,Type,Target,σT,runNumber,DataType,isFake?,File,pred
5.6121825,9.1448413,126,1.1732655,-0.32277669,0.17661874,-0.24183135,0.14266389,4.1583575,3.6083327,0.86406269,0.73645965,5.646416,2.337204,2.6734234,0.36507937,3.72631055e+05,2.6516134,1772,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94791973
4.9183051,8.7053814,118,1.1567157,-0.25511214,-0.28597938,0.033348051,-0.33440504,4.7513094,3.7300099,0.91131397,0.78784611,6.0307582,2.5478123,2.6080702,0.39830508,3.20592314e+05,2.6516134,1788,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.95707881
9.29434,6.33006,125,1.1978139,0.47094724,-0.33392583,-0.24207652,1.5399851,3.7780891,4.7031434,0.82786285,0.69114482,5.4664217,2.9788448,2.4593636,0.352,3.13728915e+05,2.6516134,1811,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.92955476
5.7270455,10.4925,121,1.1445629,-0.12925913,-0.057248162,-0.39979866,-0.20505909,4.8345803,4.6982478,1.0250118,0.89554869,5.3984562,1.212364,2.1875531,0.34710744,3.3436487e+05,2.6516134,1824,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98790097
6.9298313,3.2866718,163,1.0654269,-0.17024174,-0.31788879,-0.48906267,1.1515434,4.7477658,5.5477958,0.97592268,0.91599217,5.1831948,2.9874552,2.6308371,0.42331288,4.55507376e+05,2.6516134,1913,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99828327
4.8734583,4.235,120,1.1699724,0.46793706,0.3405001,-0.098040702,-0.21541354,5.427493,4.7902017,1.1113517,0.94989566,5.7137781,0.98528736,2.5639865,0.36666667,3.39969966e+05,2.6516134,1965,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96461385
7.8475397,3.5339683,126,1.0364199,0.35101546,-0.074810873,-0.27052058,-0.60174799,4.8232254,4.09765,0.96963931,0.93556611,5.1554084,0.45455794,2.9404372,0.32539683,3.6268164e+05,2.6516134,2081,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.95850867
8.66625,5.0975,132,1.1352144,-0.04022238,-0.13539831,-0.50732613,-0.72992543,3.9111971,3.2454768,0.80064542,0.70528122,5.5455851,2.679017,2.8807451,0.29545455,3.79623187e+05,2.6516134,2089,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.88825077
3.1940104,6.0958333,96,1.0592704,-0.25614776,0.41192198,-0.55845952,-0.2662072,3.242502,3.0098793,0.74321757,0.7016316,4.6213739,0.14228415,2.3727675,0.30208333,2.17739785e+05,2.6516134,2104,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.92978001
10.635287,5.792582,122,1.1205634,0.43303947,-0.14249972,0.65082899,0.072568752,4.8272502,4.6649064,0.87658195,0.78226893,6.1708321,2.7804103,2.4504861,0.3442623,3.08498028e+05,2.6516134,2247,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.92219698
10.004398,4.7809259,108,1.1548142,0.051328847,0.23003359,-0.083432034,-0.16531632,3.3361739,2.47032,0.60255061,0.52177277,6.3939211,2.3391477,2.9043669,0.35185185,2.86300726e+05,2.6516134,2347,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.93030834
7.8619444,2.6351984,126,1.2016645,-0.46639238,0.18009487,0.15680332,0.51052932,2.4020449,2.3844294,0.46913221,0.39040201,6.1527473,1.3105471,3.0154418,0.3968254,4.04400336e+05,2.6516134,2437,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.70737767
10.58181,8.0119828,116,1.0972648,0.089852256,-0.34411707,-0.64772635,0.059201447,2.6693252,3.1909762,0.65171842,0.59394817,4.4942057,1.6336279,3.0104342,0.38793103,2.95018801e+05,2.6516134,2441,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.93449122
4.3857917,9.7162083,120,1.2568172,-0.44511287,-0.12545266,-0.1477965,-0.037014245,1.8496056,1.5543678,0.38571095,0.30689504,6.0268347,0.34213338,2.6095617,0.28333333,3.60471052e+05,2.6516134,2453,signal,Ag-Ag-6kV,0.64425148,329,intermediate,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.5732305
9.7905288,4.4909615,104,1.017839,0.11430297,-0.16675178,-0.29663571,-0.046440189,3.3999426,3.552899,0.696272,0.6840689,4.9701756,0.48805105,2.5905758,0.41346154,2.44136259e+05,2.6516134,2480,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9725644
9.8344431,5.305154,211,1.0284321,0.16172852,-0.13950395,0.61672689,-0.33580202,5.9945521,4.5524983,0.9495566,0.92330512,6.492493,3.0455851,2.9491543,0.39810427,5.0331617e+05,2.6516134,2502,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99411136
10.126944,7.7863889,99,1.0742416,0.13130508,0.07674994,-0.031548314,-0.74834225,2.8980543,2.4445358,0.57418384,0.53450158,5.4219753,1.686694,2.7728426,0.3030303,2.66831911e+05,2.6516134,2507,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94897854
7.1531557,10.775943,122,1.1603853,0.12318982,-0.1192541,-0.54956948,-0.13732176,2.8750776,2.6259748,0.62394839,0.53770793,5.3469131,0.23059537,2.9204464,0.30327869,3.20709629e+05,2.6516134,2539,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.81872505
7.0264831,3.2990678,118,1.1121232,0.23246165,-0.11262158,-0.14916691,0.57953431,2.1643487,2.3018127,0.42002133,0.37767519,5.7307147,2.5718654,2.4378119,0.38135593,3.53220392e+05,2.6516134,2601,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.86144823
6.6506973,8.1787245,147,1.1787379,-0.08489839,0.052036416,-0.84962725,-0.039866933,4.6758928,4.669272,1.0900559,0.92476529,5.0563023,2.974465,2.7153107,0.34013605,4.01675173e+05,2.6516134,2729,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98502654
6.2420299,7.281859,117,1.1294046,-0.16304172,0.31474522,-0.17947784,0.017841959,5.0576743,4.6036414,1.0318538,0.91362633,5.5358237,0.74013615,2.2501699,0.34188034,3.16150031e+05,2.6516134,2842,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98548996
7.7945614,9.4257456,114,1.0543892,0.36586369,-0.036984874,0.24506725,-0.17633006,3.7227946,3.5838257,0.77240475,0.73256131,5.0818881,0.18475675,2.9277685,0.38596491,2.86553918e+05,2.6516134,3023,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94646603
7.3416057,7.6903862,123,1.1246524,0.091451971,0.016727777,-0.28729006,-0.1758327,4.7936437,3.9012646,0.93992327,0.83574558,5.7357691,0.34667911,2.7016694,0.34146341,3.23222019e+05,2.6516134,3033,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97292602
6.6634813,8.2456308,107,1.1659018,0.10883838,0.078068968,0.15796004,-0.65596813,4.1090287,3.3431478,0.80171273,0.68763318,5.9756114,0.75041596,2.0560462,0.36448598,2.6890629e+05,2.6516134,3053,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94517928
5.3093644,10.495212,118,1.1216814,0.068333531,-0.19329268,0.039411092,-0.67695505,4.9963141,3.6488141,0.95915404,0.85510381,5.8429328,1.7408585,2.4928089,0.38983051,2.91720497e+05,2.6516134,3084,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.95352191
7.8686504,6.9025,113,1.1286476,0.054500773,0.1337262,-0.38622759,-0.091480682,5.2553565,4.7702038,1.0717192,0.94956053,5.5345144,0.07366428,2.3008153,0.38053097,2.74502278e+05,2.6516134,3086,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9912191
10.58187,8.4697835,127,1.1280749,0.35060288,-0.32002255,-0.50518067,0.43355591,3.2073276,3.5948055,0.73238266,0.64923227,4.9401852,0.99464841,2.3055192,0.33858268,3.03538663e+05,2.6516134,3133,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.92550623
7.9997034,3.2165678,118,1.0822584,-0.27062317,0.3662464,0.10305917,0.15914469,5.5153145,4.9440342,1.0314873,0.95308784,5.7867851,0.23012406,2.767828,0.44915254,2.94647123e+05,2.6516134,3145,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9898448
9.7454762,10.179365,126,1.2704952,0.15548134,0.41914495,-0.60919141,0.62674508,4.3471989,4.4800883,1.0615111,0.83550979,5.2030497,0.34246507,2.6562093,0.37301587,2.99528273e+05,2.6516134,3179,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96745491
6.206686,4.0378101,129,1.0523006,-0.013208685,0.33082023,-0.14400217,-0.22024123,4.2993868,3.6770397,0.76985755,0.7315947,5.8767331,0.69692639,2.1131587,0.37209302,3.75054146e+05,2.6516134,3350,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.91417056
8.0739113,4.285121,124,1.1049858,0.044654377,0.23337738,-0.21145296,-0.50044258,5.6604266,4.4402101,1.0517292,0.9518033,5.9470551,1.2739129,2.8759347,0.27419355,3.21547683e+05,2.6516134,3414,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98302472
10.439209,5.9368671,79,1.0380584,0.052331077,-0.35882112,0.26734615,0.58079093,1.7387621,1.6357622,0.31807658,0.30641493,5.6745346,1.8897648,2.6761616,0.41772152,2.662294e+05,2.6516134,3420,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.69799727
4.5566304,6.3469203,69,1.2307921,-0.13567143,-0.049443402,-0.85364895,0.47914167,0.7632038,0.83674253,0.18226244,0.14808548,5.1538057,1.1172221,2.5715056,0.33333333,4.09164002e+05,2.6516134,3469,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.85304201
10.122331,6.3566949,118,1.1329714,-0.43725471,-0.044517367,0.77348615,-0.15833182,4.8089699,4.217949,0.87204056,0.76969335,6.2479037,1.7245372,2.6199206,0.38135593,2.85814658e+05,2.6516134,3479,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96254295
9.392377,8.2197951,122,1.0091453,-0.31401163,-0.1863994,0.24225927,-0.3219722,4.0863353,3.46567,0.75726418,0.75040152,5.4455317,0.79214575,2.6916444,0.39344262,2.88615247e+05,2.6516134,3496,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.95634741
9.8497072,9.6703378,111,1.1859428,0.017433229,-0.24815061,-0.36035036,0.2282945,3.9595535,4.0474082,0.85181418,0.71825905,5.5127095,3.0547197,2.3762967,0.30630631,2.9792516e+05,2.6516134,3511,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99163276
7.3893852,3.0511475,122,1.2135957,-0.010148828,0.095160276,-0.33299378,-0.67771652,1.6346569,1.2419597,0.32363365,0.26667337,6.1298091,2.4311081,2.7852919,0.27868852,3.54546605e+05,2.6516134,3589,signal,Ag-Ag-6kV,0.64425148,329,intermediate,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.63356662
3.3804323,5.3211466,133,1.0253281,-0.011277134,-0.27044706,-0.66328379,-0.0085926182,4.3505315,4.7452496,0.96373809,0.93993139,4.6285628,1.6391412,2.7694235,0.35338346,3.64639293e+05,2.6516134,3593,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98256576
6.4871053,8.4376754,114,1.0826793,-0.3417068,-0.022901555,-0.4750631,-0.60184944,2.2962173,1.9828618,0.50320216,0.46477488,4.9404935,1.7635258,2.294361,0.33333333,3.19457491e+05,2.6516134,3655,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.86821038
7.7499648,4.6072183,142,1.0227079,0.051713433,-0.26224109,-0.64522139,-0.28744912,4.1174316,4.3182068,0.85176707,0.83285468,4.9437575,1.3448941,2.4275076,0.3943662,3.72606557e+05,2.6516134,3695,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.90061104
4.9609553,4.0433943,123,1.2002135,-0.14556718,-0.041591115,-0.12255101,-0.20777614,4.7801396,3.904249,0.92848925,0.77360341,6.179057,0.56178094,2.8837483,0.38211382,3.06616173e+05,2.6516134,3698,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97100383
7.3723675,2.8933278,151,1.1126487,-0.015330142,-0.13210483,-0.14336983,-0.18797424,5.3945354,4.5068544,1.0935481,0.98283324,5.4887596,3.1390055,2.6090564,0.38410596,3.90684817e+05,2.6516134,3736,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98616982
5.34875,10.84875,116,1.1994625,0.15497714,-0.11135377,0.043022932,0.050360625,5.6925115,4.6762032,1.0979589,0.91537579,6.21877,0.017295031,2.4839959,0.37931034,2.84584792e+05,2.6516134,3736,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98590171
6.1236792,5.9311792,106,1.0535784,-0.23036322,-0.35969481,-0.42909991,0.26397021,3.2592117,3.778438,0.7512232,0.71302071,4.5709916,0.087052257,2.3763981,0.4245283,2.59955189e+05,2.6516134,3763,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97453427
3.7402434,5.0261726,113,1.3532944,0.060103266,0.26661855,-0.91991631,0.18039587,3.3197873,3.0682049,0.7729213,0.57114053,5.8125576,2.6995322,2.7984614,0.2300885,2.81379361e+05,2.6516134,3774,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9167943
2.7043261,6.9799783,115,1.0803715,0.12444525,-0.035910372,-0.28269737,1.1140939,4.7690823,4.8986034,0.90473839,0.8374327,5.6948843,0.14340407,2.9705052,0.3826087,2.96416936e+05,2.6516134,3803,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9907164
6.7402752,7.4719266,218,1.0701809,-0.071279017,0.26483612,0.22753505,0.12981171,5.309614,4.8327484,0.91044309,0.85073755,6.2411892,2.2789964,2.6502641,0.35779817,5.83572911e+05,2.6516134,3856,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94320405
7.68875,3.4433333,132,1.0622478,-0.15719695,0.20068296,0.59118034,0.61632842,5.1164668,4.4773717,0.78894836,0.74271595,6.8888609,2.6789495,2.9834065,0.37878788,3.44903099e+05,2.6516134,3934,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99466598
7.4312097,10.406532,124,1.2074617,-0.17976693,0.0051222469,-0.37728362,-0.47404517,4.4486361,3.6705729,0.91924783,0.76130603,5.8434269,1.8076677,2.4915637,0.33064516,3.0951742e+05,2.6516134,4148,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97409612
8.9242241,6.0310345,116,1.2055115,-0.47936387,-0.1116471,0.71987777,-0.5024472,3.3555409,2.2979334,0.63475718,0.52654593,6.3727411,2.0829971,2.7924879,0.35344828,3.2310783e+05,2.6516134,4196,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.82837671
5.6683,5.87818,125,1.2258606,-0.36057577,0.37663795,-0.5419068,-0.23807062,4.6704794,4.6950311,1.091749,0.890598,5.2442061,0.4121416,2.5528975,0.312,3.09250905e+05,2.6516134,4226,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96745902
9.3008607,3.7922951,122,1.2499603,-0.048404225,-0.27711439,-0.2296849,0.10895663,4.0072049,3.5455268,0.82738075,0.66192563,6.0538597,1.7419991,2.0335816,0.31967213,3.58900128e+05,2.6516134,4378,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.90427303
3.6008206,8.6889504,131,1.1132637,0.14617316,-0.059066267,-0.016703125,0.13652144,5.4816969,5.3970412,1.0388418,0.93314977,5.874402,1.6846837,2.3623807,0.35877863,3.19524715e+05,2.6516134,4465,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98296618
9.6349779,8.4794912,113,1.198129,0.25566698,-0.19238548,-0.73792813,0.12833565,2.8202603,3.0677059,0.66333964,0.55364626,5.0939752,0.27146821,2.237461,0.30973451,2.98907353e+05,2.6516134,4491,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.79746246
9.8794417,6.8266748,103,1.2543426,-0.33261039,0.40501839,0.16140749,0.98790639,5.7478953,5.2179327,1.1221237,0.89459114,6.4251646,3.0931899,2.2402686,0.33980583,2.61511567e+05,2.6516134,4554,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99095201
4.116969,6.3812168,113,1.0948739,0.20371541,0.054663556,-0.61359993,0.66521104,3.3185898,3.9100209,0.72437174,0.66160289,5.0159843,1.9497222,2.8042484,0.40707965,2.76704672e+05,2.6516134,4571,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96851224
3.0775,8.3530556,99,1.1591487,0.52068623,-0.44858675,0.18003235,-0.062296506,4.5741693,3.3902026,0.82483478,0.71158669,6.4281265,1.3127258,2.6891579,0.36363636,2.54177269e+05,2.6516134,4616,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.89526165
6.7153226,3.2840323,124,1.0838032,-0.15609364,0.35455898,-0.29732821,0.62004115,4.912011,5.4604844,0.98312979,0.90711099,5.4150056,2.1397712,2.479805,0.33064516,3.37439838e+05,2.6516134,4631,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99070191
9.8025439,4.8539912,114,1.1303304,0.28635761,-0.48690279,0.086556075,0.57277516,4.406723,4.15925,0.87127704,0.77081622,5.7169567,3.1249231,2.4246942,0.47368421,2.81969912e+05,2.6516134,4643,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98598969
5.0193182,7.9861364,121,1.0847337,0.31161461,-0.19697092,-0.31510008,-0.026601354,4.0332846,3.9592828,0.88800844,0.81864185,4.9267999,2.6692288,2.7174464,0.38842975,3.00999469e+05,2.6516134,4726,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97429955
10.834191,6.2125735,136,1.2284834,0.026614366,-0.51868489,-0.51049046,0.013002169,4.90924,4.1258268,1.0958415,0.89202794,5.5034599,0.0090538093,3.0219812,0.35294118,3.12024661e+05,2.6516134,4760,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94545317
8.6658333,10.029167,132,1.0281988,0.18730957,-0.31938596,-0.19226564,0.55556879,4.9066848,4.9915121,0.93132899,0.90578691,5.4170409,1.1166505,3.0243603,0.43181818,3.17563193e+05,2.6516134,4848,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99008369
7.0582522,11.440243,113,1.2377469,0.0023210012,0.44560773,-0.52335064,0.13399761,2.925502,2.3801433,0.59152007,0.47790068,6.121569,1.8116467,2.4745901,0.25663717,3.19213738e+05,2.6516134,4941,signal,Ag-Ag-6kV,0.64425148,329,intermediate,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.65273803
3.1556858,8.7807743,113,1.1186122,0.13514133,-0.16232071,-0.4069834,-0.35766868,4.1426402,4.0119564,0.89330929,0.7985871,5.1874619,2.0674526,2.936182,0.34513274,3.01485306e+05,2.6516134,5093,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98147768
9.2560165,8.3040934,91,1.0501154,0.14708896,0.17667931,-0.18509916,0.27422379,4.1163828,4.0917379,0.81769239,0.77866907,5.2864342,0.57885228,2.5768053,0.37362637,2.19100788e+05,2.6516134,5129,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99192274
6.9182143,11.032902,112,1.12664,0.20726169,0.48648445,-0.2672314,0.42031044,2.7107611,2.648698,0.58274363,0.51724031,5.2408156,0.61355142,2.8057804,0.36607143,3.21069012e+05,2.6516134,5230,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.87279165
8.4125,10.390833,99,1.1737832,0.1447775,0.1096346,-0.56685753,0.25222715,2.3843559,2.4715925,0.52363439,0.44610827,5.344792,1.2522012,2.8468262,0.35353535,2.53375798e+05,2.6516134,5463,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.93501347
11.269693,6.897193,114,1.1017289,-0.12992676,-0.17598666,-0.25517726,-0.19707321,5.0303648,4.9595873,1.0651633,0.96681069,5.2030504,1.2755866,2.2288419,0.35087719,2.70060601e+05,2.6516134,5508,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.99145937
5.2520802,5.1328435,131,1.102933,0.051895511,-0.14699049,-0.49320285,-0.46285354,5.1108728,4.0364476,0.97765018,0.88640938,5.7658153,0.40372214,2.4090004,0.3129771,3.9189773e+05,2.6516134,5524,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.95597947
10.956909,9.230689,127,1.0484813,-0.2118263,0.17832374,-0.20611525,0.10145431,3.8782235,3.6918045,0.7139953,0.68098051,5.6950581,2.33749,2.9315822,0.4015748,3.09511075e+05,2.6516134,5607,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97133666
10.775075,5.1851866,134,1.1762191,-0.1754489,-0.48006126,-0.23248959,-0.11068546,5.2971822,4.4525933,1.0881981,0.92516617,5.7256549,0.53327461,2.269328,0.38059701,3.13242941e+05,2.6516134,5667,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.97074586
10.2725,4.482,110,1.004879,0.083709139,0.51084176,-0.33576338,-0.40522713,4.963246,4.3819266,1.0275432,1.0225542,4.8537729,0.038413128,2.9435519,0.37272727,2.81927184e+05,2.6516134,5670,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.98171276
3.5308486,5.6375,109,1.1646647,-0.41951219,-0.13561808,0.77278034,-0.068920287,1.7927793,1.4772752,0.32374803,0.2779753,6.4494193,0.3258789,2.7084619,0.35779817,3.50956112e+05,2.6516134,5677,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.77926481
8.2877016,10.649597,124,1.1121083,0.3673473,0.10506086,-0.10061781,-0.56543455,5.1151727,4.4559309,1.0641784,0.95690171,5.3455571,0.88663295,2.9300096,0.27419355,3.27469733e+05,2.6516134,5795,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.9742018
8.5020833,6.4721759,108,1.162822,0.0055310229,-0.04741652,-0.51434404,-0.0017021949,3.9926683,3.6586894,0.85177762,0.73250905,5.4506743,0.76963905,2.6140696,0.31481481,2.74247576e+05,2.6516134,5808,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.96956831
3.6999153,8.4182627,118,1.171952,0.39019755,0.43221359,-0.042941002,-0.28773078,4.9374523,4.3704062,1.0913377,0.93121366,5.3021692,2.6123065,2.4733782,0.38135593,2.96005282e+05,2.6516134,5821,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.91552764
7.8729839,10.232661,124,1.381426,0.058218629,0.029789323,-0.74362013,-0.23218668,5.2815428,4.390847,1.2075749,0.87415101,6.0419112,0.24599405,2.551426,0.32258065,2.96145112e+05,2.6516134,5882,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.93641388
3.2208333,6.1208333,132,1.1370593,0.28345937,-0.10160248,-0.61844826,-0.34391674,4.3039578,4.045178,0.98011257,0.86197137,4.9931564,1.9736995,2.9491442,0.27272727,3.42076837e+05,2.6516134,5892,signal,Ag-Ag-6kV,0.64425148,329,both,false,/home/basti/CastData/data/CDL_2019/CDL_2019_Reco.h5,0.94627255
