Median energy [keV],Density,RunPeriod,Interval
3.3213213,2.4633412,21/10/2018,45
3.3233233,2.4421388,21/10/2018,45
3.3253253,2.4199141,21/10/2018,45
3.3273273,2.3963292,21/10/2018,45
3.3293293,2.3711006,21/10/2018,45
3.3313313,2.3440005,21/10/2018,45
3.3333333,2.3148573,21/10/2018,45
3.3353353,2.2835547,21/10/2018,45
3.3373373,2.2500305,21/10/2018,45
3.3393393,2.2142734,21/10/2018,45
3.3413413,2.1763203,21/10/2018,45
3.3433433,2.1362511,21/10/2018,45
3.3453453,2.0941851,21/10/2018,45
3.3473473,2.0502748,21/10/2018,45
3.3493493,2.0047009,21/10/2018,45
3.3513514,1.9576667,21/10/2018,45
3.3533534,1.9093921,21/10/2018,45
3.3553554,1.860108,21/10/2018,45
3.3573574,1.8100511,21/10/2018,45
3.3593594,1.7594589,21/10/2018,45
3.3613614,1.7085649,21/10/2018,45
3.3633634,1.6575946,21/10/2018,45
3.3653654,1.606762,21/10/2018,45
3.3673674,1.5562667,21/10/2018,45
3.3693694,1.5062916,21/10/2018,45
3.3713714,1.457001,21/10/2018,45
3.3733734,1.4085399,21/10/2018,45
3.3753754,1.361033,21/10/2018,45
3.3773774,1.3145853,21/10/2018,45
3.3793794,1.269282,21/10/2018,45
3.3813814,1.2251896,21/10/2018,45
3.3833834,1.1823571,21/10/2018,45
3.3853854,1.1408173,21/10/2018,45
3.3873874,1.1005886,21/10/2018,45
3.3893894,1.0616764,21/10/2018,45
3.3913914,1.0240751,21/10/2018,45
3.3933934,0.98776969,21/10/2018,45
3.3953954,0.95273745,21/10/2018,45
3.3973974,0.91894941,21/10/2018,45
3.3993994,0.88637181,21/10/2018,45
3.4014014,0.85496729,21/10/2018,45
3.4034034,0.82469591,21/10/2018,45
3.4054054,0.79551607,21/10/2018,45
3.4074074,0.76738514,21/10/2018,45
3.4094094,0.74026001,21/10/2018,45
3.4114114,0.71409747,21/10/2018,45
3.4134134,0.68885445,21/10/2018,45
3.4154154,0.66448819,21/10/2018,45
3.4174174,0.64095632,21/10/2018,45
3.4194194,0.61821693,21/10/2018,45
3.4214214,0.59622852,21/10/2018,45
3.4234234,0.57495008,21/10/2018,45
3.4254254,0.55434111,21/10/2018,45
3.4274274,0.53436166,21/10/2018,45
3.4294294,0.51497248,21/10/2018,45
3.4314314,0.49613514,21/10/2018,45
3.4334334,0.47781228,21/10/2018,45
3.4354354,0.45996781,21/10/2018,45
3.4374374,0.44256723,21/10/2018,45
3.4394394,0.42557793,21/10/2018,45
3.4414414,0.40896953,21/10/2018,45
3.4434434,0.39271422,21/10/2018,45
3.4454454,0.37678704,21/10/2018,45
3.4474474,0.36116621,21/10/2018,45
3.4494494,0.34583335,21/10/2018,45
3.4514515,0.33077369,21/10/2018,45
3.4534535,0.31597617,21/10/2018,45
3.4554555,0.30143352,21/10/2018,45
3.4574575,0.28714222,21/10/2018,45
3.4594595,0.27310238,21/10/2018,45
3.4614615,0.25931759,21/10/2018,45
3.4634635,0.24579463,21/10/2018,45
3.4654655,0.23254315,21/10/2018,45
3.4674675,0.21957527,21/10/2018,45
3.4694695,0.20690517,21/10/2018,45
3.4714715,0.19454859,21/10/2018,45
3.4734735,0.18252232,21/10/2018,45
3.4754755,0.17084373,21/10/2018,45
3.4774775,0.15953021,21/10/2018,45
3.4794795,0.14859873,21/10/2018,45
3.4814815,0.13806535,21/10/2018,45
3.4834835,0.12794478,21/10/2018,45
3.4854855,0.11825005,21/10/2018,45
3.4874875,0.10899214,21/10/2018,45
3.4894895,0.10017978,21/10/2018,45
3.4914915,0.09181916,21/10/2018,45
3.4934935,0.083913897,21/10/2018,45
3.4954955,0.076464902,21/10/2018,45
3.4974975,0.069470392,21/10/2018,45
3.4994995,0.062925944,21/10/2018,45
3.5015015,0.056824591,21/10/2018,45
3.5035035,0.051156974,21/10/2018,45
3.5055055,0.045911532,21/10/2018,45
3.5075075,0.041074716,21/10/2018,45
3.5095095,0.036631238,21/10/2018,45
3.5115115,0.032564332,21/10/2018,45
3.5135135,0.028856016,21/10/2018,45
3.5155155,0.025487372,21/10/2018,45
3.5175175,0.022438809,21/10/2018,45
3.5195195,0.019690323,21/10/2018,45
3.5215215,0.017221739,21/10/2018,45
3.5235235,0.015012938,21/10/2018,45
3.5255255,0.013044061,21/10/2018,45
3.5275275,0.011295691,21/10/2018,45
3.5295295,0.0097490094,21/10/2018,45
3.5315315,0.0083859274,21/10/2018,45
3.5335335,0.0071891953,21/10/2018,45
3.5355355,0.0061424838,21/10/2018,45
3.5375375,0.0052304446,21/10/2018,45
3.5395395,0.0044387495,21/10/2018,45
3.5415415,0.0037541099,21/10/2018,45
3.5435435,0.0031642788,21/10/2018,45
3.5455455,0.0026580386,21/10/2018,45
3.5475475,0.002225175,21/10/2018,45
3.5495495,0.0018564409,21/10/2018,45
3.5515516,0.0015435123,21/10/2018,45
3.5535536,0.0012789371,21/10/2018,45
3.5555556,0.0010560795,21/10/2018,45
3.5575576,0.00086906211,21/10/2018,45
3.5595596,0.00071270576,21/10/2018,45
3.5615616,0.00058247007,21/10/2018,45
3.5635636,0.00047439445,21/10/2018,45
3.5655656,0.00038504107,21/10/2018,45
3.5675676,0.00031144038,21/10/2018,45
3.5695696,0.00025103959,21/10/2018,45
3.5715716,0.00020165455,21/10/2018,45
3.5735736,0.00016142527,21/10/2018,45
3.5755756,0.00012877511,21/10/2018,45
3.5775776,0.00010237374,21/10/2018,45
3.5795796,8.1103713e-05,21/10/2018,45
3.5815816,6.4030643e-05,21/10/2018,45
3.5835836,5.0376663e-05,21/10/2018,45
3.5855856,3.9497063e-05,21/10/2018,45
3.5875876,3.0859838e-05,21/10/2018,45
3.5895896,2.4027879e-05,21/10/2018,45
3.5915916,1.8643602e-05,21/10/2018,45
3.5935936,1.4415723e-05,21/10/2018,45
3.5955956,1.1107975e-05,21/10/2018,45
3.5975976,8.52952611e-06,21/10/2018,45
3.5995996,6.52688829e-06,21/10/2018,45
3.6016016,4.97712388e-06,21/10/2018,45
3.6036036,3.78217366e-06,21/10/2018,45
3.6056056,2.864145e-06,21/10/2018,45
3.6076076,2.16141838e-06,21/10/2018,45
3.6096096,1.62544692e-06,21/10/2018,45
3.6116116,1.21813852e-06,21/10/2018,45
3.6136136,9.09725418e-07,21/10/2018,45
3.6156156,6.77038855e-07,21/10/2018,45
3.6176176,5.02118622e-07,21/10/2018,45
3.6196196,3.71097821e-07,21/10/2018,45
3.6216216,2.7331263e-07,21/10/2018,45
3.6236236,2.00595001e-07,21/10/2018,45
3.6256256,1.4671331e-07,21/10/2018,45
3.6276276,1.06932035e-07,21/10/2018,45
3.6296296,7.76667217e-08,21/10/2018,45
3.6316316,5.6214824e-08,21/10/2018,45
3.6336336,4.05466896e-08,21/10/2018,45
3.6356356,2.91439588e-08,21/10/2018,45
3.6376376,2.08751795e-08,21/10/2018,45
3.6396396,1.49004836e-08,21/10/2018,45
3.6416416,1.05988544e-08,21/10/2018,45
3.6436436,7.51286972e-09,21/10/2018,45
3.6456456,5.30690248e-09,21/10/2018,45
3.6476476,3.73563669e-09,21/10/2018,45
3.6496496,2.62045312e-09,21/10/2018,45
3.6516517,1.83179283e-09,21/10/2018,45
3.6536537,1.27604056e-09,21/10/2018,45
3.6556557,8.85810321e-10,21/10/2018,45
3.6576577,6.12780727e-10,21/10/2018,45
3.6596597,4.22432705e-10,21/10/2018,45
3.6616617,2.90200411e-10,21/10/2018,45
3.6636637,1.98667368e-10,21/10/2018,45
3.6656657,1.35532379e-10,21/10/2018,45
3.6676677,9.21398649e-11,21/10/2018,45
3.6696697,6.24223405e-11,21/10/2018,45
3.6716717,4.21425176e-11,21/10/2018,45
3.6736737,2.83523355e-11,21/10/2018,45
3.6756757,1.90083808e-11,21/10/2018,45
3.6776777,1.26995788e-11,21/10/2018,45
3.6796797,8.45515166e-12,21/10/2018,45
3.6816817,5.60972241e-12,21/10/2018,45
3.6836837,3.70893492e-12,21/10/2018,45
3.6856857,2.44368328e-12,21/10/2018,45
3.6876877,1.60445845e-12,21/10/2018,45
3.6896897,1.04978383e-12,21/10/2018,45
3.6916917,6.84477406e-13,21/10/2018,45
3.6936937,4.44739995e-13,21/10/2018,45
3.6956957,2.87965911e-13,21/10/2018,45
3.6976977,1.85807735e-13,21/10/2018,45
3.6996997,1.19474249e-13,21/10/2018,45
3.7017017,7.65548368e-14,21/10/2018,45
3.7037037,4.88831025e-14,21/10/2018,45
3.7057057,3.11051776e-14,21/10/2018,45
3.7077077,1.9723973e-14,21/10/2018,45
3.7097097,1.24636115e-14,21/10/2018,45
3.7117117,7.84840112e-15,21/10/2018,45
3.7137137,4.92500028e-15,21/10/2018,45
3.7157157,3.07977583e-15,21/10/2018,45
3.7177177,1.91919776e-15,21/10/2018,45
3.7197197,1.19181301e-15,21/10/2018,45
3.7217217,7.37537805e-16,21/10/2018,45
3.7237237,4.54829074e-16,21/10/2018,45
3.7257257,2.79511651e-16,21/10/2018,45
3.7277277,1.71174621e-16,21/10/2018,45
3.7297297,1.04463987e-16,21/10/2018,45
3.7317317,6.35303987e-17,21/10/2018,45
3.7337337,3.85020915e-17,21/10/2018,45
3.7357357,2.32527767e-17,21/10/2018,45
3.7377377,1.3994361e-17,21/10/2018,45
3.7397397,8.39303593e-18,21/10/2018,45
3.7417417,5.0161769e-18,21/10/2018,45
3.7437437,2.98754433e-18,21/10/2018,45
3.7457457,1.77314244e-18,21/10/2018,45
3.7477477,1.04872263e-18,21/10/2018,45
3.7497497,6.1810948e-19,21/10/2018,45
3.7517518,3.63042876e-19,21/10/2018,45
3.7537538,2.12489845e-19,21/10/2018,45
3.7557558,1.23938487e-19,21/10/2018,45
3.7577578,7.20380496e-20,21/10/2018,45
3.7597598,4.17258746e-20,21/10/2018,45
3.7617618,2.4084448e-20,21/10/2018,45
3.7637638,1.38533782e-20,21/10/2018,45
3.7657658,7.94076653e-21,21/10/2018,45
3.7677678,4.53583147e-21,21/10/2018,45
3.7697698,2.58189832e-21,21/10/2018,45
3.7717718,1.46456653e-21,21/10/2018,45
3.7737738,8.27878908e-22,21/10/2018,45
3.7757758,4.66350314e-22,21/10/2018,45
3.7777778,2.6178543e-22,21/10/2018,45
3.7797798,1.46442256e-22,21/10/2018,45
3.7817818,8.16347552e-23,21/10/2018,45
3.7837838,4.53493972e-23,21/10/2018,45
3.7857858,2.51047375e-23,21/10/2018,45
3.7877878,1.38492926e-23,21/10/2018,45
3.7897898,7.61355065e-24,21/10/2018,45
3.7917918,4.17094661e-24,21/10/2018,45
3.7937938,2.27703529e-24,21/10/2018,45
3.7957958,1.23877557e-24,21/10/2018,45
3.7977978,6.71588491e-25,21/10/2018,45
3.7997998,3.62828671e-25,21/10/2018,45
3.8018018,1.95338429e-25,21/10/2018,45
3.8038038,1.04800058e-25,21/10/2018,45
3.8058058,5.60303193e-26,21/10/2018,45
3.8078078,2.98519298e-26,21/10/2018,45
3.8098098,1.58492773e-26,21/10/2018,45
3.8118118,8.38560224e-27,21/10/2018,45
3.8138138,4.4212675e-27,21/10/2018,45
3.8158158,2.32298853e-27,21/10/2018,45
3.8178178,1.21628424e-27,21/10/2018,45
3.8198198,6.34615727e-28,21/10/2018,45
3.8218218,3.29969898e-28,21/10/2018,45
3.8238238,1.70972222e-28,21/10/2018,45
3.8258258,8.82804475e-29,21/10/2018,45
3.8278278,4.54246131e-29,21/10/2018,45
3.8298298,2.32919413e-29,21/10/2018,45
3.8318318,1.19016693e-29,21/10/2018,45
3.8338338,6.06035139e-30,21/10/2018,45
3.8358358,3.07521493e-30,21/10/2018,45
3.8378378,1.55503756e-30,21/10/2018,45
3.8398398,7.83599282e-31,21/10/2018,45
3.8418418,3.93491102e-31,21/10/2018,45
3.8438438,1.96908082e-31,21/10/2018,45
3.8458458,9.81928593e-32,21/10/2018,45
3.8478478,4.87959762e-32,21/10/2018,45
3.8498498,2.4164391e-32,21/10/2018,45
3.8518519,1.1924919e-32,21/10/2018,45
3.8538539,5.86438883e-33,21/10/2018,45
3.8558559,2.8739408e-33,21/10/2018,45
3.8578579,1.4035265e-33,21/10/2018,45
3.8598599,6.83047895e-34,21/10/2018,45
3.8618619,3.31260334e-34,21/10/2018,45
3.8638639,1.60094146e-34,21/10/2018,45
3.8658659,7.71026328e-35,21/10/2018,45
3.8678679,3.70041731e-35,21/10/2018,45
3.8698699,1.76978267e-35,21/10/2018,45
3.8718719,8.43484121e-36,21/10/2018,45
3.8738739,4.0060985e-36,21/10/2018,45
3.8758759,1.89606873e-36,21/10/2018,45
3.8778779,8.94281539e-37,21/10/2018,45
3.8798799,4.20322071e-37,21/10/2018,45
3.8818819,1.96869239e-37,21/10/2018,45
3.8838839,9.18885231e-38,21/10/2018,45
3.8858859,4.27397933e-38,21/10/2018,45
3.8878879,1.98103114e-38,21/10/2018,45
3.8898899,9.15035467e-39,21/10/2018,45
3.8918919,4.21184414e-39,21/10/2018,45
3.8938939,1.93194338e-39,21/10/2018,45
3.8958959,8.83088513e-40,21/10/2018,45
3.8978979,4.02255338e-40,21/10/2018,45
3.8998999,1.82594266e-40,21/10/2018,45
3.9019019,8.25962241e-41,21/10/2018,45
3.9039039,3.72323966e-41,21/10/2018,45
3.9059059,1.6725131e-41,21/10/2018,45
3.9079079,7.48696501e-42,21/10/2018,45
3.9099099,3.33987196e-42,21/10/2018,45
3.9119119,1.48470979e-42,21/10/2018,45
3.9139139,6.57720024e-43,21/10/2018,45
3.9159159,2.90354322e-43,21/10/2018,45
3.9179179,1.27733045e-43,21/10/2018,45
3.9199199,5.59971565e-44,21/10/2018,45
3.9219219,2.44633778e-44,21/10/2018,45
3.9239239,1.06501227e-44,21/10/2018,45
3.9259259,4.62041023e-45,21/10/2018,45
3.9279279,1.9975341e-45,21/10/2018,45
3.9299299,8.60588634e-46,21/10/2018,45
3.9319319,3.69474737e-46,21/10/2018,45
3.9339339,1.58074432e-46,21/10/2018,45
3.9359359,6.73947788e-47,21/10/2018,45
3.9379379,2.86337753e-47,21/10/2018,45
3.9399399,1.21232402e-47,21/10/2018,45
3.9419419,5.11501073e-48,21/10/2018,45
3.9439439,2.1506123e-48,21/10/2018,45
3.9459459,9.01084339e-49,21/10/2018,45
3.9479479,3.76232663e-49,21/10/2018,45
3.9499499,1.5654359e-49,21/10/2018,45
3.951952,6.49085373e-50,21/10/2018,45
3.953954,2.68198345e-50,21/10/2018,45
3.955956,1.10432805e-50,21/10/2018,45
3.957958,4.53135257e-51,21/10/2018,45
3.95996,1.85287168e-51,21/10/2018,45
3.961962,7.55006291e-52,21/10/2018,45
3.963964,3.065798e-52,21/10/2018,45
3.965966,1.24057848e-52,21/10/2018,45
3.967968,5.00256438e-53,21/10/2018,45
3.96997,2.01024444e-53,21/10/2018,45
3.971972,8.04994276e-54,21/10/2018,45
3.973974,3.2123618e-54,21/10/2018,45
3.975976,1.27744983e-54,21/10/2018,45
3.977978,5.0623363e-55,21/10/2018,45
3.97998,1.99915225e-55,21/10/2018,45
3.981982,7.8673503e-56,21/10/2018,45
3.983984,3.08531026e-56,21/10/2018,45
3.985986,1.20574908e-56,21/10/2018,45
3.987988,4.69572627e-57,21/10/2018,45
3.98999,1.82236911e-57,21/10/2018,45
3.991992,7.04786631e-58,21/10/2018,45
3.993994,2.71623104e-58,21/10/2018,45
3.995996,1.0431902e-58,21/10/2018,45
3.997998,3.99252851e-59,21/10/2018,45
4,1.52272085e-59,21/10/2018,45
2,7.18605764e-18,30/10/2017,45
2.002002,1.13863472e-17,30/10/2017,45
2.004004,1.79913395e-17,30/10/2017,45
2.006006,2.83483674e-17,30/10/2017,45
2.008008,4.4542872e-17,30/10/2017,45
2.01001,6.97933624e-17,30/10/2017,45
2.012012,1.0905257e-16,30/10/2017,45
2.014014,1.69919692e-16,30/10/2017,45
2.016016,2.64020517e-16,30/10/2017,45
2.018018,4.09089139e-16,30/10/2017,45
2.02002,6.32098381e-16,30/10/2017,45
2.022022,9.7395303e-16,30/10/2017,45
2.024024,1.49650478e-15,30/10/2017,45
2.026026,2.29300565e-15,30/10/2017,45
2.028028,3.50363795e-15,30/10/2017,45
2.03003,5.33851617e-15,30/10/2017,45
2.032032,8.11165211e-15,30/10/2017,45
2.034034,1.22909557e-14,30/10/2017,45
2.036036,1.85716184e-14,30/10/2017,45
2.038038,2.79834841e-14,30/10/2017,45
2.04004,4.20476705e-14,30/10/2017,45
2.042042,6.30043306e-14,30/10/2017,45
2.044044,9.41428537e-14,30/10/2017,45
2.046046,1.40279112e-13,30/10/2017,45
2.048048,2.0844311e-13,30/10/2017,45
2.0500501,3.08866759e-13,30/10/2017,45
2.0520521,4.56398383e-13,30/10/2017,45
2.0540541,6.72522056e-13,30/10/2017,45
2.0560561,9.88231496e-13,30/10/2017,45
2.0580581,1.44810747e-12,30/10/2017,45
2.0600601,2.1160848e-12,30/10/2017,45
2.0620621,3.08358369e-12,30/10/2017,45
2.0640641,4.48093914e-12,30/10/2017,45
2.0660661,6.49341595e-12,30/10/2017,45
2.0680681,9.38357909e-12,30/10/2017,45
2.0700701,1.35224437e-11,30/10/2017,45
2.0720721,1.94327143e-11,30/10/2017,45
2.0740741,2.78486172e-11,30/10/2017,45
2.0760761,3.97984312e-11,30/10/2017,45
2.0780781,5.67179718e-11,30/10/2017,45
2.0800801,8.06061412e-11,30/10/2017,45
2.0820821,1.14237464e-10,30/10/2017,45
2.0840841,1.61451561e-10,30/10/2017,45
2.0860861,2.27546161e-10,30/10/2017,45
2.0880881,3.19808976e-10,30/10/2017,45
2.0900901,4.48235209e-10,30/10/2017,45
2.0920921,6.26492367e-10,30/10/2017,45
2.0940941,8.73213459e-10,30/10/2017,45
2.0960961,1.21372475e-09,30/10/2017,45
2.0980981,1.68234664e-09,30/10/2017,45
2.1001001,2.32544778e-09,30/10/2017,45
2.1021021,3.205486e-09,30/10/2017,45
2.1041041,4.40633713e-09,30/10/2017,45
2.1061061,6.04029948e-09,30/10/2017,45
2.1081081,8.25727044e-09,30/10/2017,45
2.1101101,1.12567292e-08,30/10/2017,45
2.1121121,1.53033318e-08,30/10/2017,45
2.1141141,2.07471399e-08,30/10/2017,45
2.1161161,2.80497731e-08,30/10/2017,45
2.1181181,3.78181053e-08,30/10/2017,45
2.1201201,5.08475351e-08,30/10/2017,45
2.1221221,6.8177364e-08,30/10/2017,45
2.1241241,9.11614275e-08,30/10/2017,45
2.1261261,1.21557874e-07,30/10/2017,45
2.1281281,1.61642892e-07,30/10/2017,45
2.1301301,2.14354272e-07,30/10/2017,45
2.1321321,2.83472007e-07,30/10/2017,45
2.1341341,3.73844692e-07,30/10/2017,45
2.1361361,4.91672337e-07,30/10/2017,45
2.1381381,6.44858411e-07,30/10/2017,45
2.1401401,8.43446494e-07,30/10/2017,45
2.1421421,1.10015994e-06,30/10/2017,45
2.1441441,1.43106643e-06,30/10/2017,45
2.1461461,1.8563934e-06,30/10/2017,45
2.1481481,2.40152479e-06,30/10/2017,45
2.1501502,3.09821509e-06,30/10/2017,45
2.1521522,3.98606251e-06,30/10/2017,45
2.1541542,5.1142896e-06,30/10/2017,45
2.1561562,6.54388775e-06,30/10/2017,45
2.1581582,8.35018954e-06,30/10/2017,45
2.1601602,1.0625943e-05,30/10/2017,45
2.1621622,1.3484968e-05,30/10/2017,45
2.1641642,1.7066497e-05,30/10/2017,45
2.1661662,2.1540294e-05,30/10/2017,45
2.1681682,2.7112672e-05,30/10/2017,45
2.1701702,3.4033551e-05,30/10/2017,45
2.1721722,4.2604669e-05,30/10/2017,45
2.1741742,5.3189134e-05,30/10/2017,45
2.1761762,6.6222449e-05,30/10/2017,45
2.1781782,8.2225209e-05,30/10/2017,45
2.1801802,0.00010181763,30/10/2017,45
2.1821822,0.00012573615,30/10/2017,45
2.1841842,0.00015485219,30/10/2017,45
2.1861862,0.00019019341,30/10/2017,45
2.1881882,0.00023296757,30/10/2017,45
2.1901902,0.00028458913,30/10/2017,45
2.1921922,0.00034670888,30/10/2017,45
2.1941942,0.00042124665,30/10/2017,45
2.1961962,0.0005104272,30/10/2017,45
2.1981982,0.0006168195,30/10/2017,45
2.2002002,0.00074337919,30/10/2017,45
2.2022022,0.00089349445,30/10/2017,45
2.2042042,0.0010710349,30/10/2017,45
2.2062062,0.0012804036,30/10/2017,45
2.2082082,0.0015265916,30/10/2017,45
2.2102102,0.0018152349,30/10/2017,45
2.2122122,0.002152673,30/10/2017,45
2.2142142,0.0025460091,30/10/2017,45
2.2162162,0.0030031695,30/10/2017,45
2.2182182,0.0035329639,30/10/2017,45
2.2202202,0.0041451427,30/10/2017,45
2.2222222,0.0048504522,30/10/2017,45
2.2242242,0.0056606857,30/10/2017,45
2.2262262,0.0065887277,30/10/2017,45
2.2282282,0.0076485921,30/10/2017,45
2.2302302,0.0088554502,30/10/2017,45
2.2322322,0.010225648,30/10/2017,45
2.2342342,0.011776712,30/10/2017,45
2.2362362,0.013527336,30/10/2017,45
2.2382382,0.015497356,30/10/2017,45
2.2402402,0.017707705,30/10/2017,45
2.2422422,0.020180345,30/10/2017,45
2.2442442,0.022938181,30/10/2017,45
2.2462462,0.026004948,30/10/2017,45
2.2482482,0.029405076,30/10/2017,45
2.2502503,0.033163532,30/10/2017,45
2.2522523,0.037305631,30/10/2017,45
2.2542543,0.041856827,30/10/2017,45
2.2562563,0.04684248,30/10/2017,45
2.2582583,0.052287594,30/10/2017,45
2.2602603,0.058216547,30/10/2017,45
2.2622623,0.064652784,30/10/2017,45
2.2642643,0.071618517,30/10/2017,45
2.2662663,0.079134393,30/10/2017,45
2.2682683,0.087219176,30/10/2017,45
2.2702703,0.095889411,30/10/2017,45
2.2722723,0.10515911,30/10/2017,45
2.2742743,0.11503942,30/10/2017,45
2.2762763,0.12553836,30/10/2017,45
2.2782783,0.13666054,30/10/2017,45
2.2802803,0.14840691,30/10/2017,45
2.2822823,0.1607746,30/10/2017,45
2.2842843,0.17375673,30/10/2017,45
2.2862863,0.18734237,30/10/2017,45
2.2882883,0.20151645,30/10/2017,45
2.2902903,0.21625982,30/10/2017,45
2.2922923,0.23154938,30/10/2017,45
2.2942943,0.24735818,30/10/2017,45
2.2962963,0.26365575,30/10/2017,45
2.2982983,0.28040837,30/10/2017,45
2.3003003,0.29757948,30/10/2017,45
2.3023023,0.31513019,30/10/2017,45
2.3043043,0.33301976,30/10/2017,45
2.3063063,0.35120623,30/10/2017,45
2.3083083,0.36964709,30/10/2017,45
2.3103103,0.38829995,30/10/2017,45
2.3123123,0.40712327,30/10/2017,45
2.3143143,0.42607712,30/10/2017,45
2.3163163,0.44512395,30/10/2017,45
2.3183183,0.46422929,30/10/2017,45
2.3203203,0.48336253,30/10/2017,45
2.3223223,0.50249756,30/10/2017,45
2.3243243,0.5216134,30/10/2017,45
2.3263263,0.5406948,30/10/2017,45
2.3283283,0.55973264,30/10/2017,45
2.3303303,0.57872438,30/10/2017,45
2.3323323,0.59767424,30/10/2017,45
2.3343343,0.61659342,30/10/2017,45
2.3363363,0.63550006,30/10/2017,45
2.3383383,0.65441914,30/10/2017,45
2.3403403,0.67338223,30/10/2017,45
2.3423423,0.69242708,30/10/2017,45
2.3443443,0.71159713,30/10/2017,45
2.3463463,0.73094084,30/10/2017,45
2.3483483,0.75051095,30/10/2017,45
2.3503504,0.77036358,30/10/2017,45
2.3523524,0.79055733,30/10/2017,45
2.3543544,0.81115224,30/10/2017,45
2.3563564,0.83220872,30/10/2017,45
2.3583584,0.85378647,30/10/2017,45
2.3603604,0.87594335,30/10/2017,45
2.3623624,0.89873433,30/10/2017,45
2.3643644,0.92221044,30/10/2017,45
2.3663664,0.94641782,30/10/2017,45
2.3683684,0.97139676,30/10/2017,45
2.3703704,0.99718103,30/10/2017,45
2.3723724,1.0237971,30/10/2017,45
2.3743744,1.0512639,30/10/2017,45
2.3763764,1.079592,30/10/2017,45
2.3783784,1.1087839,30/10/2017,45
2.3803804,1.1388338,30/10/2017,45
2.3823824,1.1697278,30/10/2017,45
2.3843844,1.2014442,30/10/2017,45
2.3863864,1.2339543,30/10/2017,45
2.3883884,1.2672226,30/10/2017,45
2.3903904,1.3012082,30/10/2017,45
2.3923924,1.3358652,30/10/2017,45
2.3943944,1.3711444,30/10/2017,45
2.3963964,1.406994,30/10/2017,45
2.3983984,1.4433615,30/10/2017,45
2.4004004,1.4801943,30/10/2017,45
2.4024024,1.5174418,30/10/2017,45
2.4044044,1.5550561,30/10/2017,45
2.4064064,1.5929941,30/10/2017,45
2.4084084,1.6312184,30/10/2017,45
2.4104104,1.6696985,30/10/2017,45
2.4124124,1.7084125,30/10/2017,45
2.4144144,1.7473474,30/10/2017,45
2.4164164,1.7865009,30/10/2017,45
2.4184184,1.8258815,30/10/2017,45
2.4204204,1.8655096,30/10/2017,45
2.4224224,1.9054177,30/10/2017,45
2.4244244,1.9456509,30/10/2017,45
2.4264264,1.986267,30/10/2017,45
2.4284284,2.0273363,30/10/2017,45
2.4304304,2.0689416,30/10/2017,45
2.4324324,2.1111774,30/10/2017,45
2.4344344,2.1541496,30/10/2017,45
2.4364364,2.197975,30/10/2017,45
2.4384384,2.2427795,30/10/2017,45
2.4404404,2.2886981,30/10/2017,45
2.4424424,2.3358731,30/10/2017,45
2.4444444,2.3844528,30/10/2017,45
2.4464464,2.4345904,30/10/2017,45
2.4484484,2.4864426,30/10/2017,45
2.4504505,2.5401679,30/10/2017,45
2.4524525,2.5959251,30/10/2017,45
2.4544545,2.6538721,30/10/2017,45
2.4564565,2.7141643,30/10/2017,45
2.4584585,2.7769529,30/10/2017,45
2.4604605,2.8423841,30/10/2017,45
2.4624625,2.9105974,30/10/2017,45
2.4644645,2.981725,30/10/2017,45
2.4664665,3.0558901,30/10/2017,45
2.4684685,3.1332069,30/10/2017,45
2.4704705,3.2137791,30/10/2017,45
2.4724725,3.2977003,30/10/2017,45
2.4744745,3.385053,30/10/2017,45
2.4764765,3.4759089,30/10/2017,45
2.4784785,3.5703289,30/10/2017,45
2.4804805,3.6683635,30/10/2017,45
2.4824825,3.7700529,30/10/2017,45
2.4844845,3.8754282,30/10/2017,45
2.4864865,3.9845119,30/10/2017,45
2.4884885,4.0973187,30/10/2017,45
2.4904905,4.2138568,30/10/2017,45
2.4924925,4.3341291,30/10/2017,45
2.4944945,4.4581341,30/10/2017,45
2.4964965,4.5858673,30/10/2017,45
2.4984985,4.7173223,30/10/2017,45
2.5005005,4.8524923,30/10/2017,45
2.5025025,4.9913707,30/10/2017,45
2.5045045,5.1339526,30/10/2017,45
2.5065065,5.2802354,30/10/2017,45
2.5085085,5.4302197,30/10/2017,45
2.5105105,5.5839096,30/10/2017,45
2.5125125,5.7413135,30/10/2017,45
2.5145145,5.9024441,30/10/2017,45
2.5165165,6.0673184,30/10/2017,45
2.5185185,6.2359572,30/10/2017,45
2.5205205,6.4083854,30/10/2017,45
2.5225225,6.584631,30/10/2017,45
2.5245245,6.7647242,30/10/2017,45
2.5265265,6.948697,30/10/2017,45
2.5285285,7.1365817,30/10/2017,45
2.5305305,7.3284105,30/10/2017,45
2.5325325,7.5242137,30/10/2017,45
2.5345345,7.724019,30/10/2017,45
2.5365365,7.9278502,30/10/2017,45
2.5385385,8.1357261,30/10/2017,45
2.5405405,8.3476599,30/10/2017,45
2.5425425,8.5636577,30/10/2017,45
2.5445445,8.7837184,30/10/2017,45
2.5465465,9.0078328,30/10/2017,45
2.5485485,9.235983,30/10/2017,45
2.5505506,9.4681429,30/10/2017,45
2.5525526,9.7042774,30/10/2017,45
2.5545546,9.9443432,30/10/2017,45
2.5565566,10.188289,30/10/2017,45
2.5585586,10.436055,30/10/2017,45
2.5605606,10.687577,30/10/2017,45
2.5625626,10.942784,30/10/2017,45
2.5645646,11.201597,30/10/2017,45
2.5665666,11.463939,30/10/2017,45
