Median energy [keV],Density,RunPeriod,Interval
2.1761762,0.27087793,21/10/2018,30
2.1781782,0.27605051,21/10/2018,30
2.1801802,0.28093575,21/10/2018,30
2.1821822,0.28551774,21/10/2018,30
2.1841842,0.28978303,21/10/2018,30
2.1861862,0.29372076,21/10/2018,30
2.1881882,0.29857099,21/10/2018,30
2.1901902,0.30203349,21/10/2018,30
2.1921922,0.30640996,21/10/2018,30
2.1941942,0.3106544,21/10/2018,30
2.1961962,0.31360465,21/10/2018,30
2.1981982,0.31631499,21/10/2018,30
2.2002002,0.32010048,21/10/2018,30
2.2022022,0.32259579,21/10/2018,30
2.2042042,0.32494193,21/10/2018,30
2.2062062,0.32716803,21/10/2018,30
2.2082082,0.32930577,21/10/2018,30
2.2102102,0.33394708,21/10/2018,30
2.2122122,0.33642429,21/10/2018,30
2.2142142,0.33897783,21/10/2018,30
2.2162162,0.34165268,21/10/2018,30
2.2182182,0.34449502,21/10/2018,30
2.2202202,0.3475518,21/10/2018,30
2.2222222,0.3508702,21/10/2018,30
2.2242242,0.35579697,21/10/2018,30
2.2262262,0.35998803,21/10/2018,30
2.2282282,0.36720218,21/10/2018,30
2.2302302,0.37271498,21/10/2018,30
2.2322322,0.3800022,21/10/2018,30
2.2342342,0.38823316,21/10/2018,30
2.2362362,0.39738451,21/10/2018,30
2.2382382,0.40619129,21/10/2018,30
2.2402402,0.41715573,21/10/2018,30
2.2422422,0.42791007,21/10/2018,30
2.2442442,0.4409153,21/10/2018,30
2.2462462,0.45383341,21/10/2018,30
2.2482482,0.47041651,21/10/2018,30
2.2502503,0.48590117,21/10/2018,30
2.2522523,0.50255745,21/10/2018,30
2.2542543,0.52041006,21/10/2018,30
2.2562563,0.54200821,21/10/2018,30
2.2582583,0.56271091,21/10/2018,30
2.2602603,0.58470225,21/10/2018,30
2.2622623,0.60928966,21/10/2018,30
2.2642643,0.63407271,21/10/2018,30
2.2662663,0.66016368,21/10/2018,30
2.2682683,0.68881287,21/10/2018,30
2.2702703,0.72016664,21/10/2018,30
2.2722723,0.7506968,21/10/2018,30
2.2742743,0.78251646,21/10/2018,30
2.2762763,0.81690364,21/10/2018,30
2.2782783,0.85273091,21/10/2018,30
2.2802803,0.88995904,21/10/2018,30
2.2822823,0.92722684,21/10/2018,30
2.2842843,0.96688253,21/10/2018,30
2.2862863,1.0103172,21/10/2018,30
2.2882883,1.0528689,21/10/2018,30
2.2902903,1.0954122,21/10/2018,30
2.2922923,1.1389521,21/10/2018,30
2.2942943,1.1871968,21/10/2018,30
2.2962963,1.2343696,21/10/2018,30
2.2982983,1.2813477,21/10/2018,30
2.3003003,1.3330353,21/10/2018,30
2.3023023,1.3833952,21/10/2018,30
2.3043043,1.4347449,21/10/2018,30
2.3063063,1.4857118,21/10/2018,30
2.3083083,1.5373241,21/10/2018,30
2.3103103,1.5908586,21/10/2018,30
2.3123123,1.6450415,21/10/2018,30
2.3143143,1.6999266,21/10/2018,30
2.3163163,1.7554765,21/10/2018,30
2.3183183,1.8114981,21/10/2018,30
2.3203203,1.8695301,21/10/2018,30
2.3223223,1.9269123,21/10/2018,30
2.3243243,1.9847898,21/10/2018,30
2.3263263,2.0430557,21/10/2018,30
2.3283283,2.1029824,21/10/2018,30
2.3303303,2.1623728,21/10/2018,30
2.3323323,2.2220682,21/10/2018,30
2.3343343,2.2822916,21/10/2018,30
2.3363363,2.3415825,21/10/2018,30
2.3383383,2.4034873,21/10/2018,30
2.3403403,2.4634797,21/10/2018,30
2.3423423,2.5236192,21/10/2018,30
2.3443443,2.5863198,21/10/2018,30
2.3463463,2.6483365,21/10/2018,30
2.3483483,2.7130755,21/10/2018,30
2.3503504,2.7747517,21/10/2018,30
2.3523524,2.8391253,21/10/2018,30
2.3543544,2.9065252,21/10/2018,30
2.3563564,2.9733234,21/10/2018,30
2.3583584,3.0411142,21/10/2018,30
2.3603604,3.1084554,21/10/2018,30
2.3623624,3.1751674,21/10/2018,30
2.3643644,3.2449436,21/10/2018,30
2.3663664,3.3195645,21/10/2018,30
2.3683684,3.3919722,21/10/2018,30
2.3703704,3.465321,21/10/2018,30
2.3723724,3.5373795,21/10/2018,30
2.3743744,3.6127759,21/10/2018,30
2.3763764,3.6920964,21/10/2018,30
2.3783784,3.7680694,21/10/2018,30
2.3803804,3.8438924,21/10/2018,30
2.3823824,3.9256279,21/10/2018,30
2.3843844,4.0079158,21/10/2018,30
2.3863864,4.0946893,21/10/2018,30
2.3883884,4.1797854,21/10/2018,30
2.3903904,4.2690708,21/10/2018,30
2.3923924,4.3608916,21/10/2018,30
2.3943944,4.4550891,21/10/2018,30
2.3963964,4.5518867,21/10/2018,30
2.3983984,4.6488489,21/10/2018,30
2.4004004,4.7497348,21/10/2018,30
2.4024024,4.8587391,21/10/2018,30
2.4044044,4.9625152,21/10/2018,30
2.4064064,5.070243,21/10/2018,30
2.4084084,5.1797329,21/10/2018,30
2.4104104,5.2947634,21/10/2018,30
2.4124124,5.414395,21/10/2018,30
2.4144144,5.5365821,21/10/2018,30
2.4164164,5.6622642,21/10/2018,30
2.4184184,5.7917396,21/10/2018,30
2.4204204,5.9263777,21/10/2018,30
2.4224224,6.0664112,21/10/2018,30
2.4244244,6.2121774,21/10/2018,30
2.4264264,6.3637846,21/10/2018,30
2.4284284,6.5152166,21/10/2018,30
2.4304304,6.678849,21/10/2018,30
2.4324324,6.8441619,21/10/2018,30
2.4344344,7.0145053,21/10/2018,30
2.4364364,7.1897914,21/10/2018,30
2.4384384,7.3674634,21/10/2018,30
2.4404404,7.5486042,21/10/2018,30
2.4424424,7.7314831,21/10/2018,30
2.4444444,7.9206941,21/10/2018,30
2.4464464,8.1125609,21/10/2018,30
2.4484484,8.3105937,21/10/2018,30
2.4504505,8.5122246,21/10/2018,30
2.4524525,8.7198003,21/10/2018,30
2.4544545,8.9294892,21/10/2018,30
2.4564565,9.1422221,21/10/2018,30
2.4584585,9.3592393,21/10/2018,30
2.4604605,9.5772351,21/10/2018,30
2.4624625,9.8001102,21/10/2018,30
2.4644645,10.022458,21/10/2018,30
2.4664665,10.246379,21/10/2018,30
2.4684685,10.46622,21/10/2018,30
2.4704705,10.689682,21/10/2018,30
2.4724725,10.910783,21/10/2018,30
2.4744745,11.133673,21/10/2018,30
2.4764765,11.355575,21/10/2018,30
2.4784785,11.579141,21/10/2018,30
2.4804805,11.802626,21/10/2018,30
2.4824825,12.02217,21/10/2018,30
2.4844845,12.241115,21/10/2018,30
2.4864865,12.456669,21/10/2018,30
2.4884885,12.669516,21/10/2018,30
2.4904905,12.879419,21/10/2018,30
2.4924925,13.082561,21/10/2018,30
2.4944945,13.286946,21/10/2018,30
2.4964965,13.488075,21/10/2018,30
2.4984985,13.683064,21/10/2018,30
2.5005005,13.879091,21/10/2018,30
2.5025025,14.074361,21/10/2018,30
2.5045045,14.263015,21/10/2018,30
2.5065065,14.444441,21/10/2018,30
2.5085085,14.62932,21/10/2018,30
2.5105105,14.807794,21/10/2018,30
2.5125125,14.983207,21/10/2018,30
2.5145145,15.15963,21/10/2018,30
2.5165165,15.328356,21/10/2018,30
2.5185185,15.499389,21/10/2018,30
2.5205205,15.662159,21/10/2018,30
2.5225225,15.831311,21/10/2018,30
2.5245245,15.994624,21/10/2018,30
2.5265265,16.159643,21/10/2018,30
2.5285285,16.317855,21/10/2018,30
2.5305305,16.478467,21/10/2018,30
2.5325325,16.634029,21/10/2018,30
2.5345345,16.790443,21/10/2018,30
2.5365365,16.948036,21/10/2018,30
2.5385385,17.10502,21/10/2018,30
2.5405405,17.271381,21/10/2018,30
2.5425425,17.434058,21/10/2018,30
2.5445445,17.596353,21/10/2018,30
2.5465465,17.765477,21/10/2018,30
2.5485485,17.931566,21/10/2018,30
2.5505506,18.098856,21/10/2018,30
2.5525526,18.27655,21/10/2018,30
2.5545546,18.450838,21/10/2018,30
2.5565566,18.629754,21/10/2018,30
2.5585586,18.819021,21/10/2018,30
2.5605606,19.013008,21/10/2018,30
2.5625626,19.217616,21/10/2018,30
2.5645646,19.42728,21/10/2018,30
2.5665666,19.636924,21/10/2018,30
2.5685686,19.85876,21/10/2018,30
2.5705706,20.084045,21/10/2018,30
2.5725726,20.311685,21/10/2018,30
2.5745746,20.549508,21/10/2018,30
2.5765766,20.792676,21/10/2018,30
2.5785786,21.041173,21/10/2018,30
2.5805806,21.292494,21/10/2018,30
2.5825826,21.553321,21/10/2018,30
2.5845846,21.820182,21/10/2018,30
2.5865866,22.097785,21/10/2018,30
2.5885886,22.378035,21/10/2018,30
2.5905906,22.670329,21/10/2018,30
2.5925926,22.965261,21/10/2018,30
2.5945946,23.275926,21/10/2018,30
2.5965966,23.588005,21/10/2018,30
2.5985986,23.899645,21/10/2018,30
2.6006006,24.216102,21/10/2018,30
2.6026026,24.534048,21/10/2018,30
2.6046046,24.855511,21/10/2018,30
2.6066066,25.188769,21/10/2018,30
2.6086086,25.514553,21/10/2018,30
2.6106106,25.854514,21/10/2018,30
2.6126126,26.194332,21/10/2018,30
2.6146146,26.527633,21/10/2018,30
2.6166166,26.861577,21/10/2018,30
2.6186186,27.199412,21/10/2018,30
2.6206206,27.534153,21/10/2018,30
2.6226226,27.870632,21/10/2018,30
2.6246246,28.209235,21/10/2018,30
2.6266266,28.546824,21/10/2018,30
2.6286286,28.883821,21/10/2018,30
2.6306306,29.226092,21/10/2018,30
2.6326326,29.561813,21/10/2018,30
2.6346346,29.900164,21/10/2018,30
2.6366366,30.237715,21/10/2018,30
2.6386386,30.566388,21/10/2018,30
2.6406406,30.894119,21/10/2018,30
2.6426426,31.225268,21/10/2018,30
2.6446446,31.552467,21/10/2018,30
2.6466466,31.882906,21/10/2018,30
2.6486486,32.215075,21/10/2018,30
2.6506507,32.543092,21/10/2018,30
2.6526527,32.876204,21/10/2018,30
2.6546547,33.205985,21/10/2018,30
2.6566567,33.530737,21/10/2018,30
2.6586587,33.853326,21/10/2018,30
2.6606607,34.17377,21/10/2018,30
2.6626627,34.493375,21/10/2018,30
2.6646647,34.824813,21/10/2018,30
2.6666667,35.147092,21/10/2018,30
2.6686687,35.462358,21/10/2018,30
2.6706707,35.790332,21/10/2018,30
2.6726727,36.108828,21/10/2018,30
2.6746747,36.42639,21/10/2018,30
2.6766767,36.74513,21/10/2018,30
2.6786787,37.060735,21/10/2018,30
2.6806807,37.376254,21/10/2018,30
2.6826827,37.68961,21/10/2018,30
2.6846847,38.006201,21/10/2018,30
2.6866867,38.320777,21/10/2018,30
2.6886887,38.635125,21/10/2018,30
2.6906907,38.945636,21/10/2018,30
2.6926927,39.253986,21/10/2018,30
2.6946947,39.560594,21/10/2018,30
2.6966967,39.862236,21/10/2018,30
2.6986987,40.165816,21/10/2018,30
2.7007007,40.464891,21/10/2018,30
2.7027027,40.76333,21/10/2018,30
2.7047047,41.056459,21/10/2018,30
2.7067067,41.342767,21/10/2018,30
2.7087087,41.630173,21/10/2018,30
2.7107107,41.915281,21/10/2018,30
2.7127127,42.191559,21/10/2018,30
2.7147147,42.468644,21/10/2018,30
2.7167167,42.73648,21/10/2018,30
2.7187187,43.001202,21/10/2018,30
2.7207207,43.259838,21/10/2018,30
2.7227227,43.526212,21/10/2018,30
2.7247247,43.772494,21/10/2018,30
2.7267267,44.014342,21/10/2018,30
2.7287287,44.251276,21/10/2018,30
2.7307307,44.491684,21/10/2018,30
2.7327327,44.72166,21/10/2018,30
2.7347347,44.942211,21/10/2018,30
2.7367367,45.153433,21/10/2018,30
2.7387387,45.367819,21/10/2018,30
2.7407407,45.573733,21/10/2018,30
2.7427427,45.768117,21/10/2018,30
2.7447447,45.965071,21/10/2018,30
2.7467467,46.14816,21/10/2018,30
2.7487487,46.321459,21/10/2018,30
2.7507508,46.485632,21/10/2018,30
2.7527528,46.64235,21/10/2018,30
2.7547548,46.796598,21/10/2018,30
2.7567568,46.940363,21/10/2018,30
2.7587588,47.0806,21/10/2018,30
2.7607608,47.205359,21/10/2018,30
2.7627628,47.31845,21/10/2018,30
2.7647648,47.429322,21/10/2018,30
2.7667668,47.527707,21/10/2018,30
2.7687688,47.61263,21/10/2018,30
2.7707708,47.68892,21/10/2018,30
2.7727728,47.763976,21/10/2018,30
2.7747748,47.823706,21/10/2018,30
2.7767768,47.872558,21/10/2018,30
2.7787788,47.917926,21/10/2018,30
2.7807808,47.951734,21/10/2018,30
2.7827828,47.968927,21/10/2018,30
2.7847848,47.983754,21/10/2018,30
2.7867868,47.989619,21/10/2018,30
2.7887888,47.987319,21/10/2018,30
2.7907908,47.974061,21/10/2018,30
2.7927928,47.950241,21/10/2018,30
2.7947948,47.920637,21/10/2018,30
2.7967968,47.879593,21/10/2018,30
2.7987988,47.836887,21/10/2018,30
2.8008008,47.782452,21/10/2018,30
2.8028028,47.725204,21/10/2018,30
2.8048048,47.66719,21/10/2018,30
2.8068068,47.602836,21/10/2018,30
2.8088088,47.530665,21/10/2018,30
2.8108108,47.45555,21/10/2018,30
2.8128128,47.374409,21/10/2018,30
2.8148148,47.28993,21/10/2018,30
2.8168168,47.198307,21/10/2018,30
2.8188188,47.11042,21/10/2018,30
2.8208208,47.018171,21/10/2018,30
2.8228228,46.922936,21/10/2018,30
2.8248248,46.834081,21/10/2018,30
2.8268268,46.736828,21/10/2018,30
2.8288288,46.645354,21/10/2018,30
2.8308308,46.549555,21/10/2018,30
2.8328328,46.459442,21/10/2018,30
2.8348348,46.359363,21/10/2018,30
2.8368368,46.267321,21/10/2018,30
2.8388388,46.179456,21/10/2018,30
2.8408408,46.091338,21/10/2018,30
2.8428428,46.010886,21/10/2018,30
2.8448448,45.928277,21/10/2018,30
2.8468468,45.846174,21/10/2018,30
2.8488488,45.768082,21/10/2018,30
2.8508509,45.687886,21/10/2018,30
2.8528529,45.617936,21/10/2018,30
2.8548549,45.542057,21/10/2018,30
2.8568569,45.471014,21/10/2018,30
2.8588589,45.405986,21/10/2018,30
2.8608609,45.338748,21/10/2018,30
2.8628629,45.277298,21/10/2018,30
2.8648649,45.220618,21/10/2018,30
2.8668669,45.166644,21/10/2018,30
2.8688689,45.11622,21/10/2018,30
2.8708709,45.066917,21/10/2018,30
2.8728729,45.022885,21/10/2018,30
2.8748749,44.980091,21/10/2018,30
2.8768769,44.934233,21/10/2018,30
2.8788789,44.890427,21/10/2018,30
2.8808809,44.845841,21/10/2018,30
2.8828829,44.804997,21/10/2018,30
2.8848849,44.762066,21/10/2018,30
2.8868869,44.715976,21/10/2018,30
2.8888889,44.67204,21/10/2018,30
2.8908909,44.624679,21/10/2018,30
2.8928929,44.580549,21/10/2018,30
2.8948949,44.535134,21/10/2018,30
2.8968969,44.479976,21/10/2018,30
2.8988989,44.424084,21/10/2018,30
2.9009009,44.362185,21/10/2018,30
2.9029029,44.299793,21/10/2018,30
2.9049049,44.233418,21/10/2018,30
2.9069069,44.164029,21/10/2018,30
2.9089089,44.088837,21/10/2018,30
2.9109109,44.007698,21/10/2018,30
2.9129129,43.926232,21/10/2018,30
2.9149149,43.839236,21/10/2018,30
2.9169169,43.746371,21/10/2018,30
2.9189189,43.641688,21/10/2018,30
2.9209209,43.528316,21/10/2018,30
2.9229229,43.412319,21/10/2018,30
2.9249249,43.291568,21/10/2018,30
2.9269269,43.167486,21/10/2018,30
2.9289289,43.036779,21/10/2018,30
2.9309309,42.899192,21/10/2018,30
2.9329329,42.759564,21/10/2018,30
2.9349349,42.610301,21/10/2018,30
2.9369369,42.458358,21/10/2018,30
2.9389389,42.296569,21/10/2018,30
2.9409409,42.139601,21/10/2018,30
2.9429429,41.974424,21/10/2018,30
2.9449449,41.805244,21/10/2018,30
2.9469469,41.631477,21/10/2018,30
2.9489489,41.455594,21/10/2018,30
2.950951,41.277121,21/10/2018,30
2.952953,41.095002,21/10/2018,30
2.954955,40.909233,21/10/2018,30
2.956957,40.722621,21/10/2018,30
2.958959,40.530465,21/10/2018,30
2.960961,40.339994,21/10/2018,30
2.962963,40.143319,21/10/2018,30
2.964965,39.948731,21/10/2018,30
2.966967,39.75163,21/10/2018,30
2.968969,39.559798,21/10/2018,30
2.970971,39.364088,21/10/2018,30
2.972973,39.169802,21/10/2018,30
2.974975,38.97417,21/10/2018,30
2.976977,38.773038,21/10/2018,30
2.978979,38.570699,21/10/2018,30
2.980981,38.368651,21/10/2018,30
2.982983,38.170645,21/10/2018,30
2.984985,37.962839,21/10/2018,30
2.986987,37.759366,21/10/2018,30
2.988989,37.55339,21/10/2018,30
2.990991,37.345481,21/10/2018,30
2.992993,37.136965,21/10/2018,30
2.994995,36.927845,21/10/2018,30
2.996997,36.716663,21/10/2018,30
2.998999,36.500947,21/10/2018,30
3.001001,36.285171,21/10/2018,30
3.003003,36.061684,21/10/2018,30
3.005005,35.833566,21/10/2018,30
3.007007,35.607826,21/10/2018,30
3.009009,35.373899,21/10/2018,30
3.011011,35.136121,21/10/2018,30
3.013013,34.895582,21/10/2018,30
3.015015,34.649834,21/10/2018,30
3.017017,34.399699,21/10/2018,30
3.019019,34.147646,21/10/2018,30
3.021021,33.890437,21/10/2018,30
3.023023,33.627637,21/10/2018,30
3.025025,33.35933,21/10/2018,30
3.027027,33.093075,21/10/2018,30
3.029029,32.821913,21/10/2018,30
3.031031,32.544832,21/10/2018,30
3.033033,32.262638,21/10/2018,30
3.035035,31.977987,21/10/2018,30
3.037037,31.686375,21/10/2018,30
3.039039,31.393554,21/10/2018,30
3.041041,31.09649,21/10/2018,30
3.043043,30.797631,21/10/2018,30
3.045045,30.498611,21/10/2018,30
3.047047,30.19349,21/10/2018,30
3.049049,29.890963,21/10/2018,30
3.0510511,29.58204,21/10/2018,30
3.0530531,29.271228,21/10/2018,30
3.0550551,28.960125,21/10/2018,30
3.0570571,28.654018,21/10/2018,30
3.0590591,28.342864,21/10/2018,30
3.0610611,28.031154,21/10/2018,30
3.0630631,27.715263,21/10/2018,30
3.0650651,27.398693,21/10/2018,30
3.0670671,27.084191,21/10/2018,30
3.0690691,26.767075,21/10/2018,30
3.0710711,26.455044,21/10/2018,30
3.0730731,26.14371,21/10/2018,30
3.0750751,25.830403,21/10/2018,30
3.0770771,25.516398,21/10/2018,30
3.0790791,25.201673,21/10/2018,30
3.0810811,24.888638,21/10/2018,30
3.0830831,24.576161,21/10/2018,30
3.0850851,24.263132,21/10/2018,30
3.0870871,23.951928,21/10/2018,30
3.0890891,23.641355,21/10/2018,30
3.0910911,23.330324,21/10/2018,30
3.0930931,23.021106,21/10/2018,30
3.0950951,22.715099,21/10/2018,30
3.0970971,22.409187,21/10/2018,30
3.0990991,22.10426,21/10/2018,30
3.1011011,21.797787,21/10/2018,30
3.1031031,21.494494,21/10/2018,30
3.1051051,21.191114,21/10/2018,30
3.1071071,20.887302,21/10/2018,30
3.1091091,20.585465,21/10/2018,30
3.1111111,20.283276,21/10/2018,30
3.1131131,19.987041,21/10/2018,30
3.1151151,19.692439,21/10/2018,30
3.1171171,19.395539,21/10/2018,30
3.1191191,19.102311,21/10/2018,30
3.1211211,18.810776,21/10/2018,30
3.1231231,18.517089,21/10/2018,30
3.1251251,18.227156,21/10/2018,30
3.1271271,17.936427,21/10/2018,30
3.1291291,17.648383,21/10/2018,30
3.1311311,17.362134,21/10/2018,30
3.1331331,17.077661,21/10/2018,30
3.1351351,16.795073,21/10/2018,30
3.1371371,16.513135,21/10/2018,30
3.1391391,16.235592,21/10/2018,30
3.1411411,15.959256,21/10/2018,30
3.1431431,15.686585,21/10/2018,30
3.1451451,15.415221,21/10/2018,30
3.1471471,15.145169,21/10/2018,30
3.1491491,14.88013,21/10/2018,30
3.1511512,14.616969,21/10/2018,30
3.1531532,14.35546,21/10/2018,30
3.1551552,14.098118,21/10/2018,30
3.1571572,13.84274,21/10/2018,30
3.1591592,13.590507,21/10/2018,30
3.1611612,13.34399,21/10/2018,30
3.1631632,13.098739,21/10/2018,30
3.1651652,12.858247,21/10/2018,30
3.1671672,12.621458,21/10/2018,30
3.1691692,12.387349,21/10/2018,30
3.1711712,12.158239,21/10/2018,30
3.1731732,11.931977,21/10/2018,30
3.1751752,11.710993,21/10/2018,30
3.1771772,11.495488,21/10/2018,30
3.1791792,11.285826,21/10/2018,30
3.1811812,11.077045,21/10/2018,30
3.1831832,10.876446,21/10/2018,30
3.1851852,10.678269,21/10/2018,30
3.1871872,10.48474,21/10/2018,30
3.1891892,10.294511,21/10/2018,30
3.1911912,10.109986,21/10/2018,30
3.1931932,9.9301568,21/10/2018,30
3.1951952,9.7549689,21/10/2018,30
3.1971972,9.5845095,21/10/2018,30
3.1991992,9.4173904,21/10/2018,30
3.2012012,9.2546638,21/10/2018,30
3.2032032,9.0976005,21/10/2018,30
3.2052052,8.9436309,21/10/2018,30
3.2072072,8.7938121,21/10/2018,30
3.2092092,8.6480301,21/10/2018,30
3.2112112,8.5074094,21/10/2018,30
3.2132132,8.3695139,21/10/2018,30
3.2152152,8.2379101,21/10/2018,30
3.2172172,8.1075941,21/10/2018,30
3.2192192,7.9806773,21/10/2018,30
3.2212212,7.8582598,21/10/2018,30
3.2232232,7.7378579,21/10/2018,30
3.2252252,7.6203885,21/10/2018,30
3.2272272,7.5056835,21/10/2018,30
3.2292292,7.3961513,21/10/2018,30
3.2312312,7.2907481,21/10/2018,30
3.2332332,7.1844223,21/10/2018,30
3.2352352,7.0829376,21/10/2018,30
3.2372372,6.9813792,21/10/2018,30
3.2392392,6.8818421,21/10/2018,30
3.2412412,6.7841988,21/10/2018,30
3.2432432,6.6896899,21/10/2018,30
3.2452452,6.5956961,21/10/2018,30
3.2472472,6.5058296,21/10/2018,30
3.2492492,6.4153121,21/10/2018,30
3.2512513,6.3262452,21/10/2018,30
3.2532533,6.2438411,21/10/2018,30
3.2552553,6.1596509,21/10/2018,30
3.2572573,6.0756786,21/10/2018,30
3.2592593,5.993043,21/10/2018,30
3.2612613,5.9117056,21/10/2018,30
3.2632633,5.831633,21/10/2018,30
3.2652653,5.7527956,21/10/2018,30
3.2672673,5.6751675,21/10/2018,30
3.2692693,5.5987252,21/10/2018,30
3.2712713,5.5248011,21/10/2018,30
3.2732733,5.4508829,21/10/2018,30
3.2752753,5.380683,21/10/2018,30
3.2772773,5.3094663,21/10/2018,30
3.2792793,5.2394241,21/10/2018,30
3.2812813,5.1705431,21/10/2018,30
3.2832833,5.1028087,21/10/2018,30
3.2852853,5.0374524,21/10/2018,30
3.2872873,4.9721614,21/10/2018,30
3.2892893,4.9106808,21/10/2018,30
3.2912913,4.8493832,21/10/2018,30
3.2932933,4.7880885,21/10/2018,30
3.2952953,4.7292834,21/10/2018,30
3.2972973,4.6717484,21/10/2018,30
3.2992993,4.6154936,21/10/2018,30
3.3013013,4.5593527,21/10/2018,30
3.3033033,4.504355,21/10/2018,30
3.3053053,4.4504792,21/10/2018,30
3.3073073,4.3977012,21/10/2018,30
3.3093093,4.347332,21/10/2018,30
3.3113113,4.2968808,21/10/2018,30
3.3133133,4.2474676,21/10/2018,30
3.3153153,4.1990593,21/10/2018,30
3.3173173,4.15162,21/10/2018,30
3.3193193,4.1051101,21/10/2018,30
3.3213213,4.0594868,21/10/2018,30
3.3233233,4.0147036,21/10/2018,30
3.3253253,3.9707104,21/10/2018,30
3.3273273,3.9274535,21/10/2018,30
3.3293293,3.8848758,21/10/2018,30
3.3313313,3.8429162,21/10/2018,30
3.3333333,3.8015105,21/10/2018,30
3.3353353,3.7618065,21/10/2018,30
3.3373373,3.7215001,21/10/2018,30
3.3393393,3.6815636,21/10/2018,30
3.3413413,3.6419244,21/10/2018,30
3.3433433,3.6037707,21/10/2018,30
3.3453453,3.5660261,21/10/2018,30
3.3473473,3.5285625,21/10/2018,30
3.3493493,3.492567,21/10/2018,30
3.3513514,3.4557714,21/10/2018,30
3.3533534,3.4179016,21/10/2018,30
3.3553554,3.3800045,21/10/2018,30
3.3573574,3.342028,21/10/2018,30
3.3593594,3.3039237,21/10/2018,30
3.3613614,3.2656474,21/10/2018,30
3.3633634,3.2271594,21/10/2018,30
3.3653654,3.1884247,21/10/2018,30
3.3673674,3.149414,21/10/2018,30
3.3693694,3.1101033,21/10/2018,30
3.3713714,3.0704744,21/10/2018,30
