Median energy [keV],Density,RunPeriod,Interval
3.1111111,27.021735,30/10/2017,45
3.1131131,26.719029,30/10/2017,45
3.1151151,26.408318,30/10/2017,45
3.1171171,26.089422,30/10/2017,45
3.1191191,25.766834,30/10/2017,45
3.1211211,25.451733,30/10/2017,45
3.1231231,25.123913,30/10/2017,45
3.1251251,24.788176,30/10/2017,45
3.1271271,24.459917,30/10/2017,45
3.1291291,24.121592,30/10/2017,45
3.1311311,23.783034,30/10/2017,45
3.1331331,23.441434,30/10/2017,45
3.1351351,23.084199,30/10/2017,45
3.1371371,22.733654,30/10/2017,45
3.1391391,22.37378,30/10/2017,45
3.1411411,22.018592,30/10/2017,45
3.1431431,21.655611,30/10/2017,45
3.1451451,21.287453,30/10/2017,45
3.1471471,20.924302,30/10/2017,45
3.1491491,20.560912,30/10/2017,45
3.1511512,20.194834,30/10/2017,45
3.1531532,19.824282,30/10/2017,45
3.1551552,19.459751,30/10/2017,45
3.1571572,19.103335,30/10/2017,45
3.1591592,18.753321,30/10/2017,45
3.1611612,18.39878,30/10/2017,45
3.1631632,18.054334,30/10/2017,45
3.1651652,17.70728,30/10/2017,45
3.1671672,17.362743,30/10/2017,45
3.1691692,17.036273,30/10/2017,45
3.1711712,16.717798,30/10/2017,45
3.1731732,16.394862,30/10/2017,45
3.1751752,16.094642,30/10/2017,45
3.1771772,15.79714,30/10/2017,45
3.1791792,15.504513,30/10/2017,45
3.1811812,15.220069,30/10/2017,45
3.1831832,14.934417,30/10/2017,45
3.1851852,14.665251,30/10/2017,45
3.1871872,14.406611,30/10/2017,45
3.1891892,14.152061,30/10/2017,45
3.1911912,13.907033,30/10/2017,45
3.1931932,13.666288,30/10/2017,45
3.1951952,13.43617,30/10/2017,45
3.1971972,13.216811,30/10/2017,45
3.1991992,13.000268,30/10/2017,45
3.2012012,12.792284,30/10/2017,45
3.2032032,12.592029,30/10/2017,45
3.2052052,12.391248,30/10/2017,45
3.2072072,12.192608,30/10/2017,45
3.2092092,12.009071,30/10/2017,45
3.2112112,11.833775,30/10/2017,45
3.2132132,11.657206,30/10/2017,45
3.2152152,11.48256,30/10/2017,45
3.2172172,11.311991,30/10/2017,45
3.2192192,11.144989,30/10/2017,45
3.2212212,10.982004,30/10/2017,45
3.2232232,10.817815,30/10/2017,45
3.2252252,10.663623,30/10/2017,45
3.2272272,10.505249,30/10/2017,45
3.2292292,10.356462,30/10/2017,45
3.2312312,10.199501,30/10/2017,45
3.2332332,10.042577,30/10/2017,45
3.2352352,9.8920866,30/10/2017,45
3.2372372,9.7413512,30/10/2017,45
3.2392392,9.5981228,30/10/2017,45
3.2412412,9.4580791,30/10/2017,45
3.2432432,9.3119851,30/10/2017,45
3.2452452,9.1725769,30/10/2017,45
3.2472472,9.034439,30/10/2017,45
3.2492492,8.8991437,30/10/2017,45
3.2512513,8.7682805,30/10/2017,45
3.2532533,8.6327397,30/10/2017,45
3.2552553,8.500675,30/10/2017,45
3.2572573,8.3625909,30/10/2017,45
3.2592593,8.2249418,30/10/2017,45
3.2612613,8.094744,30/10/2017,45
3.2632633,7.9681601,30/10/2017,45
3.2652653,7.8430344,30/10/2017,45
3.2672673,7.7209584,30/10/2017,45
3.2692693,7.5951173,30/10/2017,45
3.2712713,7.4767511,30/10/2017,45
3.2732733,7.3575206,30/10/2017,45
3.2752753,7.2418636,30/10/2017,45
3.2772773,7.1238656,30/10/2017,45
3.2792793,7.0059907,30/10/2017,45
3.2812813,6.8958466,30/10/2017,45
3.2832833,6.786909,30/10/2017,45
3.2852853,6.6794402,30/10/2017,45
3.2872873,6.5756983,30/10/2017,45
3.2892893,6.4735681,30/10/2017,45
3.2912913,6.372567,30/10/2017,45
3.2932933,6.270945,30/10/2017,45
3.2952953,6.1706696,30/10/2017,45
3.2972973,6.0718258,30/10/2017,45
3.2992993,5.978555,30/10/2017,45
3.3013013,5.8787573,30/10/2017,45
3.3033033,5.7848869,30/10/2017,45
3.3053053,5.6921772,30/10/2017,45
3.3073073,5.6016444,30/10/2017,45
3.3093093,5.5124878,30/10/2017,45
3.3113113,5.4262099,30/10/2017,45
3.3133133,5.3389434,30/10/2017,45
3.3153153,5.2507555,30/10/2017,45
3.3173173,5.1620123,30/10/2017,45
3.3193193,5.0767927,30/10/2017,45
3.3213213,4.9950727,30/10/2017,45
3.3233233,4.916151,30/10/2017,45
3.3253253,4.835811,30/10/2017,45
3.3273273,4.7543713,30/10/2017,45
3.3293293,4.6753902,30/10/2017,45
3.3313313,4.5934961,30/10/2017,45
3.3333333,4.5124209,30/10/2017,45
3.3353353,4.4361399,30/10/2017,45
3.3373373,4.3620601,30/10/2017,45
3.3393393,4.2863775,30/10/2017,45
3.3413413,4.2110549,30/10/2017,45
3.3433433,4.1363671,30/10/2017,45
3.3453453,4.0622058,30/10/2017,45
3.3473473,3.9885395,30/10/2017,45
3.3493493,3.9154283,30/10/2017,45
3.3513514,3.8427877,30/10/2017,45
3.3533534,3.7705187,30/10/2017,45
3.3553554,3.6972556,30/10/2017,45
3.3573574,3.6248758,30/10/2017,45
3.3593594,3.5568307,30/10/2017,45
3.3613614,3.4872695,30/10/2017,45
3.3633634,3.4183901,30/10/2017,45
3.3653654,3.3521632,30/10/2017,45
3.3673674,3.2864592,30/10/2017,45
3.3693694,3.2158437,30/10/2017,45
3.3713714,3.1522389,30/10/2017,45
3.3733734,3.0913628,30/10/2017,45
3.3753754,3.0239353,30/10/2017,45
3.3773774,2.9616802,30/10/2017,45
3.3793794,2.9046869,30/10/2017,45
3.3813814,2.8465624,30/10/2017,45
3.3833834,2.7873557,30/10/2017,45
3.3853854,2.7293959,30/10/2017,45
3.3873874,2.6745271,30/10/2017,45
3.3893894,2.6188086,30/10/2017,45
3.3913914,2.564486,30/10/2017,45
3.3933934,2.513501,30/10/2017,45
3.3953954,2.461571,30/10/2017,45
3.3973974,2.4109163,30/10/2017,45
3.3993994,2.3613153,30/10/2017,45
3.4014014,2.3108929,30/10/2017,45
3.4034034,2.2653845,30/10/2017,45
3.4054054,2.2186732,30/10/2017,45
3.4074074,2.1730807,30/10/2017,45
3.4094094,2.128309,30/10/2017,45
3.4114114,2.0861916,30/10/2017,45
3.4134134,2.0410121,30/10/2017,45
3.4154154,2.0005243,30/10/2017,45
3.4174174,1.9605013,30/10/2017,45
3.4194194,1.9209465,30/10/2017,45
3.4214214,1.8818631,30/10/2017,45
3.4234234,1.841531,30/10/2017,45
3.4254254,1.8036603,30/10/2017,45
3.4274274,1.7645158,30/10/2017,45
3.4294294,1.7278138,30/10/2017,45
3.4314314,1.6915496,30/10/2017,45
3.4334334,1.6557412,30/10/2017,45
3.4354354,1.6186854,30/10/2017,45
3.4374374,1.5806465,30/10/2017,45
3.4394394,1.5433981,30/10/2017,45
3.4414414,1.5107868,30/10/2017,45
3.4434434,1.4785585,30/10/2017,45
3.4454454,1.4449719,30/10/2017,45
3.4474474,1.4104922,30/10/2017,45
3.4494494,1.3803463,30/10/2017,45
3.4514515,1.3505951,30/10/2017,45
3.4534535,1.3212663,30/10/2017,45
3.4554555,1.2923809,30/10/2017,45
3.4574575,1.2639524,30/10/2017,45
3.4594595,1.2359873,30/10/2017,45
3.4614615,1.2066674,30/10/2017,45
3.4634635,1.1798922,30/10/2017,45
3.4654655,1.1517761,30/10/2017,45
3.4674675,1.1241043,30/10/2017,45
3.4694695,1.0973163,30/10/2017,45
3.4714715,1.0727424,30/10/2017,45
3.4734735,1.0466225,30/10/2017,45
3.4754755,1.0227143,30/10/2017,45
3.4774775,0.99711761,30/10/2017,45
3.4794795,0.97180484,30/10/2017,45
3.4814815,0.94681287,30/10/2017,45
3.4834835,0.92398298,30/10/2017,45
3.4854855,0.90106987,30/10/2017,45
3.4874875,0.87805846,30/10/2017,45
3.4894895,0.85493457,30/10/2017,45
3.4914915,0.83168587,30/10/2017,45
3.4934935,0.80830283,30/10/2017,45
3.4954955,0.78306595,30/10/2017,45
3.4974975,0.75965794,30/10/2017,45
3.4994995,0.73607541,30/10/2017,45
3.5015015,0.71233057,30/10/2017,45
3.5035035,0.6884406,30/10/2017,45
3.5055055,0.66442771,30/10/2017,45
3.5075075,0.64031918,30/10/2017,45
3.5095095,0.61614717,30/10/2017,45
3.5115115,0.59009408,30/10/2017,45
3.5135135,0.56427206,30/10/2017,45
3.5155155,0.54067059,30/10/2017,45
3.5175175,0.51710484,30/10/2017,45
3.5195195,0.49363393,30/10/2017,45
3.5215215,0.47031805,30/10/2017,45
3.5235235,0.44721778,30/10/2017,45
3.5255255,0.42267026,30/10/2017,45
3.5275275,0.40044001,30/10/2017,45
3.5295295,0.37856722,30/10/2017,45
3.5315315,0.35526009,30/10/2017,45
3.5335335,0.33278982,30/10/2017,45
3.5355355,0.31283659,30/10/2017,45
3.5375375,0.2933884,30/10/2017,45
3.5395395,0.27449711,30/10/2017,45
3.5415415,0.2562088,30/10/2017,45
3.5435435,0.23856355,30/10/2017,45
3.5455455,0.21973117,30/10/2017,45
3.5475475,0.2019407,30/10/2017,45
3.5495495,0.18691448,30/10/2017,45
3.5515516,0.172561,30/10/2017,45
3.5535536,0.15889877,30/10/2017,45
3.5555556,0.14593998,30/10/2017,45
3.5575576,0.13369082,30/10/2017,45
3.5595596,0.12215192,30/10/2017,45
3.5615616,0.11131873,30/10/2017,45
3.5635636,0.10118204,30/10/2017,45
3.5655656,0.091728411,30/10/2017,45
3.5675676,0.082940691,30/10/2017,45
3.5695696,0.074798506,30/10/2017,45
3.5715716,0.065589468,30/10/2017,45
3.5735736,0.058921088,30/10/2017,45
3.5755756,0.052787763,30/10/2017,45
3.5775776,0.047165179,30/10/2017,45
3.5795796,0.042027667,30/10/2017,45
3.5815816,0.037348616,30/10/2017,45
3.5835836,0.033100839,30/10/2017,45
3.5855856,0.029256919,30/10/2017,45
3.5875876,0.02578951,30/10/2017,45
3.5895896,0.022671609,30/10/2017,45
3.5915916,0.019876784,30/10/2017,45
3.5935936,0.017379379,30/10/2017,45
3.5955956,0.015154672,30/10/2017,45
3.5975976,0.013179008,30/10/2017,45
3.5995996,0.0095438437,30/10/2017,45
3.6016016,0.008280899,30/10/2017,45
3.6036036,0.0071653462,30/10/2017,45
3.6056056,0.0044431467,30/10/2017,45
3.6076076,0.0038420127,30/10/2017,45
3.6096096,0.0033128813,30/10/2017,45
3.6116116,0.0028486025,30/10/2017,45
3.6136136,0.0024425123,30/10/2017,45
3.6156156,0.0020884332,30/10/2017,45
3.6176176,0,30/10/2017,45
3.6196196,0,30/10/2017,45
3.6216216,0,30/10/2017,45
3.6236236,0,30/10/2017,45
3.6256256,0,30/10/2017,45
3.6276276,0,30/10/2017,45
3.6296296,0,30/10/2017,45
3.6316316,0,30/10/2017,45
3.6336336,0,30/10/2017,45
3.6356356,0,30/10/2017,45
3.6376376,0,30/10/2017,45
3.6396396,0,30/10/2017,45
3.6416416,0,30/10/2017,45
3.6436436,0,30/10/2017,45
3.6456456,0,30/10/2017,45
3.6476476,0,30/10/2017,45
3.6496496,0,30/10/2017,45
3.6516517,0,30/10/2017,45
3.6536537,0,30/10/2017,45
3.6556557,0,30/10/2017,45
3.6576577,0,30/10/2017,45
3.6596597,0,30/10/2017,45
3.6616617,0,30/10/2017,45
3.6636637,0,30/10/2017,45
3.6656657,0,30/10/2017,45
3.6676677,0,30/10/2017,45
3.6696697,0,30/10/2017,45
3.6716717,0,30/10/2017,45
3.6736737,0,30/10/2017,45
3.6756757,0,30/10/2017,45
3.6776777,0,30/10/2017,45
3.6796797,0,30/10/2017,45
3.6816817,0,30/10/2017,45
3.6836837,0,30/10/2017,45
3.6856857,0,30/10/2017,45
3.6876877,0,30/10/2017,45
3.6896897,0,30/10/2017,45
3.6916917,0,30/10/2017,45
3.6936937,0,30/10/2017,45
3.6956957,0,30/10/2017,45
3.6976977,0,30/10/2017,45
3.6996997,0,30/10/2017,45
3.7017017,0,30/10/2017,45
3.7037037,0,30/10/2017,45
3.7057057,0,30/10/2017,45
3.7077077,0,30/10/2017,45
3.7097097,0,30/10/2017,45
3.7117117,0,30/10/2017,45
3.7137137,0,30/10/2017,45
3.7157157,0,30/10/2017,45
3.7177177,0,30/10/2017,45
3.7197197,0,30/10/2017,45
3.7217217,0,30/10/2017,45
3.7237237,0,30/10/2017,45
3.7257257,0,30/10/2017,45
3.7277277,0,30/10/2017,45
3.7297297,0,30/10/2017,45
3.7317317,0,30/10/2017,45
3.7337337,0,30/10/2017,45
3.7357357,0,30/10/2017,45
3.7377377,0,30/10/2017,45
3.7397397,0,30/10/2017,45
3.7417417,0,30/10/2017,45
3.7437437,0,30/10/2017,45
3.7457457,0,30/10/2017,45
3.7477477,0,30/10/2017,45
3.7497497,0,30/10/2017,45
3.7517518,0,30/10/2017,45
3.7537538,0,30/10/2017,45
3.7557558,0,30/10/2017,45
3.7577578,0,30/10/2017,45
3.7597598,0,30/10/2017,45
3.7617618,0,30/10/2017,45
3.7637638,0,30/10/2017,45
3.7657658,0,30/10/2017,45
3.7677678,0,30/10/2017,45
3.7697698,0,30/10/2017,45
3.7717718,0,30/10/2017,45
3.7737738,0,30/10/2017,45
3.7757758,0,30/10/2017,45
3.7777778,0,30/10/2017,45
3.7797798,0,30/10/2017,45
3.7817818,0,30/10/2017,45
3.7837838,0,30/10/2017,45
3.7857858,0,30/10/2017,45
3.7877878,0,30/10/2017,45
3.7897898,0,30/10/2017,45
3.7917918,0,30/10/2017,45
3.7937938,0,30/10/2017,45
3.7957958,0,30/10/2017,45
3.7977978,0,30/10/2017,45
3.7997998,0,30/10/2017,45
3.8018018,0,30/10/2017,45
3.8038038,0,30/10/2017,45
3.8058058,0,30/10/2017,45
3.8078078,0,30/10/2017,45
3.8098098,0,30/10/2017,45
3.8118118,0,30/10/2017,45
3.8138138,0,30/10/2017,45
3.8158158,0,30/10/2017,45
3.8178178,0,30/10/2017,45
3.8198198,0,30/10/2017,45
3.8218218,0,30/10/2017,45
3.8238238,0,30/10/2017,45
3.8258258,0,30/10/2017,45
3.8278278,0,30/10/2017,45
3.8298298,0,30/10/2017,45
3.8318318,0,30/10/2017,45
3.8338338,0,30/10/2017,45
3.8358358,0,30/10/2017,45
3.8378378,0,30/10/2017,45
3.8398398,0,30/10/2017,45
3.8418418,0,30/10/2017,45
3.8438438,0,30/10/2017,45
3.8458458,0,30/10/2017,45
3.8478478,0,30/10/2017,45
3.8498498,0,30/10/2017,45
3.8518519,0,30/10/2017,45
3.8538539,0,30/10/2017,45
3.8558559,0,30/10/2017,45
3.8578579,0,30/10/2017,45
3.8598599,0,30/10/2017,45
3.8618619,0,30/10/2017,45
3.8638639,0,30/10/2017,45
3.8658659,0,30/10/2017,45
3.8678679,0,30/10/2017,45
3.8698699,0,30/10/2017,45
3.8718719,0,30/10/2017,45
3.8738739,0,30/10/2017,45
3.8758759,0,30/10/2017,45
3.8778779,0,30/10/2017,45
3.8798799,0,30/10/2017,45
3.8818819,0,30/10/2017,45
3.8838839,0,30/10/2017,45
3.8858859,0,30/10/2017,45
3.8878879,0,30/10/2017,45
3.8898899,0,30/10/2017,45
3.8918919,0,30/10/2017,45
3.8938939,0,30/10/2017,45
3.8958959,0,30/10/2017,45
3.8978979,0,30/10/2017,45
3.8998999,0,30/10/2017,45
3.9019019,0,30/10/2017,45
3.9039039,0,30/10/2017,45
3.9059059,0,30/10/2017,45
3.9079079,0,30/10/2017,45
3.9099099,0,30/10/2017,45
3.9119119,0,30/10/2017,45
3.9139139,0,30/10/2017,45
3.9159159,0,30/10/2017,45
3.9179179,0,30/10/2017,45
3.9199199,0,30/10/2017,45
3.9219219,0,30/10/2017,45
3.9239239,0,30/10/2017,45
3.9259259,0,30/10/2017,45
3.9279279,0,30/10/2017,45
3.9299299,0,30/10/2017,45
3.9319319,0,30/10/2017,45
3.9339339,0,30/10/2017,45
3.9359359,0,30/10/2017,45
3.9379379,0,30/10/2017,45
3.9399399,0,30/10/2017,45
3.9419419,0,30/10/2017,45
3.9439439,0,30/10/2017,45
3.9459459,0,30/10/2017,45
3.9479479,0,30/10/2017,45
3.9499499,0,30/10/2017,45
3.951952,0,30/10/2017,45
3.953954,0,30/10/2017,45
3.955956,0,30/10/2017,45
3.957958,0,30/10/2017,45
3.95996,0,30/10/2017,45
3.961962,0,30/10/2017,45
3.963964,0,30/10/2017,45
3.965966,0,30/10/2017,45
3.967968,0,30/10/2017,45
3.96997,0,30/10/2017,45
3.971972,0,30/10/2017,45
3.973974,0,30/10/2017,45
3.975976,0,30/10/2017,45
3.977978,0,30/10/2017,45
3.97998,0,30/10/2017,45
3.981982,0,30/10/2017,45
3.983984,0,30/10/2017,45
3.985986,0,30/10/2017,45
3.987988,0,30/10/2017,45
3.98999,0,30/10/2017,45
3.991992,0,30/10/2017,45
3.993994,0,30/10/2017,45
3.995996,0,30/10/2017,45
3.997998,0,30/10/2017,45
4,0,30/10/2017,45
2,0,30/10/2017,60
2.002002,0,30/10/2017,60
2.004004,0,30/10/2017,60
2.006006,0,30/10/2017,60
2.008008,0,30/10/2017,60
2.01001,0,30/10/2017,60
2.012012,0,30/10/2017,60
2.014014,0,30/10/2017,60
2.016016,0,30/10/2017,60
2.018018,0,30/10/2017,60
2.02002,0,30/10/2017,60
2.022022,0,30/10/2017,60
2.024024,0,30/10/2017,60
2.026026,0,30/10/2017,60
2.028028,0,30/10/2017,60
2.03003,0,30/10/2017,60
2.032032,0,30/10/2017,60
2.034034,0,30/10/2017,60
2.036036,0,30/10/2017,60
2.038038,0,30/10/2017,60
2.04004,0,30/10/2017,60
2.042042,0,30/10/2017,60
2.044044,0,30/10/2017,60
2.046046,0,30/10/2017,60
2.048048,0,30/10/2017,60
2.0500501,0,30/10/2017,60
2.0520521,0,30/10/2017,60
2.0540541,0,30/10/2017,60
2.0560561,0,30/10/2017,60
2.0580581,0,30/10/2017,60
2.0600601,0,30/10/2017,60
2.0620621,0,30/10/2017,60
2.0640641,0,30/10/2017,60
2.0660661,0,30/10/2017,60
2.0680681,0,30/10/2017,60
2.0700701,0,30/10/2017,60
2.0720721,0,30/10/2017,60
2.0740741,0,30/10/2017,60
2.0760761,0,30/10/2017,60
2.0780781,0,30/10/2017,60
2.0800801,0,30/10/2017,60
2.0820821,0,30/10/2017,60
2.0840841,0,30/10/2017,60
2.0860861,0,30/10/2017,60
2.0880881,0,30/10/2017,60
2.0900901,0,30/10/2017,60
2.0920921,0.0031394471,30/10/2017,60
2.0940941,0.0037266083,30/10/2017,60
2.0960961,0.0044088255,30/10/2017,60
2.0980981,0.0051985312,30/10/2017,60
2.1001001,0.0061092372,30/10/2017,60
2.1021021,0.0071555316,30/10/2017,60
2.1041041,0.0083530563,30/10/2017,60
2.1061061,0.0097184611,30/10/2017,60
2.1081081,0.011269332,30/10/2017,60
2.1101101,0.013024092,30/10/2017,60
2.1121121,0.015001866,30/10/2017,60
2.1141141,0.017222323,30/10/2017,60
2.1161161,0.019705468,30/10/2017,60
2.1181181,0.022471412,30/10/2017,60
2.1201201,0.025540098,30/10/2017,60
2.1221221,0.028930993,30/10/2017,60
2.1241241,0.032662747,30/10/2017,60
2.1261261,0.036752819,30/10/2017,60
2.1281281,0.041217078,30/10/2017,60
2.1301301,0.046069376,30/10/2017,60
2.1321321,0.05132111,30/10/2017,60
2.1341341,0.056980773,30/10/2017,60
2.1361361,0.063053504,30/10/2017,60
2.1381381,0.069540642,30/10/2017,60
2.1401401,0.076439309,30/10/2017,60
2.1421421,0.083742013,30/10/2017,60
2.1441441,0.091436297,30/10/2017,60
2.1461461,0.099504436,30/10/2017,60
2.1481481,0.10792321,30/10/2017,60
2.1501502,0.11666372,30/10/2017,60
2.1521522,0.12569136,30/10/2017,60
2.1541542,0.13496575,30/10/2017,60
2.1561562,0.14444094,30/10/2017,60
2.1581582,0.15406559,30/10/2017,60
2.1601602,0.16378328,30/10/2017,60
2.1621622,0.173533,30/10/2017,60
2.1641642,0.18324966,30/10/2017,60
2.1661662,0.19286475,30/10/2017,60
2.1681682,0.2023071,30/10/2017,60
2.1701702,0.2115037,30/10/2017,60
2.1721722,0.22038062,30/10/2017,60
2.1741742,0.22886397,30/10/2017,60
2.1761762,0.2368809,30/10/2017,60
2.1781782,0.24436063,30/10/2017,60
2.1801802,0.2512355,30/10/2017,60
2.1821822,0.25744199,30/10/2017,60
2.1841842,0.26292164,30/10/2017,60
2.1861862,0.26762204,30/10/2017,60
2.1881882,0.27149761,30/10/2017,60
2.1901902,0.27451035,30/10/2017,60
2.1921922,0.27663047,30/10/2017,60
2.1941942,0.27783689,30/10/2017,60
2.1961962,0.27811754,30/10/2017,60
2.1981982,0.27746962,30/10/2017,60
2.2002002,0.27589961,30/10/2017,60
2.2022022,0.27342317,30/10/2017,60
2.2042042,0.27006489,30/10/2017,60
2.2062062,0.26585788,30/10/2017,60
2.2082082,0.2608432,30/10/2017,60
2.2102102,0.25506924,30/10/2017,60
2.2122122,0.24859092,30/10/2017,60
2.2142142,0.24146879,30/10/2017,60
2.2162162,0.23376815,30/10/2017,60
2.2182182,0.22555801,30/10/2017,60
2.2202202,0.2169101,30/10/2017,60
2.2222222,0.20789778,30/10/2017,60
2.2242242,0.19859511,30/10/2017,60
2.2262262,0.18907574,30/10/2017,60
2.2282282,0.17941207,30/10/2017,60
2.2302302,0.16967431,30/10/2017,60
2.2322322,0.1599297,30/10/2017,60
2.2342342,0.15024178,30/10/2017,60
2.2362362,0.14066982,30/10/2017,60
2.2382382,0.13126825,30/10/2017,60
2.2402402,0.12208634,30/10/2017,60
2.2422422,0.11316784,30/10/2017,60
2.2442442,0.10455085,30/10/2017,60
2.2462462,0.096267724,30/10/2017,60
2.2482482,0.08834509,30/10/2017,60
2.2502503,0.080803974,30/10/2017,60
2.2522523,0.073659982,30/10/2017,60
2.2542543,0.066923567,30/10/2017,60
2.2562563,0.060600351,30/10/2017,60
2.2582583,0.054691493,30/10/2017,60
2.2602603,0.049194099,30/10/2017,60
2.2622623,0.044101649,30/10/2017,60
2.2642643,0.039404447,30/10/2017,60
2.2662663,0.035090069,30/10/2017,60
2.2682683,0.034414925,30/10/2017,60
2.2702703,0.031428946,30/10/2017,60
2.2722723,0.028874481,30/10/2017,60
2.2742743,0.026745202,30/10/2017,60
2.2762763,0.025035184,30/10/2017,60
2.2782783,0.023739223,30/10/2017,60
2.2802803,0.022853108,30/10/2017,60
2.2822823,0.022373819,30/10/2017,60
2.2842843,0.022299677,30/10/2017,60
2.2862863,0.022630419,30/10/2017,60
2.2882883,0.023367212,30/10/2017,60
2.2902903,0.024512596,30/10/2017,60
2.2922923,0.026070367,30/10/2017,60
2.2942943,0.028045394,30/10/2017,60
2.2962963,0.030443371,30/10/2017,60
2.2982983,0.03327052,30/10/2017,60
2.3003003,0.033602471,30/10/2017,60
2.3023023,0.037780173,30/10/2017,60
2.3043043,0.042335556,30/10/2017,60
2.3063063,0.047281928,30/10/2017,60
2.3083083,0.052630036,30/10/2017,60
2.3103103,0.058387617,30/10/2017,60
2.3123123,0.064558943,30/10/2017,60
2.3143143,0.071144391,30/10/2017,60
2.3163163,0.078140018,30/10/2017,60
2.3183183,0.08553718,30/10/2017,60
2.3203203,0.093322194,30/10/2017,60
2.3223223,0.10467855,30/10/2017,60
2.3243243,0.11377418,30/10/2017,60
2.3263263,0.12637499,30/10/2017,60
2.3283283,0.13684791,30/10/2017,60
2.3303303,0.14777387,30/10/2017,60
2.3323323,0.15913264,30/10/2017,60
2.3343343,0.17090082,30/10/2017,60
2.3363363,0.18305213,30/10/2017,60
2.3383383,0.19555777,30/10/2017,60
2.3403403,0.20838686,30/10/2017,60
2.3423423,0.2215069,30/10/2017,60
2.3443443,0.23488427,30/10/2017,60
2.3463463,0.24848477,30/10/2017,60
2.3483483,0.26227411,30/10/2017,60
2.3503504,0.27621845,30/10/2017,60
2.3523524,0.29028485,30/10/2017,60
2.3543544,0.30444169,30/10/2017,60
2.3563564,0.31865899,30/10/2017,60
2.3583584,0.33290876,30/10/2017,60
2.3603604,0.34716506,30/10/2017,60
2.3623624,0.36470182,30/10/2017,60
2.3643644,0.38275698,30/10/2017,60
2.3663664,0.39821395,30/10/2017,60
2.3683684,0.41380265,30/10/2017,60
2.3703704,0.42953259,30/10/2017,60
2.3723724,0.44541615,30/10/2017,60
2.3743744,0.46146787,30/10/2017,60
2.3763764,0.47770377,30/10/2017,60
2.3783784,0.49414042,30/10/2017,60
2.3803804,0.51079403,30/10/2017,60
2.3823824,0.53124743,30/10/2017,60
2.3843844,0.54903398,30/10/2017,60
2.3863864,0.56717812,30/10/2017,60
2.3883884,0.58569773,30/10/2017,60
2.3903904,0.60460638,30/10/2017,60
2.3923924,0.62713436,30/10/2017,60
2.3943944,0.6474408,30/10/2017,60
2.3963964,0.67143474,30/10/2017,60
2.3983984,0.69332256,30/10/2017,60
2.4004004,0.71579355,30/10/2017,60
2.4024024,0.73884709,30/10/2017,60
2.4044044,0.76561903,30/10/2017,60
2.4064064,0.79733825,30/10/2017,60
2.4084084,0.82403685,30/10/2017,60
2.4104104,0.85156341,30/10/2017,60
2.4124124,0.88326545,30/10/2017,60
2.4144144,0.91308605,30/10/2017,60
2.4164164,0.94710295,30/10/2017,60
2.4184184,0.9794208,30/10/2017,60
2.4204204,1.0158904,30/10/2017,60
2.4224224,1.0509257,30/10/2017,60
2.4244244,1.0903025,30/10/2017,60
2.4264264,1.1318349,30/10/2017,60
2.4284284,1.1750474,30/10/2017,60
2.4304304,1.2171703,30/10/2017,60
2.4324324,1.2609358,30/10/2017,60
2.4344344,1.3064078,30/10/2017,60
2.4364364,1.3536483,30/10/2017,60
2.4384384,1.4059505,30/10/2017,60
2.4404404,1.4575005,30/10/2017,60
2.4424424,1.5142805,30/10/2017,60
2.4444444,1.573757,30/10/2017,60
2.4464464,1.6328027,30/10/2017,60
2.4484484,1.6941829,30/10/2017,60
2.4504505,1.7579296,30/10/2017,60
2.4524525,1.8240575,30/10/2017,60
2.4544545,1.8925614,30/10/2017,60
2.4564565,1.966796,30/10/2017,60
2.4584585,2.0405715,30/10/2017,60
2.4604605,2.1166637,30/10/2017,60
2.4624625,2.1949765,30/10/2017,60
2.4644645,2.2785429,30/10/2017,60
2.4664665,2.3614773,30/10/2017,60
2.4684685,2.4462533,30/10/2017,60
2.4704705,2.5395286,30/10/2017,60
2.4724725,2.6320362,30/10/2017,60
2.4744745,2.7296218,30/10/2017,60
2.4764765,2.8236214,30/10/2017,60
2.4784785,2.9262126,30/10/2017,60
2.4804805,3.0237719,30/10/2017,60
2.4824825,3.1220044,30/10/2017,60
2.4844845,3.2206181,30/10/2017,60
2.4864865,3.3193067,30/10/2017,60
2.4884885,3.4177528,30/10/2017,60
2.4904905,3.5189363,30/10/2017,60
2.4924925,3.6232647,30/10/2017,60
2.4944945,3.7241969,30/10/2017,60
2.4964965,3.8212577,30/10/2017,60
2.4984985,3.91688,30/10/2017,60
2.5005005,4.0176221,30/10/2017,60
2.5025025,4.1108592,30/10/2017,60
2.5045045,4.205319,30/10/2017,60
2.5065065,4.2983004,30/10/2017,60
2.5085085,4.392961,30/10/2017,60
2.5105105,4.4866227,30/10/2017,60
2.5125125,4.5862182,30/10/2017,60
2.5145145,4.6892795,30/10/2017,60
2.5165165,4.7842657,30/10/2017,60
2.5185185,4.8758191,30/10/2017,60
2.5205205,4.9678189,30/10/2017,60
2.5225225,5.0601497,30/10/2017,60
2.5245245,5.1665109,30/10/2017,60
2.5265265,5.2696274,30/10/2017,60
2.5285285,5.3764571,30/10/2017,60
2.5305305,5.4806877,30/10/2017,60
2.5325325,5.5925738,30/10/2017,60
2.5345345,5.7098065,30/10/2017,60
2.5365365,5.8295385,30/10/2017,60
2.5385385,5.958293,30/10/2017,60
2.5405405,6.0875158,30/10/2017,60
