Median energy [keV],Density,RunPeriod,Interval
2.1941942,0,17/02/2018,30
2.1961962,0,17/02/2018,30
2.1981982,0,17/02/2018,30
2.2002002,0,17/02/2018,30
2.2022022,0,17/02/2018,30
2.2042042,0.001229488,17/02/2018,30
2.2062062,0.0014284859,17/02/2018,30
2.2082082,0.0016553709,17/02/2018,30
2.2102102,0.001913297,17/02/2018,30
2.2122122,0.002205653,17/02/2018,30
2.2142142,0.0025360609,17/02/2018,30
2.2162162,0.0029083716,17/02/2018,30
2.2182182,0.0033266554,17/02/2018,30
2.2202202,0.0037951894,17/02/2018,30
2.2222222,0.0043184391,17/02/2018,30
2.2242242,0.0049010356,17/02/2018,30
2.2262262,0.0055477468,17/02/2018,30
2.2282282,0.0062634427,17/02/2018,30
2.2302302,0.0070530556,17/02/2018,30
2.2322322,0.0079215325,17/02/2018,30
2.2342342,0.0088737834,17/02/2018,30
2.2362362,0.0099146218,17/02/2018,30
2.2382382,0.0110487,17/02/2018,30
2.2402402,0.01228044,17/02/2018,30
2.2422422,0.013613958,17/02/2018,30
2.2442442,0.015052983,17/02/2018,30
2.2462462,0.017852943,17/02/2018,30
2.2482482,0.019714428,17/02/2018,30
2.2502503,0.021717718,17/02/2018,30
2.2522523,0.023867341,17/02/2018,30
2.2542543,0.026167245,17/02/2018,30
2.2562563,0.028620721,17/02/2018,30
2.2582583,0.031230316,17/02/2018,30
2.2602603,0.033997751,17/02/2018,30
2.2622623,0.03692385,17/02/2018,30
2.2642643,0.04000846,17/02/2018,30
2.2662663,0.043250389,17/02/2018,30
2.2682683,0.046647347,17/02/2018,30
2.2702703,0.050195893,17/02/2018,30
2.2722723,0.053891398,17/02/2018,30
2.2742743,0.05772801,17/02/2018,30
2.2762763,0.061698641,17/02/2018,30
2.2782783,0.065794955,17/02/2018,30
2.2802803,0.070007378,17/02/2018,30
2.2822823,0.074325117,17/02/2018,30
2.2842843,0.078736193,17/02/2018,30
2.2862863,0.083227486,17/02/2018,30
2.2882883,0.087784795,17/02/2018,30
2.2902903,0.092392912,17/02/2018,30
2.2922923,0.0970357,17/02/2018,30
2.2942943,0.10169619,17/02/2018,30
2.2962963,0.1063567,17/02/2018,30
2.2982983,0.11099892,17/02/2018,30
2.3003003,0.11676965,17/02/2018,30
2.3023023,0.12150844,17/02/2018,30
2.3043043,0.12619843,17/02/2018,30
2.3063063,0.13082321,17/02/2018,30
2.3083083,0.13536665,17/02/2018,30
2.3103103,0.13981302,17/02/2018,30
2.3123123,0.14414715,17/02/2018,30
2.3143143,0.14835455,17/02/2018,30
2.3163163,0.15242151,17/02/2018,30
2.3183183,0.15633526,17/02/2018,30
2.3203203,0.16008399,17/02/2018,30
2.3223223,0.16365702,17/02/2018,30
2.3243243,0.16704482,17/02/2018,30
2.3263263,0.17023909,17/02/2018,30
2.3283283,0.17323282,17/02/2018,30
2.3303303,0.17837468,17/02/2018,30
2.3323323,0.18133458,17/02/2018,30
2.3343343,0.18413478,17/02/2018,30
2.3363363,0.18791339,17/02/2018,30
2.3383383,0.19059441,17/02/2018,30
2.3403403,0.19316036,17/02/2018,30
2.3423423,0.19562369,17/02/2018,30
2.3443443,0.19799864,17/02/2018,30
2.3463463,0.20030108,17/02/2018,30
2.3483483,0.20254842,17/02/2018,30
2.3503504,0.20475943,17/02/2018,30
2.3523524,0.20695407,17/02/2018,30
2.3543544,0.20915328,17/02/2018,30
2.3563564,0.21262244,17/02/2018,30
2.3583584,0.2150974,17/02/2018,30
2.3603604,0.21767143,17/02/2018,30
2.3623624,0.22037015,17/02/2018,30
2.3643644,0.22446355,17/02/2018,30
2.3663664,0.22768897,17/02/2018,30
2.3683684,0.23114233,17/02/2018,30
2.3703704,0.23485018,17/02/2018,30
2.3723724,0.23883795,17/02/2018,30
2.3743744,0.24312956,17/02/2018,30
2.3763764,0.25023834,17/02/2018,30
2.3783784,0.25560435,17/02/2018,30
2.3803804,0.26138995,17/02/2018,30
2.3823824,0.26886222,17/02/2018,30
2.3843844,0.27686059,17/02/2018,30
2.3863864,0.28443121,17/02/2018,30
2.3883884,0.29254507,17/02/2018,30
2.3903904,0.301217,17/02/2018,30
2.3923924,0.31045849,17/02/2018,30
2.3943944,0.32027751,17/02/2018,30
2.3963964,0.33067826,17/02/2018,30
2.3983984,0.34166101,17/02/2018,30
2.4004004,0.35322195,17/02/2018,30
2.4024024,0.36535307,17/02/2018,30
2.4044044,0.37804202,17/02/2018,30
2.4064064,0.3959135,17/02/2018,30
2.4084084,0.41042011,17/02/2018,30
2.4104104,0.42552815,17/02/2018,30
2.4124124,0.44121994,17/02/2018,30
2.4144144,0.46101967,17/02/2018,30
2.4164164,0.47838898,17/02/2018,30
2.4184184,0.49635019,17/02/2018,30
2.4204204,0.51616014,17/02/2018,30
2.4224224,0.53544438,17/02/2018,30
2.4244244,0.55648181,17/02/2018,30
2.4264264,0.57815131,17/02/2018,30
2.4284284,0.5994137,17/02/2018,30
2.4304304,0.62232773,17/02/2018,30
2.4324324,0.64608463,17/02/2018,30
2.4344344,0.66927431,17/02/2018,30
2.4364364,0.69297701,17/02/2018,30
2.4384384,0.71610497,17/02/2018,30
2.4404404,0.74214315,17/02/2018,30
2.4424424,0.76759753,17/02/2018,30
2.4444444,0.79466414,17/02/2018,30
2.4464464,0.82117788,17/02/2018,30
2.4484484,0.84929711,17/02/2018,30
2.4504505,0.87809075,17/02/2018,30
2.4524525,0.90875828,17/02/2018,30
2.4544545,0.93894374,17/02/2018,30
2.4564565,0.96992139,17/02/2018,30
2.4584585,1.0027843,17/02/2018,30
2.4604605,1.0352602,17/02/2018,30
2.4624625,1.067349,17/02/2018,30
2.4644645,1.1012033,17/02/2018,30
2.4664665,1.1381581,17/02/2018,30
2.4684685,1.1765149,17/02/2018,30
2.4704705,1.2147767,17/02/2018,30
2.4724725,1.2531194,17/02/2018,30
2.4744745,1.2935526,17/02/2018,30
2.4764765,1.3352176,17/02/2018,30
2.4784785,1.3770702,17/02/2018,30
2.4804805,1.417891,17/02/2018,30
2.4824825,1.4633804,17/02/2018,30
2.4844845,1.511426,17/02/2018,30
2.4864865,1.5588012,17/02/2018,30
2.4884885,1.6087766,17/02/2018,30
2.4904905,1.6604205,17/02/2018,30
2.4924925,1.713697,17/02/2018,30
2.4944945,1.7675306,17/02/2018,30
2.4964965,1.8229362,17/02/2018,30
2.4984985,1.8825927,17/02/2018,30
2.5005005,1.945514,17/02/2018,30
2.5025025,2.0060281,17/02/2018,30
2.5045045,2.0718099,17/02/2018,30
2.5065065,2.142555,17/02/2018,30
2.5085085,2.2125112,17/02/2018,30
2.5105105,2.2882735,17/02/2018,30
2.5125125,2.3623342,17/02/2018,30
2.5145145,2.4448052,17/02/2018,30
2.5165165,2.5247736,17/02/2018,30
2.5185185,2.6074465,17/02/2018,30
2.5205205,2.6916464,17/02/2018,30
2.5225225,2.7784322,17/02/2018,30
2.5245245,2.8713792,17/02/2018,30
2.5265265,2.9674263,17/02/2018,30
2.5285285,3.0656867,17/02/2018,30
2.5305305,3.1707341,17/02/2018,30
2.5325325,3.2758401,17/02/2018,30
2.5345345,3.3856328,17/02/2018,30
2.5365365,3.4965733,17/02/2018,30
2.5385385,3.6108,17/02/2018,30
2.5405405,3.7294875,17/02/2018,30
2.5425425,3.8502269,17/02/2018,30
2.5445445,3.9739378,17/02/2018,30
2.5465465,4.1007043,17/02/2018,30
2.5485485,4.2351515,17/02/2018,30
2.5505506,4.3697275,17/02/2018,30
2.5525526,4.5095419,17/02/2018,30
2.5545546,4.6515732,17/02/2018,30
2.5565566,4.795291,17/02/2018,30
2.5585586,4.9465369,17/02/2018,30
2.5605606,5.0974436,17/02/2018,30
2.5625626,5.2487241,17/02/2018,30
2.5645646,5.4032786,17/02/2018,30
2.5665666,5.5579595,17/02/2018,30
2.5685686,5.7193387,17/02/2018,30
2.5705706,5.8802463,17/02/2018,30
2.5725726,6.0415825,17/02/2018,30
2.5745746,6.2051091,17/02/2018,30
2.5765766,6.3719515,17/02/2018,30
2.5785786,6.53746,17/02/2018,30
2.5805806,6.7058065,17/02/2018,30
2.5825826,6.8722313,17/02/2018,30
2.5845846,7.0385927,17/02/2018,30
2.5865866,7.2082611,17/02/2018,30
2.5885886,7.3730347,17/02/2018,30
2.5905906,7.5380375,17/02/2018,30
2.5925926,7.7068163,17/02/2018,30
2.5945946,7.8715415,17/02/2018,30
2.5965966,8.0374672,17/02/2018,30
2.5985986,8.2008836,17/02/2018,30
2.6006006,8.3608199,17/02/2018,30
2.6026026,8.5210117,17/02/2018,30
2.6046046,8.6794761,17/02/2018,30
2.6066066,8.8348366,17/02/2018,30
2.6086086,8.9843442,17/02/2018,30
2.6106106,9.1337719,17/02/2018,30
2.6126126,9.2796353,17/02/2018,30
2.6146146,9.4249289,17/02/2018,30
2.6166166,9.5677629,17/02/2018,30
2.6186186,9.710489,17/02/2018,30
2.6206206,9.8476619,17/02/2018,30
2.6226226,9.9868992,17/02/2018,30
2.6246246,10.118358,17/02/2018,30
2.6266266,10.255386,17/02/2018,30
2.6286286,10.392255,17/02/2018,30
2.6306306,10.519827,17/02/2018,30
2.6326326,10.654717,17/02/2018,30
2.6346346,10.786939,17/02/2018,30
2.6366366,10.915196,17/02/2018,30
2.6386386,11.048892,17/02/2018,30
2.6406406,11.179603,17/02/2018,30
2.6426426,11.303078,17/02/2018,30
2.6446446,11.43008,17/02/2018,30
2.6466466,11.561961,17/02/2018,30
2.6486486,11.696337,17/02/2018,30
2.6506507,11.828536,17/02/2018,30
2.6526527,11.961084,17/02/2018,30
2.6546547,12.09893,17/02/2018,30
2.6566567,12.241904,17/02/2018,30
2.6586587,12.388124,17/02/2018,30
2.6606607,12.535974,17/02/2018,30
2.6626627,12.682856,17/02/2018,30
2.6646647,12.835546,17/02/2018,30
2.6666667,12.994849,17/02/2018,30
2.6686687,13.156804,17/02/2018,30
2.6706707,13.32348,17/02/2018,30
2.6726727,13.498512,17/02/2018,30
2.6746747,13.679232,17/02/2018,30
2.6766767,13.866056,17/02/2018,30
2.6786787,14.056885,17/02/2018,30
2.6806807,14.254101,17/02/2018,30
2.6826827,14.465194,17/02/2018,30
2.6846847,14.674733,17/02/2018,30
2.6866867,14.892201,17/02/2018,30
2.6886887,15.116751,17/02/2018,30
2.6906907,15.347548,17/02/2018,30
2.6926927,15.584146,17/02/2018,30
2.6946947,15.834489,17/02/2018,30
2.6966967,16.090309,17/02/2018,30
2.6986987,16.357496,17/02/2018,30
2.7007007,16.627126,17/02/2018,30
2.7027027,16.898496,17/02/2018,30
2.7047047,17.188225,17/02/2018,30
2.7067067,17.478755,17/02/2018,30
2.7087087,17.775354,17/02/2018,30
2.7107107,18.080314,17/02/2018,30
2.7127127,18.3985,17/02/2018,30
2.7147147,18.721293,17/02/2018,30
2.7167167,19.050083,17/02/2018,30
2.7187187,19.382324,17/02/2018,30
2.7207207,19.717744,17/02/2018,30
2.7227227,20.055375,17/02/2018,30
2.7247247,20.396788,17/02/2018,30
2.7267267,20.747253,17/02/2018,30
2.7287287,21.097415,17/02/2018,30
2.7307307,21.450094,17/02/2018,30
2.7327327,21.804548,17/02/2018,30
2.7347347,22.165924,17/02/2018,30
2.7367367,22.541136,17/02/2018,30
2.7387387,22.901711,17/02/2018,30
2.7407407,23.260502,17/02/2018,30
2.7427427,23.622748,17/02/2018,30
2.7447447,23.981161,17/02/2018,30
2.7467467,24.346588,17/02/2018,30
2.7487487,24.708921,17/02/2018,30
2.7507508,25.068305,17/02/2018,30
2.7527528,25.428455,17/02/2018,30
2.7547548,25.792737,17/02/2018,30
2.7567568,26.159718,17/02/2018,30
2.7587588,26.519785,17/02/2018,30
2.7607608,26.873259,17/02/2018,30
2.7627628,27.225025,17/02/2018,30
2.7647648,27.576989,17/02/2018,30
2.7667668,27.92808,17/02/2018,30
2.7687688,28.277978,17/02/2018,30
2.7707708,28.629188,17/02/2018,30
2.7727728,28.981775,17/02/2018,30
2.7747748,29.328165,17/02/2018,30
2.7767768,29.679349,17/02/2018,30
2.7787788,30.02609,17/02/2018,30
2.7807808,30.372231,17/02/2018,30
2.7827828,30.715965,17/02/2018,30
2.7847848,31.064569,17/02/2018,30
2.7867868,31.412888,17/02/2018,30
2.7887888,31.75568,17/02/2018,30
2.7907908,32.106639,17/02/2018,30
2.7927928,32.450354,17/02/2018,30
2.7947948,32.800196,17/02/2018,30
2.7967968,33.150515,17/02/2018,30
2.7987988,33.496068,17/02/2018,30
2.8008008,33.846772,17/02/2018,30
2.8028028,34.19167,17/02/2018,30
2.8048048,34.543768,17/02/2018,30
2.8068068,34.895259,17/02/2018,30
2.8088088,35.238895,17/02/2018,30
2.8108108,35.588177,17/02/2018,30
2.8128128,35.929523,17/02/2018,30
2.8148148,36.265553,17/02/2018,30
2.8168168,36.598842,17/02/2018,30
2.8188188,36.934048,17/02/2018,30
2.8208208,37.263636,17/02/2018,30
2.8228228,37.586789,17/02/2018,30
2.8248248,37.901501,17/02/2018,30
2.8268268,38.219279,17/02/2018,30
2.8288288,38.518752,17/02/2018,30
2.8308308,38.811879,17/02/2018,30
2.8328328,39.104793,17/02/2018,30
2.8348348,39.387674,17/02/2018,30
2.8368368,39.663016,17/02/2018,30
2.8388388,39.927143,17/02/2018,30
2.8408408,40.180802,17/02/2018,30
2.8428428,40.423617,17/02/2018,30
2.8448448,40.652033,17/02/2018,30
2.8468468,40.878339,17/02/2018,30
2.8488488,41.094757,17/02/2018,30
2.8508509,41.298938,17/02/2018,30
2.8528529,41.49259,17/02/2018,30
2.8548549,41.670876,17/02/2018,30
2.8568569,41.843003,17/02/2018,30
2.8588589,42.001184,17/02/2018,30
2.8608609,42.160162,17/02/2018,30
2.8628629,42.298454,17/02/2018,30
2.8648649,42.424723,17/02/2018,30
2.8668669,42.545211,17/02/2018,30
2.8688689,42.656514,17/02/2018,30
2.8708709,42.762464,17/02/2018,30
2.8728729,42.855337,17/02/2018,30
2.8748749,42.945308,17/02/2018,30
2.8768769,43.038102,17/02/2018,30
2.8788789,43.121573,17/02/2018,30
2.8808809,43.195262,17/02/2018,30
2.8828829,43.273549,17/02/2018,30
2.8848849,43.337297,17/02/2018,30
2.8868869,43.406781,17/02/2018,30
2.8888889,43.473911,17/02/2018,30
2.8908909,43.531782,17/02/2018,30
2.8928929,43.596387,17/02/2018,30
2.8948949,43.654471,17/02/2018,30
2.8968969,43.721376,17/02/2018,30
2.8988989,43.786059,17/02/2018,30
2.9009009,43.848615,17/02/2018,30
2.9029029,43.914554,17/02/2018,30
2.9049049,43.977197,17/02/2018,30
2.9069069,44.052377,17/02/2018,30
2.9089089,44.125474,17/02/2018,30
2.9109109,44.193082,17/02/2018,30
2.9129129,44.264386,17/02/2018,30
2.9149149,44.340765,17/02/2018,30
2.9169169,44.408127,17/02/2018,30
2.9189189,44.482171,17/02/2018,30
2.9209209,44.564785,17/02/2018,30
2.9229229,44.645973,17/02/2018,30
2.9249249,44.724426,17/02/2018,30
2.9269269,44.802776,17/02/2018,30
2.9289289,44.880173,17/02/2018,30
2.9309309,44.952663,17/02/2018,30
2.9329329,45.029727,17/02/2018,30
2.9349349,45.103895,17/02/2018,30
2.9369369,45.17414,17/02/2018,30
2.9389389,45.247169,17/02/2018,30
2.9409409,45.309651,17/02/2018,30
2.9429429,45.380021,17/02/2018,30
2.9449449,45.44467,17/02/2018,30
2.9469469,45.50221,17/02/2018,30
2.9489489,45.54443,17/02/2018,30
2.950951,45.59651,17/02/2018,30
2.952953,45.642457,17/02/2018,30
2.954955,45.681487,17/02/2018,30
2.956957,45.717248,17/02/2018,30
2.958959,45.750291,17/02/2018,30
2.960961,45.782378,17/02/2018,30
2.962963,45.80612,17/02/2018,30
2.964965,45.815012,17/02/2018,30
2.966967,45.822048,17/02/2018,30
2.968969,45.817886,17/02/2018,30
2.970971,45.814736,17/02/2018,30
2.972973,45.799983,17/02/2018,30
2.974975,45.796388,17/02/2018,30
2.976977,45.768539,17/02/2018,30
2.978979,45.749667,17/02/2018,30
2.980981,45.731361,17/02/2018,30
2.982983,45.686856,17/02/2018,30
2.984985,45.651203,17/02/2018,30
2.986987,45.609525,17/02/2018,30
2.988989,45.567815,17/02/2018,30
2.990991,45.511407,17/02/2018,30
2.992993,45.460038,17/02/2018,30
2.994995,45.41221,17/02/2018,30
2.996997,45.362827,17/02/2018,30
2.998999,45.306164,17/02/2018,30
3.001001,45.248071,17/02/2018,30
3.003003,45.1898,17/02/2018,30
3.005005,45.129417,17/02/2018,30
3.007007,45.074912,17/02/2018,30
3.009009,45.012963,17/02/2018,30
3.011011,44.950609,17/02/2018,30
3.013013,44.901074,17/02/2018,30
3.015015,44.839825,17/02/2018,30
3.017017,44.780455,17/02/2018,30
3.019019,44.723208,17/02/2018,30
3.021021,44.660224,17/02/2018,30
3.023023,44.617934,17/02/2018,30
3.025025,44.563427,17/02/2018,30
3.027027,44.512334,17/02/2018,30
3.029029,44.46882,17/02/2018,30
3.031031,44.422726,17/02/2018,30
3.033033,44.377843,17/02/2018,30
3.035035,44.340622,17/02/2018,30
3.037037,44.298443,17/02/2018,30
3.039039,44.267526,17/02/2018,30
3.041041,44.232399,17/02/2018,30
3.043043,44.196421,17/02/2018,30
3.045045,44.170649,17/02/2018,30
3.047047,44.139033,17/02/2018,30
3.049049,44.123403,17/02/2018,30
3.0510511,44.109125,17/02/2018,30
3.0530531,44.085006,17/02/2018,30
3.0550551,44.061588,17/02/2018,30
3.0570571,44.040368,17/02/2018,30
3.0590591,44.022522,17/02/2018,30
3.0610611,44.005838,17/02/2018,30
3.0630631,43.985704,17/02/2018,30
3.0650651,43.970246,17/02/2018,30
3.0670671,43.954207,17/02/2018,30
3.0690691,43.929822,17/02/2018,30
3.0710711,43.905031,17/02/2018,30
3.0730731,43.880641,17/02/2018,30
3.0750751,43.858515,17/02/2018,30
3.0770771,43.831991,17/02/2018,30
3.0790791,43.800636,17/02/2018,30
3.0810811,43.762161,17/02/2018,30
3.0830831,43.716759,17/02/2018,30
3.0850851,43.668095,17/02/2018,30
3.0870871,43.618798,17/02/2018,30
3.0890891,43.556912,17/02/2018,30
3.0910911,43.491981,17/02/2018,30
3.0930931,43.421317,17/02/2018,30
3.0950951,43.336699,17/02/2018,30
3.0970971,43.249304,17/02/2018,30
3.0990991,43.154942,17/02/2018,30
3.1011011,43.052467,17/02/2018,30
3.1031031,42.942352,17/02/2018,30
3.1051051,42.812697,17/02/2018,30
3.1071071,42.679344,17/02/2018,30
3.1091091,42.542522,17/02/2018,30
3.1111111,42.384145,17/02/2018,30
3.1131131,42.211658,17/02/2018,30
3.1151151,42.035618,17/02/2018,30
3.1171171,41.851254,17/02/2018,30
3.1191191,41.648977,17/02/2018,30
3.1211211,41.443195,17/02/2018,30
3.1231231,41.219686,17/02/2018,30
3.1251251,40.988754,17/02/2018,30
3.1271271,40.746575,17/02/2018,30
3.1291291,40.496374,17/02/2018,30
3.1311311,40.234266,17/02/2018,30
3.1331331,39.955601,17/02/2018,30
3.1351351,39.677597,17/02/2018,30
3.1371371,39.383779,17/02/2018,30
3.1391391,39.08232,17/02/2018,30
3.1411411,38.766904,17/02/2018,30
3.1431431,38.445804,17/02/2018,30
3.1451451,38.118538,17/02/2018,30
3.1471471,37.785976,17/02/2018,30
3.1491491,37.444459,17/02/2018,30
3.1511512,37.102814,17/02/2018,30
3.1531532,36.761742,17/02/2018,30
3.1551552,36.409401,17/02/2018,30
3.1571572,36.048063,17/02/2018,30
3.1591592,35.682684,17/02/2018,30
3.1611612,35.320144,17/02/2018,30
3.1631632,34.95633,17/02/2018,30
3.1651652,34.586678,17/02/2018,30
3.1671672,34.216036,17/02/2018,30
3.1691692,33.843781,17/02/2018,30
3.1711712,33.475836,17/02/2018,30
3.1731732,33.107705,17/02/2018,30
3.1751752,32.74452,17/02/2018,30
3.1771772,32.385924,17/02/2018,30
3.1791792,32.025428,17/02/2018,30
3.1811812,31.678037,17/02/2018,30
3.1831832,31.32878,17/02/2018,30
3.1851852,30.981427,17/02/2018,30
3.1871872,30.639274,17/02/2018,30
3.1891892,30.307307,17/02/2018,30
3.1911912,29.986119,17/02/2018,30
3.1931932,29.669023,17/02/2018,30
3.1951952,29.352221,17/02/2018,30
3.1971972,29.046804,17/02/2018,30
3.1991992,28.754624,17/02/2018,30
3.2012012,28.474418,17/02/2018,30
3.2032032,28.193016,17/02/2018,30
3.2052052,27.917009,17/02/2018,30
3.2072072,27.646439,17/02/2018,30
3.2092092,27.386706,17/02/2018,30
3.2112112,27.134301,17/02/2018,30
3.2132132,26.890247,17/02/2018,30
3.2152152,26.645494,17/02/2018,30
3.2172172,26.414157,17/02/2018,30
3.2192192,26.192925,17/02/2018,30
3.2212212,25.980412,17/02/2018,30
3.2232232,25.761664,17/02/2018,30
3.2252252,25.548939,17/02/2018,30
3.2272272,25.344954,17/02/2018,30
3.2292292,25.132667,17/02/2018,30
3.2312312,24.939471,17/02/2018,30
3.2332332,24.740622,17/02/2018,30
3.2352352,24.547548,17/02/2018,30
3.2372372,24.352504,17/02/2018,30
3.2392392,24.164064,17/02/2018,30
3.2412412,23.968851,17/02/2018,30
3.2432432,23.783757,17/02/2018,30
3.2452452,23.599644,17/02/2018,30
3.2472472,23.410498,17/02/2018,30
3.2492492,23.223352,17/02/2018,30
3.2512513,23.034639,17/02/2018,30
3.2532533,22.844141,17/02/2018,30
3.2552553,22.650476,17/02/2018,30
3.2572573,22.450039,17/02/2018,30
3.2592593,22.247743,17/02/2018,30
3.2612613,22.047071,17/02/2018,30
3.2632633,21.848277,17/02/2018,30
3.2652653,21.639191,17/02/2018,30
3.2672673,21.434431,17/02/2018,30
3.2692693,21.220786,17/02/2018,30
3.2712713,21.004387,17/02/2018,30
3.2732733,20.785983,17/02/2018,30
3.2752753,20.561796,17/02/2018,30
3.2772773,20.342593,17/02/2018,30
3.2792793,20.122148,17/02/2018,30
3.2812813,19.891749,17/02/2018,30
3.2832833,19.665963,17/02/2018,30
3.2852853,19.429138,17/02/2018,30
3.2872873,19.201104,17/02/2018,30
3.2892893,18.965822,17/02/2018,30
3.2912913,18.732118,17/02/2018,30
3.2932933,18.49637,17/02/2018,30
3.2952953,18.262121,17/02/2018,30
3.2972973,18.027936,17/02/2018,30
3.2992993,17.793589,17/02/2018,30
3.3013013,17.554932,17/02/2018,30
3.3033033,17.320283,17/02/2018,30
3.3053053,17.087153,17/02/2018,30
3.3073073,16.851295,17/02/2018,30
3.3093093,16.619634,17/02/2018,30
3.3113113,16.383893,17/02/2018,30
3.3133133,16.149418,17/02/2018,30
3.3153153,15.926145,17/02/2018,30
3.3173173,15.698813,17/02/2018,30
3.3193193,15.471125,17/02/2018,30
3.3213213,15.24907,17/02/2018,30
3.3233233,15.028141,17/02/2018,30
3.3253253,14.805052,17/02/2018,30
3.3273273,14.587661,17/02/2018,30
3.3293293,14.373757,17/02/2018,30
3.3313313,14.161256,17/02/2018,30
3.3333333,13.955601,17/02/2018,30
3.3353353,13.74941,17/02/2018,30
3.3373373,13.547165,17/02/2018,30
3.3393393,13.348722,17/02/2018,30
3.3413413,13.153153,17/02/2018,30
3.3433433,12.959146,17/02/2018,30
3.3453453,12.767055,17/02/2018,30
3.3473473,12.579763,17/02/2018,30
3.3493493,12.397133,17/02/2018,30
3.3513514,12.210849,17/02/2018,30
3.3533534,12.025268,17/02/2018,30
3.3553554,11.847232,17/02/2018,30
3.3573574,11.671849,17/02/2018,30
3.3593594,11.497904,17/02/2018,30
3.3613614,11.326334,17/02/2018,30
3.3633634,11.157283,17/02/2018,30
3.3653654,10.984379,17/02/2018,30
3.3673674,10.823918,17/02/2018,30
3.3693694,10.668694,17/02/2018,30
3.3713714,10.504527,17/02/2018,30
3.3733734,10.349099,17/02/2018,30
3.3753754,10.194883,17/02/2018,30
3.3773774,10.043194,17/02/2018,30
3.3793794,9.8907235,17/02/2018,30
3.3813814,9.7397489,17/02/2018,30
3.3833834,9.5923401,17/02/2018,30
3.3853854,9.4439814,17/02/2018,30
3.3873874,9.2909955,17/02/2018,30
3.3893894,9.14611,17/02/2018,30
3.3913914,9.0026101,17/02/2018,30
3.3933934,8.863518,17/02/2018,30
3.3953954,8.7265582,17/02/2018,30
3.3973974,8.5894627,17/02/2018,30
3.3993994,8.4522296,17/02/2018,30
3.4014014,8.3179432,17/02/2018,30
3.4034034,8.1811316,17/02/2018,30
3.4054054,8.0476632,17/02/2018,30
3.4074074,7.9172372,17/02/2018,30
3.4094094,7.7835581,17/02/2018,30
