timestamp,RunPeriod,Interval,Median energy [keV]
1.5104e+09,30/10/2017,90,2.8012
1.5105e+09,30/10/2017,90,2.6685
1.5105e+09,30/10/2017,90,2.6113
1.5105e+09,30/10/2017,90,2.8315
1.5105e+09,30/10/2017,90,2.7469
1.5105e+09,30/10/2017,90,2.6012
1.5105e+09,30/10/2017,90,2.6686
1.5105e+09,30/10/2017,90,2.7919
1.5105e+09,30/10/2017,90,2.6267
1.5105e+09,30/10/2017,90,2.9627
1.5105e+09,30/10/2017,90,2.7414
1.5105e+09,30/10/2017,90,2.7686
1.5105e+09,30/10/2017,90,2.8067
1.5106e+09,30/10/2017,90,2.7415
1.5106e+09,30/10/2017,90,2.8378
1.5106e+09,30/10/2017,90,2.9228
1.5106e+09,30/10/2017,90,2.8708
1.5106e+09,30/10/2017,90,3.0249
1.5106e+09,30/10/2017,90,2.7527
1.5106e+09,30/10/2017,90,2.8049
1.5106e+09,30/10/2017,90,2.5961
1.5106e+09,30/10/2017,90,3.1264
1.5106e+09,30/10/2017,90,3.0525
1.5106e+09,30/10/2017,90,3.1063
1.5106e+09,30/10/2017,90,2.8152
1.5106e+09,30/10/2017,90,2.8145
1.5106e+09,30/10/2017,90,2.7563
1.5106e+09,30/10/2017,90,2.9289
1.5106e+09,30/10/2017,90,2.7388
1.5106e+09,30/10/2017,90,2.9118
1.5106e+09,30/10/2017,90,3.1193
1.5106e+09,30/10/2017,90,2.6676
1.5107e+09,30/10/2017,90,2.9053
1.5107e+09,30/10/2017,90,2.805
1.5107e+09,30/10/2017,90,3.1839
1.5107e+09,30/10/2017,90,2.87
1.5107e+09,30/10/2017,90,2.6954
1.5107e+09,30/10/2017,90,3.1144
1.5107e+09,30/10/2017,90,3.0454
1.5107e+09,30/10/2017,90,2.8377
1.5107e+09,30/10/2017,90,2.8
1.5107e+09,30/10/2017,90,2.8773
1.5107e+09,30/10/2017,90,2.8536
1.5107e+09,30/10/2017,90,3.0057
1.5107e+09,30/10/2017,90,2.7023
1.5107e+09,30/10/2017,90,2.86
1.5107e+09,30/10/2017,90,2.837
1.5107e+09,30/10/2017,90,3.3341
1.5107e+09,30/10/2017,90,2.7707
1.5107e+09,30/10/2017,90,2.8094
1.5108e+09,30/10/2017,90,2.9396
1.5108e+09,30/10/2017,90,2.9434
1.5108e+09,30/10/2017,90,3.129
1.5108e+09,30/10/2017,90,3.0557
1.5108e+09,30/10/2017,90,2.8518
1.5108e+09,30/10/2017,90,2.8262
1.5108e+09,30/10/2017,90,2.9186
1.5108e+09,30/10/2017,90,2.9281
1.5108e+09,30/10/2017,90,2.8476
1.5108e+09,30/10/2017,90,3.0581
1.5108e+09,30/10/2017,90,2.9398
1.5108e+09,30/10/2017,90,2.914
1.5108e+09,30/10/2017,90,3.0473
1.5108e+09,30/10/2017,90,2.8406
1.5108e+09,30/10/2017,90,3.0222
1.5108e+09,30/10/2017,90,2.9612
1.5108e+09,30/10/2017,90,3.065
1.5108e+09,30/10/2017,90,2.7602
1.5108e+09,30/10/2017,90,3.0734
1.5109e+09,30/10/2017,90,2.7877
1.5109e+09,30/10/2017,90,2.898
1.5109e+09,30/10/2017,90,2.7965
1.5109e+09,30/10/2017,90,2.8566
1.5109e+09,30/10/2017,90,2.7528
1.5109e+09,30/10/2017,90,2.9316
1.5109e+09,30/10/2017,90,2.8482
1.5109e+09,30/10/2017,90,2.7399
1.5109e+09,30/10/2017,90,2.8514
1.5109e+09,30/10/2017,90,2.7248
1.5109e+09,30/10/2017,90,2.9579
1.5109e+09,30/10/2017,90,2.9288
1.5109e+09,30/10/2017,90,2.9278
1.5109e+09,30/10/2017,90,2.8732
1.5109e+09,30/10/2017,90,3.001
1.5109e+09,30/10/2017,90,2.6409
1.5109e+09,30/10/2017,90,2.753
1.5109e+09,30/10/2017,90,3.017
1.511e+09,30/10/2017,90,2.9701
1.511e+09,30/10/2017,90,2.986
1.511e+09,30/10/2017,90,2.9528
1.511e+09,30/10/2017,90,3.0721
1.511e+09,30/10/2017,90,2.8567
1.511e+09,30/10/2017,90,2.7394
1.511e+09,30/10/2017,90,3.0106
1.511e+09,30/10/2017,90,2.759
1.511e+09,30/10/2017,90,2.7888
1.511e+09,30/10/2017,90,3.0305
1.511e+09,30/10/2017,90,2.7888
1.511e+09,30/10/2017,90,2.7673
1.511e+09,30/10/2017,90,2.6648
1.511e+09,30/10/2017,90,2.7077
