timestamp,RunPeriod,Interval,Median energy [keV]
1.5094e+09,30/10/2017,45,2.9426
1.5094e+09,30/10/2017,45,3.0587
1.5094e+09,30/10/2017,45,3.1877
1.5094e+09,30/10/2017,45,2.9159
1.5094e+09,30/10/2017,45,3.2046
1.5094e+09,30/10/2017,45,2.8954
1.5094e+09,30/10/2017,45,3.2369
1.5094e+09,30/10/2017,45,2.9087
1.5094e+09,30/10/2017,45,3.1939
1.5094e+09,30/10/2017,45,2.8115
1.5094e+09,30/10/2017,45,2.6977
1.5094e+09,30/10/2017,45,3.0585
1.5094e+09,30/10/2017,45,3.0314
1.5094e+09,30/10/2017,45,2.8803
1.5094e+09,30/10/2017,45,2.8959
1.5094e+09,30/10/2017,45,2.821
1.5094e+09,30/10/2017,45,2.978
1.5094e+09,30/10/2017,45,2.9267
1.5094e+09,30/10/2017,45,2.8683
1.5094e+09,30/10/2017,45,3.4189
1.5094e+09,30/10/2017,45,3.1427
1.5094e+09,30/10/2017,45,3.0922
1.5094e+09,30/10/2017,45,2.9373
1.5094e+09,30/10/2017,45,3.128
1.5095e+09,30/10/2017,45,3.0504
1.5095e+09,30/10/2017,45,3.0115
1.5095e+09,30/10/2017,45,2.6952
1.5095e+09,30/10/2017,45,2.7564
1.5095e+09,30/10/2017,45,2.9748
1.5095e+09,30/10/2017,45,2.6603
1.5095e+09,30/10/2017,45,3.1919
1.5095e+09,30/10/2017,45,3.0649
1.5095e+09,30/10/2017,45,2.6585
1.5095e+09,30/10/2017,45,3.1949
1.5095e+09,30/10/2017,45,2.7954
1.5095e+09,30/10/2017,45,3.3507
1.5095e+09,30/10/2017,45,3.0126
1.5095e+09,30/10/2017,45,3.0733
1.5095e+09,30/10/2017,45,2.9153
1.5095e+09,30/10/2017,45,3.1593
1.5095e+09,30/10/2017,45,3.2474
1.5095e+09,30/10/2017,45,3.0879
1.5095e+09,30/10/2017,45,2.8675
1.5095e+09,30/10/2017,45,2.986
1.5095e+09,30/10/2017,45,2.7901
1.5095e+09,30/10/2017,45,2.9337
1.5095e+09,30/10/2017,45,3.0589
1.5095e+09,30/10/2017,45,2.9641
1.5095e+09,30/10/2017,45,2.9774
1.5095e+09,30/10/2017,45,2.9499
1.5095e+09,30/10/2017,45,2.7865
1.5095e+09,30/10/2017,45,3.0428
1.5095e+09,30/10/2017,45,2.929
1.5095e+09,30/10/2017,45,2.7577
1.5095e+09,30/10/2017,45,3.1505
1.5095e+09,30/10/2017,45,3.4106
1.5095e+09,30/10/2017,45,3.1195
1.5095e+09,30/10/2017,45,3.2717
1.5095e+09,30/10/2017,45,2.8675
1.5095e+09,30/10/2017,45,2.9803
1.5095e+09,30/10/2017,45,2.8783
1.5096e+09,30/10/2017,45,3.0598
1.5096e+09,30/10/2017,45,2.9094
1.5096e+09,30/10/2017,45,2.757
1.5096e+09,30/10/2017,45,2.7198
1.5096e+09,30/10/2017,45,2.7521
1.5096e+09,30/10/2017,45,2.7992
1.5096e+09,30/10/2017,45,3.061
1.5096e+09,30/10/2017,45,2.9631
1.5096e+09,30/10/2017,45,3.0176
1.5096e+09,30/10/2017,45,2.8004
1.5096e+09,30/10/2017,45,3.4316
1.5096e+09,30/10/2017,45,2.8685
1.5096e+09,30/10/2017,45,2.6933
1.5096e+09,30/10/2017,45,2.8439
1.5096e+09,30/10/2017,45,2.5153
1.5096e+09,30/10/2017,45,2.8887
1.5096e+09,30/10/2017,45,2.9512
1.5096e+09,30/10/2017,45,2.8581
1.5096e+09,30/10/2017,45,2.8452
1.5096e+09,30/10/2017,45,2.9428
1.5096e+09,30/10/2017,45,2.8295
1.5096e+09,30/10/2017,45,3.1169
1.5096e+09,30/10/2017,45,2.7932
1.5096e+09,30/10/2017,45,2.9028
1.5096e+09,30/10/2017,45,3.0729
1.5096e+09,30/10/2017,45,2.8434
1.5096e+09,30/10/2017,45,2.9085
1.5096e+09,30/10/2017,45,2.5232
1.5096e+09,30/10/2017,45,2.8933
1.5096e+09,30/10/2017,45,2.8836
1.5096e+09,30/10/2017,45,2.9798
1.5096e+09,30/10/2017,45,2.6862
1.5096e+09,30/10/2017,45,2.7342
1.5096e+09,30/10/2017,45,2.8577
1.5096e+09,30/10/2017,45,2.5574
1.5096e+09,30/10/2017,45,2.8719
1.5096e+09,30/10/2017,45,3.017
1.5097e+09,30/10/2017,45,3.0918
1.5097e+09,30/10/2017,45,2.9594
1.5097e+09,30/10/2017,45,2.7294
1.5097e+09,30/10/2017,45,2.9137
1.5097e+09,30/10/2017,45,2.7181
1.5097e+09,30/10/2017,45,2.9606
1.5097e+09,30/10/2017,45,3.4858
1.5097e+09,30/10/2017,45,2.7315
1.5097e+09,30/10/2017,45,2.6661
1.5097e+09,30/10/2017,45,3.0761
1.5097e+09,30/10/2017,45,3.2198
1.5097e+09,30/10/2017,45,3.0406
1.5097e+09,30/10/2017,45,2.8634
1.5097e+09,30/10/2017,45,2.9284
1.5097e+09,30/10/2017,45,2.6425
1.5097e+09,30/10/2017,45,3.1788
1.5097e+09,30/10/2017,45,2.998
1.5097e+09,30/10/2017,45,3.0666
1.5097e+09,30/10/2017,45,2.7497
1.5097e+09,30/10/2017,45,2.634
1.5097e+09,30/10/2017,45,2.7161
1.5097e+09,30/10/2017,45,2.6252
1.5097e+09,30/10/2017,45,2.9709
1.5097e+09,30/10/2017,45,2.8471
1.5097e+09,30/10/2017,45,2.9263
1.5097e+09,30/10/2017,45,2.4664
1.5097e+09,30/10/2017,45,3.0093
1.5097e+09,30/10/2017,45,2.7973
1.5097e+09,30/10/2017,45,2.6048
1.5097e+09,30/10/2017,45,2.7743
1.5097e+09,30/10/2017,45,2.9046
1.5097e+09,30/10/2017,45,3.2158
1.5097e+09,30/10/2017,45,3.2348
1.5097e+09,30/10/2017,45,2.9177
1.5097e+09,30/10/2017,45,2.5151
1.5097e+09,30/10/2017,45,2.7838
1.5097e+09,30/10/2017,45,3.0467
1.5098e+09,30/10/2017,45,2.886
1.5098e+09,30/10/2017,45,2.7804
1.5098e+09,30/10/2017,45,2.6356
1.5098e+09,30/10/2017,45,2.8754
1.5098e+09,30/10/2017,45,2.7211
1.5098e+09,30/10/2017,45,3.0116
1.5098e+09,30/10/2017,45,2.8913
1.5098e+09,30/10/2017,45,3.2427
1.5098e+09,30/10/2017,45,2.7771
1.5098e+09,30/10/2017,45,2.9435
1.5098e+09,30/10/2017,45,2.9614
1.5098e+09,30/10/2017,45,2.756
1.5098e+09,30/10/2017,45,2.5987
1.5098e+09,30/10/2017,45,2.9748
1.5098e+09,30/10/2017,45,2.8069
1.5098e+09,30/10/2017,45,2.9224
1.5098e+09,30/10/2017,45,2.8644
1.5098e+09,30/10/2017,45,2.8413
1.5098e+09,30/10/2017,45,2.6888
1.5098e+09,30/10/2017,45,2.9944
1.5098e+09,30/10/2017,45,2.6125
1.5098e+09,30/10/2017,45,2.8759
1.5098e+09,30/10/2017,45,2.935
1.5098e+09,30/10/2017,45,2.866
1.5098e+09,30/10/2017,45,2.9637
