timestamp,RunPeriod,Interval,Median energy [keV]
1.5094e+09,30/10/2017,300,2.9943
1.5094e+09,30/10/2017,300,2.926
1.5094e+09,30/10/2017,300,2.9536
1.5094e+09,30/10/2017,300,2.9609
1.5095e+09,30/10/2017,300,2.8821
1.5095e+09,30/10/2017,300,3.0554
1.5095e+09,30/10/2017,300,2.9453
1.5095e+09,30/10/2017,300,2.9285
1.5095e+09,30/10/2017,300,3.1024
1.5096e+09,30/10/2017,300,2.7728
1.5096e+09,30/10/2017,300,2.9804
1.5096e+09,30/10/2017,300,2.7694
1.5096e+09,30/10/2017,300,2.8901
1.5096e+09,30/10/2017,300,2.8795
1.5096e+09,30/10/2017,300,2.7709
1.5097e+09,30/10/2017,300,2.9194
1.5097e+09,30/10/2017,300,2.9221
1.5097e+09,30/10/2017,300,2.9127
1.5097e+09,30/10/2017,300,2.7719
1.5097e+09,30/10/2017,300,2.8317
1.5097e+09,30/10/2017,300,3.2448
1.5097e+09,30/10/2017,300,2.7944
1.5098e+09,30/10/2017,300,2.8539
1.5098e+09,30/10/2017,300,2.7993
1.5098e+09,30/10/2017,300,2.8109
1.5098e+09,30/10/2017,300,2.7691
1.5098e+09,30/10/2017,300,2.6893
1.5098e+09,30/10/2017,300,2.7466
1.5099e+09,30/10/2017,300,2.8297
1.5099e+09,30/10/2017,300,2.763
1.5099e+09,30/10/2017,300,2.7449
1.5099e+09,30/10/2017,300,2.7173
1.5099e+09,30/10/2017,300,2.9711
1.5099e+09,30/10/2017,300,2.7701
1.51e+09,30/10/2017,300,2.9131
1.51e+09,30/10/2017,300,2.9689
1.51e+09,30/10/2017,300,2.9234
1.51e+09,30/10/2017,300,2.9246
1.51e+09,30/10/2017,300,2.8637
1.5101e+09,30/10/2017,300,2.8579
1.5101e+09,30/10/2017,300,2.8605
1.5101e+09,30/10/2017,300,2.6696
1.5101e+09,30/10/2017,300,2.8191
1.5101e+09,30/10/2017,300,2.8539
1.5101e+09,30/10/2017,300,2.8209
1.5102e+09,30/10/2017,300,2.9028
1.5102e+09,30/10/2017,300,2.9752
1.5102e+09,30/10/2017,300,2.9321
1.5102e+09,30/10/2017,300,2.8231
