timestamp,RunPeriod,Interval,Median energy [keV]
1.5101e+09,30/10/2017,30,2.8579
1.5101e+09,30/10/2017,30,2.6291
1.5101e+09,30/10/2017,30,3.0992
1.5101e+09,30/10/2017,30,3.0331
1.5101e+09,30/10/2017,30,2.7729
1.5101e+09,30/10/2017,30,3.1281
1.5101e+09,30/10/2017,30,2.74
1.5101e+09,30/10/2017,30,2.9004
1.5101e+09,30/10/2017,30,2.8779
1.5101e+09,30/10/2017,30,3.2314
1.5101e+09,30/10/2017,30,2.8881
1.5101e+09,30/10/2017,30,2.7858
1.5101e+09,30/10/2017,30,2.688
1.5101e+09,30/10/2017,30,2.7485
1.5101e+09,30/10/2017,30,2.4955
1.5101e+09,30/10/2017,30,2.7809
1.5101e+09,30/10/2017,30,2.6405
1.5101e+09,30/10/2017,30,2.6816
1.5101e+09,30/10/2017,30,2.6624
1.5101e+09,30/10/2017,30,3.121
1.5101e+09,30/10/2017,30,2.8745
1.5101e+09,30/10/2017,30,2.6798
1.5101e+09,30/10/2017,30,2.6422
1.5101e+09,30/10/2017,30,2.876
1.5101e+09,30/10/2017,30,2.5181
1.5101e+09,30/10/2017,30,2.7167
1.5101e+09,30/10/2017,30,2.7881
1.5101e+09,30/10/2017,30,2.8534
1.5101e+09,30/10/2017,30,2.861
1.5101e+09,30/10/2017,30,2.9393
1.5101e+09,30/10/2017,30,3.0263
1.5101e+09,30/10/2017,30,2.592
1.5101e+09,30/10/2017,30,3.0044
1.5101e+09,30/10/2017,30,2.8573
1.5101e+09,30/10/2017,30,2.6018
1.5101e+09,30/10/2017,30,2.8108
1.5101e+09,30/10/2017,30,2.9086
1.5101e+09,30/10/2017,30,2.7709
1.5101e+09,30/10/2017,30,2.933
1.5101e+09,30/10/2017,30,2.9253
1.5101e+09,30/10/2017,30,2.8326
1.5101e+09,30/10/2017,30,3.234
1.5101e+09,30/10/2017,30,2.652
1.5101e+09,30/10/2017,30,2.8133
1.5101e+09,30/10/2017,30,2.7777
1.5101e+09,30/10/2017,30,2.8342
1.5101e+09,30/10/2017,30,2.7072
1.5101e+09,30/10/2017,30,2.878
1.5101e+09,30/10/2017,30,3.1414
1.5101e+09,30/10/2017,30,2.6956
1.5102e+09,30/10/2017,30,2.709
1.5102e+09,30/10/2017,30,2.8484
1.5102e+09,30/10/2017,30,3.154
1.5102e+09,30/10/2017,30,2.6492
1.5102e+09,30/10/2017,30,2.7605
1.5102e+09,30/10/2017,30,2.8129
1.5102e+09,30/10/2017,30,2.9185
1.5102e+09,30/10/2017,30,2.855
1.5102e+09,30/10/2017,30,2.8503
1.5102e+09,30/10/2017,30,2.8369
1.5102e+09,30/10/2017,30,3.2245
1.5102e+09,30/10/2017,30,2.9181
1.5102e+09,30/10/2017,30,3.0632
1.5102e+09,30/10/2017,30,3.2509
1.5102e+09,30/10/2017,30,3.2364
1.5102e+09,30/10/2017,30,2.7176
1.5102e+09,30/10/2017,30,3.0557
1.5102e+09,30/10/2017,30,3.2856
1.5102e+09,30/10/2017,30,2.7797
1.5102e+09,30/10/2017,30,3.1328
1.5102e+09,30/10/2017,30,2.9513
1.5102e+09,30/10/2017,30,2.7397
1.5102e+09,30/10/2017,30,2.8233
1.5102e+09,30/10/2017,30,3.0777
1.5102e+09,30/10/2017,30,2.6854
1.5102e+09,30/10/2017,30,3.1529
1.5102e+09,30/10/2017,30,2.6734
1.5102e+09,30/10/2017,30,2.829
1.5102e+09,30/10/2017,30,3.0176
1.5102e+09,30/10/2017,30,3.1722
1.5102e+09,30/10/2017,30,3.1722
1.5102e+09,30/10/2017,30,2.6798
1.5102e+09,30/10/2017,30,2.9044
1.5102e+09,30/10/2017,30,2.7373
1.5102e+09,30/10/2017,30,3.2548
1.5102e+09,30/10/2017,30,2.6118
1.5102e+09,30/10/2017,30,2.746
1.5102e+09,30/10/2017,30,3.154
1.5102e+09,30/10/2017,30,2.6628
1.5102e+09,30/10/2017,30,2.93
1.5102e+09,30/10/2017,30,2.654
1.5102e+09,30/10/2017,30,2.7196
1.5102e+09,30/10/2017,30,3.1035
1.5102e+09,30/10/2017,30,2.579
1.5102e+09,30/10/2017,30,2.9034
1.5102e+09,30/10/2017,30,2.9117
