Cut?,Counts,eventNumber,runNumber
Raw,24,0,339
Raw,59,1,339
Raw,23,2,339
Raw,29,3,339
Raw,30,4,339
Raw,19,4,339
Raw,26,5,339
Raw,17,6,339
Raw,25,6,339
Raw,27,7,339
Raw,12,7,339
Raw,48,8,339
Raw,68,9,339
Raw,26,10,339
Raw,4,10,339
Raw,22,11,339
Raw,13,11,339
Raw,23,12,339
Raw,56,13,339
Raw,32,14,339
Raw,26,14,339
Raw,55,15,339
Raw,71,16,339
Raw,22,17,339
Raw,34,19,339
Raw,18,23,339
Raw,24,23,339
Raw,20,24,339
Raw,11,24,339
Raw,48,25,339
Raw,22,25,339
Raw,16,25,339
Raw,27,26,339
Raw,62,27,339
Raw,35,30,339
Raw,24,31,339
Raw,21,31,339
Raw,25,34,339
Raw,41,36,339
Raw,6,37,339
Raw,17,37,339
Raw,62,38,339
Raw,63,39,339
Raw,35,40,339
Raw,37,42,339
Raw,15,42,339
Raw,22,43,339
Raw,12,43,339
Raw,35,45,339
Raw,38,46,339
Raw,26,47,339
Raw,10,47,339
Raw,65,48,339
Raw,56,49,339
Raw,42,50,339
Raw,58,51,339
Raw,27,52,339
Raw,10,52,339
Raw,29,53,339
Raw,45,53,339
Raw,16,54,339
Raw,11,56,339
Raw,24,57,339
Raw,43,58,339
Raw,13,59,339
Raw,19,59,339
Raw,68,60,339
Raw,14,61,339
Raw,29,62,339
Raw,20,63,339
Raw,19,64,339
Raw,20,64,339
Raw,69,65,339
Raw,41,66,339
Raw,36,68,339
Raw,40,69,339
Raw,61,70,339
Raw,46,72,339
Raw,59,73,339
Raw,10,74,339
Raw,38,75,339
Raw,57,77,339
Raw,11,77,339
Raw,27,78,339
Raw,23,78,339
Raw,24,79,339
Raw,22,80,339
Raw,31,81,339
Raw,53,82,339
Raw,28,83,339
Raw,17,84,339
Raw,16,84,339
Raw,26,85,339
Raw,22,86,339
Raw,21,87,339
Raw,28,88,339
Raw,20,88,339
Raw,24,89,339
