Cut?,Counts,eventNumber,runNumber
Raw,334,5,329
Raw,109,13,329
Raw,234,23,329
Raw,96,25,329
Raw,231,54,329
Raw,122,59,329
Raw,143,67,329
Raw,111,75,329
Raw,18,75,329
Raw,132,88,329
Raw,216,93,329
Raw,107,94,329
Raw,106,94,329
Raw,343,101,329
Raw,6,109,329
Raw,101,109,329
Raw,225,111,329
Raw,58,111,329
Raw,137,113,329
Raw,110,113,329
Raw,347,116,329
Raw,130,124,329
Raw,79,124,329
Raw,152,125,329
Raw,104,135,329
Raw,45,135,329
Raw,42,138,329
Raw,19,138,329
Raw,185,140,329
Raw,124,141,329
Raw,199,149,329
Raw,101,149,329
Raw,108,149,329
Raw,113,157,329
Raw,125,164,329
Raw,200,164,329
Raw,30,164,329
Raw,219,166,329
Raw,84,166,329
Raw,42,166,329
Raw,99,168,329
Raw,109,168,329
Raw,81,174,329
Raw,281,175,329
Raw,103,177,329
Raw,332,179,329
Raw,105,182,329
Raw,211,183,329
Raw,105,187,329
Raw,123,206,329
Raw,193,208,329
Raw,112,208,329
Raw,123,211,329
Raw,124,213,329
Raw,300,220,329
Raw,129,224,329
Raw,215,225,329
Raw,64,225,329
Raw,108,229,329
Raw,175,229,329
Raw,114,233,329
Raw,128,239,329
Raw,114,239,329
Raw,102,240,329
Raw,40,241,329
Raw,76,241,329
Raw,134,243,329
Raw,126,251,329
Raw,51,251,329
Raw,109,256,329
Raw,66,259,329
Raw,235,269,329
Raw,121,270,329
Raw,221,279,329
Raw,244,290,329
Raw,242,291,329
Raw,114,298,329
Raw,235,309,329
Raw,217,310,329
Raw,280,314,329
Raw,115,315,329
Raw,71,315,329
Raw,83,317,329
Raw,25,321,329
Raw,188,322,329
Raw,139,332,329
Raw,91,332,329
Raw,151,339,329
Raw,84,342,329
Raw,220,346,329
Raw,208,352,329
Raw,108,356,329
Raw,91,362,329
Raw,55,362,329
Raw,225,364,329
Raw,305,370,329
Raw,93,375,329
Raw,112,376,329
Raw,99,378,329
Raw,223,386,329
Raw,132,394,329
Raw,343,400,329
Raw,132,409,329
Raw,133,415,329
Raw,223,425,329
Raw,102,434,329
Raw,40,440,329
Raw,76,442,329
Raw,140,442,329
Raw,124,443,329
Raw,345,465,329
Raw,103,469,329
Raw,63,469,329
Raw,197,469,329
Raw,119,484,329
Raw,344,486,329
Raw,133,487,329
Raw,117,489,329
Raw,110,490,329
Raw,292,491,329
Raw,107,494,329
Raw,124,494,329
Raw,154,499,329
Raw,208,502,329
Raw,101,502,329
Raw,322,507,329
Raw,120,520,329
Raw,93,524,329
Raw,134,538,329
Raw,109,539,329
Raw,135,558,329
Raw,14,558,329
Raw,133,561,329
Raw,216,562,329
Raw,39,562,329
Raw,204,563,329
Raw,146,569,329
Raw,119,578,329
Raw,96,579,329
Raw,94,585,329
Raw,139,589,329
Raw,102,591,329
Raw,89,599,329
Raw,131,600,329
Raw,68,600,329
Raw,322,605,329
Raw,263,613,329
Raw,119,619,329
Raw,141,620,329
Raw,16,643,329
Raw,127,650,329
Raw,109,650,329
Raw,84,650,329
Raw,111,655,329
Raw,109,656,329
Raw,35,657,329
