rmsLongitudinal,run
0.86845428,339
1.2391113,339
0.99350204,339
1.1279343,339
1.1959371,339
0.82832419,339
0.97770607,339
0.93539981,339
1.1118972,339
1.3533417,339
1.1643117,339
1.1969998,339
1.0247416,339
2.2804769,339
1.1476699,339
1.1886586,339
1.2423635,339
1.1653044,339
1.1381956,339
0.96843136,339
1.1056096,339
1.2363135,339
2.0761309,339
1.3624362,339
0.98431361,339
0.99007278,339
0.95445127,339
1.2446249,339
1.4726267,339
1.3021861,339
1.2298794,339
1.2408243,339
1.0881563,339
1.3559252,339
1.462536,339
1.1119513,339
1.4000904,339
1.0019768,339
1.5919922,339
0.88593749,339
1.0336307,339
1.0813275,339
0.90998549,339
1.1332529,339
1.1424209,339
1.0478095,339
1.0448129,339
1.2006068,339
2.1201546,339
1.2596699,339
1.3127633,339
1.1767688,339
0.95618261,339
1.1187243,339
1.9387161,339
1.0740402,339
0.96203338,339
1.0610908,339
2.1298348,339
1.3091574,339
1.6717991,339
1.4491478,339
2.1408228,339
1.0824192,339
1.2128274,339
1.0267758,339
1.3623428,339
1.1577498,339
1.2292516,339
1.1707452,339
1.0821357,339
0.86442955,339
1.30914,339
1.3452036,339
1.0171805,339
1.1417094,339
1.2390167,339
1.0985279,339
1.5593442,339
1.3408777,339
1.8150035,339
1.0179047,339
1.0477065,339
0.96916152,339
1.7506037,339
1.040287,339
1.0735399,339
0.99857661,339
1.1648105,339
1.1048638,339
1.1205105,339
1.5859874,339
0.96989652,339
0.75167497,339
1.0677358,339
1.1359366,339
1.3896668,339
0.94797799,339
1.0012172,339
1.2601748,339
0.90286667,339
1.0274475,339
1.181853,339
1.0137226,339
0.92106079,339
1.0296208,339
1.2735409,339
1.1010557,339
1.1812299,339
1.1538023,339
1.1551127,339
1.1458228,339
1.1543804,339
0.8718005,339
1.1830672,339
1.2590849,339
1.1450985,339
1.2443755,339
1.0963799,339
1.313481,339
0.98628814,339
1.5055161,339
1.2026751,339
1.0876723,339
1.3879362,339
0.94676865,339
1.2670269,339
0.87926683,339
1.0311677,339
1.0542359,339
1.3572689,339
0.79607868,339
0.93365524,339
1.302652,339
1.0105203,339
1.3116643,339
1.2194475,339
0.7852433,339
0.88334348,339
0.88415383,339
1.3728366,339
1.0040906,339
1.0467478,339
1.0492412,339
1.806775,339
1.1440636,339
0.96526701,339
0.71292532,339
1.2625183,339
1.2938684,339
1.1238152,339
1.3448696,339
1.2694864,339
1.4088261,339
1.3573365,339
1.1026458,339
1.3826175,339
1.2016508,339
1.0317079,339
1.1039507,339
1.3380036,339
1.6321718,339
1.1653294,339
1.246351,339
1.8363654,339
0.73785958,339
0.97037482,339
1.2277593,339
1.0305455,339
1.1506749,339
0.84848852,339
1.0083653,339
0.8846675,339
1.2242245,339
0.96726778,339
1.0444227,339
1.3421719,339
0.97530001,339
1.014817,339
1.1223549,339
1.1134224,339
1.6453544,339
1.59206,339
1.1325726,339
0.87561708,339
1.214616,339
1.7366906,339
1.191584,339
1.1134104,339
1.1832351,339
1.2111199,339
1.4654165,339
0.93062487,339
1.4682662,339
1.0695284,339
1.0642354,339
1.0118269,339
0.97635466,339
1.3557412,339
1.0092706,339
0.87541653,339
1.5660294,339
1.3364752,339
0.92216387,339
1.0612573,339
1.6116031,339
1.7248294,339
0.88778117,339
1.0813361,339
1.0164126,339
1.1983007,339
1.2415553,339
1.6857292,339
1.2018137,339
1.0625827,339
1.2946521,339
0.94909582,339
2.231196,339
1.1559374,339
1.8504249,339
1.9809009,339
1.2467013,339
0.95887374,339
0.87176463,339
1.0073968,339
1.5710288,339
1.1420366,339
1.1155568,339
1.1103012,339
0.9441179,339
1.126476,339
1.8852569,339
1.9991862,339
2.3402132,339
1.1154355,339
1.288357,339
1.1607026,339
1.1316362,339
1.5727483,339
1.6257204,339
1.1631902,339
1.2210904,339
1.0804172,339
0.92098093,339
1.0413643,339
1.1397708,339
1.2098721,339
1.470266,339
1.9669101,339
1.1036201,339
0.94679348,339
1.0695467,339
1.0768558,339
1.1377822,339
2.3003494,339
1.7263906,339
1.2290304,339
1.0811939,339
1.7669149,339
0.83606729,339
0.92920526,339
1.634699,339
2.246056,339
1.0812767,339
1.1467905,339
1.3077255,339
