skewnessLongitudinal,run
0.22319388,332
0.017027738,332
0.10565791,332
0.11586827,332
-0.57604616,332
-0.11725268,332
-0.024646016,332
0.11210212,332
1.8048486,332
0.20696276,332
0.2450344,332
0.35788836,332
-0.19190749,332
0.31146706,332
-0.57233833,332
-0.41286539,332
-0.023892048,332
0.14637668,332
0.065644134,332
0.11321522,332
-0.054038,332
-0.11234932,332
-0.21956091,332
-0.025041702,332
-0.61213062,332
0.048136618,332
-0.054552529,332
-0.09817966,332
-0.070231199,332
-0.19768311,332
-0.0031659869,332
0.20405098,332
0.1814751,332
0.34716732,332
-0.18103637,332
-0.21602711,332
-0.42985616,332
-0.85494928,332
0.10044322,332
0.29554856,332
0.40471485,332
-0.16592487,332
-0.23057023,332
-0.21789533,332
0.18375007,332
-0.41488368,332
-0.025989491,332
-0.15372362,332
0.7881574,332
-0.04023049,332
-0.22813848,332
-0.15735712,332
0.27630905,332
0.094514925,332
0.29885215,332
0.13957703,332
0.81902164,332
0.065047954,332
0.087490409,332
0.11436005,332
-0.4941995,332
-0.71612165,332
0.31998451,332
-0.68314765,332
-0.42633292,332
0.40161175,332
0.4294516,332
0.17631832,332
-0.02966253,332
0.35584722,332
-0.12460277,332
-0.17830785,332
0.026625009,332
0.3302399,332
0.42642391,332
-0.024257005,332
-0.268928,332
0.095996103,332
-0.32272391,332
0.24193302,332
-0.20753821,332
-0.70326214,332
0.17231881,332
0.34751298,332
0.079611677,332
-0.38279759,332
0.14845468,332
-0.59626128,332
-0.33621874,332
-0.53044765,332
0.05243353,332
-0.047558039,332
0.1719229,332
-0.69263398,332
0.08090389,332
-0.29406298,332
-0.1180947,332
-0.072644249,332
0.58509724,332
0.2392742,332
-0.27020974,332
0.14788878,332
-0.12560375,332
0.10433224,332
0.061490232,332
-0.18467667,332
0.079587414,332
-0.18016252,332
-0.30932316,332
-0.1508561,332
0.20258225,332
0.479792,332
-0.84627239,332
0.5445478,332
0.21234647,332
0.35752425,332
0.019365053,332
-0.18454058,332
-0.55848777,332
-0.43834995,332
0.47591867,332
-0.58857431,332
-0.012902501,332
-0.098386999,332
0.017450481,332
-0.13816364,332
-0.339411,332
-0.70490156,332
-0.85230314,332
0.58696472,332
0.21162987,332
-0.38882174,332
-0.31490409,332
-0.38630886,332
0.3322641,332
0.0038203909,332
-0.099449559,332
-0.18240196,332
0.53785104,332
-0.46809817,332
-0.062159883,332
-0.0012897468,332
-0.69835952,332
-0.81748212,332
0.53254562,332
-0.86102416,332
-0.10329964,332
0.3771779,332
0.4968559,332
0.085382504,332
-0.72240871,332
-0.13091162,332
0.34203889,332
0.98114587,332
0.10899035,332
0.018337152,332
-0.14222776,332
0.36513189,332
0.49128389,332
-0.3242473,332
0.1167674,332
0.31569772,332
-0.20577112,332
0.010078244,332
0.45904143,332
-0.33889667,332
0.65638894,332
-0.093635509,332
-0.20632112,332
-0.30822331,332
-0.61482125,332
0.00031598405,332
0.41649349,332
-0.15673615,332
0.13948403,332
0.11528166,332
-0.32052969,332
0.11436818,332
-0.057506422,332
0.38221557,332
0.4233942,332
-0.77209265,332
0.53187399,332
0.39640629,332
0.33237283,332
-0.074821505,332
0.27801603,332
-0.78485071,332
0.43268528,332
0.091935869,332
0.088246109,332
0.092853201,332
0.34752389,332
0.074425019,332
0.0016973782,332
-0.057114021,332
-0.88858344,332
0.29299426,332
-0.050763185,332
0.025197904,332
0.3387846,332
0.094515831,332
-0.057686812,332
-0.19152056,332
0.095680984,332
0.013074726,332
-0.50635706,332
0.33848466,332
0.60998082,332
0.37499353,332
-0.16676521,332
0.20783341,332
-0.24890247,332
0.25163165,332
0.016204837,332
0.27593863,332
-0.037368767,332
0.41541575,332
-0.33162583,332
-0.68600587,332
-0.18972031,332
0.19737114,332
0.16074771,332
-0.21472903,332
0.1464603,332
-0.30961881,332
0.36778545,332
-0.4107386,332
0.24715166,332
-0.076324677,332
0.010208643,332
0.11607089,332
0.081979823,332
-0.57666391,332
-0.0066290677,332
-0.30739751,332
-0.27817909,332
0.21822804,332
0.051871263,332
0.38749215,332
0.29957977,332
0.14730769,332
0.22600754,332
0.41947128,332
0.24370048,332
-0.33558627,332
0.14606986,332
-0.29915411,332
-0.51048448,332
0.25219512,332
0.31789239,332
-0.68368732,332
-0.11276376,332
0.07619574,332
