Cut?,Counts,eventNumber,runNumber
Raw,163,0,349
Raw,178,2,349
Raw,158,3,349
Raw,43,3,349
Raw,44,3,349
Raw,172,4,349
Raw,151,5,349
Raw,150,6,349
Raw,129,7,349
Raw,164,8,349
Raw,152,9,349
Raw,170,10,349
Raw,117,11,349
Raw,141,12,349
Raw,88,13,349
Raw,170,14,349
Raw,73,14,349
Raw,216,15,349
Raw,211,16,349
Raw,159,17,349
Raw,172,18,349
Raw,151,19,349
Raw,193,20,349
Raw,155,21,349
Raw,123,22,349
Raw,118,23,349
Raw,122,24,349
Raw,168,25,349
Raw,169,27,349
Raw,157,28,349
Raw,207,29,349
Raw,128,31,349
Raw,153,32,349
Raw,150,33,349
Raw,174,34,349
Raw,149,35,349
Raw,184,36,349
Raw,169,37,349
Raw,172,38,349
Raw,195,39,349
Raw,165,40,349
Raw,137,41,349
Raw,178,42,349
Raw,147,43,349
Raw,149,44,349
Raw,278,45,349
Raw,199,46,349
Raw,108,47,349
Raw,157,48,349
Raw,156,49,349
Raw,164,50,349
Raw,157,51,349
Raw,176,52,349
Raw,198,53,349
Raw,220,55,349
Raw,152,56,349
Raw,138,57,349
Raw,151,58,349
Raw,122,59,349
Raw,134,60,349
Raw,155,61,349
Raw,151,62,349
Raw,141,63,349
Raw,151,64,349
Raw,196,65,349
Raw,173,66,349
Raw,144,67,349
Raw,162,69,349
Raw,159,70,349
Raw,133,71,349
Raw,159,72,349
Raw,169,73,349
Raw,86,73,349
Raw,169,74,349
Raw,163,76,349
Raw,105,77,349
Raw,174,78,349
Raw,167,79,349
Raw,153,80,349
Raw,221,81,349
Raw,155,82,349
Raw,155,83,349
Raw,155,84,349
Raw,162,85,349
Raw,144,86,349
Raw,163,87,349
Raw,182,88,349
Raw,133,89,349
Raw,153,90,349
Raw,138,91,349
Raw,152,92,349
Raw,182,93,349
Raw,179,94,349
Raw,141,95,349
Raw,149,96,349
Raw,98,97,349
Raw,159,98,349
Raw,164,99,349
Raw,114,100,349
Raw,190,101,349
Raw,165,103,349
Raw,160,104,349
Raw,272,105,349
Raw,151,106,349
Raw,104,107,349
Raw,173,108,349
Raw,111,109,349
Raw,171,110,349
Raw,8,110,349
Raw,142,111,349
Raw,170,112,349
Raw,113,113,349
Raw,162,115,349
Raw,170,116,349
Raw,157,117,349
Raw,163,118,349
Raw,174,119,349
Raw,142,120,349
Raw,113,121,349
Raw,230,122,349
Raw,193,123,349
Raw,156,124,349
Raw,141,125,349
Raw,175,126,349
Raw,146,127,349
Raw,156,128,349
Raw,172,129,349
Raw,121,130,349
Raw,169,131,349
Raw,71,131,349
Raw,211,132,349
Raw,172,133,349
Raw,132,135,349
Raw,237,136,349
Raw,176,137,349
Raw,129,138,349
Raw,180,139,349
Raw,185,140,349
Raw,174,142,349
Raw,172,143,349
Raw,190,144,349
Raw,153,145,349
Raw,182,146,349
Raw,156,147,349
Raw,169,148,349
Raw,163,149,349
Raw,185,150,349
Raw,85,151,349
Raw,181,152,349
Raw,17,152,349
Raw,199,153,349
Raw,128,155,349
Raw,348,156,349
Raw,170,157,349
Raw,303,158,349
Raw,154,159,349
Raw,38,159,349
Raw,158,160,349
Raw,166,163,349
Raw,103,164,349
Raw,160,165,349
Raw,54,165,349
Raw,172,166,349
Raw,161,167,349
Raw,169,168,349
Raw,185,169,349
Raw,119,170,349
Raw,173,172,349
Raw,178,173,349
Raw,144,174,349
Raw,93,175,349
Raw,320,176,349
Raw,178,177,349
Raw,157,178,349
Raw,158,179,349
Raw,149,180,349
Raw,156,181,349
Raw,149,182,349
Raw,115,183,349
Raw,211,184,349
Raw,139,185,349
Raw,164,186,349
Raw,210,187,349
Raw,151,188,349
Raw,137,189,349
Raw,179,190,349
Raw,186,191,349
Raw,126,192,349
Raw,446,193,349
Raw,158,194,349
Raw,148,195,349
Raw,148,196,349
Raw,160,197,349
Raw,134,198,349
Raw,153,200,349
Raw,137,201,349
Raw,170,202,349
Raw,223,203,349
Raw,170,204,349
Raw,182,205,349
Raw,169,206,349
Raw,174,207,349
Raw,167,208,349
Raw,167,209,349
Raw,182,210,349
Raw,44,210,349
Raw,216,211,349
Raw,154,212,349
Raw,146,213,349
Raw,350,214,349
Raw,364,215,349
Raw,145,216,349
Raw,161,217,349
Raw,142,218,349
Raw,172,219,349
Raw,156,220,349
Raw,166,221,349
Raw,168,222,349
Raw,63,222,349
Raw,390,223,349
Raw,145,224,349
Raw,155,225,349
Raw,155,226,349
Raw,183,227,349
Raw,167,228,349
Raw,155,229,349
Raw,154,230,349
Raw,183,231,349
Raw,156,232,349
Raw,440,233,349
Raw,165,234,349
Raw,32,234,349
Raw,158,235,349
Raw,166,236,349
Raw,207,237,349
Raw,91,238,349
Raw,198,239,349
Raw,183,240,349
Raw,158,241,349
Raw,135,242,349
Raw,126,243,349
Raw,121,244,349
Raw,47,244,349
Raw,148,245,349
Raw,173,246,349
Raw,156,247,349
Raw,112,248,349
Raw,188,249,349
Raw,280,250,349
Raw,137,251,349
Raw,242,252,349
Raw,170,253,349
Raw,80,253,349
Raw,137,254,349
Raw,157,255,349
Raw,171,256,349
Raw,118,257,349
Raw,149,258,349
Raw,174,259,349
Raw,209,260,349
Raw,183,261,349
