Cut?,Counts,eventNumber,runNumber
Raw,27,0,335
Raw,31,1,335
Raw,31,2,335
Raw,23,3,335
Raw,44,4,335
Raw,28,5,335
Raw,18,5,335
Raw,14,6,335
Raw,30,6,335
Raw,28,7,335
Raw,17,8,335
Raw,28,8,335
Raw,47,9,335
Raw,40,10,335
Raw,59,11,335
Raw,58,12,335
Raw,35,13,335
Raw,66,13,335
Raw,37,14,335
Raw,34,15,335
Raw,42,16,335
Raw,42,17,335
Raw,59,19,335
Raw,30,21,335
Raw,30,22,335
Raw,39,23,335
Raw,3,23,335
Raw,34,24,335
Raw,56,25,335
Raw,29,26,335
Raw,34,27,335
Raw,40,28,335
Raw,58,29,335
Raw,50,30,335
Raw,39,32,335
Raw,27,33,335
Raw,33,34,335
Raw,17,35,335
Raw,51,35,335
Raw,37,36,335
Raw,31,37,335
Raw,58,38,335
Raw,46,39,335
Raw,101,41,335
Raw,48,42,335
Raw,39,43,335
Raw,30,44,335
Raw,58,45,335
Raw,34,47,335
Raw,19,47,335
Raw,59,48,335
Raw,61,49,335
Raw,28,50,335
Raw,58,51,335
Raw,19,52,335
Raw,34,53,335
Raw,34,54,335
Raw,47,55,335
Raw,71,56,335
Raw,54,58,335
Raw,10,59,335
Raw,40,59,335
Raw,36,60,335
Raw,46,62,335
Raw,37,63,335
Raw,33,64,335
Raw,25,65,335
Raw,26,66,335
Raw,67,67,335
Raw,32,68,335
Raw,43,70,335
Raw,48,71,335
Raw,19,71,335
Raw,57,72,335
Raw,44,73,335
Raw,31,74,335
Raw,46,75,335
Raw,38,76,335
Raw,29,77,335
Raw,38,78,335
Raw,83,79,335
Raw,53,80,335
Raw,56,81,335
Raw,40,82,335
Raw,28,83,335
Raw,58,84,335
Raw,78,85,335
Raw,37,86,335
Raw,15,86,335
Raw,34,87,335
Raw,34,88,335
Raw,66,89,335
Raw,24,90,335
Raw,45,90,335
Raw,49,91,335
Raw,38,92,335
Raw,54,93,335
Raw,36,94,335
Raw,45,95,335
Raw,29,96,335
Raw,20,97,335
Raw,40,97,335
Raw,39,98,335
Raw,30,99,335
Raw,21,99,335
Raw,34,100,335
Raw,48,101,335
Raw,59,102,335
Raw,82,103,335
Raw,39,104,335
Raw,26,105,335
Raw,71,106,335
Raw,35,107,335
Raw,49,108,335
Raw,35,109,335
Raw,39,110,335
Raw,52,111,335
Raw,34,112,335
Raw,27,113,335
Raw,34,114,335
Raw,27,115,335
Raw,51,116,335
Raw,60,117,335
Raw,33,118,335
Raw,33,119,335
Raw,25,120,335
Raw,13,120,335
Raw,20,121,335
Raw,13,121,335
Raw,86,122,335
Raw,39,123,335
Raw,15,123,335
Raw,56,124,335
Raw,32,125,335
Raw,88,127,335
Raw,28,128,335
Raw,30,129,335
Raw,43,130,335
Raw,34,131,335
Raw,72,132,335
Raw,30,133,335
Raw,36,134,335
Raw,23,136,335
Raw,63,138,335
Raw,17,138,335
Raw,33,139,335
Raw,22,140,335
Raw,37,140,335
Raw,38,141,335
Raw,33,144,335
Raw,54,145,335
Raw,25,146,335
Raw,16,146,335
Raw,59,147,335
Raw,36,148,335
Raw,5,148,335
Raw,32,149,335
Raw,43,150,335
Raw,31,151,335
Raw,21,151,335
Raw,16,152,335
Raw,51,152,335
Raw,66,153,335
Raw,16,153,335
Raw,39,154,335
Raw,66,155,335
Raw,32,156,335
Raw,83,157,335
Raw,23,158,335
Raw,33,159,335
Raw,33,160,335
Raw,38,161,335
Raw,42,162,335
Raw,47,164,335
Raw,28,165,335
Raw,32,166,335
Raw,41,167,335
Raw,61,168,335
Raw,72,169,335
Raw,23,169,335
Raw,28,170,335
Raw,41,171,335
Raw,77,172,335
Raw,103,174,335
Raw,19,174,335
Raw,32,176,335
Raw,41,178,335
Raw,60,179,335
Raw,70,180,335
Raw,30,182,335
Raw,33,183,335
Raw,43,184,335
Raw,10,184,335
Raw,20,184,335
Raw,41,185,335
Raw,33,186,335
Raw,62,188,335
Raw,25,189,335
Raw,34,190,335
Raw,30,191,335
Raw,33,192,335
Raw,21,193,335
Raw,11,194,335
Raw,72,194,335
Raw,72,195,335
Raw,59,196,335
Raw,19,197,335
Raw,25,197,335
Raw,45,198,335
Raw,13,198,335
Raw,59,199,335
Raw,43,200,335
Raw,38,201,335
Raw,67,202,335
Raw,32,203,335
Raw,25,204,335
Raw,31,205,335
Raw,35,206,335
Raw,49,207,335
Raw,30,208,335
Raw,35,209,335
Raw,31,210,335
Raw,63,211,335
Raw,42,212,335
Raw,42,213,335
Raw,73,214,335
Raw,48,216,335
Raw,46,217,335
Raw,28,218,335
Raw,65,219,335
Raw,30,220,335
Raw,37,221,335
Raw,36,222,335
Raw,54,223,335
Raw,46,224,335
Raw,38,225,335
Raw,26,226,335
Raw,40,227,335
Raw,53,228,335
Raw,63,230,335
Raw,28,231,335
Raw,41,232,335
Raw,32,232,335
Raw,35,233,335
Raw,33,234,335
Raw,63,235,335
Raw,26,235,335
Raw,54,236,335
Raw,35,237,335
Raw,24,238,335
Raw,41,239,335
Raw,28,240,335
Raw,39,241,335
Raw,64,242,335
Raw,63,243,335
Raw,38,244,335
Raw,62,245,335
Raw,21,245,335
Raw,35,246,335
Raw,30,247,335
Raw,42,248,335
Raw,29,249,335
Raw,46,250,335
Raw,71,251,335
Raw,26,252,335
Raw,57,253,335
Raw,23,253,335
Raw,24,254,335
Raw,60,255,335
Raw,48,256,335
Raw,24,257,335
Raw,14,257,335
Raw,44,258,335
Raw,5,258,335
Raw,3,258,335
Raw,34,259,335
Raw,31,260,335
Raw,44,261,335
Raw,59,262,335
Raw,40,263,335
Raw,27,264,335
Raw,30,265,335
Raw,62,266,335
Raw,16,266,335
Raw,55,267,335
Raw,47,268,335
Raw,27,269,335
Raw,41,270,335
Raw,26,271,335
Raw,13,271,335
Raw,32,272,335
Raw,30,273,335
Raw,34,274,335
Raw,37,275,335
Raw,43,276,335
Raw,83,277,335
Raw,35,278,335
Raw,42,280,335
Raw,31,282,335
Raw,34,283,335
Raw,38,284,335
Raw,53,285,335
Raw,32,286,335
Raw,33,287,335
Raw,28,288,335
Raw,26,289,335
Raw,23,290,335
Raw,14,290,335
Raw,38,291,335
Raw,34,292,335
Raw,85,293,335
Raw,15,293,335
Raw,31,294,335
Raw,48,295,335
Raw,61,296,335
Raw,45,297,335
Raw,22,298,335
Raw,33,298,335
Raw,4,299,335
Raw,30,299,335
Raw,25,300,335
Raw,19,301,335
Raw,44,301,335
Raw,71,302,335
Raw,34,303,335
Raw,36,304,335
Raw,25,305,335
Raw,38,306,335
Raw,56,307,335
Raw,47,308,335
Raw,41,310,335
Raw,38,311,335
Raw,41,312,335
Raw,33,313,335
Raw,24,315,335
Raw,48,316,335
Raw,54,318,335
Raw,25,320,335
Raw,32,321,335
Raw,73,322,335
Raw,19,322,335
Raw,51,324,335
Raw,33,325,335
Raw,28,326,335
Raw,35,327,335
Raw,28,328,335
Raw,20,329,335
Raw,63,329,335
Raw,85,330,335
Raw,21,330,335
Raw,33,331,335
Raw,34,332,335
Raw,13,332,335
Raw,63,333,335
Raw,29,334,335
Raw,33,336,335
Raw,24,339,335
Raw,32,339,335
Raw,31,340,335
Raw,37,341,335
Raw,30,342,335
Raw,37,343,335
Raw,27,344,335
Raw,40,345,335
Raw,43,346,335
Raw,30,347,335
Raw,59,348,335
Raw,36,349,335
Raw,37,350,335
Raw,49,352,335
Raw,35,354,335
Raw,25,356,335
Raw,91,357,335
Raw,42,358,335
Raw,55,359,335
Raw,40,360,335
Raw,40,361,335
Raw,40,364,335
Raw,46,365,335
Raw,46,366,335
Raw,36,368,335
Raw,13,368,335
Raw,63,369,335
Raw,94,370,335
Raw,28,371,335
Raw,24,372,335
Raw,40,373,335
Raw,44,374,335
Raw,36,375,335
Raw,25,376,335
Raw,51,376,335
Raw,35,377,335
Raw,27,378,335
Raw,5,378,335
Raw,32,379,335
Raw,88,380,335
Raw,49,381,335
Raw,31,382,335
Raw,31,383,335
Raw,65,384,335
Raw,24,384,335
Raw,47,386,335
Raw,54,387,335
Raw,86,389,335
Raw,29,390,335
Raw,27,392,335
Raw,40,393,335
Raw,57,394,335
Raw,41,395,335
Raw,11,396,335
Raw,67,396,335
Raw,81,397,335
Raw,39,398,335
Raw,35,399,335
Raw,18,400,335
Raw,49,401,335
Raw,41,403,335
Raw,73,404,335
Raw,34,405,335
Raw,39,406,335
Raw,29,407,335
Raw,33,408,335
Raw,45,409,335
Raw,16,410,335
Raw,29,410,335
Raw,27,411,335
Raw,34,413,335
Raw,55,414,335
Raw,30,415,335
Raw,59,416,335
Raw,29,418,335
Raw,56,419,335
Raw,60,420,335
Raw,31,421,335
Raw,52,422,335
Raw,49,423,335
Raw,28,424,335
Raw,44,425,335
Raw,62,426,335
Raw,35,427,335
Raw,23,427,335
Raw,31,428,335
Raw,83,429,335
Raw,18,430,335
Raw,61,431,335
Raw,55,432,335
Raw,41,433,335
Raw,27,434,335
Raw,31,435,335
Raw,34,436,335
Raw,28,437,335
Raw,56,440,335
Raw,7,440,335
Raw,53,441,335
Raw,28,442,335
Raw,38,443,335
Raw,26,445,335
Raw,69,446,335
Raw,30,447,335
Raw,70,448,335
Raw,49,449,335
Raw,8,450,335
Raw,44,450,335
Raw,25,451,335
Raw,69,453,335
Raw,22,454,335
Raw,65,455,335
Raw,69,456,335
Raw,32,457,335
Raw,15,458,335
Raw,62,458,335
Raw,34,459,335
Raw,48,460,335
Raw,69,461,335
Raw,26,462,335
Raw,52,463,335
Raw,34,464,335
Raw,41,465,335
Raw,14,466,335
Raw,62,466,335
Raw,36,467,335
Raw,25,468,335
Raw,66,469,335
Raw,20,470,335
Raw,52,470,335
Raw,34,471,335
Raw,3,471,335
Raw,38,472,335
Raw,33,473,335
Raw,49,474,335
Raw,35,475,335
Raw,39,476,335
Raw,31,477,335
Raw,32,478,335
Raw,13,478,335
Raw,41,479,335
Raw,46,481,335
Raw,24,482,335
Raw,58,483,335
Raw,43,485,335
Raw,34,486,335
Raw,20,486,335
Raw,38,487,335
Raw,9,488,335
Raw,34,488,335
Raw,89,489,335
Raw,29,490,335
Raw,10,490,335
Raw,36,491,335
Raw,41,492,335
Raw,34,493,335
Raw,43,496,335
Raw,34,497,335
Raw,39,498,335
Raw,27,499,335
Raw,38,500,335
Raw,26,500,335
Raw,92,501,335
Raw,31,502,335
Raw,32,503,335
Raw,22,504,335
Raw,71,505,335
Raw,28,506,335
Raw,40,507,335
Raw,61,508,335
Raw,72,508,335
Raw,32,511,335
Raw,55,512,335
Raw,49,513,335
Raw,34,514,335
Raw,39,515,335
Raw,17,515,335
Raw,25,516,335
Raw,38,517,335
Raw,35,518,335
Raw,71,519,335
Raw,62,520,335
Raw,14,520,335
Raw,42,522,335
Raw,45,523,335
Raw,9,524,335
Raw,20,524,335
Raw,30,525,335
Raw,57,526,335
Raw,27,527,335
Raw,49,528,335
Raw,37,529,335
Raw,66,530,335
Raw,65,531,335
Raw,38,532,335
Raw,14,533,335
Raw,21,535,335
Raw,76,536,335
Raw,21,537,335
Raw,31,538,335
Raw,21,539,335
Raw,24,539,335
Raw,44,540,335
Raw,59,541,335
Raw,37,542,335
Raw,34,543,335
Raw,42,544,335
Raw,35,545,335
Raw,24,545,335
Raw,34,546,335
Raw,28,547,335
Raw,28,548,335
Raw,51,549,335
Raw,19,549,335
Raw,30,550,335
Raw,35,551,335
Raw,45,552,335
Raw,37,554,335
Raw,32,555,335
Raw,59,556,335
Raw,41,557,335
Raw,27,558,335
Raw,23,560,335
Raw,27,560,335
Raw,15,561,335
Raw,29,561,335
Raw,42,562,335
Raw,53,564,335
Raw,32,565,335
Raw,6,566,335
Raw,35,566,335
Raw,10,566,335
Raw,30,567,335
Raw,36,568,335
Raw,41,570,335
Raw,55,571,335
Raw,37,572,335
Raw,36,573,335
Raw,32,574,335
Raw,34,575,335
Raw,33,576,335
Raw,61,577,335
Raw,11,577,335
Raw,39,578,335
Raw,28,579,335
Raw,38,580,335
Raw,34,581,335
Raw,37,582,335
Raw,47,584,335
Raw,21,585,335
Raw,34,586,335
Raw,52,587,335
Raw,31,588,335
Raw,41,589,335
Raw,37,590,335
Raw,29,591,335
Raw,30,592,335
Raw,43,593,335
Raw,37,594,335
Raw,66,595,335
Raw,33,596,335
Raw,42,597,335
Raw,32,598,335
Raw,63,599,335
Raw,29,600,335
Raw,43,601,335
Raw,11,602,335
Raw,43,602,335
Raw,31,603,335
Raw,24,604,335
Raw,50,606,335
Raw,35,608,335
Raw,31,609,335
Raw,30,610,335
Raw,81,611,335
Raw,32,611,335
Raw,26,612,335
Raw,41,613,335
Raw,31,614,335
Raw,51,615,335
Raw,67,616,335
Raw,45,618,335
Raw,39,619,335
Raw,54,620,335
Raw,33,621,335
Raw,56,622,335
Raw,31,623,335
Raw,57,624,335
Raw,70,625,335
Raw,51,626,335
Raw,65,627,335
Raw,31,629,335
Raw,79,630,335
Raw,22,631,335
Raw,29,631,335
Raw,58,632,335
Raw,9,633,335
Raw,34,633,335
Raw,43,634,335
Raw,21,634,335
Raw,42,635,335
Raw,60,636,335
Raw,60,637,335
Raw,51,638,335
Raw,46,640,335
Raw,87,641,335
Raw,41,642,335
Raw,33,644,335
Raw,84,645,335
Raw,52,646,335
Raw,34,647,335
