lengthDivRmsTrans,run
4.885456,342
5.0277415,342
9.5648651,342
6.0197324,342
3.9090797,342
6.5106237,342
3.6735469,342
4.7399213,342
7.5910255,342
3.5192738,342
4.0131046,342
6.0149555,342
5.4623958,342
4.9671388,342
8.4711325,342
5.2414633,342
7.6080936,342
4.208852,342
4.0858485,342
14.875598,342
6.9374484,342
3.7323572,342
5.0911746,342
4.1339367,342
3.0922477,342
7.0771159,342
6.2522442,342
7.9226244,342
3.5841651,342
8.381738,342
4.2469812,342
6.0779575,342
6.4331658,342
4.7348599,342
5.9654279,342
5.8506119,342
4.60435,342
4.7080325,342
6.3752504,342
4.8455611,342
6.0486028,342
4.1611339,342
4.7628183,342
3.9977595,342
4.3781168,342
4.6510384,342
4.4725618,342
5.1076717,342
4.8203398,342
4.4234261,342
5.5318643,342
6.8553579,342
6.0606231,342
4.6440864,342
4.6155082,342
3.5904047,342
3.38869,342
5.752242,342
4.9849232,342
4.9528874,342
6.5913558,342
4.5641133,342
6.919747,342
5.4843496,342
5.0075932,342
7.1141322,342
4.3996324,342
5.5287383,342
4.7347649,342
5.6006189,342
11.17907,342
4.363215,342
3.6664884,342
4.5948206,342
5.6913115,342
3.9410441,342
4.2087593,342
3.6500467,342
6.3367341,342
4.9846226,342
6.8026067,342
4.4510186,342
8.0605505,342
8.0059808,342
4.5098235,342
3.6546753,342
5.4137094,342
4.3371716,342
4.5736486,342
4.4350714,342
3.9619175,342
5.6623844,342
4.0807008,342
7.3491294,342
5.1290475,342
7.8848269,342
3.808134,342
4.1980582,342
6.6961179,342
6.2078129,342
3.8788543,342
7.117781,342
7.2461545,342
6.5430515,342
5.6315172,342
4.7173838,342
5.8708192,342
5.7093081,342
5.2685351,342
3.9041507,342
4.896209,342
4.382261,342
5.2768425,342
7.804775,342
4.7835133,342
5.2562521,342
7.3890477,342
3.7003654,342
5.169231,342
4.1133966,342
6.4136737,342
4.2343769,342
5.477929,342
4.9972234,342
4.8480242,342
5.1274216,342
7.0163012,342
7.1711875,342
4.5081073,342
7.468472,342
3.6889452,342
6.6957165,342
4.7452191,342
4.8905906,342
5.7675739,342
4.6769809,342
5.305564,342
5.729532,342
6.9970228,342
5.6732864,342
6.6132993,342
5.1716711,342
5.1634132,342
6.0750536,342
8.4886052,342
5.6911558,342
5.1036622,342
10.231202,342
4.7482161,342
3.4777066,342
4.1220469,342
4.4471617,342
5.8058099,342
4.7900348,342
5.7780183,342
5.93577,342
5.378033,342
5.0696899,342
4.2813924,342
7.1092657,342
5.9607128,342
9.3727734,342
5.3415565,342
6.2319247,342
6.0911516,342
6.2272028,342
3.8065517,342
4.0212431,342
4.664015,342
5.1400413,342
6.5440665,342
8.0725867,342
4.581779,342
4.5296671,342
4.8373118,342
5.5180034,342
4.2676468,342
5.8610494,342
5.3531613,342
4.5941766,342
5.5639917,342
7.088514,342
5.511763,342
4.8011079,342
5.7356109,342
6.7277521,342
4.0619308,342
5.4871472,342
4.3280113,342
7.5958693,342
5.9910179,342
5.8419078,342
6.5894789,342
4.3915864,342
4.9795842,342
4.8878974,342
4.0731632,342
4.0611821,342
6.9749642,342
6.6716381,342
4.4079969,342
5.7531249,342
5.7674026,342
6.8762193,342
5.4354785,342
3.566105,342
3.9981282,342
4.053678,342
7.2143657,342
5.7998581,342
5.8110782,342
5.8164804,342
5.4876411,342
3.9782277,342
4.2609056,342
5.488398,342
6.7536181,342
6.417428,342
5.3153882,342
7.1604837,342
5.5691848,342
3.575678,342
5.5442544,342
5.2185217,342
4.1203984,342
4.4285166,342
3.9164069,342
5.7095992,342
4.5796163,342
8.0446569,342
5.5319487,342
5.0305725,342
3.7783587,342
6.6158188,342
5.2068052,342
4.7431253,342
3.8663175,342
4.3001571,342
4.4506696,342
8.9126407,342
3.4390403,342
4.2906308,342
5.3496094,342
8.1056858,342
6.7017435,342
4.4443327,342
5.122901,342
4.468132,342
7.4855572,342
5.0535873,342
6.5670061,342
5.7433586,342
7.604387,342
5.9759596,342
4.2063325,342
4.9507923,342
7.1599353,342
7.628413,342
4.7251495,342
4.8370788,342
4.7055611,342
5.1109635,342
5.3744078,342
4.5555441,342
5.9727189,342
3.6501631,342
5.6346211,342
4.1977352,342
3.7462301,342
3.9621313,342
5.8443147,342
5.4851271,342
6.7516308,342
5.6465026,342
4.9182289,342
5.7803726,342
4.8161352,342
5.5345875,342
5.9446715,342
5.5950829,342
4.9196035,342
4.1704103,342
4.7331936,342
4.0173209,342
5.636723,342
5.4699967,342
5.3104357,342
2.8771884,342
9.2248287,342
5.8873961,342
5.9668993,342
5.1628059,342
4.1381072,342
5.9611324,342
4.2522367,342
6.158317,342
4.6326312,342
6.1621444,342
5.5783649,342
7.0509913,342
5.5531841,342
6.2295417,342
4.4524323,342
4.9825918,342
6.6715212,342
4.0563507,342
4.59282,342
4.7212225,342
4.6224495,342
4.9720481,342
6.3971528,342
5.1280226,342
5.1758843,342
6.0461778,342
11.63569,342
3.9567193,342
4.9322123,342
3.9772879,342
4.7312918,342
4.0888921,342
5.5147864,342
5.1171541,342
7.4124357,342
4.7483151,342
5.1754606,342
6.3260285,342
4.4970878,342
5.9204776,342
4.6604536,342
4.478996,342
