Type,Energy,Counts
MPFIT,25000,1.8372228
MPFIT,25120.08,1.8642866
MPFIT,25240.16,1.8919604
MPFIT,25360.24,1.92026
MPFIT,25480.32,1.9492017
MPFIT,25600.4,1.9788022
MPFIT,25720.48,2.0090784
MPFIT,25840.56,2.0400477
MPFIT,25960.64,2.0717276
MPFIT,26080.72,2.1041361
MPFIT,26200.801,2.1372915
MPFIT,26320.881,2.1712125
MPFIT,26440.961,2.205918
MPFIT,26561.041,2.2414274
MPFIT,26681.121,2.2777603
MPFIT,26801.201,2.3149366
MPFIT,26921.281,2.3529767
MPFIT,27041.361,2.3919012
MPFIT,27161.441,2.431731
MPFIT,27281.521,2.4724875
MPFIT,27401.601,2.5141922
MPFIT,27521.681,2.5568671
MPFIT,27641.761,2.6005344
MPFIT,27761.841,2.6452166
MPFIT,27881.921,2.6909366
MPFIT,28002.001,2.7377174
MPFIT,28122.081,2.7855826
MPFIT,28242.161,2.8345558
MPFIT,28362.241,2.8846609
MPFIT,28482.322,2.9359223
MPFIT,28602.402,2.9883644
MPFIT,28722.482,3.042012
MPFIT,28842.562,3.0968901
MPFIT,28962.642,3.1530239
MPFIT,29082.722,3.2104388
MPFIT,29202.802,3.2691606
MPFIT,29322.882,3.329215
MPFIT,29442.962,3.3906281
MPFIT,29563.042,3.4534262
MPFIT,29683.122,3.5176356
MPFIT,29803.202,3.5832828
MPFIT,29923.282,3.6503944
MPFIT,30043.362,3.7189974
MPFIT,30163.442,3.7891185
MPFIT,30283.522,3.8607847
MPFIT,30403.602,3.934023
MPFIT,30523.682,4.0088605
MPFIT,30643.763,4.0853244
MPFIT,30763.843,4.1634418
MPFIT,30883.923,4.2432397
MPFIT,31004.003,4.3247453
MPFIT,31124.083,4.4079857
MPFIT,31244.163,4.4929879
MPFIT,31364.243,4.5797787
MPFIT,31484.323,4.668385
MPFIT,31604.403,4.7588335
MPFIT,31724.483,4.8511506
MPFIT,31844.563,4.9453627
MPFIT,31964.643,5.041496
MPFIT,32084.723,5.1395763
MPFIT,32204.803,5.2396294
MPFIT,32324.883,5.3416806
MPFIT,32444.963,5.445755
MPFIT,32565.043,5.5518773
MPFIT,32685.123,5.6600721
MPFIT,32805.203,5.7703632
MPFIT,32925.284,5.8827743
MPFIT,33045.364,5.9973287
MPFIT,33165.444,6.1140489
MPFIT,33285.524,6.2329572
MPFIT,33405.604,6.3540754
MPFIT,33525.684,6.4774245
MPFIT,33645.764,6.603025
MPFIT,33765.844,6.7308971
MPFIT,33885.924,6.8610599
MPFIT,34006.004,6.9935321
MPFIT,34126.084,7.1283317
MPFIT,34246.164,7.2654758
MPFIT,34366.244,7.4049809
MPFIT,34486.324,7.5468627
MPFIT,34606.404,7.691136
MPFIT,34726.484,7.8378149
MPFIT,34846.564,7.9869123
MPFIT,34966.644,8.1384406
MPFIT,35086.724,8.292411
MPFIT,35206.805,8.4488338
MPFIT,35326.885,8.6077184
MPFIT,35446.965,8.769073
MPFIT,35567.045,8.9329048
MPFIT,35687.125,9.0992201
MPFIT,35807.205,9.2680239
MPFIT,35927.285,9.4393201
MPFIT,36047.365,9.6131114
MPFIT,36167.445,9.7893996
MPFIT,36287.525,9.9681848
MPFIT,36407.605,10.149466
MPFIT,36527.685,10.333242
MPFIT,36647.765,10.519509
MPFIT,36767.845,10.708261
MPFIT,36887.925,10.899494
MPFIT,37008.005,11.093199
MPFIT,37128.085,11.289369
MPFIT,37248.165,11.487992
MPFIT,37368.245,11.689057
MPFIT,37488.326,11.892553
MPFIT,37608.406,12.098463
MPFIT,37728.486,12.306773
MPFIT,37848.566,12.517465
MPFIT,37968.646,12.73052
MPFIT,38088.726,12.945919
MPFIT,38208.806,13.16364
MPFIT,38328.886,13.383659
MPFIT,38448.966,13.605951
MPFIT,38569.046,13.830492
MPFIT,38689.126,14.057253
MPFIT,38809.206,14.286205
MPFIT,38929.286,14.517317
MPFIT,39049.366,14.750557
MPFIT,39169.446,14.985892
MPFIT,39289.526,15.223286
MPFIT,39409.606,15.462703
MPFIT,39529.686,15.704105
MPFIT,39649.767,15.947451
MPFIT,39769.847,16.192702
MPFIT,39889.927,16.439813
MPFIT,40010.007,16.688743
MPFIT,40130.087,16.939444
MPFIT,40250.167,17.191871
MPFIT,40370.247,17.445975
MPFIT,40490.327,17.701707
MPFIT,40610.407,17.959015
MPFIT,40730.487,18.217849
MPFIT,40850.567,18.478154
MPFIT,40970.647,18.739875
MPFIT,41090.727,19.002958
MPFIT,41210.807,19.267344
MPFIT,41330.887,19.532976
MPFIT,41450.967,19.799794
MPFIT,41571.047,20.067738
MPFIT,41691.127,20.336746
MPFIT,41811.207,20.606756
MPFIT,41931.288,20.877705
MPFIT,42051.368,21.149528
MPFIT,42171.448,21.42216
MPFIT,42291.528,21.695535
MPFIT,42411.608,21.969586
