width,run
3.0303658,339
3.0890798,339
2.4800454,339
4.1138722,339
4.4303531,339
3.6085594,339
3.4638198,339
1.9225936,339
4.1618517,339
3.699538,339
3.8348338,339
2.1111789,339
1.9986576,339
5.0096577,339
2.3215611,339
3.7777175,339
3.5001774,339
2.9566844,339
3.2878065,339
2.8138637,339
3.7263216,339
4.6030318,339
5.8159585,339
3.0693847,339
3.6220007,339
2.6401441,339
4.4323448,339
4.6237013,339
3.4125238,339
2.78417,339
3.1483356,339
3.1018242,339
3.2967713,339
3.3229945,339
4.4793631,339
2.0465206,339
5.0037275,339
3.0323643,339
4.2314379,339
3.4408911,339
3.8893685,339
2.7529816,339
3.4104541,339
3.5028662,339
3.3431815,339
3.1021646,339
3.73855,339
3.0716605,339
5.1394069,339
3.0207303,339
3.4489272,339
3.6268784,339
2.8310534,339
4.1216258,339
5.1603988,339
2.7217888,339
2.6280368,339
4.1073828,339
5.6817929,339
3.6105133,339
3.4553918,339
3.9991722,339
5.1262354,339
3.6785178,339
3.0686465,339
2.5300811,339
3.2197281,339
2.9613987,339
2.8500231,339
3.4447239,339
2.3735838,339
2.7257422,339
5.2430042,339
4.0865922,339
3.039408,339
2.9507132,339
2.8225276,339
4.02084,339
3.598457,339
3.4922697,339
3.8435322,339
4.5168008,339
3.8378481,339
2.9642988,339
3.8815863,339
2.8931022,339
3.1584705,339
3.0874175,339
4.0039903,339
4.4267116,339
3.5027138,339
4.013642,339
2.2168272,339
1.60469,339
3.8182229,339
2.3729005,339
3.8230339,339
2.3812565,339
3.1408281,339
4.0562959,339
3.4576378,339
3.6863628,339
3.3424082,339
2.0885988,339
3.37525,339
4.0238649,339
3.3229556,339
2.5235065,339
3.7282658,339
3.9616035,339
3.964605,339
3.6672587,339
3.0097584,339
2.0748478,339
3.5031674,339
2.907618,339
3.1078714,339
2.8578586,339
3.6004695,339
4.6308168,339
3.9562235,339
3.6597771,339
2.6828892,339
3.2054034,339
4.0244575,339
2.4812261,339
4.3868778,339
3.1095586,339
2.7864828,339
3.3105504,339
3.4429252,339
3.0371379,339
3.1591554,339
4.6906812,339
2.9998614,339
3.747743,339
4.2655109,339
3.5073422,339
3.3000238,339
2.324651,339
2.5225202,339
3.1767267,339
2.8542716,339
2.2717056,339
3.8313389,339
3.507744,339
2.8263761,339
2.3437323,339
4.1295761,339
4.6265368,339
3.7110998,339
3.4160427,339
3.1300321,339
4.6121395,339
3.531299,339
3.0942721,339
3.9668772,339
2.9465136,339
3.7684587,339
3.3943942,339
2.7578915,339
3.5183612,339
2.6844012,339
4.9408491,339
4.4104311,339
2.1054451,339
3.7343987,339
2.0887168,339
2.6378635,339
3.1546548,339
3.02548,339
2.2512638,339
2.8788469,339
4.0511837,339
3.8895276,339
3.4280285,339
3.5871773,339
3.0819868,339
2.2504561,339
4.0352731,339
3.8182451,339
3.7743532,339
3.1883464,339
3.1474663,339
3.1540052,339
3.7789689,339
4.457475,339
3.0460265,339
3.5752538,339
3.4140735,339
3.236392,339
3.0940369,339
3.3635798,339
3.7432853,339
3.8859682,339
3.7024707,339
3.1951993,339
3.126755,339
2.7472141,339
2.0870883,339
2.6542513,339
3.74508,339
3.2689471,339
2.8166528,339
2.9278846,339
4.4890459,339
4.5823488,339
2.5385991,339
3.0576482,339
2.4041311,339
4.0163051,339
3.3773031,339
4.7783602,339
4.4234412,339
4.0896377,339
3.8110151,339
3.0762241,339
5.3256032,339
4.0200825,339
3.849224,339
6.3891306,339
3.5726807,339
3.3732747,339
2.5822033,339
2.3597295,339
4.5656421,339
3.5012696,339
3.6334715,339
1.8265816,339
3.5222831,339
2.3271668,339
5.8828444,339
4.748657,339
5.5058026,339
4.7625927,339
3.4170954,339
3.8120238,339
3.0085183,339
3.7196336,339
3.3870448,339
3.4232019,339
3.6372523,339
4.2432001,339
2.6849827,339
4.2045335,339
2.3548076,339
5.0483387,339
3.3929473,339
4.3952504,339
3.769471,339
3.5511676,339
2.9572187,339
3.4906618,339
4.8758257,339
5.6686253,339
4.6649797,339
4.6038289,339
3.9726518,339
3.8215845,339
1.712467,339
2.3924627,339
3.6342919,339
6.6006085,339
3.311157,339
4.0198667,339
4.5330011,339
3.8354808,339
3.8440268,339
2.5962734,339
3.7523466,339
3.4009796,339
4.5198924,339
2.7365774,339
3.6423583,339
3.2310457,339
3.7453033,339
2.864069,339
3.7589675,339
3.8743356,339
2.0584964,339
2.7102451,339
4.482292,339
3.6767772,339
5.5929325,339
3.0320497,339
4.3919041,339
3.0756866,339
4.3794203,339
4.0931816,339
3.8811623,339
3.5563481,339
4.4875023,339
3.5589162,339
3.114405,339
4.5312614,339
4.2971048,339
4.3856231,339
3.2721925,339
3.4579658,339
3.4563836,339
4.8303664,339
2.7281167,339
3.3204124,339
2.6157589,339
2.7170201,339
3.0359455,339
4.2866848,339
3.0630554,339
3.1634616,339
3.1827976,339
2.7940822,339
3.0073903,339
1.977519,339
3.4599417,339
2.3568651,339
4.5862452,339
2.9680117,339
5.1555895,339
3.4346153,339
3.9056172,339
5.3621568,339
3.5156021,339
3.3008827,339
3.0909951,339
3.1864683,339
2.1132444,339
2.7473207,339
2.356781,339
3.3458456,339
2.3655448,339
3.9776951,339
3.6966,339
3.8452159,339
2.7450496,339
3.4146506,339
3.2841904,339
2.2568775,339
2.4401532,339
4.2535815,339
4.240988,339
3.1004426,339
3.2217629,339
6.7196359,339
3.8961938,339
4.0450008,339
3.5875895,339
2.9412209,339
4.3358425,339
3.9113801,339
3.4239912,339
2.4616977,339
3.2994182,339
3.6595906,339
3.4894196,339
2.4114596,339
3.4312974,339
5.3860674,339
3.8887229,339
3.1410729,339
2.8316014,339
3.0089333,339
2.5153,339
4.1882377,339
4.0587314,339
3.1768846,339
2.7788446,339
3.6379554,339
3.0806199,339
3.3094262,339
3.7504824,339
3.311269,339
3.027268,339
5.2033445,339
3.009793,339
3.3613499,339
3.1366863,339
3.4789861,339
3.549349,339
2.6200619,339
3.7912987,339
3.379243,339
3.8563045,339
2.9616287,339
2.4448953,339
3.2459976,339
3.9104332,339
3.114496,339
3.7497921,339
4.2672078,339
3.0140321,339
2.8269849,339
2.7031741,339
4.9066459,339
2.8292995,339
3.4424836,339
3.6775187,339
2.7349407,339
4.6896313,339
2.7270405,339
3.675573,339
4.389263,339
4.9871592,339
