Cut?,Counts,eventNumber,runNumber
Raw,55,138,333
Raw,116,138,333
Raw,128,157,333
Raw,24,157,333
Raw,26,161,333
Raw,108,161,333
Raw,62,166,333
Raw,39,168,333
Raw,122,171,333
Raw,168,172,333
Raw,58,174,333
Raw,83,175,333
Raw,109,177,333
Raw,89,179,333
Raw,60,182,333
Raw,86,183,333
Raw,103,190,333
Raw,84,190,333
Raw,90,200,333
Raw,83,211,333
Raw,50,213,333
Raw,21,220,333
Raw,53,229,333
Raw,47,229,333
Raw,47,233,333
Raw,56,239,333
Raw,61,240,333
Raw,132,240,333
Raw,47,243,333
Raw,108,256,333
Raw,143,259,333
Raw,35,267,333
Raw,157,269,333
Raw,66,270,333
Raw,66,277,333
Raw,111,277,333
Raw,60,290,333
Raw,59,291,333
Raw,53,298,333
Raw,44,317,333
Raw,51,321,333
Raw,48,322,333
Raw,91,322,333
Raw,116,324,333
Raw,39,336,333
Raw,54,336,333
Raw,53,344,333
Raw,47,346,333
Raw,44,352,333
Raw,44,356,333
Raw,54,362,333
Raw,55,362,333
Raw,42,369,333
Raw,71,375,333
Raw,31,376,333
Raw,58,379,333
Raw,39,394,333
Raw,55,396,333
Raw,59,400,333
Raw,106,409,333
Raw,109,414,333
Raw,100,415,333
Raw,47,418,333
Raw,27,418,333
Raw,25,422,333
Raw,54,425,333
Raw,43,434,333
Raw,42,434,333
Raw,64,439,333
Raw,28,440,333
Raw,100,442,333
Raw,39,443,333
Raw,43,446,333
Raw,111,472,333
Raw,60,484,333
Raw,94,484,333
Raw,44,485,333
Raw,44,486,333
Raw,35,487,333
Raw,37,489,333
Raw,75,490,333
Raw,98,491,333
Raw,91,499,333
Raw,49,502,333
Raw,34,513,333
Raw,49,520,333
Raw,129,520,333
Raw,55,529,333
Raw,26,529,333
Raw,90,538,333
Raw,64,539,333
Raw,36,539,333
Raw,46,543,333
Raw,59,556,333
Raw,57,558,333
Raw,45,561,333
Raw,44,561,333
Raw,116,562,333
Raw,33,568,333
Raw,67,569,333
Raw,44,578,333
Raw,48,579,333
Raw,61,585,333
Raw,53,598,333
Raw,38,601,333
Raw,33,601,333
Raw,54,603,333
Raw,50,613,333
Raw,53,621,333
Raw,152,643,333
Raw,57,655,333
Raw,43,657,333
Raw,45,657,333
Raw,51,665,333
Raw,37,665,333
Raw,68,667,333
Raw,101,670,333
Raw,45,671,333
Raw,45,671,333
Raw,61,676,333
Raw,61,676,333
Raw,62,682,333
Raw,38,687,333
Raw,49,688,333
Raw,53,689,333
Raw,49,693,333
Raw,43,704,333
Raw,41,710,333
Raw,147,711,333
Raw,155,712,333
Raw,41,713,333
Raw,104,715,333
Raw,108,716,333
Raw,160,727,333
Raw,53,737,333
Raw,57,737,333
Raw,33,737,333
Raw,52,739,333
Raw,133,741,333
Raw,103,755,333
Raw,91,758,333
Raw,112,778,333
Raw,48,790,333
Raw,121,795,333
Raw,56,796,333
Raw,24,801,333
Raw,31,814,333
Raw,29,827,333
Raw,63,842,333
Raw,69,843,333
Raw,54,849,333
Raw,65,850,333
Raw,51,854,333
Raw,40,863,333
Raw,62,873,333
Raw,45,878,333
Raw,43,879,333
Raw,102,881,333
Raw,49,891,333
Raw,55,897,333
Raw,62,904,333
Raw,49,904,333
