Type,Energy,Counts
MPFIT,20000,7.14479635e-08
MPFIT,20286.858,7.54004805e-08
MPFIT,20573.716,7.95664464e-08
MPFIT,20860.574,8.39570946e-08
MPFIT,21147.432,8.85842333e-08
MPFIT,21434.29,9.34602745e-08
MPFIT,21721.147,9.85982634e-08
MPFIT,22008.005,1.0401191e-07
MPFIT,22294.863,1.09715622e-07
MPFIT,22581.721,1.1572454e-07
MPFIT,22868.579,1.22054571e-07
MPFIT,23155.437,1.2872243e-07
MPFIT,23442.295,1.35745676e-07
MPFIT,23729.153,1.43142756e-07
MPFIT,24016.011,1.50933048e-07
MPFIT,24302.869,1.59136904e-07
MPFIT,24589.726,1.67775702e-07
MPFIT,24876.584,1.76871892e-07
MPFIT,25163.442,1.8644905e-07
MPFIT,25450.3,1.96531934e-07
MPFIT,25737.158,2.07146538e-07
MPFIT,26024.016,2.18320155e-07
MPFIT,26310.874,2.30081437e-07
MPFIT,26597.732,2.42460464e-07
MPFIT,26884.59,2.5548881e-07
MPFIT,27171.448,2.69199616e-07
MPFIT,27458.306,2.83627666e-07
MPFIT,27745.163,2.98809463e-07
MPFIT,28032.021,3.14783316e-07
MPFIT,28318.879,3.31589423e-07
MPFIT,28605.737,3.49269961e-07
MPFIT,28892.595,3.67869182e-07
MPFIT,29179.453,3.87433511e-07
MPFIT,29466.311,4.0801165e-07
MPFIT,29753.169,4.29654683e-07
MPFIT,30040.027,4.52416195e-07
MPFIT,30326.885,4.76352384e-07
MPFIT,30613.742,5.01522187e-07
MPFIT,30900.6,5.27987409e-07
MPFIT,31187.458,5.55812858e-07
MPFIT,31474.316,5.85066487e-07
MPFIT,31761.174,6.15819538e-07
MPFIT,32048.032,6.48146703e-07
MPFIT,32334.89,6.82126275e-07
MPFIT,32621.748,7.17840326e-07
MPFIT,32908.606,7.55374878e-07
MPFIT,33195.464,7.94820087e-07
MPFIT,33482.322,8.36270437e-07
MPFIT,33769.179,8.79824937e-07
MPFIT,34056.037,9.25587336e-07
MPFIT,34342.895,9.73666336e-07
MPFIT,34629.753,1.02417583e-06
MPFIT,34916.611,1.07723511e-06
MPFIT,35203.469,1.13296919e-06
MPFIT,35490.327,1.19150896e-06
MPFIT,35777.185,1.25299155e-06
MPFIT,36064.043,1.31756057e-06
MPFIT,36350.901,1.38536642e-06
MPFIT,36637.759,1.45656658e-06
MPFIT,36924.616,1.53132595e-06
MPFIT,37211.474,1.60981721e-06
MPFIT,37498.332,1.69222112e-06
