rmsLongitudinal,run
0.82475139,319
1.0039432,319
0.43490542,319
0.97155328,319
0.71589813,319
0.91843508,319
1.0016368,319
0.7403383,319
0.99442159,319
0.48691791,319
0.68249535,319
0.40508632,319
0.68641435,319
0.51582798,319
0.83169855,319
0.63643758,319
0.75037759,319
1.0130518,319
1.0229181,319
0.55324502,319
0.94477775,319
0.91317239,319
0.88295164,319
1.0003184,319
1.0341136,319
1.0206548,319
0.854596,319
0.80215136,319
1.0512071,319
0.95767596,319
0.97751425,319
0.27335676,319
0.56886864,319
0.72473911,319
0.78832136,319
0.9548686,319
1.0139647,319
1.0178204,319
0.52537253,319
0.66713933,319
0.89062286,319
1.0215984,319
1.0097692,319
0.76769712,319
0.86017683,319
1.0579436,319
0.93908689,319
0.68918558,319
1.0548934,319
1.0450756,319
0.65943611,319
0.86424293,319
0.99887693,319
1.1104435,319
0.99029804,319
0.51453023,319
0.74119878,319
0.50086782,319
0.86625963,319
1.0722376,319
1.0282592,319
0.93497839,319
0.82893436,319
0.7006713,319
1.0009621,319
0.89602879,319
0.92389246,319
0.98013603,319
0.6759951,319
1.0178307,319
0.78870398,319
1.0572899,319
1.046747,319
1.0089421,319
0.98805197,319
0.65335966,319
0.7986738,319
0.99381557,319
0.95946616,319
0.86358609,319
0.88820825,319
0.68978903,319
0.7169098,319
0.95403282,319
0.67993612,319
1.1127972,319
0.4114799,319
1.0368027,319
1.0192666,319
0.85916877,319
0.32563866,319
0.98928607,319
0.91256192,319
0.91899381,319
1.0030955,319
0.92035013,319
0.96129158,319
0.93299917,319
0.93826433,319
0.55069559,319
1.1129948,319
0.73755528,319
0.91453175,319
0.62663919,319
1.0618692,319
0.68665295,319
0.94671903,319
1.0035407,319
0.26051411,319
0.82616058,319
0.55985926,319
0.93267853,319
0.81223556,319
0.67223584,319
0.8497115,319
0.41778523,319
0.8715891,319
0.73575435,319
0.91489642,319
0.55076719,319
0.65597175,319
0.55389957,319
0.82941386,319
0.50457667,319
0.6995036,319
1.0086637,319
0.9520968,319
0.63043514,319
0.92592016,319
0.87012925,319
0.73779914,319
1.0766793,319
0.65722943,319
0.97046843,319
0.72116545,319
1.0434726,319
1.004265,319
0.26145067,319
0.87920713,319
0.94429346,319
0.94513788,319
0.84697804,319
0.40516152,319
0.52873897,319
0.59650963,319
0.83555762,319
0.76481553,319
