Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,2.8479853e+05,342,332,charge,Al-Al-4kV,2.8542
Cut,2.6150525e+05,343,332,charge,Al-Al-4kV,2.6207589
Cut,1.41553309e+05,344,332,charge,Al-Al-4kV,1.418622
Cut,2.85538335e+05,345,332,charge,Al-Al-4kV,2.8616142
Cut,1.19705296e+05,350,332,charge,Al-Al-4kV,1.1996651
Cut,1.58258121e+05,353,332,charge,Al-Al-4kV,1.5860346
Cut,1.31456108e+05,357,332,charge,Al-Al-4kV,1.3174296
Cut,1.40773984e+05,358,332,charge,Al-Al-4kV,1.4108117
Cut,1.45111536e+05,363,332,charge,Al-Al-4kV,1.4542819
Cut,1.44374724e+05,364,332,charge,Al-Al-4kV,1.4468977
Cut,1.30328729e+05,369,332,charge,Al-Al-4kV,1.3061313
Cut,4.03723143e+05,370,332,charge,Al-Al-4kV,4.0460413
Cut,1.67450157e+05,371,332,charge,Al-Al-4kV,1.6781556
Cut,1.40644124e+05,373,332,charge,Al-Al-4kV,1.4095103
Cut,3.98783047e+05,375,332,charge,Al-Al-4kV,3.9965325
Cut,1.50889637e+05,378,332,charge,Al-Al-4kV,1.512189
Cut,1.39836667e+05,381,332,charge,Al-Al-4kV,1.4014181
Cut,1.28204815e+05,386,332,charge,Al-Al-4kV,1.2848458
Cut,1.67907603e+05,391,332,charge,Al-Al-4kV,1.68274
Cut,1.64441614e+05,395,332,charge,Al-Al-4kV,1.6480045
Cut,1.4573703e+05,397,332,charge,Al-Al-4kV,1.4605505
Cut,1.43709592e+05,398,332,charge,Al-Al-4kV,1.4402319
Cut,1.9810911e+05,399,332,charge,Al-Al-4kV,1.9854141
Cut,1.21678689e+05,401,332,charge,Al-Al-4kV,1.2194421
Cut,1.35746686e+05,402,332,charge,Al-Al-4kV,1.3604291
Cut,1.40768497e+05,405,332,charge,Al-Al-4kV,1.4107567
Cut,1.81406359e+05,407,332,charge,Al-Al-4kV,1.8180221
Cut,2.82577394e+05,408,332,charge,Al-Al-4kV,2.8319402
Cut,1.29822336e+05,411,332,charge,Al-Al-4kV,1.3010563
Cut,3.24950839e+05,412,332,charge,Al-Al-4kV,3.2565993
Cut,2.41762125e+05,413,332,charge,Al-Al-4kV,2.4228968
Cut,1.77601275e+05,414,332,charge,Al-Al-4kV,1.7798883
Cut,3.77153282e+05,416,332,charge,Al-Al-4kV,3.7797628
Cut,1.01863987e+05,417,332,charge,Al-Al-4kV,1.0208627
Cut,1.55044266e+05,418,332,charge,Al-Al-4kV,1.553826
Cut,1.81929876e+05,419,332,charge,Al-Al-4kV,1.8232687
Cut,1.47044705e+05,421,332,charge,Al-Al-4kV,1.4736558
Cut,1.47632455e+05,422,332,charge,Al-Al-4kV,1.4795461
Cut,2.73557327e+05,442,332,charge,Al-Al-4kV,2.7415427
Cut,1.63012237e+05,443,332,charge,Al-Al-4kV,1.6336795
Cut,1.54411821e+05,445,332,charge,Al-Al-4kV,1.5474877
Cut,1.32812795e+05,446,332,charge,Al-Al-4kV,1.3310261
Cut,2.24979191e+05,447,332,charge,Al-Al-4kV,2.2547013
Cut,1.60412323e+05,452,332,charge,Al-Al-4kV,1.6076237
Cut,1.38526523e+05,453,332,charge,Al-Al-4kV,1.3882881
Cut,1.27997417e+05,454,332,charge,Al-Al-4kV,1.2827673
Cut,1.70742446e+05,455,332,charge,Al-Al-4kV,1.7111503
Cut,1.38698805e+05,456,332,charge,Al-Al-4kV,1.3900147
Cut,1.60513161e+05,457,332,charge,Al-Al-4kV,1.6086342
Cut,1.5103769e+05,461,332,charge,Al-Al-4kV,1.5136728
Cut,2.7802851e+05,463,332,charge,Al-Al-4kV,2.7863521
Cut,2.40963095e+05,464,332,charge,Al-Al-4kV,2.4148891
Cut,1.56405773e+05,465,332,charge,Al-Al-4kV,1.5674707
Cut,1.37488653e+05,466,332,charge,Al-Al-4kV,1.3778867
Cut,1.92997788e+05,467,332,charge,Al-Al-4kV,1.9341894
Cut,1.43399593e+05,469,332,charge,Al-Al-4kV,1.4371251
Cut,1.41138593e+05,470,332,charge,Al-Al-4kV,1.4144658
Cut,1.41754268e+05,471,332,charge,Al-Al-4kV,1.420636
Cut,1.41649418e+05,473,332,charge,Al-Al-4kV,1.4195852
