Type,Energy,Counts
MPFIT,9,1.5042814
MPFIT,9.1460974,1.5064278
MPFIT,9.2921948,1.5085772
MPFIT,9.4382922,1.5107298
MPFIT,9.5843896,1.5128854
MPFIT,9.730487,1.515044
MPFIT,9.8765844,1.5172058
MPFIT,10.022682,1.5193706
MPFIT,10.168779,1.5215386
MPFIT,10.314877,1.5237096
MPFIT,10.460974,1.5258837
MPFIT,10.607071,1.5280609
MPFIT,10.753169,1.5302413
MPFIT,10.899266,1.5324247
MPFIT,11.045364,1.5346112
MPFIT,11.191461,1.5368009
MPFIT,11.337558,1.5389937
MPFIT,11.483656,1.5411896
MPFIT,11.629753,1.5433887
MPFIT,11.775851,1.5455909
MPFIT,11.921948,1.5477962
MPFIT,12.068045,1.5500047
MPFIT,12.214143,1.5522164
MPFIT,12.36024,1.5544312
MPFIT,12.506338,1.5566491
MPFIT,12.652435,1.5588702
MPFIT,12.798532,1.5610945
MPFIT,12.94463,1.563322
MPFIT,13.090727,1.5655526
MPFIT,13.236825,1.5677865
MPFIT,13.382922,1.5700235
MPFIT,13.529019,1.5722637
MPFIT,13.675117,1.5745071
MPFIT,13.821214,1.5767537
MPFIT,13.967312,1.5790035
MPFIT,14.113409,1.5812565
MPFIT,14.259506,1.5835127
MPFIT,14.405604,1.5857722
MPFIT,14.551701,1.5880349
MPFIT,14.697799,1.5903008
MPFIT,14.843896,1.5925699
MPFIT,14.989993,1.5948423
MPFIT,15.136091,1.5971179
MPFIT,15.282188,1.5993967
MPFIT,15.428286,1.6016789
MPFIT,15.574383,1.6039642
MPFIT,15.72048,1.6062529
MPFIT,15.866578,1.6085448
MPFIT,16.012675,1.6108399
MPFIT,16.158773,1.6131384
MPFIT,16.30487,1.6154401
MPFIT,16.450967,1.6177451
MPFIT,16.597065,1.6200534
MPFIT,16.743162,1.622365
MPFIT,16.88926,1.6246799
MPFIT,17.035357,1.6269981
MPFIT,17.181454,1.6293196
MPFIT,17.327552,1.6316444
MPFIT,17.473649,1.6339725
MPFIT,17.619746,1.6363039
MPFIT,17.765844,1.6386387
MPFIT,17.911941,1.6409768
MPFIT,18.058039,1.6433183
MPFIT,18.204136,1.645663
