Type,Energy,Counts
MPFIT,5000,1.9344528
MPFIT,5050.0334,1.9593004
MPFIT,5100.0667,1.9844343
MPFIT,5150.1001,2.0098572
MPFIT,5200.1334,2.0355721
MPFIT,5250.1668,2.0615817
MPFIT,5300.2001,2.087889
MPFIT,5350.2335,2.1144969
MPFIT,5400.2668,2.1414083
MPFIT,5450.3002,2.1686263
MPFIT,5500.3336,2.1961537
MPFIT,5550.3669,2.2239937
MPFIT,5600.4003,2.2521492
MPFIT,5650.4336,2.2806233
MPFIT,5700.467,2.309419
MPFIT,5750.5003,2.3385395
MPFIT,5800.5337,2.3679879
MPFIT,5850.567,2.3977674
MPFIT,5900.6004,2.427881
MPFIT,5950.6338,2.458332
MPFIT,6000.6671,2.4891237
MPFIT,6050.7005,2.5202592
MPFIT,6100.7338,2.5517418
MPFIT,6150.7672,2.5835747
MPFIT,6200.8005,2.6157614
MPFIT,6250.8339,2.6483051
MPFIT,6300.8672,2.6812092
MPFIT,6350.9006,2.714477
MPFIT,6400.934,2.7481121
MPFIT,6450.9673,2.7821177
MPFIT,6501.0007,2.8164973
MPFIT,6551.034,2.8512545
MPFIT,6601.0674,2.8863927
MPFIT,6651.1007,2.9219154
MPFIT,6701.1341,2.9578261
MPFIT,6751.1674,2.9941286
MPFIT,6801.2008,3.0308263
MPFIT,6851.2342,3.0679228
MPFIT,6901.2675,3.1054219
MPFIT,6951.3009,3.1433271
MPFIT,7001.3342,3.1816422
MPFIT,7051.3676,3.2203708
MPFIT,7101.4009,3.2595168
MPFIT,7151.4343,3.2990839
MPFIT,7201.4676,3.3390759
MPFIT,7251.501,3.3794965
MPFIT,7301.5344,3.4203497
MPFIT,7351.5677,3.4616393
MPFIT,7401.6011,3.5033692
MPFIT,7451.6344,3.5455432
MPFIT,7501.6678,3.5881654
MPFIT,7551.7011,3.6312397
MPFIT,7601.7345,3.6747701
MPFIT,7651.7678,3.7187606
MPFIT,7701.8012,3.7632153
MPFIT,7751.8346,3.8081381
MPFIT,7801.8679,3.8535332
MPFIT,7851.9013,3.8994048
MPFIT,7901.9346,3.9457569
MPFIT,7951.968,3.9925937
MPFIT,8002.0013,4.0399194
MPFIT,8052.0347,4.0877383
MPFIT,8102.068,4.1360545
MPFIT,8152.1014,4.1848723
MPFIT,8202.1348,4.234196
MPFIT,8252.1681,4.28403
MPFIT,8302.2015,4.3343785
MPFIT,8352.2348,4.385246
MPFIT,8402.2682,4.4366368
MPFIT,8452.3015,4.4885553
MPFIT,8502.3349,4.5410061
MPFIT,8552.3682,4.5939935
MPFIT,8602.4016,4.647522
MPFIT,8652.435,4.7015962
MPFIT,8702.4683,4.7562206
MPFIT,8752.5017,4.8113998
MPFIT,8802.535,4.8671383
MPFIT,8852.5684,4.9234409
MPFIT,8902.6017,4.9803121
MPFIT,8952.6351,5.0377566
MPFIT,9002.6684,5.0957791
MPFIT,9052.7018,5.1543843
MPFIT,9102.7352,5.2135769
MPFIT,9152.7685,5.2733618
MPFIT,9202.8019,5.3337438
MPFIT,9252.8352,5.3947275
MPFIT,9302.8686,5.456318
MPFIT,9352.9019,5.51852
MPFIT,9402.9353,5.5813385
MPFIT,9452.9686,5.6447784
MPFIT,9503.002,5.7088446
MPFIT,9553.0354,5.7735421
MPFIT,9603.0687,5.8388759
MPFIT,9653.1021,5.904851
MPFIT,9703.1354,5.9714725
MPFIT,9753.1688,6.0387453
MPFIT,9803.2021,6.1066747
MPFIT,9853.2355,6.1752657
MPFIT,9903.2688,6.2445235
MPFIT,9953.3022,6.3144532
MPFIT,10003.336,6.38506
MPFIT,10053.369,6.4563492
MPFIT,10103.402,6.528326
MPFIT,10153.436,6.6009956
MPFIT,10203.469,6.6743634
MPFIT,10253.502,6.7484346
MPFIT,10303.536,6.8232145
MPFIT,10353.569,6.8987086
MPFIT,10403.602,6.9749222
MPFIT,10453.636,7.0518607
MPFIT,10503.669,7.1295296
MPFIT,10553.702,7.2079343
MPFIT,10603.736,7.2870802
MPFIT,10653.769,7.3669729
MPFIT,10703.803,7.4476179
MPFIT,10753.836,7.5290208
MPFIT,10803.869,7.611187
MPFIT,10853.903,7.6941222
MPFIT,10903.936,7.7778321
MPFIT,10953.969,7.8623221
MPFIT,11004.003,7.9475981
MPFIT,11054.036,8.0336656
MPFIT,11104.069,8.1205304
MPFIT,11154.103,8.2081982
MPFIT,11204.136,8.2966747
MPFIT,11254.169,8.3859657
MPFIT,11304.203,8.4760769
MPFIT,11354.236,8.5670143
MPFIT,11404.27,8.6587836
MPFIT,11454.303,8.7513906
MPFIT,11504.336,8.8448413
MPFIT,11554.37,8.9391415
MPFIT,11604.403,9.0342971
MPFIT,11654.436,9.1303141
MPFIT,11704.47,9.2271984
MPFIT,11754.503,9.324956
MPFIT,11804.536,9.4235929
MPFIT,11854.57,9.523115
MPFIT,11904.603,9.6235285
MPFIT,11954.636,9.7248393
MPFIT,12004.67,9.8270535
MPFIT,12054.703,9.9301773
MPFIT,12104.736,10.034217
MPFIT,12154.77,10.139178
MPFIT,12204.803,10.245067
MPFIT,12254.837,10.35189
MPFIT,12304.87,10.459653
MPFIT,12354.903,10.568362
MPFIT,12404.937,10.678025
MPFIT,12454.97,10.788646
MPFIT,12505.003,10.900232
MPFIT,12555.037,11.012789
MPFIT,12605.07,11.126324
MPFIT,12655.103,11.240843
MPFIT,12705.137,11.356352
MPFIT,12755.17,11.472858
MPFIT,12805.203,11.590366
MPFIT,12855.237,11.708884
MPFIT,12905.27,11.828417
MPFIT,12955.304,11.948972
MPFIT,13005.337,12.070556
MPFIT,13055.37,12.193174
MPFIT,13105.404,12.316833
MPFIT,13155.437,12.44154
MPFIT,13205.47,12.567301
MPFIT,13255.504,12.694123
MPFIT,13305.537,12.822012
MPFIT,13355.57,12.950974
MPFIT,13405.604,13.081016
MPFIT,13455.637,13.212144
MPFIT,13505.67,13.344365
MPFIT,13555.704,13.477686
MPFIT,13605.737,13.612113
MPFIT,13655.771,13.747653
MPFIT,13705.804,13.884311
MPFIT,13755.837,14.022096
MPFIT,13805.871,14.161013
MPFIT,13855.904,14.301068
MPFIT,13905.937,14.442269
MPFIT,13955.971,14.584622
MPFIT,14006.004,14.728134
MPFIT,14056.037,14.872811
MPFIT,14106.071,15.01866
MPFIT,14156.104,15.165687
MPFIT,14206.137,15.313899
MPFIT,14256.171,15.463304
MPFIT,14306.204,15.613907
MPFIT,14356.237,15.765714
MPFIT,14406.271,15.918734
MPFIT,14456.304,16.072972
MPFIT,14506.338,16.228435
MPFIT,14556.371,16.38513
MPFIT,14606.404,16.543063
MPFIT,14656.438,16.702241
MPFIT,14706.471,16.862671
MPFIT,14756.504,17.024359
MPFIT,14806.538,17.187313
MPFIT,14856.571,17.351538
MPFIT,14906.604,17.517041
MPFIT,14956.638,17.68383
MPFIT,15006.671,17.85191
MPFIT,15056.704,18.021289
MPFIT,15106.738,18.191973
MPFIT,15156.771,18.363969
MPFIT,15206.805,18.537283
MPFIT,15256.838,18.711922
MPFIT,15306.871,18.887893
MPFIT,15356.905,19.065202
MPFIT,15406.938,19.243856
MPFIT,15456.971,19.423863
MPFIT,15507.005,19.605227
MPFIT,15557.038,19.787956
MPFIT,15607.071,19.972057
MPFIT,15657.105,20.157537
MPFIT,15707.138,20.344401
MPFIT,15757.171,20.532656
MPFIT,15807.205,20.72231
MPFIT,15857.238,20.913368
MPFIT,15907.272,21.105838
MPFIT,15957.305,21.299725
MPFIT,16007.338,21.495037
MPFIT,16057.372,21.691779
MPFIT,16107.405,21.889959
MPFIT,16157.438,22.089583
MPFIT,16207.472,22.290657
MPFIT,16257.505,22.493188
MPFIT,16307.538,22.697183
MPFIT,16357.572,22.902647
MPFIT,16407.605,23.109588
MPFIT,16457.638,23.318012
MPFIT,16507.672,23.527925
MPFIT,16557.705,23.739334
MPFIT,16607.738,23.952244
MPFIT,16657.772,24.166663
MPFIT,16707.805,24.382597
MPFIT,16757.839,24.600052
MPFIT,16807.872,24.819034
MPFIT,16857.905,25.03955
MPFIT,16907.939,25.261606
MPFIT,16957.972,25.485208
MPFIT,17008.005,25.710363
MPFIT,17058.039,25.937076
MPFIT,17108.072,26.165354
MPFIT,17158.105,26.395203
MPFIT,17208.139,26.626629
MPFIT,17258.172,26.859639
MPFIT,17308.205,27.094237
MPFIT,17358.239,27.330431
MPFIT,17408.272,27.568227
MPFIT,17458.306,27.80763
MPFIT,17508.339,28.048646
MPFIT,17558.372,28.291282
MPFIT,17608.406,28.535543
MPFIT,17658.439,28.781435
MPFIT,17708.472,29.028965
MPFIT,17758.506,29.278137
MPFIT,17808.539,29.528957
MPFIT,17858.572,29.781433
MPFIT,17908.606,30.035568
MPFIT,17958.639,30.291369
MPFIT,18008.672,30.548841
MPFIT,18058.706,30.807991
MPFIT,18108.739,31.068823
MPFIT,18158.773,31.331344
MPFIT,18208.806,31.595558
MPFIT,18258.839,31.861472
MPFIT,18308.873,32.12909
MPFIT,18358.906,32.398419
MPFIT,18408.939,32.669462
MPFIT,18458.973,32.942227
MPFIT,18509.006,33.216718
MPFIT,18559.039,33.492939
MPFIT,18609.073,33.770898
MPFIT,18659.106,34.050597
MPFIT,18709.139,34.332044
MPFIT,18759.173,34.615242
