fractionInTransverseRms,run
0.33701657,325
0.35326087,325
0.3255814,325
0.35294118,325
0.36170213,325
0.31343284,325
0.37096774,325
0.32989691,325
0.33333333,325
0.3125,325
0.3368984,325
0.34269663,325
0.32222222,325
0.38967136,325
0.40571429,325
0.41111111,325
0.35204082,325
0.23728814,325
0.35348837,325
0.30136986,325
0.39106145,325
0.35772358,325
0.275,325
0.32222222,325
0.38219895,325
0.26130653,325
0.3172043,325
0.33918129,325
0.36065574,325
0.3255814,325
0.40449438,325
0.3372093,325
0.34210526,325
0.25555556,325
0.33908046,325
0.37272727,325
0.31550802,325
0.37790698,325
0.39247312,325
0.33522727,325
0.30434783,325
0.33333333,325
0.3452381,325
0.35532995,325
0.36619718,325
0.3220339,325
0.41791045,325
0.35294118,325
0.32124352,325
0.35714286,325
0.4,325
0.34705882,325
0.3559322,325
0.38219895,325
0.33513514,325
0.29473684,325
0.34502924,325
0.26923077,325
0.35135135,325
0.35795455,325
0.34782609,325
0.29518072,325
0.31666667,325
0.30612245,325
0.3480663,325
0.31360947,325
0.3597561,325
0.35638298,325
0.32417582,325
0.38235294,325
0.2712766,325
0.34803922,325
0.34831461,325
0.37967914,325
0.39361702,325
0.32019704,325
0.355,325
0.3622449,325
0.34659091,325
0.39622642,325
0.3253012,325
0.36507937,325
0.32727273,325
0.40983607,325
0.31382979,325
0.33526012,325
0.36419753,325
0.30113636,325
0.31868132,325
0.38953488,325
0.41624365,325
0.3442623,325
0.32867133,325
0.36363636,325
0.25,325
0.33536585,325
0.32727273,325
0.20987654,325
0.3038674,325
0.41062802,325
0.31034483,325
0.35416667,325
0.39130435,325
0.3640553,325
