Type,Energy,Counts
MPFIT,45,1.121289
MPFIT,45.100067,1.1219803
MPFIT,45.200133,1.1226721
MPFIT,45.3002,1.1233642
MPFIT,45.400267,1.1240568
MPFIT,45.500334,1.1247498
MPFIT,45.6004,1.1254433
MPFIT,45.700467,1.1261372
MPFIT,45.800534,1.1268315
MPFIT,45.9006,1.1275262
MPFIT,46.000667,1.1282213
MPFIT,46.100734,1.1289169
MPFIT,46.200801,1.1296129
MPFIT,46.300867,1.1303094
MPFIT,46.400934,1.1310062
MPFIT,46.501001,1.1317035
MPFIT,46.601067,1.1324013
MPFIT,46.701134,1.1330994
MPFIT,46.801201,1.133798
MPFIT,46.901268,1.134497
MPFIT,47.001334,1.1351965
MPFIT,47.101401,1.1358964
MPFIT,47.201468,1.1365967
MPFIT,47.301534,1.1372974
MPFIT,47.401601,1.1379986
MPFIT,47.501668,1.1387002
MPFIT,47.601734,1.1394023
MPFIT,47.701801,1.1401047
MPFIT,47.801868,1.1408076
MPFIT,47.901935,1.141511
MPFIT,48.002001,1.1422148
MPFIT,48.102068,1.142919
MPFIT,48.202135,1.1436236
MPFIT,48.302201,1.1443287
MPFIT,48.402268,1.1450342
MPFIT,48.502335,1.1457402
MPFIT,48.602402,1.1464465
MPFIT,48.702468,1.1471534
MPFIT,48.802535,1.1478606
MPFIT,48.902602,1.1485683
MPFIT,49.002668,1.1492764
MPFIT,49.102735,1.149985
MPFIT,49.202802,1.150694
MPFIT,49.302869,1.1514034
MPFIT,49.402935,1.1521133
MPFIT,49.503002,1.1528236
MPFIT,49.603069,1.1535344
MPFIT,49.703135,1.1542456
MPFIT,49.803202,1.1549572
MPFIT,49.903269,1.1556693
MPFIT,50.003336,1.1563819
MPFIT,50.103402,1.1570948
MPFIT,50.203469,1.1578083
MPFIT,50.303536,1.1585223
MPFIT,50.403602,1.1592367
MPFIT,50.503669,1.1599517
MPFIT,50.603736,1.1606673
MPFIT,50.703803,1.1613836
MPFIT,50.803869,1.1621006
MPFIT,50.903936,1.1628186
MPFIT,51.004003,1.1635377
MPFIT,51.104069,1.1642583
MPFIT,51.204136,1.1649809
MPFIT,51.304203,1.165706
MPFIT,51.40427,1.1664347
MPFIT,51.504336,1.1671681
MPFIT,51.604403,1.167908
MPFIT,51.70447,1.1686569
MPFIT,51.804536,1.1694179
MPFIT,51.904603,1.1701956
MPFIT,52.00467,1.1709959
MPFIT,52.104736,1.1718267
MPFIT,52.204803,1.1726986
MPFIT,52.30487,1.1736255
MPFIT,52.404937,1.1746255
MPFIT,52.505003,1.1757221
MPFIT,52.60507,1.1769457
MPFIT,52.705137,1.1783348
MPFIT,52.805203,1.1799385
MPFIT,52.90527,1.1818185
MPFIT,53.005337,1.1840517
MPFIT,53.105404,1.1867336
MPFIT,53.20547,1.1899813
MPFIT,53.305537,1.1939374
MPFIT,53.405604,1.1987745
MPFIT,53.50567,1.204699
MPFIT,53.605737,1.2119562
MPFIT,53.705804,1.2208347
MPFIT,53.805871,1.2316707
MPFIT,53.905937,1.2448525
MPFIT,54.006004,1.260824
MPFIT,54.106071,1.2800868
MPFIT,54.206137,1.3032023
MPFIT,54.306204,1.3307911
MPFIT,54.406271,1.3635306
MPFIT,54.506338,1.4021508
MPFIT,54.606404,1.4474262
MPFIT,54.706471,1.5001662
MPFIT,54.806538,1.5612006
MPFIT,54.906604,1.6313624
MPFIT,55.006671,1.7114672
MPFIT,55.106738,1.8022885
MPFIT,55.206805,1.9045309
MPFIT,55.306871,2.0187996
MPFIT,55.406938,2.1455685
MPFIT,55.507005,2.2851477
MPFIT,55.607071,2.43765
MPFIT,55.707138,2.6029596
MPFIT,55.807205,2.7807034
MPFIT,55.907272,2.970226
MPFIT,56.007338,3.1705706
MPFIT,56.107405,3.3804673
MPFIT,56.207472,3.5983292
MPFIT,56.307538,3.8222583
MPFIT,56.407605,4.0500617
MPFIT,56.507672,4.2792778
MPFIT,56.607738,4.507214
MPFIT,56.707805,4.7309942
MPFIT,56.807872,4.9476152
MPFIT,56.907939,5.1540117
MPFIT,57.008005,5.3471267
MPFIT,57.108072,5.5239863
MPFIT,57.208139,5.6817752
MPFIT,57.308205,5.8179114
MPFIT,57.408272,5.9301166
MPFIT,57.508339,6.0164802
MPFIT,57.608406,6.0755133
MPFIT,57.708472,6.1061919
MPFIT,57.808539,6.107987
MPFIT,57.908606,6.0808802
MPFIT,58.008672,6.0253638
MPFIT,58.108739,5.9424268
MPFIT,58.208806,5.8335258
MPFIT,58.308873,5.7005427
MPFIT,58.408939,5.5457312
MPFIT,58.509006,5.3716536
MPFIT,58.609073,5.1811107
MPFIT,58.709139,4.9770678
MPFIT,58.809206,4.7625781
MPFIT,58.909273,4.540709
MPFIT,59.00934,4.3144701
MPFIT,59.109406,4.086749
MPFIT,59.209473,3.8602532
MPFIT,59.30954,3.6374623
MPFIT,59.409606,3.4205898
MPFIT,59.509673,3.2115555
MPFIT,59.60974,3.0119692
MPFIT,59.709807,2.8231238
MPFIT,59.809873,2.6459982
MPFIT,59.90994,2.4812692
MPFIT,60.010007,2.3293295
MPFIT,60.110073,2.1903126
MPFIT,60.21014,2.0641211
MPFIT,60.310207,1.9504583
MPFIT,60.410274,1.8488607
MPFIT,60.51034,1.7587317
MPFIT,60.610407,1.6793728
MPFIT,60.710474,1.6100146
MPFIT,60.81054,1.5498437
