rmsTransverse,run
0.41778492,328
0.89569869,328
0.92125055,328
0.61081106,328
0.91169431,328
0.84494376,328
1.0230273,328
0.8488073,328
0.52118284,328
0.40192297,328
0.9404146,328
0.47430117,328
0.43943061,328
0.31243914,328
0.58697197,328
0.96868603,328
0.87215679,328
0.65312048,328
0.80545786,328
0.84599135,328
0.98372155,328
0.90739531,328
0.87397679,328
0.87250439,328
0.67569581,328
0.80902411,328
0.99733248,328
0.87444986,328
0.9232594,328
0.87035376,328
0.88418561,328
0.86857373,328
0.90904019,328
1.0428142,328
0.84771749,328
0.89013876,328
0.65541939,328
0.88603433,328
0.58486283,328
0.54456795,328
0.32005241,328
0.94571706,328
0.8812713,328
0.88643941,328
0.9776996,328
0.28457343,328
0.60393368,328
0.21445069,328
0.70047187,328
0.99058402,328
0.97413334,328
0.81422009,328
0.26358196,328
0.84577814,328
0.2498154,328
0.80917683,328
0.97671736,328
0.94818913,328
0.99429041,328
0.6929321,328
0.79224438,328
0.81280754,328
0.94254456,328
0.52740198,328
0.84155595,328
0.56456288,328
0.80632981,328
0.93385728,328
1.00407,328
0.80952121,328
0.73386416,328
0.92977371,328
0.63212016,328
0.7428679,328
0.69709078,328
0.79179715,328
0.95187484,328
0.54856059,328
0.91470781,328
0.68559526,328
0.83412344,328
0.95949452,328
0.70159365,328
0.69741402,328
0.5629177,328
0.54175273,328
0.69934359,328
0.78192956,328
0.85373551,328
0.91578936,328
0.55638892,328
0.87197738,328
0.62608561,328
0.75964406,328
0.58243785,328
0.98714323,328
0.81134482,328
0.51015896,328
0.24711614,328
0.27338483,328
0.49187446,328
0.63587085,328
0.84975612,328
0.9205208,328
0.55949841,328
0.21726439,328
0.91628069,328
0.83627512,328
0.20419649,328
1.0092331,328
0.6866842,328
0.78370631,328
0.86094958,328
0.97640438,328
0.55997035,328
0.84239804,328
0.8080372,328
0.96508949,328
0.83480702,328
0.70998715,328
0.80648263,328
0.51908354,328
0.76303189,328
0.54812461,328
0.85444033,328
0.49404236,328
0.80771623,328
0.81428436,328
0.59356449,328
0.37005131,328
0.52661154,328
0.7849494,328
0.86778968,328
0.86726088,328
0.86508662,328
0.90051008,328
0.78843275,328
0.86631176,328
0.37277034,328
0.91161575,328
0.91818363,328
0.21234146,328
0.39047605,328
0.18064655,328
1.0114471,328
0.55071074,328
0.48099362,328
0.57135139,328
0.81922533,328
0.79832992,328
0.43821882,328
0.78453336,328
0.65681483,328
0.59994913,328
0.42040444,328
0.36228768,328
0.82805445,328
0.81891345,328
0.57459044,328
0.80757925,328
0.46030702,328
0.97699855,328
0.92263494,328
0.20114997,328
1.0087565,328
0.10270544,328
0.36592522,328
0.73017695,328
0.90096251,328
0.75689932,328
0.96146963,328
0.82656767,328
0.66872426,328
0.59380611,328
0.93346426,328
0.72503947,328
0.41669209,328
0.94346741,328
0.57027544,328
0.96472778,328
0.96487074,328
0.2590796,328
0.68767188,328
0.50809918,328
0.94212575,328
0.82575012,328
0.9184397,328
0.81415684,328
0.89008244,328
0.94679549,328
0.66717687,328
0.76040368,328
0.89542933,328
0.75875536,328
0.70775653,328
0.95243705,328
0.81366941,328
0.56441497,328
0.67539822,328
0.78976371,328
0.50824043,328
0.88146731,328
0.8788358,328
0.74065395,328
0.90373513,328
0.98313121,328
0.86120787,328
0.79472493,328
0.88973768,328
0.91667171,328
0.880382,328
0.71043149,328
0.74774517,328
0.83486921,328
0.83003884,328
0.77501521,328
0.86448263,328
0.67141745,328
0.78759449,328
0.82310596,328
0.82259842,328
0.87816706,328
0.67970367,328
0.90498587,328
0.84139483,328
0.6494491,328
0.7725759,328
0.2928527,328
0.79945112,328
0.93077515,328
0.35089435,328
0.74540634,328
0.41416057,328
0.7742033,328
0.90396839,328
0.75655749,328
0.38977546,328
0.16870685,328
0.47073974,328
0.9197864,328
0.54272049,328
1.0353292,328
0.86307681,328
0.73204874,328
0.99802761,328
0.60573913,328
0.96154,328
0.83759059,328
0.95452616,328
0.83277081,328
0.78449138,328
0.98575643,328
0.79731544,328
0.82473171,328
0.84566964,328
1.0293003,328
0.6742096,328
0.79854012,328
0.5078688,328
0.54304205,328
0.83178004,328
0.90472426,328
0.91110023,328
0.64973602,328
0.86381223,328
0.9437852,328
0.88909365,328
0.1428673,328
0.4145961,328
0.7936444,328
0.56738456,328
0.86062611,328
0.79379876,328
0.72222958,328
0.19883812,328
0.73435948,328
0.76352353,328
0.89906932,328
0.80889755,328
0.24771534,328
0.70296596,328
0.81742488,328
0.6226434,328
0.36578856,328
0.9045317,328
0.87821754,328
0.71349911,328
0.96514097,328
0.81290667,328
0.80854491,328
