Cut?,Counts,eventNumber,runNumber
Raw,8.51071855e+05,5,329
Raw,3.24497656e+05,13,329
Raw,6.84791399e+05,23,329
Raw,2.28240548e+05,25,329
Raw,6.54675324e+05,54,329
Raw,3.01764399e+05,59,329
Raw,3.3224414e+05,67,329
Raw,3.09058773e+05,75,329
Raw,40922.279,75,329
Raw,3.23074997e+05,88,329
Raw,5.37135908e+05,93,329
Raw,3.42918781e+05,94,329
Raw,2.5714483e+05,94,329
Raw,9.0154298e+05,101,329
Raw,13495.391,109,329
Raw,2.569526e+05,109,329
Raw,7.33196157e+05,111,329
Raw,1.31068171e+05,111,329
Raw,3.45246519e+05,113,329
Raw,2.58020251e+05,113,329
Raw,3.05984915e+05,124,329
Raw,1.8647461e+05,124,329
Raw,4.1946123e+05,125,329
Raw,2.98690156e+05,135,329
Raw,99644.383,135,329
Raw,99343.626,138,329
Raw,40645.788,138,329
Raw,4.84419328e+05,140,329
Raw,3.01659937e+05,141,329
Raw,5.61470803e+05,149,329
Raw,2.65017795e+05,149,329
Raw,2.6712221e+05,149,329
Raw,2.95497105e+05,157,329
Raw,3.42236362e+05,164,329
Raw,5.60647656e+05,164,329
Raw,71158.325,164,329
Raw,5.71598832e+05,166,329
Raw,2.19024009e+05,166,329
Raw,1.11654476e+05,166,329
Raw,3.20839246e+05,168,329
Raw,2.87063609e+05,168,329
Raw,2.85362119e+05,174,329
Raw,7.49488805e+05,175,329
Raw,2.75163222e+05,177,329
Raw,8.86931265e+05,179,329
Raw,2.43593711e+05,182,329
Raw,5.19198216e+05,183,329
Raw,2.45651784e+05,187,329
Raw,2.96453018e+05,206,329
Raw,5.2586835e+05,208,329
Raw,2.83720429e+05,208,329
Raw,3.28205249e+05,211,329
Raw,3.22392617e+05,213,329
Raw,7.19775168e+05,220,329
Raw,3.44802195e+05,224,329
Raw,5.49828668e+05,225,329
Raw,1.73691417e+05,225,329
Raw,3.2029867e+05,229,329
Raw,7.29978794e+05,229,329
Raw,2.72397553e+05,233,329
Raw,3.03810619e+05,239,329
Raw,2.80413751e+05,239,329
Raw,2.71614756e+05,240,329
Raw,1.10083823e+05,241,329
Raw,1.75450963e+05,241,329
Raw,3.41185794e+05,243,329
Raw,3.16994736e+05,251,329
Raw,1.28864277e+05,251,329
Raw,3.20019447e+05,256,329
Raw,1.50556077e+05,259,329
Raw,6.24893609e+05,269,329
Raw,3.13077291e+05,270,329
Raw,5.66089772e+05,279,329
Raw,6.4271793e+05,290,329
Raw,6.1416921e+05,291,329
Raw,2.99714451e+05,298,329
Raw,6.01914781e+05,309,329
Raw,5.23952724e+05,310,329
Raw,7.25238742e+05,314,329
