skewnessTransverse,run
-0.23054624,335
0.16235986,335
-0.76397815,335
-0.37409291,335
-0.31764427,335
-0.4139848,335
-0.027564254,335
0.030338749,335
-0.13662402,335
-0.041389552,335
0.22488206,335
0.11285866,335
0.088922207,335
0.12198354,335
-0.28297325,335
0.068011156,335
0.4303712,335
-0.21083303,335
-0.34663357,335
-0.054083794,335
0.0033602587,335
0.72634049,335
-0.40745275,335
0.094656248,335
-0.11887779,335
-0.13403565,335
0.91114859,335
0.63987836,335
-0.25625057,335
0.034368055,335
0.4597723,335
-0.17948898,335
-1.4827509,335
-0.085932429,335
-0.538514,335
-0.023568854,335
-0.70876053,335
-0.1322179,335
0.0030696444,335
-0.80664808,335
0.67258817,335
-0.097516247,335
0.18278138,335
0.057195353,335
-0.29051431,335
-0.10507845,335
0.2218988,335
0.30555773,335
-0.81451222,335
-0.9705972,335
-0.28641967,335
0.44248339,335
-0.11751716,335
-0.24602858,335
0.88544161,335
-0.53251106,335
0.4459917,335
-0.37368215,335
0.39152759,335
-0.2271428,335
-0.36700353,335
0.15726179,335
-0.29873397,335
0.37398011,335
0.057472535,335
-0.55338115,335
0.10387791,335
-0.55860543,335
-0.19107646,335
0.17823333,335
-0.11492682,335
-0.3550463,335
0.10046372,335
-0.7429058,335
0.8829445,335
0.41209884,335
0.067043069,335
0.27151147,335
0.37986188,335
0.12590897,335
0.32210632,335
-0.65114054,335
0.0391266,335
0.14589364,335
-0.083021717,335
-0.35513055,335
0.037168136,335
0.022677648,335
0.78104476,335
-0.15170952,335
0.74202281,335
-0.06888655,335
-0.30566617,335
-0.26410342,335
-0.46823775,335
0.56711857,335
0.33706325,335
0.56132051,335
0.2571291,335
0.053792835,335
-0.93272983,335
0.14479431,335
-0.3027559,335
0.24512411,335
-0.0019681222,335
-0.39673026,335
-0.04599621,335
-0.4883525,335
0.018429561,335
-0.52566439,335
0.51510832,335
0.44893842,335
-0.23440215,335
0.047878563,335
-0.78484179,335
0.19813924,335
-0.2810216,335
0.16476303,335
-0.94998996,335
-0.70569839,335
0.24481578,335
-0.82528765,335
0.54220604,335
0.44725022,335
0.50444175,335
0.25346742,335
0.013895539,335
0.3340913,335
-0.30640287,335
-0.40583529,335
-0.14272031,335
-1.056276,335
0.46751338,335
0.73869735,335
-0.19342774,335
-0.38336989,335
0.018305784,335
-0.05824449,335
0.10960024,335
-0.03451987,335
-0.081776278,335
-0.30185354,335
-0.19473257,335
-0.25560192,335
-0.017103735,335
-0.52262134,335
-0.51730683,335
0.33322071,335
0.31610293,335
-0.36867005,335
-0.66782529,335
-0.41291678,335
0.043052244,335
0.029742847,335
-0.44372514,335
-0.29433072,335
-0.30679893,335
0.10104099,335
-0.45693117,335
-0.1264788,335
0.10733553,335
-0.058635147,335
1.2100833,335
0.24931331,335
0.51177344,335
0.15111168,335
0.084590064,335
0.10346839,335
0.072275657,335
-0.17900792,335
-0.21408973,335
0.43509284,335
-0.64211413,335
0.37840894,335
0.85354144,335
-0.2148165,335
0.060660664,335
-0.03667362,335
-0.2550082,335
0.90757377,335
0.098256776,335
0.86368543,335
-0.19736534,335
0.41675626,335
0.099579927,335
-0.20750779,335
0.65012793,335
-0.08839313,335
0.67120626,335
-0.010102143,335
-0.43195171,335
-0.31854646,335
-0.80122915,335
0.056624927,335
-0.51124245,335
-0.24477614,335
0.052089137,335
-0.37781822,335
-0.18651558,335
0.34018704,335
0.049522265,335
0.12718686,335
-0.028527788,335
0.0046257422,335
0.1688561,335
0.13316449,335
0.31511451,335
0.17037799,335
-0.39320784,335
0.46061803,335
-0.48675796,335
0.2409699,335
0.17919824,335
-0.011509892,335
0.53296057,335
0.29062947,335
-0.26751496,335
0.41738527,335
-0.23751859,335
0.35670005,335
0.60074142,335
-0.16595022,335
0.032146442,335
-0.98524923,335
-0.3512014,335
-0.29101346,335
-0.73993861,335
0.50947275,335
0.11289496,335
0.1756627,335
0.11555257,335
0.27750332,335
0.098501708,335
-0.30363135,335
0.24082888,335
0.21909077,335
0.34475622,335
0.13340461,335
0.52943959,335
0.26011458,335
-0.74644869,335
0.30057851,335
