Cut?,Counts,eventNumber,runNumber
Raw,61,37,336
Raw,25,75,336
Raw,65,79,336
Raw,33,79,336
Raw,62,97,336
Raw,84,97,336
Raw,23,99,336
Raw,78,100,336
Raw,89,100,336
Raw,23,101,336
Raw,10,104,336
Raw,24,105,336
Raw,23,105,336
Raw,37,107,336
Raw,4,107,336
Raw,52,109,336
Raw,25,110,336
Raw,25,111,336
Raw,9,111,336
Raw,65,112,336
Raw,89,113,336
Raw,12,113,336
Raw,63,114,336
Raw,78,116,336
Raw,27,121,336
Raw,94,122,336
Raw,62,127,336
Raw,55,128,336
Raw,23,130,336
Raw,81,132,336
Raw,51,133,336
Raw,38,133,336
Raw,60,134,336
Raw,57,135,336
Raw,9,136,336
Raw,78,138,336
Raw,37,139,336
Raw,58,140,336
Raw,15,140,336
Raw,65,141,336
Raw,16,141,336
Raw,55,142,336
Raw,32,142,336
Raw,34,145,336
Raw,22,145,336
Raw,63,146,336
Raw,36,158,336
Raw,24,161,336
Raw,30,161,336
Raw,37,164,336
Raw,62,165,336
Raw,48,166,336
Raw,14,172,336
Raw,54,174,336
Raw,28,175,336
Raw,8,176,336
Raw,57,177,336
Raw,71,183,336
Raw,7,187,336
Raw,74,188,336
Raw,75,189,336
Raw,13,189,336
Raw,91,192,336
Raw,26,199,336
Raw,53,202,336
Raw,42,204,336
Raw,64,208,336
Raw,31,209,336
Raw,38,209,336
Raw,93,210,336
Raw,15,220,336
Raw,33,221,336
Raw,36,223,336
Raw,30,225,336
Raw,24,225,336
Raw,31,228,336
Raw,38,232,336
Raw,46,232,336
Raw,52,248,336
Raw,36,262,336
Raw,21,272,336
Raw,50,275,336
Raw,36,279,336
Raw,52,284,336
Raw,62,285,336
Raw,51,289,336
Raw,76,290,336
Raw,55,291,336
Raw,39,293,336
Raw,88,295,336
Raw,36,298,336
Raw,16,300,336
Raw,12,306,336
Raw,32,308,336
Raw,26,314,336
Raw,33,321,336
Raw,15,322,336
Raw,36,325,336
Raw,19,326,336
Raw,78,332,336
Raw,29,333,336
Raw,40,337,336
Raw,21,339,336
Raw,63,341,336
Raw,34,343,336
Raw,31,344,336
Raw,16,344,336
Raw,46,352,336
Raw,12,355,336
Raw,66,356,336
Raw,31,362,336
Raw,37,363,336
Raw,23,364,336
Raw,9,364,336
Raw,15,366,336
Raw,14,368,336
Raw,61,370,336
Raw,32,377,336
Raw,88,385,336
Raw,92,386,336
Raw,43,387,336
Raw,15,389,336
Raw,8,391,336
Raw,18,392,336
Raw,26,397,336
Raw,24,398,336
Raw,14,400,336
Raw,14,406,336
Raw,39,409,336
Raw,64,413,336
Raw,65,422,336
Raw,41,424,336
Raw,48,427,336
Raw,33,434,336
Raw,44,440,336
Raw,29,442,336
Raw,46,444,336
Raw,33,445,336
Raw,14,446,336
Raw,61,449,336
Raw,21,451,336
Raw,60,451,336
Raw,20,458,336
Raw,14,458,336
Raw,57,465,336
Raw,32,467,336
Raw,71,472,336
Raw,30,478,336
Raw,16,482,336
Raw,26,484,336
Raw,41,487,336
Raw,15,489,336
Raw,30,489,336
Raw,9,490,336
Raw,61,490,336
Raw,62,491,336
Raw,51,494,336
Raw,70,494,336
Raw,45,497,336
Raw,46,507,336
Raw,26,509,336
Raw,13,509,336
Raw,28,512,336
Raw,27,513,336
Raw,51,515,336
Raw,40,521,336
Raw,46,522,336
Raw,21,523,336
Raw,35,526,336
Raw,38,529,336
Raw,70,531,336
Raw,15,532,336
Raw,47,538,336
Raw,33,539,336
Raw,20,540,336
Raw,24,553,336
Raw,41,553,336
Raw,57,554,336
Raw,55,558,336
Raw,13,562,336
Raw,79,566,336
Raw,53,569,336
Raw,32,571,336
Raw,70,573,336
Raw,14,578,336
Raw,8,579,336
Raw,22,583,336
Raw,32,587,336
Raw,21,587,336
Raw,24,588,336
Raw,53,589,336
Raw,35,589,336
Raw,23,591,336
Raw,29,593,336
Raw,53,597,336
Raw,40,597,336
Raw,39,600,336
Raw,32,601,336
Raw,33,602,336
Raw,41,603,336
Raw,32,604,336
Raw,7,605,336
Raw,20,606,336
Raw,53,614,336
Raw,75,618,336
Raw,23,619,336
Raw,11,619,336
Raw,33,626,336
Raw,47,627,336
Raw,45,628,336
Raw,71,633,336
Raw,23,635,336
Raw,23,635,336
Raw,21,639,336
Raw,48,640,336
Raw,96,642,336
Raw,73,643,336
Raw,71,647,336
Raw,8,647,336
Raw,30,648,336
Raw,20,648,336
Raw,30,650,336
Raw,15,654,336
Raw,93,656,336
Raw,28,657,336
Raw,34,659,336
Raw,29,662,336
Raw,42,664,336
Raw,70,668,336
Raw,37,670,336
Raw,18,671,336
Raw,28,671,336
Raw,27,671,336
Raw,15,676,336
Raw,22,676,336
Raw,7,680,336
Raw,20,681,336
Raw,14,683,336
Raw,36,685,336
Raw,41,688,336
Raw,26,689,336
Raw,18,692,336
Raw,60,694,336
Raw,14,697,336
Raw,82,702,336
Raw,34,704,336
Raw,77,710,336
Raw,28,711,336
Raw,46,713,336
Raw,26,713,336
Raw,20,714,336
Raw,28,715,336
Raw,39,716,336
Raw,29,717,336
Raw,31,718,336
Raw,32,719,336
Raw,32,719,336
Raw,22,731,336
Raw,68,734,336
Raw,26,734,336
Raw,76,736,336
Raw,29,736,336
Raw,86,744,336
Raw,30,751,336
Raw,15,753,336
Raw,13,754,336
Raw,58,755,336
Raw,37,755,336
Raw,40,758,336
Raw,24,761,336
Raw,34,761,336
Raw,70,763,336
Raw,33,767,336
Raw,58,768,336
Raw,14,775,336
Raw,34,776,336
Raw,25,778,336
Raw,30,781,336
Raw,25,781,336
Raw,35,784,336
Raw,23,785,336
Raw,37,790,336
Raw,38,792,336
Raw,21,793,336
Raw,15,794,336
Raw,20,794,336
Raw,43,796,336
Raw,26,796,336
Raw,13,804,336
Raw,22,805,336
Raw,53,808,336
Raw,30,812,336
Raw,79,813,336
Raw,20,814,336
Raw,28,816,336
Raw,19,818,336
Raw,20,819,336
Raw,67,820,336
Raw,24,820,336
Raw,39,822,336
Raw,63,823,336
Raw,39,824,336
Raw,39,829,336
Raw,28,829,336
Raw,33,833,336
Raw,29,835,336
Raw,10,839,336
Raw,65,840,336
Raw,22,842,336
Raw,47,843,336
Raw,26,846,336
Raw,11,850,336
Raw,33,854,336
Raw,6,861,336
Raw,68,862,336
Raw,46,864,336
Raw,22,865,336
Raw,9,865,336
Raw,15,866,336
Raw,58,867,336
Raw,33,868,336
Raw,28,869,336
Raw,32,869,336
Raw,55,875,336
Raw,15,875,336
Raw,32,877,336
Raw,55,878,336
Raw,19,881,336
Raw,37,888,336
Raw,14,889,336
Raw,25,898,336
Raw,47,904,336
Raw,70,906,336
Raw,25,907,336
Raw,31,913,336
Raw,32,915,336
Raw,22,916,336
Raw,20,918,336
Raw,19,921,336
Raw,18,925,336
Raw,18,926,336
Raw,15,930,336
Raw,37,931,336
Raw,61,932,336
Raw,47,932,336
Raw,59,933,336
Raw,36,936,336
Raw,35,936,336
Raw,64,939,336
Raw,17,942,336
Raw,58,950,336
Raw,33,953,336
Raw,47,956,336
Raw,75,962,336
Raw,22,963,336
Raw,17,965,336
Raw,82,966,336
Raw,20,972,336
Raw,32,974,336
Raw,46,976,336
Raw,73,986,336
Raw,16,987,336
Raw,70,988,336
Raw,40,993,336
Raw,40,995,336
Raw,47,998,336
Raw,17,1007,336
Raw,34,1008,336
Raw,67,1013,336
Raw,54,1017,336
Raw,14,1018,336
Raw,28,1018,336
Raw,39,1022,336
Raw,50,1025,336
Raw,32,1026,336
Raw,99,1029,336
Raw,31,1031,336
Raw,15,1032,336
Raw,31,1032,336
Raw,19,1041,336
Raw,8,1042,336
Raw,56,1047,336
Raw,19,1047,336
Raw,27,1049,336
Raw,31,1055,336
Raw,69,1061,336
Raw,16,1062,336
Raw,55,1063,336
Raw,32,1064,336
Raw,25,1070,336
Raw,32,1071,336
Raw,31,1073,336
Raw,16,1078,336
Raw,36,1078,336
Raw,46,1079,336
Raw,31,1080,336
Raw,15,1080,336
Raw,31,1081,336
Raw,26,1082,336
Raw,32,1083,336
Raw,30,1084,336
Raw,22,1084,336
Raw,40,1088,336
Raw,23,1090,336
Raw,79,1092,336
Raw,29,1097,336
Raw,40,1100,336
Raw,39,1105,336
Raw,35,1113,336
Raw,24,1115,336
Raw,25,1115,336
Raw,22,1121,336
Raw,29,1127,336
Raw,20,1127,336
Raw,37,1131,336
Raw,62,1134,336
Raw,53,1135,336
Raw,59,1137,336
Raw,29,1139,336
Raw,39,1142,336
Raw,27,1142,336
Raw,17,1152,336
Raw,21,1153,336
Raw,63,1157,336
Raw,12,1163,336
Raw,23,1164,336
Raw,51,1165,336
Raw,56,1166,336
Raw,27,1168,336
Raw,20,1173,336
Raw,70,1176,336
Raw,11,1176,336
Raw,61,1177,336
Raw,20,1178,336
Raw,32,1180,336
Raw,26,1186,336
Raw,32,1187,336
Raw,91,1189,336
Raw,84,1193,336
Raw,27,1195,336
Raw,10,1196,336
Raw,14,1197,336
Raw,38,1197,336
Raw,17,1198,336
Raw,81,1200,336
Raw,92,1201,336
Raw,50,1202,336
Raw,26,1204,336
Raw,30,1205,336
Raw,61,1208,336
Raw,32,1208,336
Raw,52,1210,336
Raw,7,1214,336
Raw,40,1214,336
Raw,22,1216,336
Raw,66,1226,336
Raw,58,1231,336
Raw,9,1231,336
Raw,34,1233,336
Raw,71,1243,336
Raw,18,1244,336
Raw,26,1245,336
Raw,33,1251,336
Raw,18,1256,336
Raw,76,1257,336
Raw,14,1259,336
Raw,38,1260,336
Raw,37,1260,336
Raw,41,1265,336
Raw,15,1266,336
Raw,23,1267,336
Raw,51,1270,336
