centerX,run
6.5142805,328
7.6738415,328
4.405307,328
6.5948894,328
5.1554921,328
5.9524194,328
9.840875,328
8.3017793,328
11.3385,328
6.6811694,328
5.4297727,328
7.4142797,328
4.0991467,328
5.3915909,328
4.3289783,328
7.3946552,328
11.42625,328
4.6479472,328
10.278188,328
10.54966,328
8.2006679,328
7.4675,328
6.3870172,328
5.5270299,328
10.78386,328
6.8793621,328
10.930759,328
8.3722967,328
4.2696374,328
8.5959797,328
8.3121847,328
6.0185081,328
10.040708,328
8.5515678,328
4.8651496,328
8.1308333,328
3.1259874,328
4.8390327,328
3.4110185,328
8.8005093,328
5.6029286,328
6.6739655,328
6.770406,328
4.0637281,328
5.6628237,328
8.5071759,328
11.275757,328
7.4317347,328
3.2812083,328
9.271464,328
10.969292,328
6.5156967,328
4.7108482,328
9.4100769,328
9.0042857,328
3.0121845,328
6.2113333,328
6.5703289,328
5.2053571,328
6.0799336,328
9.1276695,328
5.9744915,328
6.9872917,328
8.4935714,328
6.7348171,328
10.94719,328
3.076413,328
5.5484391,328
6.5287598,328
10.925086,328
4.2747816,328
4.6959328,328
9.14386,328
9.2294231,328
4.7487389,328
6.5605833,328
5.49582,328
4.7525813,328
3.9905556,328
10.979375,328
9.928491,328
8.8217609,328
10.718429,328
7.3950664,328
9.3201496,328
9.335413,328
6.1232664,328
7.7427555,328
8.0223361,328
5.7563,328
3.5240574,328
5.3727542,328
3.3532258,328
4.0126007,328
2.9492453,328
9.7891129,328
10.382752,328
5.9629545,328
9.3389433,328
5.4808193,328
8.327,328
7.3579688,328
8.2350847,328
3.7189961,328
7.795413,328
8.295625,328
7.8934244,328
10.545472,328
7.904434,328
10.357679,328
7.1159188,328
8.7043182,328
8.7625,328
7.8288426,328
4.124805,328
9.2572196,328
9.3593182,328
10.41313,328
8.1519872,328
3.2567857,328
5.5531967,328
8.6504386,328
6.6651577,328
9.8897857,328
4.0933403,328
3.7851957,328
6.0931422,328
3.5304167,328
9.71366,328
10.428971,328
10.817931,328
3.82525,328
6.8401953,328
4.7314474,328
9.3047441,328
5.5106944,328
5.881681,328
3.3107061,328
7.7002391,328
6.8509859,328
3.5945721,328
5.703125,328
8.0324593,328
11.434762,328
8.0696786,328
4.6257558,328
5.8153829,328
6.840625,328
4.1687381,328
6.8213306,328
7.4658913,328
7.3729615,328
11.396043,328
7.1859959,328
5.191445,328
6.5070789,328
7.9331522,328
8.1323611,328
7.9331723,328
8.5082843,328
10.550665,328
6.1679839,328
9.1190487,328
5.0939078,328
7.330566,328
3.6589474,328
10.241324,328
4.2191016,328
6.655195,328
6.7443095,328
8.5543803,328
3.1945472,328
3.1923109,328
6.7247761,328
4.7424194,328
5.344625,328
6.636078,328
4.9964527,328
8.7744298,328
9.4775394,328
4.4476953,328
8.8364796,328
8.5058969,328
9.814,328
9.7821429,328
3.852688,328
5.6049818,328
9.4673661,328
6.574413,328
3.7072619,328
4.6833898,328
7.3246138,328
5.3485246,328
7.0659058,328
7.3472009,328
6.0471154,328
4.9656818,328
7.3846667,328
9.2092373,328
5.225873,328
3.3275,328
9.8241,328
5.9175459,328
8.7755275,328
11.221239,328
6.3447124,328
3.3807813,328
8.3896318,328
3.00102,328
8.1884328,328
8.3817857,328
8.5712805,328
4.6632787,328
7.4314098,328
3.5211957,328
2.9595543,328
6.7289612,328
6.41146,328
8.4687778,328
9.074691,328
7.5696739,328
7.9360217,328
6.4582328,328
4.7064286,328
9.5042939,328
4.3903968,328
7.1414496,328
3.5996795,328
2.7215435,328
6.7832095,328
8.25935,328
8.580235,328
5.0428937,328
7.0828814,328
3.8393056,328
7.9277564,328
4.1597959,328
6.8549324,328
6.3415,328
4.2254167,328
4.0960268,328
4.0082377,328
9.4441346,328
6.3469141,328
3.2192935,328
4.8199757,328
6.6812778,328
7.2986058,328
5.0496111,328
11.066096,328
7.0301,328
2.979311,328
8.44778,328
8.0901562,328
3.9103358,328
5.206273,328
4.3747917,328
6.217619,328
9.1606132,328
3.6915,328
4.9081723,328
4.8380814,328
2.5525893,328
7.2556818,328
6.0421124,328
8.9741667,328
5.9891071,328
9.8789167,328
7.9679124,328
7.8846429,328
8.54425,328
7.6005769,328
8.6926304,328
4.2777308,328
9.8414744,328
5.3271789,328
9.5762097,328
6.9295492,328
9.4338636,328
4.4746429,328
11.461562,328
9.8588717,328
5.2891667,328
6.0469444,328
8.1378175,328
7.5342254,328
9.2851543,328
11.067031,328
4.2632285,328
5.1037179,328
4.7898714,328
8.9968137,328
5.7368548,328
2.6278043,328
5.2781967,328
10.041077,328
6.0464744,328
9.7662931,328
6.534,328
4.054403,328
2.5661275,328
7.9754741,328
3.9877434,328
10.876108,328
3.2095229,328
4.9907331,328
5.4065909,328
9.3750446,328
8.9149803,328
3.9722967,328
4.574718,328
3.2725,328
6.9474603,328
7.6792978,328
8.78262,328
8.3477033,328
6.4650701,328
7.3931579,328
3.3158071,328
11.152981,328
9.2455932,328
8.2233594,328
10.233235,328
3.8738333,328
11.344643,328
6.0253102,328
8.9971538,328
8.9418043,328
7.8745,328
2.9359524,328
10.687457,328
2.662281,328
6.7683633,328
3.0150431,328
7.0558071,328
6.6922059,328
6.8269275,328
3.7415566,328
5.4049409,328
8.932042,328
6.3343145,328
4.6045168,328
8.6786765,328
3.9388274,328
5.4288359,328
7.4775,328
3.4358459,328
10.694008,328
3.2693952,328
8.7008333,328
7.3646705,328
9.4471018,328
9.31414,328
3.95714,328
9.2122511,328
11.214,328
9.9680738,328
2.7446341,328
10.362042,328
10.839452,328
4.1277713,328
3.7579348,328
4.15375,328
4.3859574,328
8.6516803,328
9.2777542,328
6.3790179,328
7.1191412,328
3.9482143,328
5.3927049,328
8.0974609,328
2.7502132,328
2.9731489,328
3.8241794,328
7.9542073,328
10.391071,328
8.833141,328
8.0465991,328
6.5486376,328
6.0115,328
9.5736811,328
8.7607524,328
7.5339173,328
7.8845721,328
7.5112379,328
10.474387,328
4.1576709,328
4.2727016,328
7.3488636,328
3.3768493,328
9.360102,328
5.7288971,328
6.9314474,328
6.4555085,328
8.6401887,328
3.2569248,328
6.7912778,328
6.6043182,328
6.387783,328
9.6955435,328
9.6990882,328
8.2142757,328
10.94564,328
7.7608333,328
4.7681303,328
7.5115441,328
9.1402612,328
10.700556,328
3.7290753,328
4.5328782,328
9.1753968,328
10.783333,328
4.50186,328
9.10525,328
7.5256696,328
7.3380515,328
9.0423291,328
4.9674603,328
7.7396721,328
8.9470455,328
9.8452523,328
8.1747569,328
10.749795,328
4.4944167,328
10.122827,328
5.8330556,328
7.2078061,328
7.6030263,328
8.57,328
2.9283571,328
5.0747321,328
6.2469715,328
2.9619118,328
10.132758,328
5.78875,328
11.172071,328
3.8302,328
6.4667308,328
4.1749607,328
4.3378543,328
6.878248,328
5.9053626,328
4.9566748,328
4.5528604,328
7.9283947,328
10.550407,328
5.3275629,328
2.64825,328
9.0051923,328
9.7112931,328
6.8379348,328
10.151667,328
8.0934091,328
8.8356481,328
5.4581911,328
9.5177713,328
4.2695968,328
8.5357609,328
5.2814474,328
3.1878431,328
6.9949569,328
7.1973198,328
7.1614151,328
9.4826754,328
6.0795755,328
8.1459536,328
9.4498462,328
9.4587081,328
9.5887,328
5.76125,328
3.9315756,328
5.019877,328
5.5191102,328
4.565,328
5.2967578,328
3.8402559,328
6.9839341,328
7.3798394,328
9.0495952,328
9.9795833,328
5.395266,328
