Type,Energy,Counts
MPFIT,20000,5.11891284e-09
MPFIT,20400.267,5.49570367e-09
MPFIT,20800.534,5.89964075e-09
MPFIT,21200.801,6.33263582e-09
MPFIT,21601.067,6.79673203e-09
MPFIT,22001.334,7.29411272e-09
MPFIT,22401.601,7.82711082e-09
MPFIT,22801.868,8.39821881e-09
MPFIT,23202.135,9.01009934e-09
MPFIT,23602.402,9.66559657e-09
MPFIT,24002.668,1.03677482e-08
MPFIT,24402.935,1.11197984e-08
MPFIT,24803.202,1.19252112e-08
MPFIT,25203.469,1.27876853e-08
MPFIT,25603.736,1.37111694e-08
MPFIT,26004.003,1.46998786e-08
MPFIT,26404.27,1.57583121e-08
MPFIT,26804.536,1.68912716e-08
MPFIT,27204.803,1.81038812e-08
MPFIT,27605.07,1.94016086e-08
MPFIT,28005.337,2.07902871e-08
MPFIT,28405.604,2.22761398e-08
MPFIT,28805.871,2.38658049e-08
MPFIT,29206.137,2.55663623e-08
MPFIT,29606.404,2.73853627e-08
MPFIT,30006.671,2.93308574e-08
MPFIT,30406.938,3.14114314e-08
MPFIT,30807.205,3.36362368e-08
MPFIT,31207.472,3.60150301e-08
MPFIT,31607.738,3.85582107e-08
MPFIT,32008.005,4.12768617e-08
MPFIT,32408.272,4.41827942e-08
MPFIT,32808.539,4.72885935e-08
MPFIT,33208.806,5.06076682e-08
MPFIT,33609.073,5.41543029e-08
MPFIT,34009.34,5.79437135e-08
MPFIT,34409.606,6.19921066e-08
MPFIT,34809.873,6.63167416e-08
MPFIT,35210.14,7.09359974e-08
MPFIT,35610.407,7.58694432e-08
MPFIT,36010.674,8.11379127e-08
MPFIT,36410.941,8.67635842e-08
MPFIT,36811.207,9.27700641e-08
MPFIT,37211.474,9.91824767e-08
MPFIT,37611.741,1.06027559e-07
MPFIT,38012.008,1.1333376e-07
MPFIT,38412.275,1.2113135e-07
MPFIT,38812.542,1.29452529e-07
MPFIT,39212.809,1.38331551e-07
MPFIT,39613.075,1.47804848e-07
MPFIT,40013.342,1.57911165e-07
MPFIT,40413.609,1.68691703e-07
MPFIT,40813.876,1.80190271e-07
MPFIT,41214.143,1.92453442e-07
MPFIT,41614.41,2.05530726e-07
MPFIT,42014.676,2.1947475e-07
MPFIT,42414.943,2.34341443e-07
MPFIT,42815.21,2.50190244e-07
MPFIT,43215.477,2.67084309e-07
MPFIT,43615.744,2.85090742e-07
MPFIT,44016.011,3.04280828e-07
MPFIT,44416.278,3.24730291e-07
MPFIT,44816.544,3.46519557e-07
MPFIT,45216.811,3.69734043e-07
MPFIT,45617.078,3.94464448e-07
MPFIT,46017.345,4.20807078e-07
MPFIT,46417.612,4.48864177e-07
MPFIT,46817.879,4.78744281e-07
MPFIT,47218.145,5.10562596e-07
MPFIT,47618.412,5.44441393e-07
MPFIT,48018.679,5.80510424e-07
MPFIT,48418.946,6.18907372e-07
MPFIT,48819.213,6.59778313e-07
MPFIT,49219.48,7.03278215e-07
MPFIT,49619.746,7.49571461e-07
MPFIT,50020.013,7.98832402e-07
MPFIT,50420.28,8.51245938e-07
MPFIT,50820.547,9.07008141e-07
MPFIT,51220.814,9.66326905e-07
MPFIT,51621.081,1.02942263e-06
MPFIT,52021.348,1.09652897e-06
MPFIT,52421.614,1.16789355e-06
MPFIT,52821.881,1.24377886e-06
MPFIT,53222.148,1.32446303e-06
MPFIT,53622.415,1.41024078e-06
MPFIT,54022.682,1.50142437e-06
MPFIT,54422.949,1.59834457e-06
MPFIT,54823.215,1.7013518e-06
MPFIT,55223.482,1.81081717e-06
MPFIT,55623.749,1.9271337e-06
MPFIT,56024.016,2.05071758e-06
MPFIT,56424.283,2.18200946e-06
MPFIT,56824.55,2.32147587e-06
MPFIT,57224.817,2.46961063e-06
MPFIT,57625.083,2.62693647e-06
MPFIT,58025.35,2.79400658e-06
MPFIT,58425.617,2.97140638e-06
MPFIT,58825.884,3.1597553e-06
MPFIT,59226.151,3.35970872e-06
MPFIT,59626.418,3.57195992e-06
MPFIT,60026.684,3.79724225e-06
MPFIT,60426.951,4.03633133e-06
MPFIT,60827.218,4.29004742e-06
MPFIT,61227.485,4.55925788e-06
MPFIT,61627.752,4.84487975e-06
MPFIT,62028.019,5.14788255e-06
MPFIT,62428.286,5.46929113e-06
MPFIT,62828.552,5.81018869e-06
MPFIT,63228.819,6.17172005e-06
MPFIT,63629.086,6.55509494e-06
MPFIT,64029.353,6.9615916e-06
MPFIT,64429.62,7.39256049e-06
MPFIT,64829.887,7.84942822e-06
MPFIT,65230.153,8.33370166e-06
MPFIT,65630.42,8.84697231e-06
MPFIT,66030.687,9.39092086e-06
MPFIT,66430.954,9.967322e-06
MPFIT,66831.221,1.0578049e-05
MPFIT,67231.488,1.1225081e-05
MPFIT,67631.755,1.1910505e-05
MPFIT,68032.021,1.2636526e-05
MPFIT,68432.288,1.3405468e-05
MPFIT,68832.555,1.4219787e-05
MPFIT,69232.822,1.5082072e-05
MPFIT,69633.089,1.5995054e-05
MPFIT,70033.356,1.6961616e-05
MPFIT,70433.622,1.7984797e-05
MPFIT,70833.889,1.9067804e-05
MPFIT,71234.156,2.0214016e-05
MPFIT,71634.423,2.1426999e-05
MPFIT,72034.69,2.2710511e-05
MPFIT,72434.957,2.4068515e-05
MPFIT,72835.223,2.5505185e-05
MPFIT,73235.49,2.7024924e-05
MPFIT,73635.757,2.863237e-05
MPFIT,74036.024,3.0332411e-05
MPFIT,74436.291,3.2130197e-05
MPFIT,74836.558,3.4031153e-05
MPFIT,75236.825,3.6040994e-05
MPFIT,75637.091,3.8165739e-05
MPFIT,76037.358,4.0411728e-05
MPFIT,76437.625,4.2785636e-05
MPFIT,76837.892,4.5294491e-05
MPFIT,77238.159,4.7945694e-05
MPFIT,77638.426,5.0747034e-05
MPFIT,78038.692,5.3706709e-05
MPFIT,78438.959,5.683335e-05
MPFIT,78839.226,6.0136037e-05
MPFIT,79239.493,6.3624325e-05
MPFIT,79639.76,6.7308267e-05
MPFIT,80040.027,7.1198437e-05
MPFIT,80440.294,7.5305961e-05
MPFIT,80840.56,7.9642537e-05
MPFIT,81240.827,8.4220469e-05
MPFIT,81641.094,8.9052696e-05
MPFIT,82041.361,9.415282e-05
MPFIT,82441.628,9.9535141e-05
MPFIT,82841.895,0.00010521469
MPFIT,83242.161,0.00011120727
MPFIT,83642.428,0.00011752948
MPFIT,84042.695,0.00012419878
MPFIT,84442.962,0.00013123349
MPFIT,84843.229,0.00013865287
MPFIT,85243.496,0.00014647717
MPFIT,85643.763,0.00015472762
MPFIT,86044.029,0.00016342655
MPFIT,86444.296,0.00017259739
MPFIT,86844.563,0.00018226476
MPFIT,87244.83,0.0001924545
MPFIT,87645.097,0.00020319372
MPFIT,88045.364,0.00021451089
MPFIT,88445.63,0.0002264359
MPFIT,88845.897,0.00023900011
MPFIT,89246.164,0.00025223641
MPFIT,89646.431,0.00026617932
MPFIT,90046.698,0.00028086507
MPFIT,90446.965,0.00029633164
MPFIT,90847.231,0.00031261887
MPFIT,91247.498,0.00032976854
MPFIT,91647.765,0.00034782448
MPFIT,92048.032,0.00036683261
MPFIT,92448.299,0.0003868411
MPFIT,92848.566,0.00040790043
MPFIT,93248.833,0.00043006351
MPFIT,93649.099,0.0004533858
MPFIT,94049.366,0.00047792541
MPFIT,94449.633,0.00050374323
MPFIT,94849.9,0.00053090303
MPFIT,95250.167,0.00055947164
MPFIT,95650.434,0.00058951904
MPFIT,96050.7,0.00062111855
MPFIT,96450.967,0.0006543469
MPFIT,96851.234,0.00068928448
MPFIT,97251.501,0.00072601542
MPFIT,97651.768,0.00076462781
MPFIT,98052.035,0.00080521385
MPFIT,98452.302,0.00084787003
MPFIT,98852.568,0.00089269733
MPFIT,99252.835,0.00093980141
MPFIT,99653.102,0.00098929282
MPFIT,1.00053369e+05,0.0010412872
MPFIT,1.00453636e+05,0.0010959055
MPFIT,1.00853903e+05,0.0011532743
MPFIT,1.01254169e+05,0.0012135258
MPFIT,1.01654436e+05,0.0012767984
MPFIT,1.02054703e+05,0.0013432368
MPFIT,1.0245497e+05,0.0014129921
MPFIT,1.02855237e+05,0.0014862224
MPFIT,1.03255504e+05,0.0015630929
MPFIT,1.03655771e+05,0.0016437763
MPFIT,1.04056037e+05,0.001728453
MPFIT,1.04456304e+05,0.0018173113
MPFIT,1.04856571e+05,0.0019105483
MPFIT,1.05256838e+05,0.0020083697
MPFIT,1.05657105e+05,0.0021109902
MPFIT,1.06057372e+05,0.0022186342
MPFIT,1.06457638e+05,0.002331536
MPFIT,1.06857905e+05,0.0024499402
MPFIT,1.07258172e+05,0.0025741021
MPFIT,1.07658439e+05,0.0027042884
MPFIT,1.08058706e+05,0.0028407773
MPFIT,1.08458973e+05,0.002983859
MPFIT,1.08859239e+05,0.0031338367
MPFIT,1.09259506e+05,0.0032910264
MPFIT,1.09659773e+05,0.003455758
MPFIT,1.1006004e+05,0.0036283755
MPFIT,1.10460307e+05,0.0038092377
MPFIT,1.10860574e+05,0.003998719
MPFIT,1.11260841e+05,0.0041972094
MPFIT,1.11661107e+05,0.0044051161
MPFIT,1.12061374e+05,0.004622863
MPFIT,1.12461641e+05,0.0048508926
MPFIT,1.12861908e+05,0.0050896656
MPFIT,1.13262175e+05,0.0053396625
MPFIT,1.13662442e+05,0.0056013837
MPFIT,1.14062708e+05,0.0058753509
MPFIT,1.14462975e+05,0.0061621073
MPFIT,1.14863242e+05,0.0064622191
MPFIT,1.15263509e+05,0.0067762758
MPFIT,1.15663776e+05,0.0071048913
MPFIT,1.16064043e+05,0.0074487051
MPFIT,1.1646431e+05,0.0078083828
MPFIT,1.16864576e+05,0.0081846176
MPFIT,1.17264843e+05,0.0085781308
MPFIT,1.1766511e+05,0.0089896736
MPFIT,1.18065377e+05,0.0094200274
MPFIT,1.18465644e+05,0.0098700054
MPFIT,1.18865911e+05,0.010340454
MPFIT,1.19266177e+05,0.010832253
MPFIT,1.19666444e+05,0.011346319
MPFIT,1.20066711e+05,0.011883604
MPFIT,1.20466978e+05,0.012445099
MPFIT,1.20867245e+05,0.013031834
