length,run
3.2449172,319
6.7388115,319
5.9165296,319
4.3407534,319
5.5569266,319
4.4045171,319
5.645058,319
3.1366932,319
3.8057037,319
1.057897,319
4.0602347,319
3.4243876,319
5.3143552,319
4.587173,319
4.0087278,319
4.9599046,319
3.4756387,319
4.2229524,319
6.456816,319
4.7541576,319
5.4510042,319
5.3678366,319
5.5118547,319
4.4580521,319
6.1332366,319
5.4434798,319
6.2452876,319
5.7972834,319
2.4088105,319
3.4558277,319
5.9532227,319
6.0382666,319
5.4806274,319
3.0189573,319
1.5146177,319
3.310461,319
4.8614267,319
4.437703,319
3.9888923,319
5.0004769,319
4.9475587,319
2.0335404,319
2.4018472,319
1.8889729,319
4.9737739,319
5.3579954,319
4.0617451,319
6.0512128,319
4.714328,319
2.221018,319
4.493209,319
6.0938762,319
4.2249334,319
3.4775044,319
5.5825878,319
4.5776582,319
5.731097,319
2.4642586,319
5.0444633,319
5.2198856,319
4.4718983,319
4.2975127,319
5.6896908,319
5.8736662,319
6.1334868,319
4.1167807,319
3.0371407,319
5.2711962,319
2.0504639,319
4.2791029,319
1.6509201,319
3.089038,319
4.5532952,319
5.0888228,319
5.4664463,319
2.5617735,319
5.5620616,319
2.5868511,319
2.8203075,319
6.527359,319
4.7902526,319
5.167624,319
4.4278504,319
2.8774335,319
3.7793311,319
7.9128265,319
7.1847818,319
5.6341987,319
2.4534243,319
3.1510426,319
5.4088448,319
5.114246,319
2.3728892,319
3.4649381,319
0.80343557,319
3.0934471,319
5.8927888,319
2.5678667,319
4.920988,319
5.8211126,319
5.4769297,319
5.6140949,319
5.0238837,319
7.4968595,319
2.4794562,319
2.2049471,319
3.0679311,319
1.9067775,319
1.8964308,319
4.5343132,319
6.769375,319
3.5335409,319
5.6583495,319
1.9714527,319
4.9597099,319
5.2622634,319
4.8287573,319
2.5037837,319
3.8227895,319
2.2563656,319
5.5586078,319
5.4804894,319
2.6455431,319
5.1871463,319
4.928654,319
1.7492602,319
5.5229092,319
4.3281159,319
4.5694592,319
4.9571504,319
2.5304075,319
2.8362836,319
6.6585315,319
4.1979541,319
5.0226314,319
4.9387957,319
4.1275369,319
3.3683558,319
3.3953189,319
3.7434815,319
6.0285592,319
3.6912039,319
6.3844869,319
5.3478454,319
5.4956665,319
2.6362261,319
6.3599331,319
3.1104857,319
3.9826877,319
2.7854348,319
2.7001138,319
1.9798143,319
5.6657329,319
6.127138,319
6.0643075,319
3.8482955,319
4.9656203,319
3.5916242,319
5.2116507,319
0.8859815,319
1.8806542,319
6.0190133,319
2.6441344,319
4.3867736,319
1.6508995,319
5.7749813,319
4.8770287,319
4.2837421,319
1.5810016,319
4.0346959,319
4.1924826,319
5.8907287,319
3.5406513,319
3.7779118,319
4.1202416,319
3.3738713,319
4.4050631,319
4.2839883,319
4.5064442,319
7.0447755,319
4.4787822,319
4.6044991,319
3.8429296,319
4.1216123,319
2.6762209,319
3.181494,319
3.604056,319
5.7000221,319
4.5540196,319
4.7899761,319
5.1378918,319
4.6810787,319
2.4478344,319
4.4541626,319
5.5577581,319
3.5234485,319
6.1880713,319
5.7490208,319
4.923463,319
3.3715621,319
5.729955,319
2.3100629,319
5.4119134,319
4.8915339,319
2.0372915,319
4.90717,319
3.767736,319
4.9820071,319
3.5998087,319
6.2833963,319
2.6189074,319
1.8385633,319
4.4156264,319
5.9289065,319
5.9059046,319
6.0892981,319
4.2779117,319
4.455868,319
2.8928231,319
3.6881128,319
2.9534694,319
6.4229413,319
4.4426446,319
4.8582451,319
5.6558644,319
6.0448544,319
5.5921272,319
2.7288482,319
5.7675815,319
5.0707598,319
5.3345016,319
5.0957392,319
5.0134108,319
5.0123128,319
4.6963179,319
5.8697745,319
5.8731487,319
5.8057588,319
5.025306,319
5.2153281,319
