rmsLongitudinal,run
0.96039453,325
0.89496153,325
1.0043855,325
0.69513663,325
1.0468119,325
0.99103005,325
0.95041338,325
0.97405506,325
1.0651462,325
0.88109065,325
0.99866951,325
1.0315477,325
1.0915178,325
0.7381473,325
0.35800084,325
1.0467532,325
0.69484322,325
0.88766009,325
1.0279498,325
1.1103224,325
1.2103879,325
1.0049439,325
0.64674395,325
1.0385699,325
1.0601356,325
1.0273622,325
1.1411235,325
1.1698057,325
0.91963231,325
1.0983081,325
1.1034189,325
1.0106319,325
0.71894101,325
0.56416822,325
0.90653855,325
1.0465737,325
0.96694906,325
0.97174496,325
1.0463941,325
0.64023455,325
0.95350688,325
0.84385348,325
0.73359993,325
0.99972577,325
0.93424383,325
0.96795334,325
0.99428419,325
0.84092787,325
0.97436266,325
1.0730621,325
0.70186409,325
0.74463697,325
1.0048523,325
0.80000416,325
0.80260427,325
1.0321584,325
0.80269354,325
1.0570311,325
0.87408054,325
1.0193233,325
0.82189979,325
1.0135205,325
0.86840864,325
0.84759463,325
1.0196995,325
0.79326778,325
0.36695406,325
0.58627616,325
1.1879758,325
1.0369391,325
0.94253294,325
1.0537642,325
0.72624197,325
1.1574262,325
0.66747431,325
0.861102,325
0.84640239,325
0.9915835,325
0.97297367,325
0.94026159,325
0.59495242,325
0.9702345,325
0.42140902,325
0.92016476,325
1.0294343,325
0.97221755,325
0.91811264,325
1.0030564,325
1.0059486,325
1.0565081,325
1.0669183,325
1.0402413,325
1.0089239,325
0.70458852,325
0.87471317,325
0.93827144,325
0.72045046,325
0.86267578,325
1.0206207,325
0.74737187,325
1.1098497,325
0.64002964,325
0.95887317,325
0.95928105,325
0.98843366,325
0.4395778,325
0.9845511,325
1.110509,325
0.76979209,325
1.0583724,325
0.91757818,325
0.85165936,325
0.96696788,325
1.0061395,325
0.85170786,325
0.65290842,325
0.99343124,325
0.99854734,325
0.97508269,325
1.0550378,325
1.063004,325
0.94978009,325
0.87092075,325
0.90991697,325
0.97713816,325
1.028861,325
1.0044644,325
1.1955399,325
1.062112,325
0.33270945,325
1.0957188,325
1.1152235,325
1.0428957,325
0.86394784,325
1.1353415,325
1.0720386,325
1.0469374,325
1.0679537,325
1.1472794,325
0.87378457,325
1.0964502,325
1.0053298,325
0.78966885,325
0.89495167,325
1.0227681,325
0.96535141,325
0.99625144,325
0.94363242,325
0.60503287,325
0.96216054,325
0.8096462,325
1.0113696,325
1.0511413,325
1.0359489,325
0.98085736,325
0.83860697,325
0.96684677,325
1.0618616,325
1.0998481,325
0.94311985,325
0.84456406,325
1.0625455,325
0.9422392,325
0.93694876,325
1.0726065,325
1.1134465,325
1.0279943,325
0.80192964,325
0.94676782,325
0.89992152,325
0.65793421,325
0.82032455,325
1.0547238,325
1.0100888,325
0.79498574,325
0.96992821,325
0.63518321,325
1.0071385,325
0.78065052,325
0.85696774,325
0.78101154,325
1.0195804,325
1.0882831,325
0.72459107,325
0.99500005,325
0.53793476,325
0.94626432,325
0.66229315,325
1.0459661,325
0.24412062,325
0.56691306,325
1.0944957,325
1.0474404,325
1.0720813,325
1.0457641,325
0.71953428,325
1.047301,325
1.0252558,325
1.1138933,325
1.0795525,325
0.91334227,325
0.93127344,325
0.73170213,325
0.87715144,325
0.93997444,325
0.79756794,325
0.3601807,325
1.0525108,325
1.056369,325
0.61190756,325
0.97406898,325
0.95705764,325
0.99941351,325
0.96700301,325
0.61769149,325
0.44441204,325
1.0618211,325
0.81869072,325
1.0710797,325
0.35687151,325
0.52413925,325
0.53664036,325
0.72313868,325
0.6275653,325
0.84619626,325
0.37767023,325
0.79341452,325
0.93494074,325
0.49763604,325
0.89834836,325
0.82360956,325
1.0191192,325
1.0425434,325
1.1209947,325
1.0548471,325
0.87486064,325
1.0493111,325
1.0176216,325
1.1755892,325
0.95755271,325
1.1248462,325
1.0083273,325
1.0855468,325
1.0632942,325
1.334989,325
0.84419336,325
0.97128319,325
1.1003734,325
0.97667318,325
1.0491628,325
1.1319914,325
1.0109761,325
0.97969333,325
0.85518012,325
0.93497929,325
0.63386658,325
1.0511933,325
1.0075985,325
1.0149304,325
1.0207622,325
0.4963972,325
1.1121729,325
1.0783764,325
1.1473967,325
0.647591,325
0.9293425,325
1.0164445,325
0.99259425,325
0.96034429,325
1.0358467,325
0.52969427,325
1.1739695,325
0.98950033,325
0.83319256,325
0.93889737,325
1.0166381,325
0.65814534,325
1.0074107,325
1.0352116,325
0.95285049,325
0.98416903,325
0.93819613,325
1.0306606,325
0.9040525,325
0.49054529,325
0.71260428,325
1.0191448,325
1.029938,325
1.0612421,325
1.0822562,325
0.96913906,325
1.0750598,325
0.69160281,325
0.90287387,325
0.61169432,325
0.81552305,325
1.1346679,325
0.97460607,325
0.98626904,325
0.90380751,325
1.1272224,325
1.1474174,325
1.1406105,325
0.8918377,325
1.0476229,325
0.97350206,325
1.1611311,325
1.1596721,325
0.67857388,325
1.0397826,325
1.0944934,325
0.70960985,325
0.9582771,325
0.96551768,325
0.64309332,325
0.84621068,325
0.63770339,325
1.1908836,325
0.91907487,325
1.0444189,325
1.0950835,325
0.96272928,325
0.89051597,325
1.032406,325
0.88356163,325
1.1208697,325
1.1723634,325
1.016034,325
0.99511798,325
0.96658414,325
0.67378539,325
1.0302467,325
1.0044328,325
0.96219704,325
0.66085665,325
1.0307407,325
0.75006619,325
0.69762409,325
0.35855474,325
0.54335419,325
0.40533838,325
1.0440552,325
0.95843288,325
1.0661028,325
1.1259617,325
0.77082407,325
0.99797692,325
1.2250508,325
1.0567087,325
1.0440244,325
0.65122092,325
0.59232496,325
0.75743634,325
0.84517635,325
0.69755268,325
0.99737493,325
0.9306555,325
0.47153898,325
0.72772004,325
0.83469174,325
0.95789855,325
0.74528883,325
0.86489787,325
1.0340743,325
1.1074705,325
0.9420058,325
1.0582947,325
1.1183417,325
1.0731931,325
1.030623,325
0.86089408,325
1.0922839,325
0.52236891,325
0.86074978,325
0.92678712,325
0.8672186,325
1.0621353,325
0.87687777,325
1.0632346,325
0.91144732,325
0.8109814,325
0.95138627,325
0.71533564,325
0.99715252,325
0.87230907,325
1.0250356,325
0.9487277,325
1.0819738,325
0.9892575,325
0.87362769,325
0.50676022,325
0.82035077,325
0.83765852,325
0.88215314,325
1.0248602,325
0.69011463,325
1.0608158,325
1.2999691,325
0.75270152,325
0.96186009,325
0.83580663,325
0.95962297,325
1.0321631,325
1.0494418,325
1.0061957,325
0.79236192,325
1.0772979,325
1.1484344,325
1.0313584,325
0.70413497,325
1.1730109,325
0.91011424,325
1.038209,325
1.0059524,325
0.9630796,325
1.0199773,325
0.96109223,325
0.76760844,325
0.95925245,325
1.0031507,325
0.94799845,325
0.84096066,325
0.90153059,325
0.98790567,325
0.65677454,325
0.78603175,325
1.127205,325
0.73808754,325
0.90686186,325
0.51940074,325
1.1074531,325
0.80630655,325
0.89310119,325
0.86909037,325
0.78398984,325
1.1331251,325
1.1169251,325
0.50881923,325
1.0354602,325
0.95721713,325
0.81543196,325
1.0120373,325
1.043117,325
1.0115824,325
0.80443809,325
1.1697794,325
1.0262501,325
0.91277318,325
0.97866095,325
1.0310978,325
0.92972787,325
0.71086737,325
0.9054748,325
1.0204871,325
0.76801329,325
1.0080973,325
1.0427004,325
1.0087652,325
0.90017307,325
0.98830176,325
1.0059877,325
0.95654684,325
0.82006212,325
1.0485783,325
1.0234614,325
0.94067827,325
1.1236586,325
1.0694706,325
1.0834355,325
0.77312938,325
0.85293401,325
1.0739174,325
0.97415289,325
1.0504415,325
