rmsTransverse,run
0.91697161,339
0.92118431,339
0.83569064,339
0.59617797,339
0.87600058,339
0.83737859,339
0.71193746,339
0.78871081,339
0.84836501,339
0.70248754,339
0.76117597,339
0.96816408,339
0.92675561,339
0.63269063,339
0.78593663,339
0.58123752,339
0.81236781,339
0.88117855,339
0.61909247,339
0.8225297,339
0.87131392,339
0.75423632,339
1.0377563,339
0.7989868,339
0.68049928,339
0.73058677,339
0.82559026,339
0.94567262,339
1.1465085,339
0.71939146,339
0.90664131,339
1.0039928,339
0.64770345,339
0.71800737,339
0.89204971,339
1.1482939,339
0.93036765,339
1.0033608,339
0.65831984,339
0.81893558,339
0.7287279,339
0.67739231,339
0.5905301,339
0.67561334,339
0.94358037,339
0.8237442,339
0.974089,339
0.58385792,339
0.91479753,339
0.88093407,339
0.77681038,339
0.60888959,339
0.78831535,339
1.0370691,339
0.93279579,339
0.83595082,339
0.5970109,339
0.97720912,339
0.61911022,339
0.87295134,339
0.79502894,339
0.98586908,339
0.71558113,339
0.75335915,339
0.93124687,339
0.88839199,339
0.78799639,339
1.0526128,339
0.7434035,339
0.64961234,339
0.70546459,339
0.7359156,339
1.0746732,339
0.74075749,339
0.57156435,339
0.84193697,339
0.86301421,339
0.80125009,339
0.86094995,339
0.74250839,339
0.93174905,339
0.84395887,339
0.61002984,339
0.92080341,339
0.7930458,339
0.73512629,339
0.72057177,339
0.75284873,339
0.75499423,339
0.86092172,339
0.80306801,339
0.80728159,339
0.99390843,339
0.84427017,339
0.81219727,339
0.87579799,339
0.96271897,339
0.86054681,339
0.70951649,339
0.87109162,339
0.74674564,339
0.61140069,339
0.98440308,339
0.98449065,339
1.053539,339
0.83865139,339
1.1043569,339
0.87165316,339
0.58754202,339
0.92041732,339
0.72936061,339
0.6874027,339
0.65400644,339
0.88026007,339
0.62923063,339
0.6577179,339
0.60511349,339
0.84443371,339
0.84905338,339
0.92062178,339
0.78240596,339
0.81432905,339
0.65825696,339
0.93400903,339
0.93370772,339
1.1791757,339
0.90287912,339
0.60673374,339
0.98686622,339
0.87223495,339
0.95029444,339
0.7403934,339
0.98004274,339
1.1908668,339
0.98539947,339
0.79493557,339
1.2898419,339
0.66026685,339
0.9134944,339
0.72769277,339
0.82835781,339
0.93190914,339
0.7102301,339
1.2885963,339
1.0017466,339
0.61916847,339
1.2263555,339
0.68175349,339
0.66915145,339
0.70172904,339
0.693083,339
0.73331514,339
1.1013315,339
0.95823717,339
1.217915,339
1.0426679,339
0.83052025,339
0.92584708,339
0.77225302,339
0.93704689,339
1.1020194,339
0.89815372,339
0.885677,339
0.91422557,339
0.86747706,339
1.2214701,339
1.0486472,339
0.91665069,339
0.74639111,339
0.96849433,339
0.83857471,339
1.0860328,339
1.037554,339
0.78073331,339
1.1520043,339
0.68912607,339
0.83822952,339
0.92576451,339
0.75387599,339
0.81003967,339
0.83592322,339
0.72349531,339
1.0829381,339
0.79582293,339
0.96089621,339
