skewnessTransverse,run
-0.0070341892,315
-0.27962064,315
0.40249437,315
-0.010353585,315
-0.24337921,315
0.16685294,315
0.026767265,315
0.02041741,315
-0.083015017,315
-0.011545157,315
0.14149538,315
0.084302397,315
0.15015269,315
-0.32309427,315
0.097331653,315
-0.16783161,315
0.13530583,315
-0.070766652,315
0.10654806,315
0.014639598,315
-0.33571881,315
0.064824176,315
0.20896381,315
0.17451557,315
-0.14013888,315
-0.19876568,315
0.24215973,315
-0.036896891,315
-0.22850889,315
0.12653527,315
-0.10778482,315
0.045457699,315
-0.11077368,315
-0.081209405,315
0.1280946,315
0.16006081,315
0.040927794,315
0.097846079,315
0.17598076,315
0.037799899,315
-0.015324504,315
-0.20442531,315
0.097671786,315
-0.069972199,315
-0.058401407,315
0.41621636,315
0.073637365,315
-0.1714672,315
0.2604493,315
0.22131382,315
-0.024703041,315
0.16597021,315
0.33907016,315
0.18856575,315
-0.0077769524,315
-0.05958109,315
-0.19777136,315
-0.24894183,315
-0.29903761,315
-0.055424693,315
-0.047097758,315
-0.11317784,315
-0.10543005,315
-0.092354234,315
0.056428929,315
-0.099009131,315
0.041392909,315
-0.020407949,315
-0.2092201,315
-0.30919305,315
0.56637494,315
0.26211074,315
0.17823557,315
-0.11623964,315
-0.15987389,315
-0.12963201,315
-0.3258894,315
0.0070030773,315
0.12310751,315
-0.0057846478,315
0.41609001,315
0.11659551,315
0.17703101,315
0.060430884,315
-0.29960182,315
-0.050451025,315
0.091927609,315
-0.066680316,315
0.11840897,315
0.17154962,315
-0.24752722,315
-0.093070991,315
0.17780535,315
0.086039273,315
0.03522815,315
0.026228324,315
0.024002148,315
0.38588341,315
0.15461792,315
0.1707555,315
-0.1671259,315
-0.24022116,315
0.092647232,315
0.0085883063,315
0.26486578,315
0.61401854,315
0.11130994,315
-0.2180713,315
0.19393272,315
-0.037956052,315
0.42175719,315
-0.22562406,315
0.080888738,315
-0.030445852,315
-0.036833592,315
-0.081485183,315
0.10985482,315
0.25545267,315
-0.06417664,315
0.023076451,315
-0.010562255,315
-0.35929915,315
0.1508395,315
0.088757498,315
0.18548905,315
0.084448758,315
-0.10185093,315
0.1178483,315
0.11079722,315
-0.21883136,315
-0.098716822,315
-0.10391399,315
-0.00073861695,315
0.23267734,315
0.092731275,315
0.37657661,315
-0.091562446,315
0.13361429,315
-0.03184231,315
-0.22614891,315
0.10249,315
-0.047246492,315
0.32092852,315
0.026778418,315
0.24403144,315
-0.15415603,315
-0.17496234,315
0.047666521,315
-0.20790465,315
0.00090019379,315
-0.31404137,315
-0.10012887,315
0.39937121,315
0.25139224,315
0.11002343,315
0.002004294,315
-0.13729052,315
-0.11212771,315
0.12219504,315
0.16036625,315
0.071362772,315
-0.090484532,315
0.077931052,315
0.14198687,315
-0.22221414,315
0.073462759,315
-0.11926372,315
0.26180311,315
0.17741171,315
-0.11413132,315
-0.027660819,315
-0.20916302,315
0.12795208,315
0.22996097,315
-0.023705846,315
-0.3260578,315
0.26721382,315
0.10105698,315
-0.043778057,315
-0.18662109,315
-0.093542722,315
-0.12595971,315
0.089091772,315
0.30171789,315
-0.064338046,315
0.026490204,315
-0.0060561022,315
0.5543024,315
-0.079523361,315
-0.038951969,315
0.32169063,315
-0.098078777,315
0.090485389,315
-0.16439863,315
0.079208054,315
0.31705252,315
-0.087524854,315
0.10304388,315
0.60649157,315
-0.13649682,315
0.1915115,315
-0.010802694,315
0.10597302,315
0.11727571,315
0.082607171,315
0.046507163,315
-0.30832832,315
-0.0062926992,315
-0.24885238,315
0.41717647,315
0.46858634,315
0.050810095,315
0.27216253,315
-0.029683362,315
0.19169714,315
0.12968018,315
-0.10493568,315
0.23169356,315
-0.048619271,315
-0.010997017,315
0.041061246,315
-0.062886325,315
-0.19838847,315
0.36776792,315
-0.083025764,315
0.075239095,315
-0.39765245,315
-0.017238724,315
0.065703235,315
-0.025564115,315
-0.069424086,315
0.030833036,315
-0.21670876,315
-0.055487266,315
0.04663757,315
0.41089599,315
0.31350331,315
-0.14349602,315
-0.12083123,315
0.16526372,315
-0.4040375,315
0.011339004,315
0.018103321,315
-0.18679001,315
0.032723333,315
0.14622399,315
0.10241192,315
-0.21237926,315
0.25984503,315
0.032242126,315
0.25052444,315
0.2092604,315
-0.21353077,315
0.043582917,315
-0.013840091,315
0.38408116,315
0.10375529,315
0.15607929,315
-0.49895914,315
0.14094764,315
-0.049828864,315
0.22044819,315
-0.26285121,315
-0.25385711,315
-0.090941973,315
0.34703649,315
0.10554994,315
0.12160866,315
0.16057447,315
-0.13920886,315
0.3090637,315
-0.1086107,315
0.43201011,315
0.061550462,315
-0.10685999,315
-0.066319422,315
-0.13579088,315
-0.052822405,315
0.2411474,315
-0.019852449,315
-0.016101293,315
-0.013226069,315
-0.092637805,315
0.013082333,315
-0.24362685,315
-0.0012673887,315
0.046475396,315
0.17115974,315
0.2583948,315
-0.16757986,315
0.017853068,315
-0.13431276,315
0.10706294,315
0.074873181,315
0.12780498,315
0.16998569,315
-0.0064260039,315
-0.16446947,315
0.0034056616,315
-0.13001343,315
0.36573257,315
-0.15966449,315
-0.0032616441,315
-0.27398522,315
-0.11528603,315
0.23186064,315
-0.36310189,315
-0.25790495,315
0.17714457,315
0.093757063,315
-0.16996875,315
-0.15192875,315
-0.22357245,315
0.041086803,315
-0.55380469,315
-0.30134576,315
-0.038237536,315
-0.26380641,315
-0.089877304,315
-0.041244955,315
-0.068494981,315
0.14313869,315
-0.056501841,315
-0.16057664,315
-0.082436056,315
-0.020296542,315
0.1847738,315
0.068515403,315
-0.60774498,315
-0.14791571,315
-0.058543848,315
-0.059987598,315
0.049475652,315
-0.16927755,315
0.091169809,315
-0.049060728,315
-0.065893054,315
-0.015931956,315
0.22507497,315
0.15772053,315
0.076189908,315
-0.22114508,315
0.061094769,315
-0.058733525,315
0.19610269,315
-0.32961887,315
0.031448215,315
0.021988237,315
-0.21784048,315
-0.072505297,315
0.26945934,315
0.31076139,315
-0.02199318,315
-0.04272418,315
0.027044004,315
-0.041088147,315
-0.09253397,315
-0.51662005,315
0.15002128,315
0.22850121,315
0.41213945,315
-0.010012373,315
0.51111758,315
0.089715809,315
-0.12584443,315
-0.14319011,315
-0.2850393,315
0.25814727,315
0.1304174,315
0.027065265,315
-0.19733663,315
0.13926317,315
-0.04827618,315
-0.22557405,315
-0.19172508,315
0.3032954,315
-0.18844239,315
0.32451813,315
0.02538711,315
-0.35140334,315
-0.068632688,315
0.056398676,315
0.17154048,315
-0.021268313,315
0.060306329,315
0.086786606,315
0.02285728,315
-0.26189853,315
-0.32455159,315
-0.33936337,315
0.30978188,315
-0.072151007,315
0.052953237,315
-0.035540747,315
0.095414519,315
-0.24055435,315
-0.26778577,315
0.073081453,315
-0.011255712,315
0.26399371,315
-0.02422261,315
-0.058234132,315
-0.089865614,315
-0.24161338,315
-0.14097861,315
-0.16461421,315
-0.19788783,315
0.19217039,315
0.12636943,315
0.026806379,315
0.10472074,315
0.065090832,315
0.040424983,315
0.33740978,315
-0.19754286,315
0.47036159,315
0.21538735,315
0.14248176,315
0.27918027,315
-0.049277921,315
-0.21033213,315
-0.24018561,315
0.071167912,315
-0.00041129687,315
-0.087700756,315
-0.0015185089,315
0.071953448,315
-0.29548554,315
-0.025588135,315
0.13230375,315
0.35985421,315
-0.2299556,315
-0.027913079,315
0.10081526,315
0.061883225,315
0.046993563,315
-0.066617859,315
0.042269597,315
0.26258536,315
0.017451537,315
-0.022240149,315
0.07731831,315
0.12796062,315
-0.019368681,315
0.010628993,315
0.2184153,315
-0.11009558,315
-0.25571571,315
0.087283026,315
-0.15178056,315
-0.10069296,315
0.076430022,315
-0.11535368,315
0.042069545,315
-0.013278164,315
0.04535284,315
-0.3476702,315
-0.14646321,315
0.29454886,315
-0.12505637,315
-0.18193787,315
0.029792057,315
-0.13136663,315
0.18787441,315
-0.33074727,315
-0.14762275,315
-0.14632097,315
0.045912687,315
0.087444873,315
-0.14047759,315
0.027341367,315
0.2102996,315
-0.030657847,315
0.039730416,315
0.012379566,315
-0.073416383,315
0.12694358,315
-0.12863614,315
0.052724712,315
-0.21494191,315
-0.016926551,315
-0.38807688,315
0.015759445,315
-0.082417112,315
0.20488296,315
-0.11879738,315
-0.17445682,315
-0.10705771,315
0.069906152,315
0.074796757,315
0.25124092,315
0.28730242,315
0.043339116,315
0.22022678,315
-0.20671426,315
0.3209119,315
0.15226469,315
-0.022186887,315
-0.099325696,315
-0.044861387,315
-0.010670115,315
-0.14661901,315
0.20762726,315
-0.1980068,315
0.16804621,315
0.03964604,315
0.12657798,315
0.059981546,315
0.033633843,315
-0.18301712,315
-0.027690108,315
-0.089823227,315
0.11338427,315
-0.29426848,315
0.19539435,315
0.26313736,315
-0.13028958,315
-0.23109159,315
0.033029057,315
0.1316658,315
0.075982422,315
0.22259948,315
-0.035875294,315
0.074034674,315
0.40645938,315
-0.0187088,315
0.019968766,315
-0.11828701,315
0.2661788,315
-0.33605841,315
-0.14748686,315
0.043895267,315
-0.043847392,315
0.083954738,315
-0.16650843,315
0.074546751,315
-0.27336125,315
-0.32510911,315
0.21434488,315
-0.21283385,315
0.017269251,315
0.0042689929,315
0.24884384,315
-0.11183216,315
-0.099135925,315
-0.032303067,315
0.0062224108,315
0.077526541,315
0.10925279,315
0.10378164,315
0.15352473,315
0.12373624,315
-0.14078086,315
-0.26649011,315
-0.017192576,315
-0.27104174,315
0.17479262,315
0.072064662,315
0.094954838,315
0.093089411,315
0.21917569,315
-0.22581919,315
-0.03512429,315
0.48502643,315
0.22797994,315
-0.0879085,315
-0.2271477,315
-0.34263593,315
-0.1048155,315
0.083862522,315
0.31960659,315
0.1220113,315
0.11115805,315
0.21327946,315
0.045332963,315
-0.067215815,315
0.035287541,315
0.096963692,315
-0.17623644,315
-0.32082983,315
0.11121899,315
-0.16058993,315
-0.25317791,315
0.027902325,315
0.092314608,315
-0.021915347,315
-0.12585425,315
0.12672773,315
-0.12650117,315
0.1356751,315
0.09745438,315
-0.19949349,315
-0.043664905,315
-0.17437931,315
0.17096969,315
-0.023382331,315
-0.036196794,315
-0.0095512823,315
-0.20203276,315
-0.099158136,315
0.12458948,315
0.13557133,315
-0.021988921,315
0.038534855,315
0.070087224,315
0.27860597,315
0.14317626,315
-0.13238298,315
-0.16208116,315
-0.0086879214,315
0.1711009,315
-0.055230949,315
0.63301577,315
-0.17544444,315
0.10284104,315
-0.27630867,315
-0.16698995,315
0.11506754,315
-0.23262133,315
0.28054319,315
0.070557867,315
0.11523609,315
-0.13417099,315
-0.030993164,315
0.11246261,315
-0.078851965,315
0.13301737,315
0.20226407,315
-0.05895196,315
0.17801851,315
0.36651171,315
0.19587334,315
-0.060530895,315
0.19282614,315
-0.045642251,315
0.13993275,315
-0.10609413,315
0.058372,315
0.048173579,315
-0.17510017,315
0.02933511,315
0.30526484,315
0.15822389,315
-0.1365629,315
0.30310234,315
-0.27045764,315
0.17363581,315
-0.2904089,315
0.23639405,315
0.064423359,315
-0.1864841,315
-0.064020627,315
0.047714815,315
-0.019295738,315
-0.14204736,315
-0.1541526,315
-0.399449,315
0.10281525,315
-0.00093209112,315
-0.041676825,315
-0.097468884,315
-0.23577417,315
-0.0040157417,315
0.19300242,315
-0.2726836,315
-0.15166465,315
-0.52186516,315
0.13414231,315
-0.1927206,315
0.10725655,315
0.071687544,315
-0.051820732,315
0.052961708,315
-0.096302025,315
-0.29510411,315
0.4524678,315
-0.14447766,315
-0.12458555,315
-0.2038221,315
-0.43139977,315
-0.10225298,315
0.42921433,315
0.24771485,315
0.50276881,315
0.16607691,315
0.25913388,315
0.037116752,315
0.10456781,315
-0.12439772,315
-0.087648596,315
-0.086233075,315
0.13261147,315
-0.17961822,315
0.16991629,315
0.16008312,315
-0.17046395,315
-0.0040067467,315
0.10609683,315
0.10740468,315
0.17153884,315
0.093851581,315
0.17701789,315
-0.071159043,315
-0.014318152,315
0.088851659,315
0.079147427,315
0.18336125,315
0.42019843,315
-0.078404563,315
0.0065266686,315
-0.10654174,315
0.10166534,315
-0.25011925,315
0.15523928,315
-0.53079258,315
-0.28720074,315
-0.17078145,315
-0.097275289,315
-0.30331001,315
0.022943292,315
0.16173131,315
-0.076909759,315
0.15695391,315
0.34662874,315
0.28488338,315
-0.13431147,315
-0.067996649,315
-0.089735244,315
0.24022267,315
-0.1219869,315
0.23811242,315
0.013434968,315
0.077878387,315
0.2488776,315
-0.079654706,315
0.38542222,315
-0.18650058,315
-0.22125212,315
0.22325459,315
-0.2697245,315
-0.1419233,315
0.22016422,315
-0.16065575,315
-0.022940114,315
0.20103248,315
-0.20931915,315
0.071762568,315
0.11084221,315
0.11881192,315
-0.1797166,315
-0.063009579,315
-0.10880725,315
0.39841587,315
0.18887741,315
-0.043785813,315
0.22898687,315
-0.12871071,315
0.0062023425,315
-0.05500693,315
0.30326178,315
0.37298533,315
0.11008414,315
-0.031048292,315
0.13272,315
-0.1906379,315
0.089519085,315
-0.11638261,315
-0.077177809,315
-0.39931473,315
-0.1464298,315
0.10868282,315
0.20075501,315
-0.20847335,315
-0.15027127,315
0.20381184,315
0.11771938,315
0.096000047,315
0.060214886,315
-0.071385362,315
-0.018014946,315
-0.13449911,315
-0.16451834,315
0.39660183,315
0.010190095,315
-0.064136137,315
0.032565955,315
-0.1213144,315
0.22860379,315
-0.029648254,315
-0.18428884,315
-0.013550371,315
-0.078521849,315
0.16486566,315
-0.21364922,315
-0.0797708,315
-0.58904823,315
-0.22295546,315
0.03749206,315
-0.14732827,315
0.3414142,315
-0.098057427,315
0.024158642,315
-0.41244457,315
0.0020536951,315
0.0012681752,315
-0.029117744,315
-0.1285276,315
-0.19184455,315
0.18247145,315
-0.066981069,315
-0.15194969,315
-0.16086817,315
0.27421153,315
0.068157176,315
0.09050216,315
-0.055668644,315
0.018139089,315
0.055979372,315
-0.021088972,315
-0.38034826,315
0.083072926,315
-0.059575905,315
0.11096684,315
-0.024089871,315
0.30554828,315
-0.17610235,315
-0.0018213756,315
-0.096505782,315
0.050857982,315
0.10103372,315
-0.12733222,315
-0.022249392,315
0.21129483,315
-0.30655943,315
0.15497564,315
-0.050043283,315
0.13113947,315
-0.43918576,315
-0.19163446,315
-0.12468738,315
-0.0056915626,315
0.090277033,315
0.1114787,315
-0.087540496,315
0.062502644,315
-0.10787627,315
0.0010220661,315
0.029203725,315
-0.1345056,315
-0.18068478,315
0.12843055,315
0.23167497,315
0.21910212,315
-0.19586233,315
-0.22606471,315
-0.1334969,315
0.028251946,315
0.53757693,315
-0.080804501,315
-0.054324244,315
-0.093573099,315
0.34808011,315
0.10819282,315
0.14979692,315
0.02589153,315
-0.084673161,315
0.11210357,315
0.033298991,315
0.1888018,315
0.05176403,315
0.15848122,315
-0.20597404,315
-0.12370342,315
-0.18354328,315
0.19152991,315
0.059837672,315
-0.19660917,315
0.014758505,315
-0.16910165,315
-0.20753677,315
0.012797939,315
-0.046880565,315
-0.31772313,315
-0.021777711,315
0.17150676,315
0.036813354,315
0.012583046,315
0.4370446,315
-0.088553142,315
0.27781767,315
0.096278648,315
0.14598726,315
0.41613248,315
-0.0065462995,315
-0.0081493483,315
0.014538384,315
-0.17279112,315
