rotationAngle,run
0.60676446,319
1.1875873,319
0.71701685,319
2.1968446,319
2.4546373,319
2.6194537,319
0.69940002,319
2.451632,319
1.9382546,319
1.0154072,319
1.959227,319
1.7769453,319
2.7764319,319
1.5121056,319
1.1451398,319
0.96457068,319
1.8687099,319
0.014487548,319
2.4976637,319
2.4704987,319
0.27185368,319
1.2508112,319
0.13403377,319
1.4499038,319
2.2432698,319
2.7976257,319
0.57635383,319
1.6674541,319
1.4313091,319
1.8868422,319
1.52569,319
1.166506,319
2.6865675,319
2.281807,319
1.5496904,319
1.7535745,319
1.9089308,319
0.38406073,319
2.2964451,319
0.097784513,319
0.64840537,319
1.5071337,319
1.4666176,319
2.6174494,319
2.7289005,319
2.7664213,319
2.2940453,319
2.5537023,319
1.2993417,319
1.7764586,319
1.0820965,319
1.3670032,319
1.4390624,319
1.8009801,319
0.74686096,319
0.39627868,319
2.9059553,319
2.0823228,319
0.11933839,319
2.9571853,319
2.8979789,319
0.49272471,319
3.0354722,319
0.88122172,319
2.1641423,319
2.8677457,319
2.3000693,319
2.5260505,319
1.5143214,319
0.4876089,319
3.0855658,319
0.56081308,319
2.9334701,319
0.23095512,319
1.3710281,319
1.2484158,319
1.0880437,319
2.5070708,319
0.97932632,319
1.0953237,319
1.0120945,319
2.8024478,319
0.81094305,319
2.748487,319
0.61918706,319
2.9219898,319
3.0530371,319
0.824702,319
1.2855089,319
1.8243016,319
2.833824,319
1.7013828,319
2.6575388,319
2.2832343,319
0.48040963,319
3.1217246,319
1.3792164,319
0.087555194,319
0.32065838,319
0.097258928,319
1.4460498,319
2.0383446,319
2.0006629,319
1.1498973,319
1.2325608,319
1.6653301,319
0.38069461,319
2.0472748,319
2.8055381,319
3.0556583,319
1.8276389,319
2.9638598,319
0.66953675,319
1.356189,319
2.0572688,319
1.014481,319
2.9097873,319
0.85286942,319
0.473018,319
0.30296502,319
1.761259,319
2.9318574,319
0.83459527,319
2.5779185,319
2.2936243,319
2.9597346,319
0.25516339,319
1.4166463,319
2.2792828,319
0.75370337,319
2.9310754,319
0.96676853,319
2.9025076,319
0.046473629,319
2.1782566,319
2.2958117,319
0.15358371,319
2.0505035,319
0.22844043,319
0.29522792,319
1.5522018,319
0.1538044,319
1.2118523,319
2.7075147,319
