Cut?,Counts,eventNumber,runNumber
Raw,4.33054521e+05,0,349
Raw,4.55287401e+05,2,349
Raw,3.88046272e+05,3,349
Raw,1.01353662e+05,3,349
Raw,1.44654588e+05,3,349
Raw,5.07530258e+05,4,349
Raw,4.32263343e+05,5,349
Raw,3.63771775e+05,6,349
Raw,3.09886433e+05,7,349
Raw,3.82695908e+05,8,349
Raw,4.505912e+05,9,349
Raw,4.06107673e+05,10,349
Raw,2.45853624e+05,11,349
Raw,3.25561733e+05,12,349
Raw,1.93970828e+05,13,349
Raw,4.1833523e+05,14,349
Raw,1.72673492e+05,14,349
Raw,4.90129067e+05,15,349
Raw,4.84172783e+05,16,349
Raw,4.53210718e+05,17,349
Raw,4.35144036e+05,18,349
Raw,4.00754426e+05,19,349
Raw,5.46989783e+05,20,349
Raw,4.24767579e+05,21,349
Raw,3.08990612e+05,22,349
Raw,2.86877864e+05,23,349
Raw,2.85412174e+05,24,349
Raw,4.50817254e+05,25,349
Raw,4.22641303e+05,27,349
Raw,4.23117044e+05,28,349
Raw,4.63949211e+05,29,349
Raw,2.95023559e+05,31,349
Raw,3.86341378e+05,32,349
Raw,3.94728423e+05,33,349
Raw,4.50109012e+05,34,349
Raw,3.58283397e+05,35,349
Raw,5.12102138e+05,36,349
Raw,4.22955682e+05,37,349
Raw,4.61201375e+05,38,349
Raw,4.46642215e+05,39,349
Raw,4.29833505e+05,40,349
Raw,4.09655665e+05,41,349
Raw,4.66157474e+05,42,349
Raw,4.15225387e+05,43,349
Raw,4.04771528e+05,44,349
Raw,6.75208884e+05,45,349
Raw,5.00565197e+05,46,349
Raw,5.34683915e+05,47,349
Raw,3.7050165e+05,48,349
Raw,4.06144368e+05,49,349
Raw,3.83736948e+05,50,349
Raw,3.40393655e+05,51,349
Raw,4.42771775e+05,52,349
Raw,5.21981107e+05,53,349
Raw,5.32361503e+05,55,349
Raw,3.60574712e+05,56,349
Raw,3.05099628e+05,57,349
Raw,3.92760418e+05,58,349
Raw,2.84630487e+05,59,349
Raw,3.60523239e+05,60,349
Raw,3.69870629e+05,61,349
Raw,3.96977704e+05,62,349
Raw,3.26340708e+05,63,349
Raw,3.46369555e+05,64,349
Raw,4.9860049e+05,65,349
Raw,4.11639814e+05,66,349
Raw,3.7896369e+05,67,349
Raw,4.31578628e+05,69,349
Raw,4.19700955e+05,70,349
Raw,3.11294442e+05,71,349
Raw,3.79179059e+05,72,349
Raw,4.03717184e+05,73,349
Raw,2.03806462e+05,73,349
Raw,3.85866774e+05,74,349
Raw,4.05632004e+05,76,349
Raw,2.60241413e+05,77,349
Raw,4.5736352e+05,78,349
Raw,4.96176339e+05,79,349
Raw,3.95922397e+05,80,349
Raw,5.38275761e+05,81,349
Raw,4.07452148e+05,82,349
Raw,4.02645743e+05,83,349
Raw,3.78790455e+05,84,349
Raw,3.87836708e+05,85,349
Raw,4.25451957e+05,86,349
Raw,3.68668689e+05,87,349
Raw,4.45810136e+05,88,349
Raw,3.52272662e+05,89,349
Raw,3.67722507e+05,90,349
Raw,3.49078364e+05,91,349
Raw,3.51185914e+05,92,349
Raw,4.84178352e+05,93,349
Raw,3.81147681e+05,94,349
Raw,3.48958411e+05,95,349
Raw,3.528789e+05,96,349
Raw,6.41432554e+05,97,349
Raw,3.81290137e+05,98,349
Raw,4.26827141e+05,99,349
Raw,2.67217832e+05,100,349
Raw,4.87539427e+05,101,349
Raw,3.66908226e+05,103,349
Raw,4.13131936e+05,104,349
Raw,6.19482618e+05,105,349
Raw,3.78718182e+05,106,349
Raw,2.32050499e+05,107,349
Raw,4.4802241e+05,108,349
Raw,2.54702618e+05,109,349
Raw,4.36035165e+05,110,349
Raw,16161.667,110,349
Raw,3.2953116e+05,111,349
Raw,4.73838599e+05,112,349
Raw,2.67607181e+05,113,349
Raw,4.10817326e+05,115,349
Raw,4.38250121e+05,116,349
Raw,3.96153615e+05,117,349
Raw,4.05725582e+05,118,349
Raw,4.55603089e+05,119,349
Raw,3.5560593e+05,120,349
Raw,5.26268648e+05,121,349
Raw,5.97646379e+05,122,349
Raw,5.69460713e+05,123,349
Raw,3.81286893e+05,124,349
Raw,4.58285495e+05,125,349
Raw,4.89746289e+05,126,349
Raw,3.50651561e+05,127,349
Raw,4.41014743e+05,128,349
Raw,4.36843962e+05,129,349
Raw,2.89928005e+05,130,349
Raw,3.82209066e+05,131,349
Raw,1.5582541e+05,131,349
Raw,5.34145371e+05,132,349
Raw,4.48629952e+05,133,349
Raw,3.00749806e+05,135,349
Raw,5.72040313e+05,136,349
Raw,4.52422632e+05,137,349
Raw,3.10341419e+05,138,349
Raw,4.46263666e+05,139,349
Raw,4.57492617e+05,140,349
Raw,4.95284637e+05,142,349
Raw,4.45588941e+05,143,349
Raw,5.00054403e+05,144,349
Raw,3.88304825e+05,145,349
Raw,4.56859667e+05,146,349
Raw,3.80474175e+05,147,349
Raw,4.50130668e+05,148,349
Raw,3.91143807e+05,149,349
Raw,5.17865241e+05,150,349
Raw,2.30880008e+05,151,349
Raw,3.95134602e+05,152,349
Raw,39832.956,152,349
Raw,4.87194472e+05,153,349
Raw,3.62226735e+05,155,349
Raw,8.88924847e+05,156,349
Raw,4.15929166e+05,157,349
Raw,7.31230688e+05,158,349
Raw,4.79782455e+05,159,349
Raw,85196.589,159,349
Raw,3.91940868e+05,160,349
Raw,4.08336466e+05,163,349
Raw,2.12874019e+05,164,349
Raw,3.70240169e+05,165,349
Raw,1.46477998e+05,165,349
Raw,4.23963388e+05,166,349
Raw,3.83551765e+05,167,349
Raw,4.50579705e+05,168,349
Raw,5.12688902e+05,169,349
Raw,2.94809626e+05,170,349
Raw,4.43483261e+05,172,349
Raw,4.68745929e+05,173,349
Raw,3.80565875e+05,174,349
Raw,2.29328772e+05,175,349
Raw,7.50696094e+05,176,349
Raw,4.52498076e+05,177,349
Raw,4.44891947e+05,178,349
Raw,3.95177791e+05,179,349
Raw,4.17940391e+05,180,349
Raw,3.49578652e+05,181,349
Raw,3.88128568e+05,182,349
Raw,3.27542167e+05,183,349
Raw,5.09151912e+05,184,349
Raw,3.26039409e+05,185,349
Raw,4.32394366e+05,186,349
Raw,5.58832465e+05,187,349
Raw,3.47456756e+05,188,349
Raw,3.34602021e+05,189,349
Raw,5.34402439e+05,190,349
Raw,5.04448426e+05,191,349
Raw,3.03527735e+05,192,349
Raw,1.01398332e+06,193,349
Raw,3.95011076e+05,194,349
Raw,3.47068387e+05,195,349
Raw,3.62255115e+05,196,349
Raw,3.98151634e+05,197,349
Raw,3.05767676e+05,198,349
Raw,3.84899316e+05,200,349
Raw,3.2868858e+05,201,349
Raw,4.46185526e+05,202,349
Raw,5.74947243e+05,203,349
Raw,4.89146554e+05,204,349
Raw,4.91205275e+05,205,349
Raw,4.47707717e+05,206,349
Raw,4.15578354e+05,207,349
Raw,4.05303038e+05,208,349
Raw,4.04189143e+05,209,349
Raw,4.60302475e+05,210,349
Raw,1.22261884e+05,210,349
Raw,5.57658401e+05,211,349
Raw,3.67985392e+05,212,349
Raw,4.11073507e+05,213,349
Raw,9.97735453e+05,214,349
Raw,8.31044721e+05,215,349
Raw,3.48717212e+05,216,349
Raw,4.06046993e+05,217,349
Raw,3.33772859e+05,218,349
Raw,4.50721424e+05,219,349
Raw,3.84509693e+05,220,349
Raw,4.56825896e+05,221,349
Raw,4.84012101e+05,222,349
Raw,1.51677128e+05,222,349
Raw,1.01730493e+06,223,349
