Type,Energy,Counts
MPFIT,70000,0.087869548
MPFIT,70206.805,0.091424385
MPFIT,70413.609,0.095113108
MPFIT,70620.414,0.098940331
MPFIT,70827.218,0.10291081
MPFIT,71034.023,0.10702946
MPFIT,71240.827,0.11130132
MPFIT,71447.632,0.11573161
MPFIT,71654.436,0.12032568
MPFIT,71861.241,0.12508905
MPFIT,72068.045,0.13002742
MPFIT,72274.85,0.13514665
MPFIT,72481.654,0.14045276
MPFIT,72688.459,0.14595196
MPFIT,72895.264,0.15165064
MPFIT,73102.068,0.15755538
MPFIT,73308.873,0.16367295
MPFIT,73515.677,0.1700103
MPFIT,73722.482,0.17657459
MPFIT,73929.286,0.1833732
MPFIT,74136.091,0.1904137
MPFIT,74342.895,0.19770388
MPFIT,74549.7,0.20525174
MPFIT,74756.504,0.21306552
MPFIT,74963.309,0.22115368
MPFIT,75170.113,0.22952491
MPFIT,75376.918,0.23818815
MPFIT,75583.722,0.24715257
MPFIT,75790.527,0.25642762
MPFIT,75997.332,0.26602296
MPFIT,76204.136,0.27594855
MPFIT,76410.941,0.28621459
MPFIT,76617.745,0.29683158
MPFIT,76824.55,0.30781026
MPFIT,77031.354,0.31916169
MPFIT,77238.159,0.33089719
MPFIT,77444.963,0.34302839
MPFIT,77651.768,0.35556723
MPFIT,77858.572,0.36852593
MPFIT,78065.377,0.38191705
MPFIT,78272.181,0.39575345
MPFIT,78478.986,0.41004832
MPFIT,78685.791,0.42481518
MPFIT,78892.595,0.4400679
MPFIT,79099.4,0.45582067
MPFIT,79306.204,0.47208805
MPFIT,79513.009,0.48888495
MPFIT,79719.813,0.50622664
MPFIT,79926.618,0.52412876
MPFIT,80133.422,0.54260733
MPFIT,80340.227,0.56167873
MPFIT,80547.031,0.58135977
MPFIT,80753.836,0.60166761
MPFIT,80960.64,0.62261985
MPFIT,81167.445,0.64423447
MPFIT,81374.249,0.66652987
MPFIT,81581.054,0.68952489
MPFIT,81787.859,0.71323877
MPFIT,81994.663,0.7376912
MPFIT,82201.468,0.76290232
MPFIT,82408.272,0.78889268
MPFIT,82615.077,0.81568334
MPFIT,82821.881,0.84329577
MPFIT,83028.686,0.87175193
MPFIT,83235.49,0.90107425
MPFIT,83442.295,0.93128564
MPFIT,83649.099,0.9624095
MPFIT,83855.904,0.99446972
MPFIT,84062.708,1.0274907
MPFIT,84269.513,1.0614973
MPFIT,84476.318,1.0965149
MPFIT,84683.122,1.1325696
MPFIT,84889.927,1.1696876
MPFIT,85096.731,1.207896
MPFIT,85303.536,1.2472223
MPFIT,85510.34,1.2876946
MPFIT,85717.145,1.3293414
MPFIT,85923.949,1.3721919
MPFIT,86130.754,1.4162759
MPFIT,86337.558,1.4616235
MPFIT,86544.363,1.5082657
MPFIT,86751.167,1.5562338
MPFIT,86957.972,1.6055599
MPFIT,87164.777,1.6562765
MPFIT,87371.581,1.7084168
MPFIT,87578.386,1.7620146
MPFIT,87785.19,1.8171042
MPFIT,87991.995,1.8737206
MPFIT,88198.799,1.9318994
MPFIT,88405.604,1.9916767
MPFIT,88612.408,2.0530893
MPFIT,88819.213,2.1161746
MPFIT,89026.017,2.1809707
MPFIT,89232.822,2.2475162
MPFIT,89439.626,2.3158504
MPFIT,89646.431,2.3860131
MPFIT,89853.235,2.458045
MPFIT,90060.04,2.5319871
MPFIT,90266.845,2.6078813
MPFIT,90473.649,2.68577
MPFIT,90680.454,2.7656963
