fractionInTransverseRms,run
0.44736842,335
0.17647059,335
0.27433628,335
0.40909091,335
0.33802817,335
0.20408163,335
0.41176471,335
0.35294118,335
0.34210526,335
0.31428571,335
0.21428571,335
0.33333333,335
0.28888889,335
0.28070175,335
0.10810811,335
0.33333333,335
0.31578947,335
0.35483871,335
0.16666667,335
0.11363636,335
0.15254237,335
0.24324324,335
0.23529412,335
0.4047619,335
0.25,335
0.35294118,335
0.39215686,335
0.25714286,335
0.13333333,335
0.3125,335
0.25423729,335
0.26829268,335
0.2962963,335
0.43478261,335
0.24137931,335
0.38095238,335
0.27777778,335
0.21621622,335
0.3030303,335
0.36065574,335
0.30769231,335
0.34210526,335
0.26470588,335
0.29787234,335
0.33333333,335
0.29411765,335
0.32692308,335
0.35483871,335
0.27027027,335
0.37931034,335
0.1627907,335
0.21621622,335
0.45238095,335
0.3125,335
0.37931034,335
0.37209302,335
0.20833333,335
0.15384615,335
0.17910448,335
0.23076923,335
0.36363636,335
0.12857143,335
0.33846154,335
0.19354839,335
0.35294118,335
0.1627907,335
0.28571429,335
0.3,335
0.048780488,335
0.39393939,335
0.16666667,335
0.25,335
0.1,335
0.28947368,335
0.2,335
0.2,335
0.2962963,335
0.20689655,335
0.15151515,335
0.24242424,335
0.41025641,335
0.32142857,335
0.13513514,335
0.30555556,335
0.22222222,335
0.4516129,335
0.35483871,335
0.24242424,335
0.23684211,335
0.27586207,335
0.14285714,335
0.31707317,335
0.2,335
0.29166667,335
0.31707317,335
0.25531915,335
0.25,335
0.26,335
0.34482759,335
0.25,335
0.092592593,335
0.21875,335
0.27906977,335
0.32432432,335
0.31428571,335
0.33333333,335
0.33333333,335
0.325,335
0.30769231,335
0.3375,335
0.17647059,335
0.20930233,335
0.3,335
0.34920635,335
0.4,335
0.36956522,335
0.17948718,335
0.29487179,335
0.20408163,335
0.25714286,335
0.325,335
0.39393939,335
0.375,335
0.30232558,335
0.45714286,335
0.22,335
0.46875,335
0.43589744,335
0.14285714,335
0.33333333,335
0.35,335
0.40740741,335
0.36111111,335
0.3030303,335
0.36363636,335
0.2037037,335
0.34285714,335
0.33928571,335
0.4047619,335
0.22058824,335
0.28,335
0.15,335
0.21212121,335
0.13513514,335
0.24,335
0.35,335
0.21621622,335
0.15,335
0.33333333,335
0.36363636,335
0.32142857,335
0.24242424,335
0.25806452,335
0.34285714,335
0.35185185,335
0.3,335
0.40789474,335
0.4047619,335
0.46666667,335
0.30769231,335
0.18181818,335
0.41509434,335
0.41025641,335
0.30434783,335
0.31818182,335
0.26666667,335
0.25641026,335
0.20833333,335
0.092592593,335
0.36170213,335
0.14285714,335
0.27659574,335
0.32142857,335
0.3,335
0.32,335
0.33333333,335
0.066666667,335
0.31818182,335
0.22222222,335
0.35135135,335
0.25925926,335
0.2972973,335
0.16071429,335
0.20967742,335
0.2,335
0.42307692,335
0.25925926,335
0.28205128,335
0.22368421,335
0.29090909,335
0.23076923,335
0.30769231,335
0.23684211,335
0.30612245,335
0.3255814,335
0.26829268,335
0.25714286,335
0.27777778,335
0.32258065,335
0.33333333,335
0.3125,335
0.34615385,335
0.1,335
0.28571429,335
0.36585366,335
0.24242424,335
0.1875,335
0.30769231,335
0.35,335
0.10526316,335
0.12,335
0.35,335
0.34375,335
0.43589744,335
0.4,335
0.15151515,335
0.089285714,335
0.29411765,335
0.27027027,335
0.42857143,335
0.18604651,335
0.27777778,335
0.15,335
0.26923077,335
0.34920635,335
0.46153846,335
0.25490196,335
0.40425532,335
0.30769231,335
0.35483871,335
0.15217391,335
0.35897436,335
0.30952381,335
0.3,335
0.32,335
0.36666667,335
0.33333333,335
0.15,335
0.21212121,335
0.2962963,335
0.25925926,335
0.33333333,335
0.34920635,335
0.25806452,335
0,335
0.10169492,335
0.27272727,335
0.35135135,335
0.30555556,335
0.22580645,335
0.31034483,335
0.31111111,335
0.25806452,335
0.25,335
0.33333333,335
0.2972973,335
0.32142857,335
0.34482759,335
0.4,335
0.41304348,335
0.20338983,335
0.36,335
0.328125,335
0.22641509,335
0.36,335
0.41428571,335
0.41935484,335
0.51020408,335
0.45945946,335
0.2,335
0.31707317,335
0.24175824,335
0.42105263,335
0.25,335
0.38709677,335
0.26829268,335
0.22222222,335
0.045454545,335
0.36111111,335
0.21212121,335
0.32,335
0.27118644,335
0.12903226,335
0.36111111,335
0.1754386,335
0.26785714,335
0.4,335
0.28571429,335
0.3,335
0.27586207,335
0.20930233,335
0.125,335
0.23255814,335
0.22580645,335
0.35714286,335
0.37037037,335
0.31034483,335
0.28301887,335
0.5,335
0.35294118,335
0.38888889,335
0.26086957,335
0.3,335
0.14285714,335
0.33333333,335
0.41666667,335
0.28888889,335
0.26190476,335
0.38636364,335
0.13043478,335
0.26315789,335
0.42857143,335
0.26470588,335
0.2962963,335
0.26086957,335
0.26315789,335
0.2972973,335
0.34146341,335
0.28205128,335
0.4047619,335
0.30769231,335
0.29032258,335
0.27027027,335
0.15625,335
0.20408163,335
0.23076923,335
0.29787234,335
0.33333333,335
0.45454545,335
0.33333333,335
0.16666667,335
0.225,335
0.30769231,335
0.36585366,335
0.25,335
0.34615385,335
0.35526316,335
0.17857143,335
0.33333333,335
0.25531915,335
0.2962963,335
0.25862069,335
0.16129032,335
0.46153846,335
0.28125,335
0.28125,335
0.25,335
0.55555556,335
0.32692308,335
0.25581395,335
0.16216216,335
0.13636364,335
0.15384615,335
0.2,335
0.2,335
0.36734694,335
0.2,335
0.30232558,335
0.31325301,335
0.40540541,335
0.28125,335
0.3125,335
0.44,335
0.2173913,335
0.33333333,335
0.26086957,335
0.35897436,335
0.35714286,335
0.24,335
0.41463415,335
0.19354839,335
0.23529412,335
0.34210526,335
0.25581395,335
0.23809524,335
0.22222222,335
0.081967213,335
0.375,335
0.23076923,335
0.16666667,335
0.25,335
0.22222222,335
0.23214286,335
0.35897436,335
0.24324324,335
0.26190476,335
0.34210526,335
0.27868852,335
0.32258065,335
0.30769231,335
0.13333333,335
0.37142857,335
0.13793103,335
0.18181818,335
0.28205128,335
0.35416667,335
0.34285714,335
0.39285714,335
0.30769231,335
0.36206897,335
0.22222222,335
0.36842105,335
0.36585366,335
0.18181818,335
0.29545455,335
0.20833333,335
0.34375,335
0.325,335
0.52941176,335
0.30769231,335
0.26470588,335
0.21621622,335
0.37931034,335
0.18181818,335
0.23529412,335
0.24242424,335
0.36666667,335
0.32258065,335
0.1372549,335
0.17948718,335
0.31707317,335
0.25806452,335
0.34210526,335
0.35483871,335
0.42857143,335
0.12,335
0.33928571,335
0.25714286,335
0.39393939,335
0.37931034,335
0.37777778,335
0.28571429,335
0.17948718,335
0.29268293,335
0.42,335
0.36111111,335
0.29166667,335
0.19047619,335
0.23529412,335
0.3255814,335
0.38888889,335
0.23333333,335
0.34146341,335
0.33333333,335
0.20754717,335
0.36666667,335
0.325,335
0.22580645,335
0.3255814,335
0.21621622,335
0.32,335
0.32142857,335
0.20454545,335
0.25,335
0.39130435,335
0.28125,335
0.17948718,335
0.30555556,335
0.34042553,335
0.20689655,335
0.38709677,335
0.27027027,335
0.34375,335
0.083333333,335
0.31111111,335
0.34328358,335
0.23529412,335
0.26470588,335
0.18181818,335
0.39393939,335
0.3,335
0.25454545,335
0.37931034,335
0.28813559,335
0.35483871,335
0.3,335
0.32653061,335
0.25925926,335
0.29032258,335
0.29268293,335
0.28571429,335
0.32352941,335
0.41666667,335
0.35714286,335
0.24242424,335
0.34210526,335
0.35294118,335
0.30434783,335
0.44897959,335
0.10909091,335
0.15,335
0.34,335
0.3,335
0.32352941,335
0.32258065,335
0.28301887,335
0.325,335
0.3,335
0.32,335
0.23214286,335
0.28125,335
0.23943662,335
0.15625,335
0.32786885,335
0.15625,335
0.21875,335
0.46666667,335
0.31034483,335
0.32653061,335
0.21052632,335
0.13793103,335
0.33333333,335
0.33333333,335
0.12962963,335
0.33333333,335
0.29411765,335
0.24324324,335
0.39130435,335
0.26,335
0.25,335
0.31578947,335
0.28571429,335
0.18518519,335
0.26666667,335
0.33333333,335
0.35483871,335
0.32653061,335
0.27272727,335
0.32608696,335
0.26415094,335
0.4,335
0.35483871,335
0.40740741,335
0.27777778,335
0.33333333,335
0.28846154,335
0.36842105,335
0.26190476,335
0.30769231,335
0.37333333,335
0.1875,335
0.26666667,335
0.22222222,335
0.35714286,335
0.29166667,335
0.3,335
0.30769231,335
0.2375,335
0.28125,335
0.19354839,335
0.40384615,335
0.34210526,335
0.37777778,335
0.22580645,335
0.24242424,335
0.28125,335
0.35897436,335
0.32432432,335
0.19230769,335
0.35616438,335
0.41025641,335
0.29411765,335
0.25,335
0.35714286,335
0.125,335
0.34615385,335
0.34146341,335
0.24,335
0.2,335
0.25806452,335
0.090909091,335
0.2375,335
0.24242424,335
0.27027027,335
0.075757576,335
0.39473684,335
0.20833333,335
0.22580645,335
0.38461538,335
0.21621622,335
0.38461538,335
0.29411765,335
0.23076923,335
0.27906977,335
0.29824561,335
0.40740741,335
0.45652174,335
0.18571429,335
0.4375,335
0.22807018,335
0.15789474,335
0.25,335
0.34375,335
0.42307692,335
0.31034483,335
0.17142857,335
0.32,335
0.38709677,335
0.1875,335
0.31818182,335
0.18181818,335
0.34210526,335
0.21875,335
0.2972973,335
0.29411765,335
0.35714286,335
0.33333333,335
0.34210526,335
0.35416667,335
0.25,335
0.3,335
0.32258065,335
0.25,335
0.2,335
0.36585366,335
0.16666667,335
0.10416667,335
0.3,335
0.35897436,335
0.26666667,335
0.12987013,335
0.28571429,335
0.42857143,335
0.28571429,335
0.25,335
0.31428571,335
0.15789474,335
0.38235294,335
0.31578947,335
0.24590164,335
0.18055556,335
0.39534884,335
0.26190476,335
0.28888889,335
0.13043478,335
0.4516129,335
0.15,335
0.29166667,335
0.25714286,335
0.44117647,335
0.27272727,335
0.34285714,335
0.19230769,335
0.37254902,335
0.4137931,335
0.42222222,335
0.19298246,335
0.40322581,335
0.35135135,335
0.12,335
0.30555556,335
0.36363636,335
0.325,335
0.35714286,335
0.31034483,335
0.32432432,335
0.37037037,335
0.23333333,335
0.28125,335
0.38095238,335
0.31343284,335
0.25,335
0.17857143,335
0.26530612,335
0.24324324,335
0.33333333,335
0.21428571,335
0.23684211,335
0.37837838,335
0.33898305,335
0.29411765,335
0.375,335
0.32142857,335
0.37837838,335
0.45833333,335
0.39393939,335
0.28125,335
0.16216216,335
0.34090909,335
0.2,335
0.21428571,335
0.45833333,335
0.23076923,335
0.5,335
0.34615385,335
0.40909091,335
0.30769231,335
0.24242424,335
0.27536232,335
0.32142857,335
0.16666667,335
0.32692308,335
0.22222222,335
0.36842105,335
0.42857143,335
0.32,335
0.27586207,335
0.3125,335
0.35,335
0.33333333,335
0.36170213,335
0.28571429,335
0.42857143,335
0.16216216,335
0.42857143,335
0.19444444,335
0.25,335
0.3125,335
0.27272727,335
0.33333333,335
0.43859649,335
0.22413793,335
0.39130435,335
0.36363636,335
0.13793103,335
0.34146341,335
0.22916667,335
0.24444444,335
0.31034483,335
0.17073171,335
0.25806452,335
0.32608696,335
0.46153846,335
0.37837838,335
0.28,335
0.34782609,335
0.23809524,335
0.45762712,335
0.29411765,335
0.32432432,335
0.25641026,335
0.076923077,335
0.28571429,335
0.30769231,335
0.4375,335
0.14285714,335
0.31707317,335
0.19047619,335
0.11666667,335
0.48648649,335
0.13333333,335
0.46341463,335
0.26865672,335
0.27586207,335
0.34567901,335
0.35714286,335
0.33333333,335
0.13333333,335
0.41509434,335
0.19444444,335
0.46153846,335
0.3,335
0.29268293,335
0.32608696,335
0.10526316,335
0.33333333,335
0.23255814,335
0.43589744,335
0.33333333,335
0.13207547,335
0.325,335
0.29032258,335
0.375,335
0.175,335
0.2,335
0.36363636,335
0.26923077,335
0.34375,335
0.35483871,335
0.33333333,335
0.28571429,335
0.125,335
0.5,335
0.30769231,335
0.36666667,335
0.27272727,335
0.42857143,335
0.36170213,335
0.22727273,335
0.18556701,335
0.21428571,335
0.26470588,335
0.24242424,335
0.43333333,335
0.4137931,335
0.29032258,335
0.4,335
0.27027027,335
0.2972973,335
0.24590164,335
0.54347826,335
0.26315789,335
0.37931034,335
0.16666667,335
0.088235294,335
0.36363636,335
0.24390244,335
0.375,335
0.38297872,335
0.37837838,335
0.27272727,335
0.33333333,335
0.06779661,335
0.25,335
0.21428571,335
0.17142857,335
0.30232558,335
0.32075472,335
0.36065574,335
0.19148936,335
0.28947368,335
0.1,335
0.25,335
0.41666667,335
0.34210526,335
0.31034483,335
0.20895522,335
0.34615385,335
0.3125,335
0.25714286,335
0.56666667,335
0.2,335
0.32352941,335
0.21052632,335
0.26829268,335
0.32432432,335
0.082352941,335
0.22807018,335
0.17391304,335
0.30232558,335
0.27272727,335
0.23255814,335
0.18518519,335
0.4047619,335
0.3030303,335
0.25,335
0.16455696,335
0.35,335
0.33898305,335
0.3559322,335
0.30508475,335
0.3030303,335
0.34285714,335
0.26923077,335
0.3902439,335
0.36363636,335
0.34482759,335
0.22727273,335
0.46428571,335
0.25581395,335
0.46153846,335
0.18604651,335
0.26315789,335
0.37142857,335
0.36538462,335
0.36666667,335
0.32967033,335
0.34285714,335
0.10526316,335
0.38095238,335
0.23529412,335
0.52173913,335
0.31428571,335
0.36363636,335
0.15384615,335
0.30555556,335
0.3125,335
0.28571429,335
0.36363636,335
0.17460317,335
0.35483871,335
0.2173913,335
0.16666667,335
0.44680851,335
0.33333333,335
0.3125,335
0.31111111,335
0.28571429,335
0.35,335
0.25,335
0.32142857,335
0.16666667,335
0.28125,335
0.34210526,335
0.16666667,335
0.2962963,335
0.29411765,335
0.2972973,335
0.41025641,335
0.34782609,335
0.08,335
0.28947368,335
0.25,335
0.10344828,335
0.19047619,335
0.26415094,335
0.34285714,335
0.46153846,335
0.25,335
0.38888889,335
0.21621622,335
0.375,335
0.19444444,335
0.15151515,335
0.24590164,335
0.35897436,335
0.30612245,335
0.47727273,335
0.4,335
0.28947368,335
0.35294118,335
0.29411765,335
0.11111111,335
0.20454545,335
0.25925926,335
0.31428571,335
0.41666667,335
0.28947368,335
0.31578947,335
0.29268293,335
0.44444444,335
0.25581395,335
0.24444444,335
0.35555556,335
0.22857143,335
0.35714286,335
0.55882353,335
0.30769231,335
0.31578947,335
0.16666667,335
0.39393939,335
0.28571429,335
0.2962963,335
0.32727273,335
0.16666667,335
0.29090909,335
0.28947368,335
0.33333333,335
0.425,335
0.35,335
0.27659574,335
0.25,335
0.2,335
0.20481928,335
0.34615385,335
0.25,335
0.34545455,335
0.33333333,335
0.27027027,335
0.11111111,335
0.34693878,335
0.38235294,335
0.2962963,335
0.31428571,335
0.375,335
0.35,335
0.29032258,335
0.29032258,335
0.43589744,335
0.36585366,335
0.28571429,335
0.27777778,335
0.39285714,335
0.40740741,335
0.1875,335
0.35,335
0.35135135,335
0.1875,335
0.22222222,335
0.32432432,335
0.25714286,335
0.42857143,335
0.35714286,335
0.26470588,335
0.33333333,335
0.17391304,335
0.44827586,335
0.125,335
0.17647059,335
0.30769231,335
0.22807018,335
0.16,335
0.25925926,335
0.28571429,335
0.44444444,335
0.24324324,335
0.19047619,335
0.48275862,335
0.22580645,335
0.20512821,335
0.30952381,335
0.20454545,335
0.45,335
0.076923077,335
0.36111111,335
0.13207547,335
0.21052632,335
0.28125,335
0.16666667,335
0.30952381,335
0.34285714,335
0.31034483,335
0.15789474,335
0.32,335
0.36842105,335
0.26470588,335
0.33333333,335
0.38461538,335
0.32352941,335
0.52,335
0.28571429,335
0.29166667,335
0.36666667,335
0.32352941,335
0.25,335
0.375,335
0.21428571,335
0.34693878,335
0.27272727,335
0.23684211,335
0.24242424,335
0.31818182,335
0.27777778,335
0.26923077,335
0.34482759,335
0.2,335
0.23913043,335
0.40909091,335
0.24137931,335
0.25,335
0.30434783,335
0.35416667,335
0.225,335
0.42857143,335
0.16666667,335
0.30232558,335
0.33846154,335
0.33333333,335
0.28,335
0.27027027,335
0.17142857,335
0.25,335
0.27586207,335
0.36111111,335
0.23809524,335
0.38235294,335
0.31818182,335
0.33333333,335
0.35,335
0.27027027,335
0.20430108,335
0.23333333,335
0.2,335
0.37878788,335
0.26086957,335
0.47058824,335
0.4,335
0.24137931,335
0.36619718,335
0.30612245,335
0.37096774,335
0.3255814,335
0.24324324,335
0.35294118,335
0.27586207,335
0.325,335
0.33333333,335
0.21621622,335
0.45454545,335
0.30769231,335
0.29411765,335
0.33333333,335
0.35,335
0.31034483,335
0.203125,335
0.33333333,335
0.25,335
0.34615385,335
0.39393939,335
0.40350877,335
0.13636364,335
0.43243243,335
0.32,335
0.38333333,335
0.28125,335
0.45945946,335
0.35294118,335
0.26923077,335
0.35,335
0.28205128,335
0.42222222,335
0.2,335
0.25,335
0.41666667,335
0.16666667,335
0.36231884,335
0.44827586,335
0.2,335
0.28,335
0.33333333,335
0.31707317,335
0.26315789,335
0.38888889,335
0.31034483,335
0.21621622,335
0.41025641,335
0.2,335
0.32142857,335
0.24137931,335
0.25490196,335
0.36842105,335
0.32432432,335
0.34146341,335
0.26530612,335
0.29411765,335
0.17647059,335
0.32727273,335
0.37142857,335
0.2,335
0.43478261,335
0.26470588,335
0.35294118,335
0.19047619,335
0.40350877,335
0.44444444,335
0.23529412,335
0.36363636,335
0.24444444,335
0.38235294,335
0.22727273,335
0.32352941,335
0.34883721,335
0.33333333,335
0.20930233,335
0.36956522,335
0.30909091,335
0.25806452,335
0.28571429,335
0.3030303,335
0.33333333,335
0.44,335
0.26315789,335
0.18181818,335
0.27272727,335
0.29411765,335
0.21875,335
0.21311475,335
0.28846154,335
0.32608696,335
0.47272727,335
0.28125,335
0.28947368,335
0.38888889,335
0.35135135,335
0.31818182,335
0.19354839,335
0.28,335
0.33333333,335
0.20512821,335
0.43396226,335
0.33333333,335
0.25,335
0.40740741,335
0.39285714,335
0.31034483,335
0.20833333,335
0.41176471,335
0.14035088,335
0.22580645,335
0.17142857,335
0.37777778,335
0.41304348,335
0.34920635,335
0.33333333,335
0.53333333,335
0.34782609,335
0.32258065,335
0.45,335
0.22857143,335
0.26315789,335
0.17647059,335
0.25,335
0.24137931,335
0.27586207,335
0.27272727,335
0.2,335
0.35087719,335
0.32352941,335
0.46875,335
0.3255814,335
0.41463415,335
0.22222222,335
0.1875,335
0.38636364,335
0.26666667,335
0.22727273,335
0.26470588,335
0.29268293,335
0.36363636,335
0.31372549,335
0.22222222,335
0.15789474,335
0.28888889,335
0.48484848,335
0.16129032,335
0.21621622,335
0.27027027,335
0.27027027,335
0.35185185,335
0.275,335
0.4047619,335
0.33333333,335
0.36923077,335
0.40909091,335
0.28205128,335
0.2244898,335
0.12903226,335
0.36,335
0.32352941,335
0.32352941,335
0.25714286,335
0.31818182,335
0.37662338,335
0.37179487,335
0.3,335
0.33333333,335
0.26315789,335
0.21621622,335
0.29032258,335
0.38235294,335
0.24193548,335
0.27692308,335
0.25,335
0.47916667,335
0.275,335
0.30434783,335
0.21875,335
0.22222222,335
0.42424242,335
0.28,335
0.42857143,335
0.2972973,335
0.3902439,335
0.2962963,335
0.39393939,335
0.31746032,335
0.2195122,335
0.41666667,335
0.27083333,335
0.30434783,335
0.30434783,335
0.38095238,335
0.18918919,335
0.45454545,335
0.28888889,335
0.31818182,335
0.1509434,335
0.25,335
0.40425532,335
0.24242424,335
0.22222222,335
0.38297872,335
0.27419355,335
0.23809524,335
0.43589744,335
0.37931034,335
0.17857143,335
0.2247191,335
0.36170213,335
0.29166667,335
0.36842105,335
0.22727273,335
0.3,335
0.3030303,335
0.34782609,335
0.25,335
0.42424242,335
0.28571429,335
0.16666667,335
0.375,335
0.15625,335
0.25581395,335
0.24,335
0.425,335
0.24299065,335
0.39583333,335
0.31428571,335
0.32142857,335
0.29268293,335
0.1372549,335
0.5,335
0.23529412,335
0.11111111,335
0.275,335
0.10344828,335
0.21428571,335
0.17391304,335
0.33333333,335
0.23529412,335
0.39285714,335
0.325,335
0.25925926,335
0.17948718,335
0.33333333,335
0.16216216,335
0.25581395,335
0.31578947,335
0.20588235,335
0.15789474,335
0.27272727,335
0.34693878,335
0.40540541,335
0.20588235,335
0.28846154,335
0.22222222,335
0.33333333,335
0.5,335
0.2195122,335
0.3125,335
0.2962963,335
0.22077922,335
0.25925926,335
0.30769231,335
0.25675676,335
0.30555556,335
0.32,335
0.24137931,335
0.3125,335
0.3902439,335
0.28333333,335
0.36,335
0.24137931,335
0.24,335
0.33333333,335
0.3125,335
0.068965517,335
0.35849057,335
0.275,335
0.35135135,335
0.29268293,335
0.25,335
0.38297872,335
0.34375,335
0.3,335
0.15625,335
0.19512195,335
0.4,335
0.3125,335
0.3,335
0.25454545,335
0.36363636,335
0.31578947,335
0.25641026,335
0.2972973,335
0.25862069,335
0.28125,335
0.24242424,335
0.30120482,335
0.36363636,335
0.25,335
0.13461538,335
0.30188679,335
0.28571429,335
0.37837838,335
0.24137931,335
0.12195122,335
0.38235294,335
0.1754386,335
0.26923077,335
0.30434783,335
0.25641026,335
0.17142857,335
0.28571429,335
0.38461538,335
0.31578947,335
0.29411765,335
0.20512821,335
0.3,335
0.40909091,335
0.22857143,335
0.38461538,335
0.26829268,335
0.3125,335
0.25,335
0.15384615,335
0.32758621,335
0.40909091,335
0.11764706,335
0.28333333,335
0.37209302,335
0.27777778,335
0.21212121,335
0.096774194,335
0.34090909,335
0.30555556,335
0.1875,335
0.29166667,335
0.27027027,335
0.23529412,335
0.30232558,335
0.41176471,335
0.44736842,335
0.6,335
0.31034483,335
0.28888889,335
0.26315789,335
0.3125,335
0.4516129,335
0.33333333,335
0.32467532,335
0.37704918,335
0.27777778,335
0.27906977,335
0.41935484,335
0.095238095,335
0.33783784,335
0.39285714,335
0.5,335
0.26470588,335
0.20895522,335
0.39285714,335
0.30952381,335
0.23529412,335
0.29411765,335
0.10447761,335
0.33333333,335
0.275,335
0.26829268,335
0.41772152,335
0.33333333,335
0.24390244,335
0.2972973,335
0.2173913,335
0.22727273,335
0.28947368,335
0.390625,335
0.20930233,335
0.421875,335
0.27659574,335
0.27272727,335
0.33333333,335
0.36363636,335
0.31034483,335
0.17910448,335
0.30434783,335
0.26829268,335
0.30952381,335
0.41176471,335
0.38888889,335
0.44827586,335
0.13888889,335
0.4,335
0.2962963,335
0.3902439,335
0.076923077,335
0.2972973,335
0.35897436,335
0.35294118,335
0.31818182,335
0.29787234,335
0.22580645,335
0.25,335
0.25641026,335
0.21052632,335
0.15,335
0.33333333,335
0.34883721,335
0.22222222,335
0.27272727,335
0.24444444,335
0.10958904,335
0.3030303,335
0.325,335
0.33333333,335
0.13513514,335
0.42857143,335
0.29166667,335
0.20588235,335
0.31481481,335
0.20689655,335
0.26315789,335
0.38,335
0.30666667,335
0.32307692,335
0.33333333,335
0.3030303,335
0.25,335
0.33333333,335
0.32,335
0.1,335
0.40909091,335
0.38235294,335
0.24242424,335
0.31578947,335
0.29411765,335
0.27586207,335
0.35483871,335
0.36363636,335
0.3255814,335
0.37704918,335
0.19230769,335
0.33333333,335
0.38235294,335
0.33333333,335
0.39393939,335
0.21276596,335
0.36065574,335
0.28301887,335
0.20512821,335
0.34375,335
0.37209302,335
0.21311475,335
0.36363636,335
0.375,335
0.22580645,335
0.38888889,335
0.4,335
0.36585366,335
0.33846154,335
0.4375,335
0.21052632,335
0.30232558,335
0.27777778,335
0.19512195,335
0.25757576,335
0.27272727,335
0.375,335
0.3,335
0.41176471,335
0.25925926,335
0.30434783,335
0.35,335
0.32352941,335
0.31428571,335
0.30769231,335
0.52,335
0.25,335
0.42857143,335
0.4,335
0.26470588,335
0.28125,335
0.11538462,335
0.34375,335
0.39534884,335
0.32258065,335
0.44444444,335
0.24444444,335
0.33898305,335
0.25,335
0.26923077,335
0.39285714,335
0.29545455,335
0.25,335
0.36538462,335
0.44827586,335
0.32142857,335
0.30769231,335
0.33333333,335
0.31914894,335
0.33870968,335
0.31914894,335
0.36363636,335
0.25,335
0.17073171,335
0.22857143,335
0.34285714,335
0.4,335
0.20634921,335
0.26229508,335
0.21428571,335
0.1,335
0.26315789,335
0.40816327,335
0.31034483,335
0.34285714,335
0.26666667,335
0.18518519,335
0.27659574,335
0.2,335
0.48571429,335
0.38095238,335
0.14285714,335
0.26041667,335
0.34375,335
0.30232558,335
0.4,335
0.35714286,335
0.3125,335
0.27027027,335
0.23809524,335
0.3,335
0.3125,335
0.27272727,335
0.29411765,335
0.16216216,335
0.25641026,335
0.29545455,335
0.37209302,335
0.39534884,335
0.2972973,335
0.31707317,335
0.19565217,335
0.23529412,335
0.30555556,335
0.2195122,335
0.32,335
0.34210526,335
0.375,335
0.16,335
0.14634146,335
0.3,335
0.31034483,335
0.38888889,335
0.2,335
0.41176471,335
0.42307692,335
0.41428571,335
0.25,335
