rmsTransverse,run
0.78350997,315
0.84211782,315
0.89100022,315
0.9401361,315
0.87472928,315
0.93014204,315
0.9578295,315
0.85501008,315
1.0184444,315
0.79466399,315
0.88461495,315
0.76776444,315
0.68437105,315
0.61803431,315
0.90111584,315
0.5498515,315
1.0188877,315
0.80075484,315
1.041963,315
0.8842545,315
0.68333525,315
1.0039241,315
0.78121161,315
0.86784491,315
0.72868177,315
0.7718277,315
0.77850849,315
0.61902266,315
0.48938011,315
0.55948077,315
0.65325421,315
0.97340862,315
0.68534293,315
0.38366698,315
0.90468678,315
0.551286,315
0.36885094,315
0.88494856,315
0.64894867,315
0.7034734,315
0.86137039,315
0.9110951,315
0.63734041,315
0.77306078,315
0.25681179,315
0.27794889,315
0.86282047,315
0.64532719,315
0.56393205,315
0.49555045,315
0.53524503,315
0.44965125,315
0.79015712,315
0.69958293,315
0.81792356,315
0.93907764,315
1.0342741,315
0.8113009,315
0.27998699,315
0.88687803,315
0.20283355,315
0.92893766,315
0.80706327,315
0.80929029,315
0.82408134,315
0.90915342,315
0.67828186,315
0.38220984,315
0.63603568,315
0.55102621,315
0.87474777,315
0.41923539,315
0.51548917,315
0.92315713,315
0.91830232,315
0.90679556,315
0.95695084,315
0.57632294,315
0.60794481,315
0.33142699,315
0.31376908,315
0.98441003,315
0.60037946,315
0.5352777,315
0.74779369,315
0.77134267,315
0.85751394,315
0.44563778,315
0.56479127,315
0.93982522,315
0.83881694,315
0.90669851,315
0.87356738,315
0.45302356,315
0.71229877,315
0.71394679,315
0.9520955,315
0.79922881,315
0.56787379,315
0.90738849,315
0.7503337,315
0.76067988,315
0.81199236,315
0.80414374,315
0.54732148,315
0.70204324,315
0.78310019,315
0.86898216,315
0.84128453,315
0.27558735,315
0.72898154,315
0.88528087,315
0.73631767,315
0.90755834,315
0.77768607,315
0.80733285,315
0.97002457,315
0.78561057,315
0.89376204,315
0.87386136,315
0.847749,315
0.76194509,315
0.98697965,315
0.99759927,315
0.91708053,315
0.63008265,315
0.40321509,315
0.55531331,315
1.0114084,315
0.58559396,315
0.47097638,315
0.7120401,315
0.74172449,315
0.73270173,315
0.75832159,315
0.56938386,315
0.52261609,315
0.8404118,315
0.51249507,315
0.74857654,315
0.86370042,315
1.0277764,315
0.93722542,315
0.67402962,315
0.74235363,315
0.89709891,315
0.66396483,315
0.32045949,315
0.78531021,315
