centerX,run
8.0554567,319
4.979306,319
7.0351241,319
7.9019883,319
6.2519337,319
8.0869643,319
4.8554967,319
9.6121314,319
6.5564307,319
8.3350839,319
5.42025,319
6.0135733,319
8.3028981,319
3.7137876,319
6.6395199,319
8.1990897,319
6.797175,319
5.5954511,319
3.2604635,319
8.7239362,319
6.7973058,319
3.6023468,319
9.8026216,319
3.5923886,319
5.8431657,319
6.4603371,319
4.9217075,319
5.7629072,319
11.105904,319
8.6961295,319
3.401371,319
7.0216667,319
8.1093671,319
7.1904511,319
11.170817,319
2.884823,319
8.5851106,319
8.7460185,319
8.4574183,319
8.231382,319
4.8698404,319
4.5285465,319
3.2010753,319
7.3987979,319
3.553555,319
5.3868498,319
6.398497,319
9.3109211,319
9.2649848,319
10.034317,319
8.878165,319
7.2200697,319
8.7595,319
10.690797,319
7.1392463,319
7.2811395,319
6.6416331,319
8.7802541,319
3.0700602,319
7.761962,319
6.0028086,319
4.1684395,319
8.5176023,319
4.7705952,319
9.6280927,319
4.4526051,319
6.1895497,319
4.9672376,319
10.068816,319
8.29125,319
10.879888,319
7.5280254,319
4.5207036,319
6.7249437,319
7.2534448,319
6.0838914,319
7.8111596,319
9.1685,319
4.2143127,319
6.3024518,319
11.032014,319
6.299235,319
5.3671526,319
3.9137154,319
7.7397816,319
7.9249138,319
3.0457456,319
3.7910474,319
8.0237461,319
10.142333,319
4.9154722,319
8.2716246,319
10.333549,319
10.741655,319
8.6647,319
5.6420975,319
6.8363162,319
5.1789316,319
5.1143452,319
4.1753006,319
2.8329955,319
5.0826724,319
7.1754155,319
4.698558,319
4.0406611,319
9.5368238,319
7.9998039,319
7.479097,319
6.6171875,319
9.6921552,319
4.9643519,319
2.9477623,319
4.7119713,319
7.1823428,319
6.7009914,319
7.0796599,319
9.9607759,319
5.1284804,319
11.142098,319
3.9809891,319
4.458328,319
3.8438345,319
5.7023154,319
9.359943,319
7.2594811,319
8.7277667,319
7.7879473,319
5.4853106,319
6.1501844,319
6.0625,319
3.302956,319
3.5432692,319
9.2398142,319
8.7445854,319
10.880655,319
4.4463426,319
9.3145849,319
8.7075,319
3.7757325,319
9.9772238,319
7.2423154,319
7.7038291,319
7.7872266,319
7.6855068,319
7.1983929,319
5.3297115,319
7.0378571,319
11.361503,319
5.1035276,319
5.6312774,319
9.1361013,319
7.0024502,319
9.639735,319
8.8867746,319
9.1174403,319
8.4626553,319
7.8055705,319
10.749265,319
4.0425,319
10.668255,319
7.5446955,319
7.329537,319
5.6133,319
8.9334559,319
7.7948551,319
3.1604375,319
2.918074,319
8.7969,319
9.1725729,319
6.2594611,319
6.6517061,319
8.8162224,319
5.9548704,319
7.032877,319
5.1246855,319
8.5251763,319
8.5034885,319
8.6684969,319
8.2098355,319
7.9077591,319
3.1830924,319
9.9726911,319
8.8876923,319
5.5007432,319
8.4867056,319
10.230764,319
10.546782,319
6.368535,319
9.35717,319
5.9600452,319
8.1813978,319
4.8083832,319
5.9465185,319
3.6789159,319
7.7600658,319
6.7845749,319
7.7633193,319
7.5745,319
4.2721816,319
5.9727623,319
6.2421646,319
7.929338,319
9.2016006,319
6.7190449,319
10.152697,319
10.418695,319
8.6308871,319
8.8402614,319
2.7379152,319
7.97675,319
6.3434223,319
2.6806805,319
3.5454048,319
5.3922126,319
9.2379301,319
9.1425617,319
7.4650617,319
3.7905645,319
3.1241571,319
6.1052619,319
6.6575581,319
2.6506596,319
6.7853614,319
3.7563942,319
7.5126163,319
9.9988103,319
5.4781958,319
11.410329,319
8.5499219,319
9.0727432,319
8.3879825,319
7.17137,319
3.5061788,319
5.3757931,319
2.8253669,319
8.2284414,319
9.277454,319
8.4321758,319
5.9050994,319
4.999781,319
7.6220993,319
5.7625,319
7.735471,319
9.7870745,319
11.406139,319
8.5298428,319
8.4614496,319
5.2614692,319
4.2396667,319
4.5892373,319
8.3867617,319
4.5990812,319
5.8985088,319
9.6460494,319
5.6365833,319
7.395625,319
8.748186,319
7.3248892,319
4.2490895,319
10.062749,319
10.724191,319
5.6666277,319
5.1331098,319
6.0065746,319
6.4586898,319
5.5204828,319
6.9079341,319
6.245707,319
5.9278651,319
5.3601935,319
10.678455,319
7.963,319
7.5744716,319
7.1637085,319
5.9548735,319
10.384381,319
4.9236957,319
10.308768,319
5.0137302,319
8.64545,319
8.2480732,319
9.0748226,319
2.906595,319
7.3518349,319
5.3689918,319
11.295931,319
10.986299,319
8.9491715,319
6.3090706,319
5.4926485,319
7.5049771,319
11.202934,319
4.4737,319
5.9454678,319
10.661506,319
3.16,319
11.435288,319
3.127712,319
6.2610845,319
8.2263119,319
11.060099,319
4.722293,319
3.5136912,319
3.4114564,319
7.5115244,319
7.1614661,319
9.2689716,319
6.592217,319
9.6961146,319
7.2917659,319
11.409841,319
8.4679478,319
8.228544,319
2.997144,319
9.4045795,319
7.0407097,319
8.1145183,319
5.3117308,319
11.066417,319
5.6498437,319
6.7270066,319
6.822973,319
4.8729455,319
7.1579485,319
11.1565,319
4.5548582,319
9.9235197,319
7.9459397,319
11.250594,319
7.0676618,319
6.8465894,319
10.154334,319
9.9330369,319
4.9653507,319
9.802407,319
9.7307343,319
11.44311,319
3.1387931,319
10.593109,319
8.9308497,319
6.6150224,319
9.8142857,319
11.034087,319
5.5906804,319
10.759191,319
5.173647,319
10.153858,319
9.7767662,319
2.9198926,319
5.2156232,319
7.0765248,319
4.6451524,319
7.4058841,319
6.2244801,319
9.8241409,319
5.35975,319
8.7675466,319
4.2171117,319
8.595787,319
3.151369,319
3.2748054,319
3.4591563,319
10.94673,319
8.2526495,319
8.5965378,319
10.612708,319
4.0602471,319
4.2517157,319
4.8640929,319
4.2248684,319
6.8093257,319
7.2135938,319
6.2724367,319
6.9771842,319
5.2209375,319
2.763,319
11.251275,319
11.329778,319
10.398903,319
9.504255,319
5.9803443,319
6.1007427,319
3.8578698,319
6.2237275,319
8.5233824,319
3.4542683,319
10.175585,319
7.6372068,319
8.4186733,319
7.7301961,319
6.1447581,319
10.623726,319
8.968978,319
5.5165365,319
3.7297646,319
9.6444209,319
5.4848333,319
7.2772086,319
4.515886,319
8.7970745,319
9.133778,319
4.1364655,319
8.5925714,319
6.5231366,319
5.7469907,319
3.8967835,319
5.5810751,319
10.870557,319
6.3397222,319
6.1507154,319
3.4368433,319
6.1325,319
8.0096296,319
4.05225,319
4.4341,319
5.908379,319
8.5155513,319
3.7284677,319
11.331044,319
10.751061,319
4.4245781,319
9.7673714,319
3.3954412,319
4.4338333,319
6.214321,319
10.274271,319
7.3373291,319
4.690784,319
7.4656522,319
7.8161769,319
9.5436913,319
10.020627,319
6.032561,319
9.4153774,319
7.9353176,319
4.3602059,319
8.9972251,319
11.016265,319
10.203482,319
10.908454,319
9.8087985,319
5.1854967,319
4.3284682,319
10.865038,319
7.3958077,319
7.0033886,319
7.9810035,319
4.3226562,319
10.236992,319
6.2319904,319
10.181121,319
5.8753983,319
7.6740138,319
6.3140643,319
6.4500164,319
10.232781,319
4.0529856,319
