centerY,run
2.8934583,328
8.4360294,328
6.3272744,328
6.522459,328
4.489895,328
6.7749638,328
8.1787821,328
8.2394626,328
5.1046631,328
9.0192143,328
8.8862379,328
8.9720455,328
7.6564151,328
8.5093919,328
11.11476,328
10.395252,328
3.4599783,328
3.0785526,328
5.3946852,328
5.6558333,328
5.3826527,328
3.3241327,328
9.5010563,328
4.6502698,328
9.4400688,328
7.5996905,328
8.4111364,328
6.933481,328
6.53125,328
5.6240854,328
9.3947727,328
6.2401293,328
3.7559211,328
8.9336404,328
10.014936,328
10.932137,328
7.9979167,328
10.470563,328
9.3385236,328
9.4946923,328
6.8684794,328
9.53535,328
7.5601087,328
2.759311,328
4.2996368,328
7.5245874,328
6.3462398,328
6.8577846,328
5.1219841,328
10.663278,328
11.530292,328
5.7114496,328
10.272543,328
3.5608065,328
5.4052273,328
8.0265141,328
3.5365456,328
8.547193,328
7.5126563,328
7.3663189,328
4.6492742,328
7.0296008,328
3.1164316,328
7.2194231,328
3.6656304,328
4.5666418,328
8.7646429,328
5.5406193,328
3.487,328
5.1491,328
8.7033716,328
11.112271,328
6.9731504,328
8.4447541,328
3.3270133,328
5.6397,328
9.3486017,328
3.7291854,328
5.8566129,328
8.1419298,328
9.3955637,328
3.5229615,328
3.7948744,328
5.5075442,328
7.9813462,328
10.372419,328
7.5414706,328
7.4295082,328
7.7712295,328
4.2538426,328
10.865522,328
6.5558813,328
9.9339414,328
4.9163889,328
10.587995,328
5.3489754,328
5.6243376,328
9.3037681,328
5.2380738,328
7.9970833,328
8.0550225,328
10.65928,328
4.2629135,328
7.8335,328
4.3696481,328
6.4061364,328
5.89138,328
8.9695833,328
5.7673846,328
4.8533456,328
7.4354457,328
5.6796034,328
9.3991393,328
8.0419167,328
3.8272596,328
7.9105,328
9.8089729,328
9.7620133,328
3.4330405,328
10.984106,328
9.64535,328
8.1293182,328
8.9960106,328
5.3550794,328
11.283477,328
6.9720726,328
4.763469,328
6.6518443,328
8.4192969,328
4.7310185,328
6.4129455,328
9.1575,328
9.4459034,328
4.4167481,328
8.119375,328
7.538689,328
7.8124505,328
10.35122,328
8.0960598,328
10.601809,328
5.5891786,328
5.9183607,328
5.5297727,328
2.8810112,328
7.773629,328
7.8760887,328
7.1660075,328
5.1904722,328
4.0399537,328
9.2386151,328
3.2890873,328
4.5882692,328
2.6646053,328
7.6122929,328
6.0025787,328
3.5942717,328
4.1255288,328
6.4919643,328
3.4483268,328
5.1025498,328
9.7052642,328
7.4539348,328
9.3589607,328
7.0418033,328
8.0256092,328
3.625875,328
4.2755738,328
5.7580769,328
8.9850424,328
6.217542,328
7.2763281,328
6.2131356,328
5.835406,328
6.6905734,328
8.1062903,328
9.958125,328
5.2602917,328
7.8521875,328
3.3240929,328
3.2322244,328
3.2336765,328
9.7775427,328
9.0211957,328
11.039722,328
8.7008197,328
6.6952368,328
5.5123855,328
7.6816667,328
9.342587,328
4.585,328
8.5598047,328
4.9575787,328
7.4708333,328
7.5185821,328
10.223859,328
7.8699107,328
4.9107443,328
8.9164362,328
3.87662,328
8.7522368,328
8.6892699,328
6.9034167,328
5.5504918,328
9.4571053,328
6.0167925,328
6.6128629,328
6.9496429,328
8.5533128,328
3.4056579,328
7.2061,328
