Type,Energy,Counts
MPFIT,37,1.0200578
MPFIT,37.216811,1.0205921
MPFIT,37.433622,1.0211266
MPFIT,37.650434,1.0216615
MPFIT,37.867245,1.0221966
MPFIT,38.084056,1.0227321
MPFIT,38.300867,1.0232678
MPFIT,38.517678,1.0238039
MPFIT,38.73449,1.0243402
MPFIT,38.951301,1.0248769
MPFIT,39.168112,1.0254138
MPFIT,39.384923,1.0259511
MPFIT,39.601734,1.0264886
MPFIT,39.818546,1.0270265
MPFIT,40.035357,1.0275646
MPFIT,40.252168,1.0281031
MPFIT,40.468979,1.0286419
MPFIT,40.685791,1.0291809
MPFIT,40.902602,1.0297203
MPFIT,41.119413,1.03026
MPFIT,41.336224,1.0308
MPFIT,41.553035,1.0313403
MPFIT,41.769847,1.0318808
MPFIT,41.986658,1.0324217
MPFIT,42.203469,1.032963
MPFIT,42.42028,1.0335045
MPFIT,42.637091,1.0340463
MPFIT,42.853903,1.0345884
MPFIT,43.070714,1.0351308
MPFIT,43.287525,1.0356736
MPFIT,43.504336,1.0362166
MPFIT,43.721147,1.03676
MPFIT,43.937959,1.0373037
MPFIT,44.15477,1.0378477
MPFIT,44.371581,1.0383919
MPFIT,44.588392,1.0389365
MPFIT,44.805203,1.0394815
MPFIT,45.022015,1.0400267
MPFIT,45.238826,1.0405722
MPFIT,45.455637,1.0411181
MPFIT,45.672448,1.0416642
MPFIT,45.88926,1.0422107
MPFIT,46.106071,1.0427575
MPFIT,46.322882,1.0433046
MPFIT,46.539693,1.043852
MPFIT,46.756504,1.0443998
MPFIT,46.973316,1.0449478
MPFIT,47.190127,1.0454962
MPFIT,47.406938,1.0460449
MPFIT,47.623749,1.0465939
MPFIT,47.84056,1.0471432
MPFIT,48.057372,1.0476928
MPFIT,48.274183,1.0482428
MPFIT,48.490994,1.0487931
MPFIT,48.707805,1.0493437
MPFIT,48.924616,1.0498946
MPFIT,49.141428,1.0504458
MPFIT,49.358239,1.0509974
MPFIT,49.57505,1.0515492
MPFIT,49.791861,1.0521014
MPFIT,50.008672,1.052654
MPFIT,50.225484,1.0532068
MPFIT,50.442295,1.05376
MPFIT,50.659106,1.0543135
MPFIT,50.875917,1.0548673
MPFIT,51.092728,1.0554214
MPFIT,51.30954,1.0559759
MPFIT,51.526351,1.0565307
MPFIT,51.743162,1.0570858
MPFIT,51.959973,1.0576413
MPFIT,52.176785,1.0581971
MPFIT,52.393596,1.0587532
MPFIT,52.610407,1.0593096
MPFIT,52.827218,1.0598664
MPFIT,53.044029,1.0604235
MPFIT,53.260841,1.0609809
MPFIT,53.477652,1.0615387
MPFIT,53.694463,1.0620967
MPFIT,53.911274,1.0626552
MPFIT,54.128085,1.0632139
MPFIT,54.344897,1.063773
MPFIT,54.561708,1.0643324
MPFIT,54.778519,1.0648922
MPFIT,54.99533,1.0654523
MPFIT,55.212141,1.0660127
MPFIT,55.428953,1.0665735
MPFIT,55.645764,1.0671346
MPFIT,55.862575,1.067696
MPFIT,56.079386,1.0682578
MPFIT,56.296197,1.0688199
MPFIT,56.513009,1.0693824
MPFIT,56.72982,1.0699452
MPFIT,56.946631,1.0705083
MPFIT,57.163442,1.0710718
MPFIT,57.380254,1.0716356
MPFIT,57.597065,1.0721998
MPFIT,57.813876,1.0727643
MPFIT,58.030687,1.0733292
MPFIT,58.247498,1.0738944
MPFIT,58.46431,1.0744599
MPFIT,58.681121,1.0750258
MPFIT,58.897932,1.0755921
MPFIT,59.114743,1.0761587
MPFIT,59.331554,1.0767256
MPFIT,59.548366,1.0772929
MPFIT,59.765177,1.0778605
MPFIT,59.981988,1.0784285
MPFIT,60.198799,1.0789969
MPFIT,60.41561,1.0795655
MPFIT,60.632422,1.0801346
MPFIT,60.849233,1.080704
MPFIT,61.066044,1.0812737
MPFIT,61.282855,1.0818438
MPFIT,61.499666,1.0824143
MPFIT,61.716478,1.0829851
MPFIT,61.933289,1.0835563
MPFIT,62.1501,1.0841278
MPFIT,62.366911,1.0846997
MPFIT,62.583722,1.085272
MPFIT,62.800534,1.0858446
MPFIT,63.017345,1.0864176
MPFIT,63.234156,1.0869909
MPFIT,63.450967,1.0875646
MPFIT,63.667779,1.0881387
MPFIT,63.88459,1.0887131
MPFIT,64.101401,1.0892879
MPFIT,64.318212,1.0898631
MPFIT,64.535023,1.0904386
MPFIT,64.751835,1.0910145
MPFIT,64.968646,1.0915908
MPFIT,65.185457,1.0921674
MPFIT,65.402268,1.0927444
MPFIT,65.619079,1.0933218
MPFIT,65.835891,1.0938996
MPFIT,66.052702,1.0944777
MPFIT,66.269513,1.0950562
MPFIT,66.486324,1.0956351
MPFIT,66.703135,1.0962143
MPFIT,66.919947,1.096794
MPFIT,67.136758,1.097374
MPFIT,67.353569,1.0979544
MPFIT,67.57038,1.0985351
MPFIT,67.787191,1.0991163
MPFIT,68.004003,1.0996978
MPFIT,68.220814,1.1002797
MPFIT,68.437625,1.100862
MPFIT,68.654436,1.1014447
MPFIT,68.871247,1.1020278
MPFIT,69.088059,1.1026113
MPFIT,69.30487,1.1031951
MPFIT,69.521681,1.1037793
MPFIT,69.738492,1.104364
MPFIT,69.955304,1.104949
MPFIT,70.172115,1.1055344
MPFIT,70.388926,1.1061202
MPFIT,70.605737,1.1067064
MPFIT,70.822548,1.107293
MPFIT,71.03936,1.10788
MPFIT,71.256171,1.1084674
MPFIT,71.472982,1.1090551
MPFIT,71.689793,1.1096433
MPFIT,71.906604,1.1102319
