rotationAngle,run
0.81040882,328
1.8355815,328
1.0704254,328
1.8113073,328
2.9779626,328
1.411574,328
2.1709491,328
0.74673783,328
0.10006884,328
2.4324789,328
2.6007183,328
2.0180416,328
1.202928,328
2.5441419,328
2.8005014,328
0.13611716,328
0.21883133,328
2.278906,328
2.3947355,328
2.9652738,328
1.5703328,328
1.7059612,328
1.8002738,328
2.9702434,328
1.3233043,328
2.9016263,328
2.4353201,328
1.9224299,328
3.0463246,328
1.1505772,328
2.2503402,328
2.5605702,328
0.731417,328
0.11983146,328
2.3259304,328
0.93762853,328
1.4697061,328
0.87340296,328
0.027744711,328
0.71534176,328
2.1110458,328
1.1303755,328
1.7380033,328
0.16718936,328
1.8132154,328
2.18083,328
1.7422051,328
1.1273326,328
2.9498001,328
1.0733362,328
0.75475265,328
2.0760611,328
1.6233271,328
0.65688157,328
0.28470606,328
1.4690346,328
1.6564712,328
2.6458419,328
0.60113463,328
1.2672113,328
0.24309126,328
0.80139516,328
0.18354077,328
1.4851823,328
1.2492017,328
1.0032791,328
1.3242288,328
1.7343355,328
0.0032985619,328
3.0172455,328
0.22675438,328
2.3065338,328
0.87310607,328
2.5735929,328
1.3391895,328
2.0025821,328
0.67308534,328
3.1037899,328
2.4128236,328
1.4716101,328
1.838612,328
3.0755258,328
2.6107482,328
2.6852755,328
0.30542715,328
1.6563833,328
0.29252355,328
2.0251361,328
0.89299557,328
2.8347582,328
0.067652057,328
0.62014846,328
1.027502,328
0.5022985,328
2.1530038,328
1.1069294,328
2.8554248,328
0.027442092,328
1.5471757,328
2.5000598,328
0.46060631,328
0.7826498,328
2.6646055,328
1.6973869,328
0.27368375,328
2.4057527,328
0.63497855,328
1.0203506,328
1.868347,328
3.0916926,328
1.1844487,328
2.1455906,328
2.4358713,328
2.3315543,328
2.7751029,328
1.8459001,328
0.89529976,328
1.9193185,328
0.16534344,328
1.9355847,328
0.87665051,328
1.2350762,328
2.0523657,328
2.7834677,328
0.77782671,328
0.73093174,328
1.8242858,328
0.24892418,328
2.4089857,328
0.91462932,328
1.1440586,328
0.81067819,328
0.51571024,328
0.26294178,328
1.4089458,328
2.6721108,328
1.9449753,328
1.9037938,328
1.9854724,328
2.1873566,328
0.95955091,328
0.13966757,328
0.9627477,328
1.4260497,328
2.2258788,328
2.6001616,328
2.2259673,328
2.0506116,328
3.081229,328
2.966719,328
1.6441355,328
1.0755719,328
2.5725235,328
2.3628196,328
2.341968,328
0.29541948,328
2.7120636,328
1.5849808,328
0.26664313,328
2.13215,328
1.2178474,328
2.0625648,328
3.0666735,328
2.1678473,328
2.7505942,328
0.79810718,328
1.3536633,328
1.4460793,328
1.1944136,328
2.7715995,328
2.0184202,328
1.423921,328
1.4378661,328
1.2166365,328
0.48590697,328
1.9514554,328
1.1437577,328
0.43253969,328
3.1240993,328
2.546222,328
0.82902884,328
2.6781761,328
2.7701708,328
1.3104632,328
1.8905759,328
2.3062245,328
2.2169587,328
2.956001,328
1.8875485,328
0.10524188,328
3.0047735,328
1.4318721,328
1.6477074,328
2.3488288,328
2.9202413,328
1.2255442,328
1.8363368,328
2.8975931,328
2.0983722,328
1.6285331,328
0.17762276,328
2.7282285,328
1.1791745,328
1.0426113,328
0.87109582,328
0.66699271,328
2.8249576,328
0.23568398,328
2.3733287,328
2.2866822,328
3.0110291,328
0.30163222,328
1.2378117,328
0.7684115,328
2.5900499,328
1.8159275,328
2.0204094,328
1.7062292,328
1.3489288,328
3.04431,328
1.9741275,328
0.95481073,328
2.6686348,328
2.6022821,328
1.9350116,328
2.3958559,328
1.9614367,328
2.3072535,328
2.4337721,328
0.37727411,328
0.031063776,328
0.53997734,328
0.60321379,328
0.51992088,328
2.8235629,328
1.7942161,328
1.2113371,328
0.53897218,328
1.968953,328
2.3812724,328
2.3607075,328
1.2772815,328
2.7226857,328
0.93066465,328
0.97072573,328
2.8365768,328
2.2667901,328
0.099932502,328
3.1235596,328
0.53943994,328
1.5773248,328
2.9648529,328
0.38368812,328
