fractionInTransverseRms,run
0.23809524,332
0.24489796,332
0.34920635,332
0.099099099,332
0.29230769,332
0.30645161,332
0.38,332
0.3125,332
0.23728814,332
0.3015873,332
0.43396226,332
0.25373134,332
0.3,332
0.22772277,332
0.33333333,332
0.30769231,332
0.17241379,332
0.27777778,332
0.2826087,332
0.23728814,332
0.37931034,332
0.17948718,332
0.19672131,332
0.33846154,332
0.36666667,332
0.38596491,332
0.31055901,332
0.34848485,332
0.35087719,332
0.3015873,332
0.26984127,332
0.30645161,332
0.23333333,332
0.20618557,332
0.29166667,332
0.3,332
0.37288136,332
0.39622642,332
0.26415094,332
0.33684211,332
0.32727273,332
0.30357143,332
0.34693878,332
0.34482759,332
0.32758621,332
0.43103448,332
0.25373134,332
0.33333333,332
0.40625,332
0.30645161,332
0.24561404,332
0.26984127,332
0.33928571,332
0.2962963,332
0.22580645,332
0.33898305,332
0.3559322,332
0.28813559,332
0.39285714,332
0.35833333,332
0.26785714,332
0.26923077,332
0.3220339,332
0.15254237,332
0.29310345,332
0.2,332
0.31034483,332
0.23333333,332
0.34375,332
0.28571429,332
0.31884058,332
0.28888889,332
0.36538462,332
0.19607843,332
0.22727273,332
0.40384615,332
0.35714286,332
0.25925926,332
0.34920635,332
0.33870968,332
0.35384615,332
0.3220339,332
0.29090909,332
0.30434783,332
0.375,332
0.37735849,332
0.27142857,332
0.28333333,332
0.20408163,332
0.22580645,332
0.28846154,332
0.32727273,332
0.16049383,332
0.34545455,332
0.22222222,332
0.18867925,332
0.20467836,332
0.31578947,332
0.35238095,332
0.32110092,332
0.32,332
0.22807018,332
0.28813559,332
0.27419355,332
0.18518519,332
0.19354839,332
0.24137931,332
0.33928571,332
0.23880597,332
0.32142857,332
0.33333333,332
0.14136126,332
0.36206897,332
0.39393939,332
0.31034483,332
0.46969697,332
0.33333333,332
0.16949153,332
0.33870968,332
0.29508197,332
0.38596491,332
0.2962963,332
0.25,332
0.35766423,332
0.25454545,332
0.24444444,332
0.1980198,332
0.28301887,332
0.24137931,332
0.37288136,332
0.35849057,332
0.36507937,332
0.35185185,332
0.32075472,332
0.35087719,332
0.10638298,332
0.18181818,332
0.37735849,332
0.18333333,332
0.23611111,332
0.3271028,332
0.2962963,332
0.25,332
0.27722772,332
0.27272727,332
0.35384615,332
0.21296296,332
0.26923077,332
0.30188679,332
0.26415094,332
0.18518519,332
0.29032258,332
0.23275862,332
0.35849057,332
0.28333333,332
0.26829268,332
0.35714286,332
0.33333333,332
0.37735849,332
0.30357143,332
0.14583333,332
0.4,332
0.27777778,332
0.3030303,332
0.3559322,332
0.32075472,332
0.42857143,332
0.31578947,332
0.23809524,332
0.40384615,332
0.45454545,332
0.39215686,332
0.31481481,332
0.24074074,332
0.2745098,332
0.28571429,332
0.26229508,332
0.49180328,332
0.24528302,332
0.17241379,332
0.34234234,332
0.29508197,332
0.3559322,332
0.38596491,332
0.29850746,332
0.34,332
0.23529412,332
0.37735849,332
0.33928571,332
0.25806452,332
0.15384615,332
0.17948718,332
0.39285714,332
0.24528302,332
0.33823529,332
0.27322404,332
0.45454545,332
0.28571429,332
0.25,332
0.25490196,332
0.35714286,332
0.44,332
0.38,332
0.33928571,332
0.29850746,332
0.23076923,332
0.38596491,332
0.30909091,332
0.4137931,332
0.29508197,332
0.31666667,332
0.19565217,332
0.47169811,332
0.35185185,332
0.3559322,332
0.29166667,332
0.31481481,332
0.36206897,332
0.12745098,332
0.2037037,332
0.27118644,332
0.35087719,332
0.36842105,332
0.37313433,332
0.31578947,332
0.28387097,332
0.3559322,332
0.40740741,332
0.4137931,332
0.35714286,332
0.24590164,332
0.24561404,332
0.34482759,332
0.25531915,332
0.43548387,332
0.24590164,332
0.25454545,332
0.32692308,332
0.22222222,332
0.14,332
0.31192661,332
0.30769231,332
0.40677966,332
0.35087719,332
0.40384615,332
0.31666667,332
0.3220339,332
0.25454545,332
0.32142857,332
0.35,332
0.33802817,332
0.40298507,332
0.41071429,332
0.2962963,332
0.25,332
0.24074074,332
0.39449541,332
0.35416667,332
0.22222222,332
0.35483871,332
0.36206897,332
0.34615385,332
0.21052632,332
0.35483871,332
0.33050847,332
0.38983051,332
0.40298507,332
0.32727273,332
0.15277778,332
0.35849057,332
0.19148936,332
0.35087719,332
0.29032258,332
0.37755102,332
0.46666667,332
0.41071429,332
0.13793103,332
0.2300885,332
0.38596491,332
0.44444444,332
0.27272727,332
0.18518519,332
0.35185185,332
0.24137931,332
0.19444444,332
0.25874126,332
0.4,332
0.18709677,332
0.39344262,332
0.18032787,332
0.43548387,332
0.25396825,332
0.16513761,332
0.2244898,332
0.29518072,332
0.34545455,332
0.3559322,332
0.25,332
0.27692308,332
0.35616438,332
0.30769231,332
0.17910448,332
0.2962963,332
0.37142857,332
0.28813559,332
0.23880597,332
0.29310345,332
0.37096774,332
0.30645161,332
0.40350877,332
0.38028169,332
0.2991453,332
0.23333333,332
0.32727273,332
0.32075472,332
0.26415094,332
0.22222222,332
0.31092437,332
0.31818182,332
0.24305556,332
0.38983051,332
0.3559322,332
0.26229508,332
0.33928571,332
0.37931034,332
0.41269841,332
0.33333333,332
0.31147541,332
0.28795812,332
0.34545455,332
0.359375,332
0.29166667,332
0.10084034,332
0.35483871,332
0.3125,332
0.38983051,332
0.31578947,332
0.38461538,332
0.16304348,332
0.18965517,332
0.125,332
0.38888889,332
0.39285714,332
0.24561404,332
0.28125,332
0.35,332
0.35483871,332
0.30985915,332
0.29310345,332
0.33333333,332
0.2826087,332
0.20547945,332
0.33870968,332
0.33898305,332
0.37288136,332
0.27419355,332
0.31666667,332
0.29230769,332
0.42857143,332
0.2962963,332
0.31746032,332
0.31034483,332
0.39215686,332
0.18604651,332
0.33064516,332
0.3220339,332
0.36507937,332
0.35483871,332
0.28813559,332
0.34,332
0.26785714,332
0.265625,332
0.36842105,332
0.2972973,332
0.44262295,332
0.25862069,332
0.34020619,332
0.29508197,332
0.28070175,332
0.39344262,332
0.453125,332
0.32727273,332
0.1875,332
0.28846154,332
0.3,332
0.15044248,332
0.38709677,332
0.48333333,332
0.42342342,332
0.34545455,332
0.19387755,332
0.31896552,332
0.29090909,332
0.25925926,332
0.38709677,332
0.21311475,332
0.31578947,332
0.19607843,332
0.28571429,332
0.26229508,332
0.32258065,332
0.38,332
0.18518519,332
0.2295082,332
0.33962264,332
0.33333333,332
0.29310345,332
0.44897959,332
0.36507937,332
0.29230769,332
0.35714286,332
0.37037037,332
0.41509434,332
0.37704918,332
0.25531915,332
0.23214286,332
0.25531915,332
0.24,332
0.31914894,332
0.25490196,332
0.36,332
0.34782609,332
0.45,332
0.27868852,332
0.32075472,332
0.35087719,332
0.31147541,332
0.41666667,332
0.27419355,332
0.33333333,332
0.38181818,332
0.25806452,332
0.26027397,332
0.34545455,332
0.275,332
0.30769231,332
0.38983051,332
0.34,332
0.39215686,332
0.36206897,332
0.32075472,332
0.32,332
0.36956522,332
0.25396825,332
0.20535714,332
0.32142857,332
0.30508475,332
0.38461538,332
0.26086957,332
0.37037037,332
0.34693878,332
0.1625,332
0.31481481,332
0.32653061,332
0.31756757,332
0.35294118,332
0.22807018,332
0.45454545,332
0.3877551,332
0.33333333,332
0.17741935,332
0.37735849,332
0.35714286,332
0.31868132,332
0.34042553,332
0.29090909,332
0.34615385,332
0.3015873,332
0.38461538,332
0.39,332
0.38181818,332
0.33333333,332
0.26,332
0.36734694,332
0.29850746,332
0.34482759,332
0.24509804,332
0.30882353,332
0.30555556,332
0.19148936,332
0.31914894,332
0.28358209,332
0.23214286,332
0.33333333,332
0.26415094,332
0.3968254,332
0.36842105,332
0.30188679,332
0.15384615,332
0.37704918,332
0.28571429,332
0.46296296,332
0.33898305,332
0.30357143,332
0.33870968,332
0.4,332
0.26415094,332
0.27272727,332
0.28571429,332
0.30952381,332
0.43548387,332
0.14545455,332
0.38181818,332
0.23880597,332
0.25,332
0.4,332
0.3,332
0.48529412,332
0.27586207,332
0.35384615,332
0.30434783,332
0.3968254,332
0.14705882,332
0.32307692,332
0.39344262,332
0.30508475,332
0.38461538,332
0.25454545,332
0.21428571,332
0.29824561,332
0.40740741,332
0.225,332
0.19642857,332
0.35483871,332
0.2962963,332
0.22580645,332
0.29090909,332
0.31884058,332
0.29508197,332
0.26666667,332
0.35714286,332
0.32142857,332
0.41509434,332
0.34615385,332
0.29310345,332
0.35294118,332
0.28571429,332
0.33870968,332
0.22916667,332
0.31578947,332
0.36,332
0.3968254,332
0.24137931,332
0.3442623,332
0.40384615,332
0.32142857,332
0.36956522,332
0.33962264,332
0.37037037,332
0.34,332
0.38596491,332
0.2826087,332
0.37037037,332
0.32727273,332
0.32758621,332
0.38095238,332
0.42,332
0.32142857,332
0.32,332
0.36507937,332
0.2244898,332
0.29310345,332
0.31147541,332
0.36923077,332
0.30909091,332
0.28571429,332
0.40909091,332
0.2826087,332
0.26168224,332
0.26666667,332
0.4,332
0.31372549,332
0.34545455,332
0.31372549,332
0.31666667,332
0.31730769,332
0.2962963,332
0.28301887,332
0.41176471,332
0.16666667,332
0.2,332
0.42622951,332
0.33333333,332
0.33576642,332
0.2481203,332
0.32142857,332
0.23076923,332
0.32692308,332
0.25454545,332
0.41304348,332
0.24561404,332
0.43103448,332
0.24528302,332
0.38,332
0.26415094,332
0.29268293,332
0.37735849,332
0.34545455,332
0.35714286,332
0.34,332
0.35294118,332
0.34,332
0.32075472,332
0.22641509,332
0.24528302,332
0.30508475,332
0.36538462,332
0.35294118,332
0.33333333,332
0.36842105,332
0.3220339,332
0.36,332
0.16666667,332
0.40983607,332
0.32692308,332
0.33333333,332
0.49206349,332
0.35294118,332
0.35135135,332
0.375,332
0.36,332
0.35,332
0.31746032,332
0.21818182,332
0.37037037,332
0.25,332
0.359375,332
0.28813559,332
0.35802469,332
0.35616438,332
0.12056738,332
0.36,332
0.42553191,332
0.29545455,332
0.36666667,332
0.21875,332
0.38181818,332
0.33928571,332
0.35087719,332
0.36956522,332
0.37254902,332
0.27659574,332
0.31481481,332
0.32727273,332
0.31034483,332
0.24,332
0.26190476,332
0.25490196,332
0.10240964,332
0.36363636,332
0.36507937,332
0.19047619,332
0.16666667,332
0.33870968,332
0.25,332
0.37777778,332
0.36538462,332
0.29824561,332
0.30769231,332
0.38636364,332
0.10638298,332
0.19607843,332
0.22222222,332
0.43478261,332
0.36538462,332
0.2962963,332
0.34482759,332
0.3877551,332
0.27118644,332
0.32142857,332
0.25,332
0.38297872,332
0.36734694,332
0.38095238,332
0.43243243,332
0.21666667,332
0.31481481,332
0.22916667,332
0.32692308,332
0.24074074,332
0.26666667,332
0.38181818,332
0.45454545,332
0.1625,332
0.36956522,332
0.44,332
0.30769231,332
0.38095238,332
0.34,332
0.27692308,332
0.38983051,332
0.33962264,332
0.3442623,332
0.38679245,332
0.14285714,332
0.3015873,332
0.3125,332
0.44155844,332
0.051020408,332
0.31372549,332
0.27777778,332
0.13333333,332
0.37288136,332
0.31506849,332
0.390625,332
0.39655172,332
0.20930233,332
0.3559322,332
0.35483871,332
0.33962264,332
0.094594595,332
0.24615385,332
0.25454545,332
0.1754386,332
0.19444444,332
0.43548387,332
0.33928571,332
0.34920635,332
0.39215686,332
0.18644068,332
0.47142857,332
0.25581395,332
0.3,332
0.26829268,332
0.31666667,332
0.29090909,332
0.27777778,332
0.4375,332
0.25862069,332
0.36,332
0.30508475,332
0.40983607,332
0.41071429,332
0.28846154,332
0.46551724,332
0.39130435,332
0.22727273,332
0.33962264,332
0.23809524,332
0.14035088,332
0.30357143,332
0.34615385,332
0.4,332
0.28070175,332
0.40816327,332
0.37735849,332
0.3,332
0.27868852,332
0.39655172,332
0.24561404,332
0.35294118,332
0.39285714,332
0.42307692,332
0.33333333,332
0.28125,332
0.36170213,332
0.33333333,332
0.28070175,332
0.21666667,332
0.28813559,332
0.36,332
0.20408163,332
0.34375,332
0.3,332
0.24561404,332
0.34285714,332
0.29824561,332
0.29787234,332
0.25,332
0.32758621,332
0.31428571,332
0.24561404,332
0.23636364,332
0.35294118,332
0.25531915,332
0.19642857,332
0.3030303,332
0.30097087,332
0.46774194,332
0.37795276,332
0.16513761,332
0.24561404,332
0.4,332
0.22222222,332
0.37254902,332
0.32142857,332
0.19565217,332
0.37096774,332
0.41509434,332
0.19642857,332
0.42592593,332
0.44444444,332
0.26760563,332
0.33333333,332
0.33928571,332
0.27941176,332
0.30769231,332
0.31666667,332
0.30645161,332
0.33870968,332
0.26315789,332
0.16049383,332
0.22413793,332
0.25,332
0.28846154,332
0.359375,332
0.37037037,332
0.35087719,332
0.27272727,332
0.39344262,332
0.34545455,332
0.30357143,332
0.38181818,332
0.23809524,332
0.28846154,332
0.4,332
0.36206897,332
0.38181818,332
0.375,332
0.40983607,332
0.33898305,332
0.39215686,332
0.38709677,332
0.26785714,332
0.29310345,332
0.25862069,332
0.36842105,332
0.35849057,332
0.25490196,332
0.265625,332
0.28301887,332
0.25,332
0.34615385,332
0.30612245,332
0.3125,332
0.32857143,332
0.36065574,332
0.27118644,332
0.31034483,332
0.28571429,332
0.33870968,332
0.2295082,332
0.36363636,332
0.30612245,332
0.33944954,332
0.36170213,332
0.4,332
0.35211268,332
0.30508475,332
0.22033898,332
0.23076923,332
0.36363636,332
0.28846154,332
0.15841584,332
0.31182796,332
0.36923077,332
0.30909091,332
0.29787234,332
0.26315789,332
0.32692308,332
0.34482759,332
0.30357143,332
0.37288136,332
0.375,332
0.25862069,332
0.38461538,332
0.3880597,332
0.32142857,332
0.31372549,332
0.26,332
0.38888889,332
0.38461538,332
0.24561404,332
0.25396825,332
0.33870968,332
0.21052632,332
0.30357143,332
0.34482759,332
0.33333333,332
0.3442623,332
0.32692308,332
0.30612245,332
0.35,332
0.20338983,332
0.30909091,332
0.25862069,332
0.38333333,332
0.23333333,332
0.37254902,332
0.34615385,332
0.44067797,332
0.35714286,332
0.31372549,332
0.3559322,332
0.33333333,332
0.42424242,332
0.32142857,332
0.23529412,332
0.29007634,332
0.35849057,332
0.47058824,332
0.34558824,332
0.33928571,332
0.36538462,332
0.29104478,332
0.25,332
0.30188679,332
0.35087719,332
0.37931034,332
0.16470588,332
0.33333333,332
0.22807018,332
0.26666667,332
0.24,332
0.24561404,332
0.30357143,332
0.36363636,332
0.24590164,332
0.37288136,332
0.30909091,332
0.44680851,332
0.38596491,332
0.44230769,332
0.27868852,332
0.27659574,332
0.26785714,332
0.17241379,332
0.28636364,332
0.35185185,332
0.28301887,332
0.30357143,332
0.26229508,332
0.10465116,332
0.21875,332
0.29824561,332
0.3125,332
0.45614035,332
0.32758621,332
0.18965517,332
0.3125,332
0.18644068,332
0.26923077,332
0.4122807,332
0.32692308,332
0.33962264,332
0.24444444,332
0.35185185,332
0.34482759,332
0.28037383,332
0.27586207,332
0.39285714,332
0.27777778,332
0.28333333,332
0.36363636,332
0.42307692,332
0.34883721,332
0.17272727,332
0.25454545,332
0.38297872,332
0.36734694,332
0.3030303,332
0.34920635,332
0.31707317,332
0.35,332
0.35555556,332
0.30357143,332
0.3559322,332
0.28070175,332
0.34782609,332
0.47368421,332
0.34782609,332
0.33333333,332
0.36363636,332
0.34375,332
0.29411765,332
0.42307692,332
0.28169014,332
0.40740741,332
0.25,332
0.33333333,332
0.37735849,332
0.34545455,332
0.24074074,332
0.28571429,332
0.35849057,332
0.3,332
0.37878788,332
0.33870968,332
0.10638298,332
0.29411765,332
0.33333333,332
0.22222222,332
0.24074074,332
0.375,332
0.38333333,332
0.50980392,332
0.090909091,332
0.16363636,332
0.28358209,332
0.12403101,332
0.26446281,332
0.3125,332
0.32142857,332
0.38596491,332
0.29230769,332
0.26785714,332
0.19791667,332
0.26470588,332
0.33333333,332
0.24590164,332
0.34579439,332
0.10784314,332
0.3,332
0.28813559,332
0.32075472,332
0.33333333,332
0.36363636,332
0.26946108,332
0.375,332
0.32835821,332
0.44230769,332
0.36842105,332
0.21818182,332
0.32307692,332
0.33333333,332
0.35849057,332
0.19,332
0.38709677,332
0.2,332
0.33870968,332
0.4137931,332
0.36923077,332
0.16666667,332
0.27941176,332
0.19672131,332
0.26923077,332
0.18644068,332
0.38181818,332
0.36170213,332
0.1875,332
0.34693878,332
0.32758621,332
0.22105263,332
0.22680412,332
0.2962963,332
0.29508197,332
0.296875,332
0.23529412,332
0.30909091,332
0.37096774,332
0.30357143,332
0.25757576,332
0.21428571,332
0.38095238,332
0.24561404,332
0.41428571,332
0.31147541,332
0.20588235,332
0.39622642,332
0.41071429,332
0.13207547,332
0.37096774,332
0.13402062,332
0.36507937,332
0.25423729,332
0.46428571,332
0.25454545,332
0.36842105,332
0.2244898,332
0.31914894,332
0.40322581,332
0.39215686,332
0.29411765,332
0.37037037,332
0.38255034,332
0.35454545,332
0.33333333,332
0.41935484,332
0.30769231,332
0.24675325,332
0.30769231,332
0.24561404,332
0.24074074,332
0.33333333,332
0.26666667,332
0.36666667,332
0.36206897,332
0.35820896,332
0.36111111,332
0.13541667,332
0.29310345,332
0.14583333,332
0.30434783,332
0.29090909,332
0.32857143,332
0.40909091,332
0.32323232,332
0.36,332
0.3442623,332
0.19354839,332
0.44444444,332
0.33846154,332
0.44186047,332
0.36956522,332
0.32075472,332
0.38709677,332
0.35087719,332
0.32835821,332
0.34285714,332
0.4084507,332
0.36734694,332
0.25423729,332
0.22641509,332
0.34545455,332
0.38297872,332
0.36538462,332
0.17307692,332
0.40740741,332
0.23188406,332
0.28846154,332
0.32653061,332
0.37096774,332
0.37704918,332
0.30357143,332
0.35087719,332
0.29508197,332
0.38461538,332
0.36206897,332
0.33333333,332
0.33333333,332
0.36,332
0.35185185,332
0.35555556,332
0.27272727,332
0.22807018,332
0.15957447,332
0.3125,332
0.36363636,332
0.37037037,332
0.41538462,332
0.41481481,332
0.38596491,332
0.36363636,332
0.30188679,332
0.26315789,332
0.22807018,332
0.375,332
0.27868852,332
0.23214286,332
0.42372881,332
0.39215686,332
0.25,332
0.40298507,332
0.41428571,332
0.31468531,332
0.30769231,332
0.30952381,332
0.29850746,332
0.22916667,332
0.18181818,332
0.11494253,332
0.26315789,332
0.23076923,332
0.31372549,332
0.49090909,332
0.33333333,332
0.25925926,332
0.23333333,332
0.2962963,332
0.32,332
0.38596491,332
0.38095238,332
0.28571429,332
0.26666667,332
0.3968254,332
0.32653061,332
0.44680851,332
0.28712871,332
0.43859649,332
0.375,332
0.22,332
0.45238095,332
0.27777778,332
0.34117647,332
0.28846154,332
0.32075472,332
0.35714286,332
0.26530612,332
0.40740741,332
0.31958763,332
0.2,332
0.4,332
0.33928571,332
0.3030303,332
0.22727273,332
0.27586207,332
0.40350877,332
0.4,332
0.36206897,332
0.29591837,332
0.41818182,332
0.33333333,332
0.23214286,332
0.328125,332
0.26785714,332
0.27586207,332
0.21153846,332
0.27272727,332
0.32142857,332
0.2826087,332
0.44,332
0.23762376,332
0.30357143,332
0.26984127,332
0.3,332
0.32727273,332
0.35443038,332
0.33333333,332
0.39285714,332
0.32692308,332
0.34615385,332
0.31481481,332
0.30188679,332
0.2962963,332
0.24137931,332
0.23529412,332
0.37288136,332
0.265625,332
0.22857143,332
0.23333333,332
0.35384615,332
0.28813559,332
0.42857143,332
0.2745098,332
0.22916667,332
0.40625,332
0.28301887,332
0.56666667,332
0.32758621,332
0.23809524,332
0.46428571,332
0.33962264,332
0.38461538,332
0.15306122,332
0.32727273,332
0.26923077,332
0.34615385,332
0.41538462,332
0.31168831,332
0.37735849,332
0.38235294,332
0.37735849,332
0.359375,332
0.2962963,332
0.25925926,332
0.42424242,332
0.3877551,332
0.27692308,332
0.31851852,332
0.35483871,332
0.23333333,332
0.37777778,332
0.35820896,332
0.51666667,332
0.36448598,332
0.32758621,332
0.44117647,332
0.30434783,332
0.27868852,332
0.39655172,332
0.36538462,332
0.39215686,332
0.29213483,332
0.29166667,332
0.38297872,332
0.13829787,332
0.29508197,332
0.27380952,332
0.36538462,332
0.27710843,332
0.37037037,332
0.39583333,332
0.26984127,332
0.14457831,332
0.38983051,332
0.29824561,332
0.26229508,332
0.41269841,332
0.28070175,332
0.37735849,332
0.25490196,332
0.3125,332
0.3015873,332
0.22641509,332
0.44230769,332
0.28070175,332
0.20833333,332
0.2745098,332
0.28846154,332
0.31578947,332
0.35,332
0.35483871,332
0.34615385,332
0.26666667,332
0.36666667,332
0.31372549,332
0.31372549,332
0.31372549,332
0.3968254,332
0.38095238,332
0.22222222,332
0.25925926,332
0.28070175,332
0.31578947,332
0.37254902,332
0.42105263,332
0.43478261,332
0.27433628,332
0.45833333,332
0.29411765,332
0.34545455,332
0.29032258,332
0.48387097,332
0.39655172,332
0.20833333,332
0.28571429,332
0.26415094,332
0.27941176,332
0.36206897,332
0.36206897,332
0.36065574,332
0.42105263,332
0.058064516,332
0.39344262,332
0.32786885,332
0.32432432,332
0.36036036,332
0.37288136,332
0.45614035,332
0.36363636,332
0.27868852,332
0.36065574,332
0.26229508,332
0.32758621,332
0.37704918,332
0.2,332
0.3125,332
0.35714286,332
0.44,332
0.31884058,332
0.36956522,332
0.17948718,332
0.42592593,332
0.41071429,332
0.31578947,332
0.33980583,332
0.37096774,332
0.28846154,332
0.32307692,332
0.35483871,332
0.26415094,332
0.22222222,332
0.3,332
0.30357143,332
0.40350877,332
0.31578947,332
0.184,332
0.34285714,332
0.28125,332
0.24,332
0.35087719,332
0.24590164,332
0.38,332
0.4137931,332
0.30952381,332
0.21052632,332
0.28813559,332
0.27118644,332
0.3220339,332
0.29090909,332
0.33898305,332
0.24,332
0.35820896,332
0.31147541,332
0.19101124,332
0.23728814,332
0.33962264,332
0.39622642,332
0.36734694,332
0.30769231,332
0.38709677,332
0.34482759,332
0.33870968,332
0.25531915,332
0.35294118,332
0.31372549,332
0.29545455,332
0.32758621,332
0.2962963,332
0.34782609,332
0.4,332
0.33962264,332
0.32786885,332
0.3,332
0.26415094,332
0.3,332
0.42105263,332
0.26785714,332
0.36956522,332
0.30188679,332
0.1984127,332
0.14814815,332
0.23728814,332
0.35087719,332
0.35185185,332
0.30909091,332
0.20833333,332
0.40350877,332
0.27586207,332
0.34782609,332
0.27692308,332
0.35185185,332
0.31372549,332
0.2244898,332
0.44444444,332
0.44230769,332
0.44230769,332
0.24561404,332
0.24137931,332
0.34615385,332
0.23636364,332
0.31481481,332
0.38709677,332
0.31578947,332
0.44444444,332
0.36206897,332
0.3559322,332
0.32692308,332
0.33333333,332
0.36206897,332
0.3125,332
0.26530612,332
0.37931034,332
0.4,332
0.24137931,332
0.34615385,332
0.42592593,332
0.39215686,332
0.32352941,332
0.4,332
0.23611111,332
0.27777778,332
0.38095238,332
0.44,332
0.42857143,332
0.39583333,332
0.22413793,332
0.22033898,332
0.40677966,332
0.28,332
0.375,332
0.28813559,332
0.27272727,332
0.26,332
0.28846154,332
0.28070175,332
0.43076923,332
0.25454545,332
0.3125,332
0.26666667,332
0.36666667,332
0.39344262,332
0.27659574,332
0.3,332
0.19047619,332
0.3442623,332
0.23214286,332
0.28571429,332
0.29166667,332
0.32075472,332
0.40983607,332
0.27272727,332
0.40816327,332
0.37931034,332
0.33898305,332
0.45614035,332
0.25,332
0.31481481,332
0.29508197,332
0.28571429,332
0.42307692,332
0.26865672,332
0.29310345,332
0.38461538,332
0.4,332
0.32258065,332
0.43478261,332
0.2826087,332
0.3,332
0.31147541,332
0.28,332
0.31818182,332
0.18644068,332
0.4,332
0.28301887,332
0.20731707,332
0.30508475,332
0.23762376,332
0.36065574,332
0.375,332
0.35294118,332
0.1875,332
0.31147541,332
0.28181818,332
0.33962264,332
0.38297872,332
0.35294118,332
0.27184466,332
0.39393939,332
0.44230769,332
0.29166667,332
0.20289855,332
0.48076923,332
0.34285714,332
0.42105263,332
0.15217391,332
0.3442623,332
0.3,332
0.3220339,332
0.25,332
0.25490196,332
0.40350877,332
0.22222222,332
0.29090909,332
0.26190476,332
0.29787234,332
0.36363636,332
0.328125,332
0.43333333,332
0.32,332
0.23529412,332
0.38181818,332
0.30508475,332
0.32307692,332
0.2295082,332
0.10869565,332
0.32075472,332
0.25,332
0.28888889,332
0.31147541,332
0.20338983,332
0.3877551,332
0.3125,332
0.2173913,332
0.30357143,332
0.31666667,332
