kurtosisLongitudinal,run
-0.17549313,342
-0.50088914,342
-1.4567345,342
-1.4287651,342
0.24623879,342
-0.9596961,342
-0.64640172,342
1.9784882,342
-0.89999164,342
-0.76595337,342
0.21058718,342
-0.31794574,342
-0.85560161,342
-0.79137218,342
-0.38180071,342
-1.1607869,342
-0.45535043,342
0.4376761,342
-0.15794681,342
-0.70903014,342
-0.17052426,342
-0.20320933,342
-0.1840078,342
-1.2117689,342
-0.17307901,342
-0.87388637,342
0.041948143,342
-0.99302337,342
-0.017849904,342
-0.59659702,342
-1.3133294,342
-0.61269328,342
-1.2085033,342
-1.0692624,342
-0.44365278,342
-0.72609369,342
-0.97834531,342
-1.0773067,342
-0.081107897,342
-0.56944008,342
0.50527973,342
-0.98960159,342
-0.99070584,342
-1.0549591,342
0.88622764,342
-0.7172393,342
-1.1545324,342
0.45048569,342
-0.94960275,342
-0.79555557,342
-1.2101717,342
-0.66302104,342
-0.083719107,342
-1.3274138,342
-0.82714578,342
1.1913544,342
-1.1992496,342
-1.4051901,342
-0.30118789,342
-0.60362406,342
-1.0077998,342
-0.6136769,342
-1.1133741,342
-0.077189372,342
0.40414867,342
-1.2844899,342
0.14661875,342
-0.87192373,342
-0.78719143,342
-1.3055568,342
-0.62782005,342
-1.1021249,342
-1.4645439,342
-0.052595916,342
0.49778756,342
-0.71076476,342
-0.32653113,342
-1.0005546,342
-0.33453642,342
-0.78906258,342
-1.2431835,342
0.1960715,342
-0.097726756,342
-0.57508479,342
-1.1529213,342
-1.2613001,342
0.94744978,342
-1.2132178,342
-0.53195539,342
-1.0769047,342
-1.015388,342
-0.78489639,342
-0.92144656,342
-1.1680033,342
-0.41550327,342
-0.13778732,342
-0.30575141,342
-0.35449491,342
-0.72683768,342
0.0072825042,342
-0.49685643,342
0.0025271266,342
-1.1944588,342
-0.42861487,342
-0.58990584,342
-0.30327348,342
0.63541842,342
-1.3150682,342
-1.0920372,342
0.72065234,342
-1.1263027,342
-0.81140878,342
-1.3550021,342
-0.21897917,342
-1.1287294,342
-1.4165739,342
-0.78580155,342
-1.1589331,342
0.31724619,342
-0.57500414,342
-0.44572171,342
-0.31700007,342
-0.080834613,342
0.91265441,342
-1.0872922,342
-0.4303917,342
-1.3152461,342
-0.048453393,342
-0.31480908,342
-0.58874369,342
-0.36486498,342
-0.70054819,342
-1.1224602,342
-0.25545446,342
-0.40690093,342
-0.58239493,342
-0.33627874,342
-0.52627874,342
-1.1187832,342
-0.59474238,342
-0.5146077,342
-0.99550929,342
-0.73809112,342
0.034423531,342
-0.86724441,342
-0.14993574,342
-0.66913313,342
-0.53316683,342
-0.42607252,342
-0.90511481,342
-0.4726131,342
-0.60432997,342
-0.52998024,342
-1.2077878,342
-0.60739195,342
-0.9124069,342
