Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,116,683,332,hits,Al-Al-4kV,2.9959724
Cut,54,686,332,hits,Al-Al-4kV,1.3946768
Cut,46,687,332,hits,Al-Al-4kV,1.188058
Cut,59,688,332,hits,Al-Al-4kV,1.5238135
Cut,58,689,332,hits,Al-Al-4kV,1.4979862
Cut,117,690,332,hits,Al-Al-4kV,3.0217997
Cut,61,692,332,hits,Al-Al-4kV,1.5754682
Cut,65,695,332,hits,Al-Al-4kV,1.6787776
Cut,60,699,332,hits,Al-Al-4kV,1.5496409
Cut,57,705,332,hits,Al-Al-4kV,1.4721588
Cut,161,706,332,hits,Al-Al-4kV,4.158203
Cut,66,707,332,hits,Al-Al-4kV,1.704605
Cut,57,710,332,hits,Al-Al-4kV,1.4721588
Cut,63,711,332,hits,Al-Al-4kV,1.6271229
Cut,63,713,332,hits,Al-Al-4kV,1.6271229
Cut,62,715,332,hits,Al-Al-4kV,1.6012956
Cut,60,717,332,hits,Al-Al-4kV,1.5496409
Cut,97,720,332,hits,Al-Al-4kV,2.5052528
Cut,72,722,332,hits,Al-Al-4kV,1.8595691
Cut,60,724,332,hits,Al-Al-4kV,1.5496409
Cut,59,726,332,hits,Al-Al-4kV,1.5238135
Cut,53,732,332,hits,Al-Al-4kV,1.3688494
Cut,53,743,332,hits,Al-Al-4kV,1.3688494
Cut,95,744,332,hits,Al-Al-4kV,2.4535981
Cut,55,745,332,hits,Al-Al-4kV,1.4205041
Cut,56,747,332,hits,Al-Al-4kV,1.4463315
Cut,49,751,332,hits,Al-Al-4kV,1.2655401
Cut,58,754,332,hits,Al-Al-4kV,1.4979862
Cut,58,755,332,hits,Al-Al-4kV,1.4979862
Cut,58,758,332,hits,Al-Al-4kV,1.4979862
Cut,67,759,332,hits,Al-Al-4kV,1.7304323
Cut,51,761,332,hits,Al-Al-4kV,1.3171947
Cut,64,762,332,hits,Al-Al-4kV,1.6529503
Cut,62,763,332,hits,Al-Al-4kV,1.6012956
Cut,57,764,332,hits,Al-Al-4kV,1.4721588
Cut,63,767,332,hits,Al-Al-4kV,1.6271229
Cut,56,768,332,hits,Al-Al-4kV,1.4463315
Cut,54,774,332,hits,Al-Al-4kV,1.3946768
Cut,62,778,332,hits,Al-Al-4kV,1.6012956
Cut,59,782,332,hits,Al-Al-4kV,1.5238135
Cut,59,783,332,hits,Al-Al-4kV,1.5238135
Cut,59,786,332,hits,Al-Al-4kV,1.5238135
Cut,56,787,332,hits,Al-Al-4kV,1.4463315
Cut,120,788,332,hits,Al-Al-4kV,3.0992818
Cut,56,790,332,hits,Al-Al-4kV,1.4463315
Cut,52,792,332,hits,Al-Al-4kV,1.3430221
Cut,59,793,332,hits,Al-Al-4kV,1.5238135
Cut,59,794,332,hits,Al-Al-4kV,1.5238135
Cut,58,795,332,hits,Al-Al-4kV,1.4979862
Cut,55,797,332,hits,Al-Al-4kV,1.4205041
Cut,58,798,332,hits,Al-Al-4kV,1.4979862
Cut,60,799,332,hits,Al-Al-4kV,1.5496409
Cut,64,804,332,hits,Al-Al-4kV,1.6529503
Cut,56,805,332,hits,Al-Al-4kV,1.4463315
Cut,69,806,332,hits,Al-Al-4kV,1.782087
Cut,45,807,332,hits,Al-Al-4kV,1.1622307
Cut,52,808,332,hits,Al-Al-4kV,1.3430221
Cut,51,810,332,hits,Al-Al-4kV,1.3171947
Cut,66,820,332,hits,Al-Al-4kV,1.704605
Cut,52,829,332,hits,Al-Al-4kV,1.3430221
Cut,56,831,332,hits,Al-Al-4kV,1.4463315
Cut,54,833,332,hits,Al-Al-4kV,1.3946768
Cut,63,834,332,hits,Al-Al-4kV,1.6271229
Cut,62,836,332,hits,Al-Al-4kV,1.6012956
Cut,65,838,332,hits,Al-Al-4kV,1.6787776
Cut,59,839,332,hits,Al-Al-4kV,1.5238135
Cut,55,845,332,hits,Al-Al-4kV,1.4205041
Cut,92,850,332,hits,Al-Al-4kV,2.376116
Cut,64,853,332,hits,Al-Al-4kV,1.6529503
Cut,53,859,332,hits,Al-Al-4kV,1.3688494
Cut,70,860,332,hits,Al-Al-4kV,1.8079144
Cut,60,862,332,hits,Al-Al-4kV,1.5496409
Cut,98,865,332,hits,Al-Al-4kV,2.5310801
Cut,62,871,332,hits,Al-Al-4kV,1.6012956
Cut,52,874,332,hits,Al-Al-4kV,1.3430221
Cut,55,875,332,hits,Al-Al-4kV,1.4205041
Cut,81,876,332,hits,Al-Al-4kV,2.0920152
Cut,55,883,332,hits,Al-Al-4kV,1.4205041
Cut,54,887,332,hits,Al-Al-4kV,1.3946768
Cut,106,893,332,hits,Al-Al-4kV,2.7376989
Cut,171,895,332,hits,Al-Al-4kV,4.4164765
Cut,57,896,332,hits,Al-Al-4kV,1.4721588
Cut,105,901,332,hits,Al-Al-4kV,2.7118715
Cut,109,902,332,hits,Al-Al-4kV,2.8151809
Cut,50,903,332,hits,Al-Al-4kV,1.2913674
Cut,57,906,332,hits,Al-Al-4kV,1.4721588
Cut,118,907,332,hits,Al-Al-4kV,3.0476271
Cut,62,910,332,hits,Al-Al-4kV,1.6012956
Cut,54,911,332,hits,Al-Al-4kV,1.3946768
Cut,155,912,332,hits,Al-Al-4kV,4.0032389
Cut,58,916,332,hits,Al-Al-4kV,1.4979862
Cut,56,919,332,hits,Al-Al-4kV,1.4463315
Cut,67,923,332,hits,Al-Al-4kV,1.7304323
Cut,56,924,332,hits,Al-Al-4kV,1.4463315
Cut,57,925,332,hits,Al-Al-4kV,1.4721588
Cut,58,928,332,hits,Al-Al-4kV,1.4979862
Cut,66,933,332,hits,Al-Al-4kV,1.704605
Cut,58,934,332,hits,Al-Al-4kV,1.4979862
Cut,66,936,332,hits,Al-Al-4kV,1.704605
Cut,57,939,332,hits,Al-Al-4kV,1.4721588
Cut,62,942,332,hits,Al-Al-4kV,1.6012956
Cut,61,943,332,hits,Al-Al-4kV,1.5754682
Cut,57,944,332,hits,Al-Al-4kV,1.4721588
Cut,54,946,332,hits,Al-Al-4kV,1.3946768
Cut,56,951,332,hits,Al-Al-4kV,1.4463315
Cut,137,961,332,hits,Al-Al-4kV,3.5383467
Cut,55,969,332,hits,Al-Al-4kV,1.4205041
Cut,45,972,332,hits,Al-Al-4kV,1.1622307
Cut,101,973,332,hits,Al-Al-4kV,2.6085622
Cut,53,975,332,hits,Al-Al-4kV,1.3688494
Cut,58,976,332,hits,Al-Al-4kV,1.4979862
Cut,59,979,332,hits,Al-Al-4kV,1.5238135
Cut,53,980,332,hits,Al-Al-4kV,1.3688494
Cut,63,981,332,hits,Al-Al-4kV,1.6271229
Cut,54,987,332,hits,Al-Al-4kV,1.3946768
Cut,53,989,332,hits,Al-Al-4kV,1.3688494
Cut,57,991,332,hits,Al-Al-4kV,1.4721588
Cut,141,992,332,hits,Al-Al-4kV,3.6416561
Cut,66,995,332,hits,Al-Al-4kV,1.704605
Cut,53,997,332,hits,Al-Al-4kV,1.3688494
Cut,60,999,332,hits,Al-Al-4kV,1.5496409
Cut,72,1002,332,hits,Al-Al-4kV,1.8595691
Cut,107,1005,332,hits,Al-Al-4kV,2.7635262
Cut,54,1006,332,hits,Al-Al-4kV,1.3946768
Cut,64,1010,332,hits,Al-Al-4kV,1.6529503
Cut,101,1012,332,hits,Al-Al-4kV,2.6085622
Cut,55,1019,332,hits,Al-Al-4kV,1.4205041
Cut,65,1023,332,hits,Al-Al-4kV,1.6787776
Cut,108,1024,332,hits,Al-Al-4kV,2.7893536
Cut,52,1027,332,hits,Al-Al-4kV,1.3430221
Cut,53,1031,332,hits,Al-Al-4kV,1.3688494
Cut,53,1032,332,hits,Al-Al-4kV,1.3688494
Cut,54,1035,332,hits,Al-Al-4kV,1.3946768
Cut,62,1038,332,hits,Al-Al-4kV,1.6012956
Cut,116,1040,332,hits,Al-Al-4kV,2.9959724
Cut,53,1041,332,hits,Al-Al-4kV,1.3688494
Cut,60,1043,332,hits,Al-Al-4kV,1.5496409
Cut,41,1046,332,hits,Al-Al-4kV,1.0589213
Cut,56,1046,332,hits,Al-Al-4kV,1.4463315
Cut,60,1047,332,hits,Al-Al-4kV,1.5496409
Cut,53,1048,332,hits,Al-Al-4kV,1.3688494
Cut,56,1051,332,hits,Al-Al-4kV,1.4463315
Cut,96,1052,332,hits,Al-Al-4kV,2.4794254
Cut,60,1053,332,hits,Al-Al-4kV,1.5496409
Cut,54,1056,332,hits,Al-Al-4kV,1.3946768
Cut,66,1057,332,hits,Al-Al-4kV,1.704605
Cut,59,1060,332,hits,Al-Al-4kV,1.5238135
Cut,53,1061,332,hits,Al-Al-4kV,1.3688494
Cut,63,1063,332,hits,Al-Al-4kV,1.6271229
Cut,57,1072,332,hits,Al-Al-4kV,1.4721588
Cut,42,1077,332,hits,Al-Al-4kV,1.0847486
Cut,52,1078,332,hits,Al-Al-4kV,1.3430221
Cut,55,1080,332,hits,Al-Al-4kV,1.4205041
Cut,51,1085,332,hits,Al-Al-4kV,1.3171947
Cut,54,1086,332,hits,Al-Al-4kV,1.3946768
Cut,108,1087,332,hits,Al-Al-4kV,2.7893536
Cut,51,1088,332,hits,Al-Al-4kV,1.3171947
Cut,63,1089,332,hits,Al-Al-4kV,1.6271229
Cut,61,1090,332,hits,Al-Al-4kV,1.5754682
Cut,61,1098,332,hits,Al-Al-4kV,1.5754682
Cut,53,1103,332,hits,Al-Al-4kV,1.3688494
Cut,58,1106,332,hits,Al-Al-4kV,1.4979862
Cut,111,1108,332,hits,Al-Al-4kV,2.8668356
Cut,61,1112,332,hits,Al-Al-4kV,1.5754682
Cut,59,1115,332,hits,Al-Al-4kV,1.5238135
Cut,57,1119,332,hits,Al-Al-4kV,1.4721588
Cut,67,1124,332,hits,Al-Al-4kV,1.7304323
Cut,50,1128,332,hits,Al-Al-4kV,1.2913674
Cut,51,1134,332,hits,Al-Al-4kV,1.3171947
Cut,53,1137,332,hits,Al-Al-4kV,1.3688494
Cut,56,1138,332,hits,Al-Al-4kV,1.4463315
Cut,62,1142,332,hits,Al-Al-4kV,1.6012956
Cut,104,1143,332,hits,Al-Al-4kV,2.6860442
Cut,39,1143,332,hits,Al-Al-4kV,1.0072666
Cut,56,1145,332,hits,Al-Al-4kV,1.4463315
Cut,53,1148,332,hits,Al-Al-4kV,1.3688494
Cut,68,1149,332,hits,Al-Al-4kV,1.7562597
Cut,55,1155,332,hits,Al-Al-4kV,1.4205041
Cut,49,1156,332,hits,Al-Al-4kV,1.2655401
Cut,100,1157,332,hits,Al-Al-4kV,2.5827348
Cut,51,1158,332,hits,Al-Al-4kV,1.3171947
Cut,56,1160,332,hits,Al-Al-4kV,1.4463315
Cut,50,1162,332,hits,Al-Al-4kV,1.2913674
Cut,50,1162,332,hits,Al-Al-4kV,1.2913674
Cut,56,1163,332,hits,Al-Al-4kV,1.4463315
Cut,67,1167,332,hits,Al-Al-4kV,1.7304323
Cut,52,1168,332,hits,Al-Al-4kV,1.3430221
Cut,57,1171,332,hits,Al-Al-4kV,1.4721588
Cut,55,1173,332,hits,Al-Al-4kV,1.4205041
Cut,58,1174,332,hits,Al-Al-4kV,1.4979862
Cut,61,1177,332,hits,Al-Al-4kV,1.5754682
Cut,60,1181,332,hits,Al-Al-4kV,1.5496409
Cut,46,1185,332,hits,Al-Al-4kV,1.188058
Cut,53,1193,332,hits,Al-Al-4kV,1.3688494
Cut,54,1195,332,hits,Al-Al-4kV,1.3946768
Cut,59,1198,332,hits,Al-Al-4kV,1.5238135
Cut,48,1201,332,hits,Al-Al-4kV,1.2397127
Cut,54,1202,332,hits,Al-Al-4kV,1.3946768
Cut,58,1203,332,hits,Al-Al-4kV,1.4979862
Cut,108,1209,332,hits,Al-Al-4kV,2.7893536
Cut,59,1211,332,hits,Al-Al-4kV,1.5238135
Cut,57,1214,332,hits,Al-Al-4kV,1.4721588
Cut,57,1219,332,hits,Al-Al-4kV,1.4721588
Cut,67,1224,332,hits,Al-Al-4kV,1.7304323
Cut,57,1225,332,hits,Al-Al-4kV,1.4721588
Cut,155,1227,332,hits,Al-Al-4kV,4.0032389
Cut,59,1228,332,hits,Al-Al-4kV,1.5238135
Cut,54,1233,332,hits,Al-Al-4kV,1.3946768
Cut,58,1234,332,hits,Al-Al-4kV,1.4979862
Cut,126,1237,332,hits,Al-Al-4kV,3.2542459
Cut,61,1242,332,hits,Al-Al-4kV,1.5754682
Cut,57,1250,332,hits,Al-Al-4kV,1.4721588
Cut,58,1252,332,hits,Al-Al-4kV,1.4979862
Cut,47,1253,332,hits,Al-Al-4kV,1.2138854
Cut,62,1254,332,hits,Al-Al-4kV,1.6012956
Cut,61,1258,332,hits,Al-Al-4kV,1.5754682
Cut,55,1259,332,hits,Al-Al-4kV,1.4205041
Cut,52,1260,332,hits,Al-Al-4kV,1.3430221
Cut,63,1264,332,hits,Al-Al-4kV,1.6271229
Cut,100,1268,332,hits,Al-Al-4kV,2.5827348
Cut,109,1269,332,hits,Al-Al-4kV,2.8151809
Cut,117,1273,332,hits,Al-Al-4kV,3.0217997
Cut,59,1275,332,hits,Al-Al-4kV,1.5238135
Cut,57,1278,332,hits,Al-Al-4kV,1.4721588
Cut,52,1281,332,hits,Al-Al-4kV,1.3430221
Cut,60,1284,332,hits,Al-Al-4kV,1.5496409
Cut,59,1285,332,hits,Al-Al-4kV,1.5238135
Cut,55,1286,332,hits,Al-Al-4kV,1.4205041
Cut,56,1287,332,hits,Al-Al-4kV,1.4463315
Cut,60,1289,332,hits,Al-Al-4kV,1.5496409
