Type,Energy,Counts
MPFIT,10000,61.457123
MPFIT,10090.06,62.10912
MPFIT,10180.12,62.766589
MPFIT,10270.18,63.429569
MPFIT,10360.24,64.098096
MPFIT,10450.3,64.772209
MPFIT,10540.36,65.451946
MPFIT,10630.42,66.137345
MPFIT,10720.48,66.828446
MPFIT,10810.54,67.525288
MPFIT,10900.6,68.227911
MPFIT,10990.66,68.936354
MPFIT,11080.72,69.65066
MPFIT,11170.781,70.370868
MPFIT,11260.841,71.09702
MPFIT,11350.901,71.829159
MPFIT,11440.961,72.567326
MPFIT,11531.021,73.311564
MPFIT,11621.081,74.061916
MPFIT,11711.141,74.818427
MPFIT,11801.201,75.581141
MPFIT,11891.261,76.350101
MPFIT,11981.321,77.125353
MPFIT,12071.381,77.906943
MPFIT,12161.441,78.694917
MPFIT,12251.501,79.489321
MPFIT,12341.561,80.290202
MPFIT,12431.621,81.097608
MPFIT,12521.681,81.911586
MPFIT,12611.741,82.732186
MPFIT,12701.801,83.559456
MPFIT,12791.861,84.393446
MPFIT,12881.921,85.234206
MPFIT,12971.981,86.081786
MPFIT,13062.041,86.936238
MPFIT,13152.101,87.797613
MPFIT,13242.161,88.665963
MPFIT,13332.221,89.541342
MPFIT,13422.282,90.423801
MPFIT,13512.342,91.313396
MPFIT,13602.402,92.210181
MPFIT,13692.462,93.11421
MPFIT,13782.522,94.025539
MPFIT,13872.582,94.944223
MPFIT,13962.642,95.870321
MPFIT,14052.702,96.803888
MPFIT,14142.762,97.744982
MPFIT,14232.822,98.693662
MPFIT,14322.882,99.649987
MPFIT,14412.942,100.61402
MPFIT,14503.002,101.58581
MPFIT,14593.062,102.56543
MPFIT,14683.122,103.55293
MPFIT,14773.182,104.54838
MPFIT,14863.242,105.55184
MPFIT,14953.302,106.56337
MPFIT,15043.362,107.58304
MPFIT,15133.422,108.61091
MPFIT,15223.482,109.64705
MPFIT,15313.542,110.69152
MPFIT,15403.602,111.74438
MPFIT,15493.662,112.8057
MPFIT,15583.722,113.87556
MPFIT,15673.783,114.95401
MPFIT,15763.843,116.04112
MPFIT,15853.903,117.13697
MPFIT,15943.963,118.24163
MPFIT,16034.023,119.35515
MPFIT,16124.083,120.47762
MPFIT,16214.143,121.60911
MPFIT,16304.203,122.74968
MPFIT,16394.263,123.8994
MPFIT,16484.323,125.05836
MPFIT,16574.383,126.22663
MPFIT,16664.443,127.40427
MPFIT,16754.503,128.59136
MPFIT,16844.563,129.78798
MPFIT,16934.623,130.9942
MPFIT,17024.683,132.21009
MPFIT,17114.743,133.43575
MPFIT,17204.803,134.67123
MPFIT,17294.863,135.91662
MPFIT,17384.923,137.172
MPFIT,17474.983,138.43744
MPFIT,17565.043,139.71302
MPFIT,17655.103,140.99883
