Cut?,Counts,eventNumber,runNumber
Raw,86,0,351
Raw,96,1,351
Raw,46,1,351
Raw,101,3,351
Raw,119,4,351
Raw,58,5,351
Raw,102,6,351
Raw,93,7,351
Raw,49,8,351
Raw,102,9,351
Raw,84,10,351
Raw,102,11,351
Raw,104,12,351
Raw,118,13,351
Raw,97,14,351
Raw,101,15,351
Raw,118,16,351
Raw,113,18,351
Raw,118,19,351
Raw,114,20,351
Raw,112,21,351
Raw,109,22,351
Raw,68,23,351
Raw,118,24,351
Raw,112,25,351
Raw,125,26,351
Raw,82,27,351
Raw,76,28,351
Raw,288,29,351
Raw,100,30,351
Raw,123,31,351
Raw,114,32,351
Raw,129,34,351
Raw,118,35,351
Raw,103,36,351
Raw,77,37,351
Raw,49,38,351
Raw,113,39,351
Raw,82,40,351
Raw,103,41,351
Raw,113,42,351
Raw,125,43,351
Raw,29,44,351
Raw,131,45,351
Raw,110,46,351
Raw,114,47,351
Raw,97,48,351
Raw,101,49,351
Raw,62,50,351
Raw,50,51,351
Raw,136,52,351
Raw,70,53,351
Raw,107,54,351
Raw,98,55,351
Raw,104,56,351
Raw,81,57,351
Raw,213,58,351
Raw,63,59,351
Raw,112,60,351
Raw,124,61,351
Raw,101,62,351
Raw,121,63,351
Raw,102,64,351
Raw,90,65,351
Raw,125,66,351
Raw,94,67,351
Raw,77,68,351
Raw,84,69,351
Raw,116,71,351
Raw,110,72,351
Raw,153,73,351
Raw,152,74,351
Raw,68,75,351
Raw,113,76,351
Raw,103,77,351
Raw,129,78,351
Raw,111,79,351
Raw,120,80,351
Raw,96,81,351
Raw,95,82,351
Raw,114,83,351
Raw,96,84,351
Raw,92,85,351
Raw,59,86,351
Raw,116,87,351
Raw,113,88,351
Raw,123,89,351
Raw,124,90,351
Raw,13,90,351
Raw,95,91,351
Raw,133,92,351
Raw,108,93,351
Raw,111,94,351
Raw,111,95,351
Raw,50,96,351
Raw,119,97,351
Raw,109,98,351
Raw,114,99,351
Raw,188,100,351
Raw,96,101,351
Raw,113,102,351
Raw,119,103,351
Raw,83,105,351
Raw,99,106,351
Raw,137,108,351
Raw,127,109,351
Raw,99,110,351
Raw,121,111,351
Raw,114,112,351
Raw,132,113,351
Raw,93,114,351
Raw,114,115,351
Raw,40,116,351
Raw,99,117,351
Raw,96,118,351
Raw,21,118,351
Raw,102,119,351
Raw,62,120,351
Raw,117,121,351
Raw,87,122,351
Raw,203,123,351
Raw,118,124,351
Raw,93,125,351
Raw,57,126,351
Raw,125,127,351
Raw,69,129,351
Raw,169,130,351
Raw,130,131,351
Raw,147,132,351
Raw,94,133,351
Raw,106,134,351
Raw,103,135,351
Raw,50,136,351
Raw,38,136,351
Raw,133,137,351
Raw,105,138,351
Raw,125,139,351
Raw,100,140,351
Raw,116,141,351
Raw,116,142,351
Raw,135,143,351
Raw,85,144,351
Raw,71,145,351
Raw,91,146,351
Raw,110,147,351
Raw,106,148,351
Raw,173,149,351
Raw,118,150,351
Raw,100,152,351
Raw,286,153,351
Raw,74,154,351
Raw,93,155,351
Raw,72,156,351
Raw,117,157,351
Raw,84,158,351
Raw,108,159,351
Raw,80,160,351
Raw,122,161,351
Raw,88,162,351
Raw,84,163,351
Raw,130,164,351
Raw,92,165,351
Raw,116,166,351
Raw,136,167,351
Raw,100,168,351
Raw,108,169,351
Raw,103,170,351
Raw,116,171,351
Raw,112,172,351
Raw,142,173,351
Raw,107,174,351
Raw,49,175,351
Raw,119,176,351
Raw,100,177,351
Raw,111,178,351
Raw,121,179,351
Raw,118,180,351
Raw,106,181,351
Raw,119,182,351
Raw,105,183,351
Raw,120,184,351
Raw,105,185,351
Raw,96,186,351
Raw,77,187,351
Raw,112,188,351
Raw,121,189,351
Raw,101,190,351
Raw,102,191,351
Raw,111,192,351
Raw,105,193,351
Raw,75,194,351
Raw,114,195,351
Raw,119,196,351
Raw,110,197,351
Raw,70,198,351
Raw,112,199,351
Raw,116,200,351
Raw,110,201,351
Raw,123,202,351
Raw,117,203,351
Raw,119,204,351
Raw,95,205,351
Raw,192,206,351
Raw,93,207,351
Raw,112,208,351
Raw,106,209,351
Raw,116,210,351
Raw,91,211,351
Raw,101,212,351
Raw,96,213,351
Raw,99,214,351
Raw,61,215,351
Raw,70,216,351
Raw,95,217,351
Raw,117,218,351
Raw,6,218,351
Raw,42,219,351
Raw,101,220,351
Raw,114,221,351
Raw,118,222,351
Raw,109,223,351
Raw,95,224,351
Raw,94,225,351
Raw,115,226,351
Raw,109,227,351
Raw,195,228,351
Raw,86,229,351
Raw,109,230,351
Raw,11,230,351
Raw,97,231,351
Raw,104,232,351
Raw,124,233,351
Raw,74,234,351
Raw,178,235,351
Raw,64,236,351
Raw,112,237,351
Raw,121,238,351
Raw,73,239,351
Raw,97,240,351
Raw,119,241,351
Raw,95,242,351
Raw,116,243,351
Raw,84,244,351
Raw,135,245,351
Raw,97,246,351
Raw,98,247,351
Raw,59,248,351
Raw,116,250,351
Raw,120,252,351
Raw,47,253,351
Raw,92,254,351
Raw,117,255,351
Raw,117,256,351
Raw,89,257,351
Raw,105,258,351
Raw,10,259,351
Raw,64,259,351
Raw,118,260,351
Raw,106,261,351
Raw,91,262,351
Raw,110,263,351
Raw,119,264,351
Raw,138,265,351
Raw,112,266,351
Raw,121,267,351
Raw,87,268,351
Raw,112,269,351
Raw,81,269,351
Raw,95,270,351
Raw,113,271,351
Raw,76,272,351
Raw,109,274,351
Raw,116,275,351
Raw,98,276,351
Raw,111,277,351
Raw,108,278,351
Raw,170,281,351
Raw,38,281,351
Raw,65,282,351
Raw,116,283,351
Raw,100,284,351
Raw,113,285,351
Raw,124,286,351
Raw,106,287,351
Raw,104,288,351
Raw,87,289,351
Raw,122,290,351
Raw,104,291,351
Raw,112,292,351
Raw,82,293,351
Raw,85,294,351
Raw,119,295,351
Raw,102,296,351
Raw,112,297,351
Raw,70,298,351
Raw,91,299,351
Raw,118,301,351
Raw,105,302,351
Raw,92,303,351
Raw,98,304,351
Raw,106,305,351
Raw,88,306,351
Raw,130,307,351
Raw,102,308,351
Raw,64,309,351
Raw,94,310,351
Raw,119,311,351
Raw,103,312,351
Raw,132,313,351
Raw,125,314,351
Raw,204,315,351
Raw,98,316,351
Raw,92,317,351
Raw,119,318,351
Raw,95,319,351
Raw,117,320,351
Raw,97,321,351
Raw,106,322,351
Raw,115,323,351
Raw,91,324,351
Raw,130,325,351
Raw,108,326,351
Raw,124,327,351
Raw,85,328,351
Raw,99,329,351
Raw,95,330,351
Raw,41,330,351
Raw,139,331,351
Raw,111,332,351
Raw,100,333,351
Raw,109,334,351
Raw,118,336,351
Raw,117,338,351
Raw,121,339,351
Raw,111,340,351
Raw,99,341,351
Raw,96,342,351
Raw,127,343,351
Raw,206,344,351
Raw,106,345,351
Raw,113,346,351
Raw,67,347,351
Raw,102,348,351
Raw,201,349,351
Raw,125,350,351
Raw,94,351,351
Raw,99,352,351
Raw,100,354,351
Raw,121,355,351
Raw,97,356,351
Raw,59,357,351
Raw,104,358,351
Raw,91,359,351
Raw,51,360,351
Raw,109,361,351
Raw,111,362,351
Raw,93,363,351
Raw,107,364,351
Raw,115,365,351
Raw,249,366,351
Raw,86,366,351
Raw,106,368,351
Raw,31,369,351
Raw,128,370,351
Raw,105,371,351
Raw,122,372,351
Raw,130,373,351
Raw,107,374,351
Raw,11,374,351
Raw,99,375,351
Raw,100,377,351
Raw,94,378,351
Raw,98,379,351
Raw,87,380,351
Raw,153,381,351
Raw,67,382,351
Raw,77,383,351
Raw,86,384,351
Raw,116,385,351
Raw,151,386,351
Raw,100,387,351
Raw,91,388,351
Raw,115,389,351
Raw,86,390,351
Raw,107,391,351
Raw,88,392,351
Raw,111,393,351
Raw,117,394,351
Raw,113,396,351
Raw,122,397,351
Raw,15,397,351
Raw,116,398,351
Raw,67,399,351
Raw,109,400,351
Raw,92,401,351
Raw,61,402,351
Raw,116,403,351
Raw,115,404,351
Raw,106,405,351
Raw,105,406,351
Raw,109,407,351
Raw,101,408,351
Raw,78,409,351
Raw,124,410,351
Raw,108,411,351
Raw,48,411,351
Raw,89,412,351
Raw,66,414,351
Raw,75,415,351
Raw,110,416,351
Raw,118,417,351
Raw,106,419,351
Raw,115,420,351
Raw,103,421,351
Raw,102,422,351
Raw,107,423,351
Raw,115,424,351
Raw,86,425,351
Raw,86,426,351
Raw,122,427,351
Raw,117,429,351
Raw,107,430,351
Raw,98,431,351
Raw,101,432,351
Raw,72,433,351
Raw,91,434,351
Raw,93,435,351
Raw,108,436,351
Raw,59,437,351
Raw,122,438,351
Raw,22,438,351
Raw,99,439,351
Raw,72,440,351
Raw,72,441,351
Raw,31,442,351
Raw,111,443,351
Raw,102,444,351
Raw,85,445,351
Raw,103,446,351
Raw,94,447,351
Raw,111,448,351
Raw,72,449,351
Raw,105,450,351
Raw,134,451,351
Raw,104,452,351
Raw,71,453,351
Raw,156,454,351
Raw,121,455,351
Raw,112,456,351
Raw,105,457,351
Raw,117,458,351
Raw,198,459,351
Raw,103,460,351
Raw,127,461,351
Raw,93,462,351
Raw,101,464,351
Raw,72,465,351
Raw,111,466,351
Raw,94,467,351
Raw,89,468,351
Raw,54,469,351
Raw,101,471,351
Raw,115,472,351
Raw,103,474,351
Raw,109,475,351
Raw,104,475,351
Raw,96,476,351
Raw,89,477,351
Raw,57,478,351
Raw,164,479,351
Raw,108,479,351
Raw,175,480,351
Raw,118,481,351
Raw,94,482,351
Raw,102,483,351
Raw,33,484,351
Raw,105,484,351
Raw,103,485,351
Raw,115,486,351
Raw,100,487,351
Raw,69,488,351
Raw,81,488,351
Raw,123,489,351
Raw,92,490,351
Raw,58,491,351
Raw,104,492,351
Raw,119,493,351
Raw,320,494,351
Raw,113,495,351
Raw,110,496,351
Raw,109,497,351
Raw,168,498,351
Raw,126,500,351
Raw,86,501,351
Raw,116,502,351
Raw,124,503,351
Raw,86,504,351
Raw,129,505,351
Raw,118,506,351
Raw,105,507,351
Raw,101,508,351
Raw,129,509,351
Raw,101,510,351
Raw,99,511,351
Raw,115,512,351
Raw,116,513,351
Raw,118,514,351
Raw,125,515,351
Raw,85,516,351
Raw,78,517,351
Raw,91,518,351
Raw,124,519,351
Raw,110,520,351
Raw,126,521,351
Raw,113,522,351
Raw,113,523,351
Raw,115,524,351
Raw,67,525,351
Raw,103,526,351
Raw,132,527,351
Raw,123,528,351
Raw,120,529,351
Raw,112,530,351
Raw,8,530,351
Raw,124,531,351
Raw,118,532,351
Raw,246,533,351
Raw,53,535,351
Raw,90,536,351
Raw,98,537,351
Raw,119,538,351
Raw,98,539,351
Raw,305,540,351
Raw,199,540,351
Raw,86,541,351
Raw,114,542,351
Raw,94,543,351
Raw,101,544,351
Raw,120,545,351
Raw,98,546,351
Raw,224,547,351
Raw,108,548,351
Raw,94,549,351
Raw,75,550,351
Raw,81,551,351
Raw,92,552,351
Raw,102,553,351
Raw,90,554,351
Raw,121,555,351
Raw,72,556,351
Raw,109,557,351
Raw,92,559,351
Raw,43,559,351
Raw,117,560,351
Raw,131,561,351
Raw,110,562,351
Raw,108,563,351
Raw,111,564,351
Raw,97,565,351
Raw,98,566,351
Raw,35,566,351
Raw,105,567,351
Raw,106,570,351
Raw,86,571,351
Raw,67,573,351
Raw,110,574,351
Raw,106,575,351
Raw,84,576,351
Raw,123,578,351
Raw,100,579,351
Raw,95,580,351
Raw,105,581,351
Raw,113,582,351
Raw,102,583,351
Raw,90,584,351
Raw,106,585,351
Raw,100,586,351
Raw,100,587,351
Raw,203,588,351
Raw,102,589,351
Raw,128,590,351
Raw,112,591,351
Raw,103,592,351
Raw,108,593,351
Raw,95,594,351
Raw,155,596,351
Raw,107,597,351
Raw,126,599,351
Raw,96,600,351
Raw,104,601,351
Raw,99,602,351
Raw,11,602,351
Raw,98,603,351
Raw,121,604,351
Raw,102,605,351
Raw,99,606,351
Raw,114,607,351
Raw,63,608,351
Raw,114,609,351
Raw,112,610,351
Raw,94,611,351
Raw,102,612,351
Raw,99,613,351
Raw,131,614,351
Raw,99,615,351
Raw,113,616,351
Raw,108,617,351
Raw,99,618,351
