Type,Energy,Counts
MPFIT,7,5.2241916
MPFIT,7.06004,5.2835751
MPFIT,7.1200801,5.343983
MPFIT,7.1801201,5.4054351
MPFIT,7.2401601,5.4679514
MPFIT,7.3002001,5.5315522
MPFIT,7.3602402,5.5962581
MPFIT,7.4202802,5.6620898
MPFIT,7.4803202,5.7290682
MPFIT,7.5403602,5.7972147
MPFIT,7.6004003,5.8665506
MPFIT,7.6604403,5.9370977
MPFIT,7.7204803,6.0088779
MPFIT,7.7805203,6.0819131
MPFIT,7.8405604,6.1562257
MPFIT,7.9006004,6.2318382
MPFIT,7.9606404,6.3087733
MPFIT,8.0206805,6.3870537
MPFIT,8.0807205,6.4667025
MPFIT,8.1407605,6.5477429
MPFIT,8.2008005,6.6301982
MPFIT,8.2608406,6.7140919
MPFIT,8.3208806,6.7994475
MPFIT,8.3809206,6.8862888
MPFIT,8.4409606,6.9746396
MPFIT,8.5010007,7.0645239
MPFIT,8.5610407,7.1559656
MPFIT,8.6210807,7.2489889
MPFIT,8.6811207,7.343618
MPFIT,8.7411608,7.439877
MPFIT,8.8012008,7.5377902
MPFIT,8.8612408,7.637382
MPFIT,8.9212809,7.7386765
MPFIT,8.9813209,7.8416982
MPFIT,9.0413609,7.9464712
MPFIT,9.1014009,8.0530199
MPFIT,9.161441,8.1613684
MPFIT,9.221481,8.2715409
MPFIT,9.281521,8.3835614
MPFIT,9.341561,8.4974539
MPFIT,9.4016011,8.6132422
MPFIT,9.4616411,8.7309502
MPFIT,9.5216811,8.8506013
MPFIT,9.5817211,8.9722189
MPFIT,9.6417612,9.0958264
MPFIT,9.7018012,9.2214467
MPFIT,9.7618412,9.3491026
MPFIT,9.8218813,9.4788167
MPFIT,9.8819213,9.6106114
MPFIT,9.9419613,9.7445086
MPFIT,10.002001,9.88053
MPFIT,10.062041,10.018697
MPFIT,10.122081,10.159031
MPFIT,10.182121,10.301553
MPFIT,10.242161,10.446282
MPFIT,10.302201,10.593239
MPFIT,10.362241,10.742443
MPFIT,10.422282,10.893914
MPFIT,10.482322,11.04767
MPFIT,10.542362,11.203728
MPFIT,10.602402,11.362108
MPFIT,10.662442,11.522825
MPFIT,10.722482,11.685897
MPFIT,10.782522,11.851339
MPFIT,10.842562,12.019167
MPFIT,10.902602,12.189395
MPFIT,10.962642,12.362037
MPFIT,11.022682,12.537108
MPFIT,11.082722,12.71462
MPFIT,11.142762,12.894585
MPFIT,11.202802,13.077014
MPFIT,11.262842,13.261918
MPFIT,11.322882,13.449307
MPFIT,11.382922,13.639191
MPFIT,11.442962,13.831576
MPFIT,11.503002,14.026472
MPFIT,11.563042,14.223884
MPFIT,11.623082,14.423818
MPFIT,11.683122,14.62628
MPFIT,11.743162,14.831273
MPFIT,11.803202,15.038801
MPFIT,11.863242,15.248866
MPFIT,11.923282,15.461468
MPFIT,11.983322,15.676609
MPFIT,12.043362,15.894288
MPFIT,12.103402,16.114503
MPFIT,12.163442,16.337252
MPFIT,12.223482,16.562531
MPFIT,12.283522,16.790334
