Cut?,Counts,eventNumber,runNumber
Raw,2.91248219e+05,6,328
Raw,5.91566595e+05,8,328
Raw,3.27921193e+05,9,328
Raw,4.34552773e+05,12,328
Raw,91151.565,18,328
Raw,1.60173692e+05,20,328
Raw,5.05545551e+05,22,328
Raw,3.00608763e+05,23,328
Raw,2.44452435e+05,24,328
Raw,2.74681495e+05,25,328
Raw,2.97996907e+05,26,328
Raw,2.99901875e+05,29,328
Raw,7664.5177,30,328
Raw,95563.639,33,328
Raw,3.4426278e+05,37,328
Raw,3.13299596e+05,38,328
Raw,2.79612842e+05,39,328
Raw,2.71309077e+05,41,328
Raw,2.76294576e+05,43,328
Raw,3.38911618e+05,44,328
Raw,3.11796586e+05,47,328
Raw,3.20336297e+05,48,328
Raw,1.8839752e+05,51,328
Raw,2.83741585e+05,53,328
Raw,3.58726333e+05,54,328
Raw,3.34120419e+05,56,328
Raw,1.33763535e+05,57,328
Raw,2.37720609e+05,59,328
Raw,4.98336785e+05,60,328
Raw,1.39755579e+05,61,328
Raw,3.32051798e+05,63,328
Raw,95371.978,63,328
Raw,2.71984893e+05,64,328
Raw,3.49488307e+05,67,328
Raw,3.26037408e+05,70,328
Raw,3.10435989e+05,72,328
Raw,4.80881686e+05,73,328
Raw,3.22041958e+05,78,328
Raw,70770.235,81,328
Raw,3.12291436e+05,83,328
Raw,3.04665539e+05,85,328
Raw,2.98092835e+05,86,328
Raw,3.00204157e+05,87,328
Raw,2.4037317e+05,88,328
Raw,53560.604,91,328
Raw,2.77804465e+05,93,328
Raw,2.15787249e+05,94,328
Raw,2.18112794e+05,95,328
Raw,2.65177085e+05,96,328
Raw,2.4384557e+05,97,328
Raw,2.35424347e+05,98,328
Raw,2.95320122e+05,99,328
Raw,1.3637081e+05,100,328
Raw,3.3590289e+05,102,328
Raw,3.25430648e+05,104,328
Raw,34377.305,107,328
Raw,2.67967641e+05,108,328
Raw,2.9151049e+05,112,328
Raw,2.36915352e+05,118,328
Raw,1.5015361e+05,121,328
Raw,3.46623603e+05,122,328
Raw,2.89462355e+05,123,328
Raw,1.46850763e+05,125,328
Raw,2.88815589e+05,131,328
Raw,3.32136998e+05,133,328
Raw,3.12084032e+05,134,328
Raw,1.55053197e+05,135,328
Raw,3.56370165e+05,136,328
Raw,2.9415511e+05,138,328
Raw,34438.018,139,328
Raw,2.85448459e+05,140,328
Raw,2.65681435e+05,145,328
Raw,2.93927386e+05,147,328
Raw,1.86987889e+05,150,328
Raw,3.64414363e+05,154,328
Raw,1.91837084e+05,155,328
Raw,2.47915568e+05,157,328
Raw,3.16491973e+05,158,328
Raw,2.23684743e+05,160,328
Raw,3.06430818e+05,161,328
Raw,3.43771431e+05,163,328
Raw,3.78747348e+05,166,328
Raw,2.73517941e+05,169,328
Raw,1.13910524e+05,171,328
Raw,2.38560555e+05,175,328
Raw,3.58220237e+05,177,328
Raw,2.43304932e+05,188,328
Raw,3.40495404e+05,189,328
Raw,2.9731272e+05,190,328
Raw,2.24773225e+05,191,328
Raw,1.02944543e+05,192,328
Raw,3.11986472e+05,193,328
Raw,3.36004289e+05,194,328
Raw,1.0866742e+05,196,328
Raw,2.81226226e+05,200,328
Raw,2.41374442e+05,202,328
Raw,3.23069522e+05,203,328
Raw,3.11134529e+05,204,328
Raw,3.4348763e+05,205,328
Raw,2.38278724e+05,206,328
Raw,3.41859689e+05,207,328
Raw,4.93558496e+05,209,328
Raw,4.56613879e+05,210,328
Raw,3.73133527e+05,215,328
Raw,2.84405902e+05,219,328
Raw,3.1574225e+05,220,328
Raw,3.00678937e+05,222,328
Raw,3.4134326e+05,224,328
Raw,2.88540468e+05,228,328
Raw,2.7194717e+05,229,328
Raw,3.34377713e+05,230,328
Raw,2.71139068e+05,231,328
Raw,3.6377532e+05,234,328
Raw,2.96081877e+05,235,328
Raw,2.19732298e+05,237,328
Raw,1.97985568e+05,238,328
Raw,2.95020707e+05,241,328
Raw,3.41473894e+05,242,328
Raw,3.20746321e+05,248,328
Raw,3.07488304e+05,249,328
Raw,2.80946871e+05,250,328
Raw,3.10501206e+05,252,328
Raw,18393.195,252,328
Raw,3.26843999e+05,253,328
Raw,2.75871826e+05,254,328
Raw,5.60546196e+05,256,328
Raw,2.83527094e+05,257,328
Raw,3.69513881e+05,258,328
Raw,3.82960302e+05,260,328
Raw,2.63294904e+05,261,328
Raw,1.09427513e+05,261,328
Raw,1.06865138e+05,265,328
Raw,2.83214575e+05,266,328
Raw,4.10768361e+05,267,328
Raw,3.36684766e+05,270,328
Raw,30448.856,272,328
Raw,7.92982441e+05,275,328
Raw,5.60315672e+05,278,328
Raw,2.8992897e+05,279,328
Raw,3.42028755e+05,281,328
Raw,3.94675295e+05,282,328
Raw,2.90785718e+05,283,328
Raw,2.54957961e+05,284,328
Raw,3.10284785e+05,285,328
Raw,3.46961118e+05,286,328
Raw,3.26185984e+05,287,328
Raw,2.49771374e+05,288,328
Raw,10607.584,288,328
Raw,2.82121015e+05,290,328
Raw,3.75491533e+05,291,328
Raw,3.17571881e+05,292,328
Raw,2.8736884e+05,293,328
Raw,1.99132619e+05,295,328
Raw,3.30737725e+05,296,328
Raw,3.08624788e+05,297,328
Raw,2.97446402e+05,299,328
Raw,99222.369,303,328
Raw,3.37274043e+05,305,328
Raw,3.25615071e+05,308,328
Raw,2.62248008e+05,309,328
Raw,3.16937092e+05,311,328
Raw,2.52933041e+05,313,328
Raw,2.92296032e+05,314,328
Raw,2.91248373e+05,315,328
Raw,2.95872158e+05,316,328
Raw,3.07808333e+05,318,328
Raw,1.89067678e+05,319,328
Raw,3.39385903e+05,320,328
Raw,2.04319292e+05,321,328
Raw,2.6395664e+05,322,328
Raw,77839.091,322,328
Raw,3.41711132e+05,323,328
Raw,3.39198793e+05,324,328
Raw,3.66446913e+05,329,328
Raw,2.35664793e+05,335,328
Raw,5.40149211e+05,336,328
Raw,3.33829836e+05,337,328
Raw,3.08220338e+05,338,328
Raw,2.9887305e+05,339,328
Raw,3.57801148e+05,340,328
Raw,2.89969659e+05,341,328
Raw,2.77453058e+05,342,328
Raw,1.9078232e+05,343,328
Raw,3.44114126e+05,344,328
Raw,3.36903279e+05,345,328
Raw,2.97791889e+05,347,328
Raw,3.23236558e+05,348,328
Raw,2.78388524e+05,351,328
Raw,1.85140634e+05,353,328
Raw,31528.244,354,328
Raw,3.0668903e+05,356,328
Raw,20379.832,360,328
Raw,3.65453134e+05,361,328
Raw,3.56564495e+05,362,328
Raw,18342.111,363,328
Raw,3.31529605e+05,366,328
Raw,2.34600689e+05,368,328
Raw,2.86860917e+05,370,328
Raw,3.11903263e+05,371,328
Raw,2.01941547e+05,372,328
Raw,3.12621406e+05,373,328
Raw,7.16658752e+05,375,328
Raw,2.85555607e+05,376,328
Raw,3.3902359e+05,378,328
Raw,2.62730463e+05,386,328
Raw,5.62800482e+05,387,328
Raw,61909.669,388,328
Raw,2.7971367e+05,389,328
Raw,3.85063828e+05,391,328
Raw,2.9131206e+05,392,328
Raw,10866.137,394,328
Raw,2.93930745e+05,395,328
Raw,3.10559277e+05,397,328
Raw,4.10906398e+05,399,328
Raw,2.55750231e+05,400,328
Raw,2.95384791e+05,403,328
Raw,3.19390312e+05,404,328
Raw,5.84776743e+05,405,328
Raw,3.42358505e+05,406,328
Raw,2.96459823e+05,408,328
Raw,3.73201925e+05,409,328
Raw,41108.616,412,328
Raw,3.88902173e+05,413,328
Raw,1.02721295e+05,416,328
Raw,3.21069875e+05,417,328
Raw,57243.971,420,328
Raw,3.31713906e+05,422,328
Raw,2.98763663e+05,424,328
Raw,23497.42,425,328
Raw,4.84370054e+05,427,328
Raw,3.55046877e+05,428,328
Raw,3.08490262e+05,432,328
Raw,3.30273058e+05,434,328
Raw,3.83184333e+05,435,328
Raw,1.88757631e+05,436,328
Raw,2.87983203e+05,437,328
Raw,3.00705159e+05,440,328
Raw,2.88511506e+05,441,328
Raw,2.90468109e+05,443,328
Raw,2.97730522e+05,444,328
Raw,3.45575e+05,445,328
Raw,2.73006571e+05,446,328
Raw,3.60103167e+05,447,328
Raw,2.97694724e+05,448,328
Raw,3.26540119e+05,455,328
Raw,6505.8596,456,328
Raw,2.22758039e+05,457,328
Raw,29440.016,464,328
Raw,1.99368532e+05,465,328
Raw,3.13724196e+05,467,328
Raw,3.19239161e+05,470,328
Raw,3.45168741e+05,472,328
Raw,3.13586392e+05,475,328
Raw,2.33808665e+05,476,328
Raw,18758.537,477,328
Raw,2.25995388e+05,481,328
Raw,3.06394381e+05,484,328
Raw,5887.4578,487,328
Raw,14096.375,487,328
Raw,2.73446458e+05,488,328
Raw,2.128019e+05,490,328
Raw,2.58304386e+05,491,328
Raw,1.21997828e+05,492,328
Raw,1.64882734e+05,493,328
Raw,3.38981542e+05,494,328
Raw,3.8710271e+05,500,328
Raw,3.24891833e+05,501,328
Raw,3.04329131e+05,502,328
Raw,3.22835107e+05,503,328
