Type,Energy,Counts
MPFIT,1.1e+05,0.038374334
MPFIT,1.10620414e+05,0.039891039
MPFIT,1.11240827e+05,0.041463095
MPFIT,1.11861241e+05,0.043092328
MPFIT,1.12481654e+05,0.044780619
MPFIT,1.13102068e+05,0.046529897
MPFIT,1.13722482e+05,0.048342152
MPFIT,1.14342895e+05,0.050219426
MPFIT,1.14963309e+05,0.05216382
MPFIT,1.15583722e+05,0.054177494
MPFIT,1.16204136e+05,0.056262667
MPFIT,1.1682455e+05,0.05842162
MPFIT,1.17444963e+05,0.060656697
MPFIT,1.18065377e+05,0.062970305
MPFIT,1.18685791e+05,0.065364917
MPFIT,1.19306204e+05,0.067843073
MPFIT,1.19926618e+05,0.070407381
MPFIT,1.20547031e+05,0.073060517
MPFIT,1.21167445e+05,0.075805231
MPFIT,1.21787859e+05,0.078644344
MPFIT,1.22408272e+05,0.081580748
MPFIT,1.23028686e+05,0.084617416
MPFIT,1.23649099e+05,0.087757392
MPFIT,1.24269513e+05,0.091003802
MPFIT,1.24889927e+05,0.094359851
MPFIT,1.2551034e+05,0.097828825
MPFIT,1.26130754e+05,0.10141409
MPFIT,1.26751167e+05,0.1051191
MPFIT,1.27371581e+05,0.1089474
MPFIT,1.27991995e+05,0.11290261
MPFIT,1.28612408e+05,0.11698844
MPFIT,1.29232822e+05,0.12120871
MPFIT,1.29853235e+05,0.1255673
MPFIT,1.30473649e+05,0.13006822
MPFIT,1.31094063e+05,0.13471554
MPFIT,1.31714476e+05,0.13951345
MPFIT,1.3233489e+05,0.14446623
MPFIT,1.32955304e+05,0.14957826
MPFIT,1.33575717e+05,0.15485402
MPFIT,1.34196131e+05,0.1602981
MPFIT,1.34816544e+05,0.16591519
MPFIT,1.35436958e+05,0.17171009
MPFIT,1.36057372e+05,0.17768769
MPFIT,1.36677785e+05,0.18385302
MPFIT,1.37298199e+05,0.19021118
MPFIT,1.37918612e+05,0.19676743
MPFIT,1.38539026e+05,0.20352711
MPFIT,1.3915944e+05,0.21049569
MPFIT,1.39779853e+05,0.21767874
MPFIT,1.40400267e+05,0.22508196
MPFIT,1.4102068e+05,0.23271119
MPFIT,1.41641094e+05,0.24057235
MPFIT,1.42261508e+05,0.24867151
MPFIT,1.42881921e+05,0.25701486
MPFIT,1.43502335e+05,0.26560871
MPFIT,1.44122748e+05,0.27445951
MPFIT,1.44743162e+05,0.28357381
MPFIT,1.45363576e+05,0.29295832
MPFIT,1.45983989e+05,0.30261987
MPFIT,1.46604403e+05,0.31256541
MPFIT,1.47224817e+05,0.32280204
MPFIT,1.4784523e+05,0.33333699
MPFIT,1.48465644e+05,0.34417762
MPFIT,1.49086057e+05,0.35533143
MPFIT,1.49706471e+05,0.36680606
MPFIT,1.50326885e+05,0.37860928
MPFIT,1.50947298e+05,0.39074901
MPFIT,1.51567712e+05,0.40323331
MPFIT,1.52188125e+05,0.41607037
MPFIT,1.52808539e+05,0.42926853
MPFIT,1.53428953e+05,0.44283629
MPFIT,1.54049366e+05,0.45678226
MPFIT,1.5466978e+05,0.47111523
MPFIT,1.55290193e+05,0.48584409
MPFIT,1.55910607e+05,0.50097793
MPFIT,1.56531021e+05,0.51652594
MPFIT,1.57151434e+05,0.53249748
MPFIT,1.57771848e+05,0.54890206
MPFIT,1.58392262e+05,0.56574933
MPFIT,1.59012675e+05,0.58304907
MPFIT,1.59633089e+05,0.60081124
MPFIT,1.60253502e+05,0.61904592
MPFIT,1.60873916e+05,0.63776336
MPFIT,1.6149433e+05,0.65697394
MPFIT,1.62114743e+05,0.6766882
MPFIT,1.62735157e+05,0.69691681
MPFIT,1.6335557e+05,0.7176706
MPFIT,1.63975984e+05,0.73896054
MPFIT,1.64596398e+05,0.76079775
MPFIT,1.65216811e+05,0.7831935
MPFIT,1.65837225e+05,0.80615919
MPFIT,1.66457638e+05,0.82970636
MPFIT,1.67078052e+05,0.85384671
MPFIT,1.67698466e+05,0.87859207
MPFIT,1.68318879e+05,0.90395441
MPFIT,1.68939293e+05,0.92994584
MPFIT,1.69559706e+05,0.95657861
MPFIT,1.7018012e+05,0.98386509
MPFIT,1.70800534e+05,1.0118178
MPFIT,1.71420947e+05,1.0404494
MPFIT,1.72041361e+05,1.0697726
MPFIT,1.72661775e+05,1.0998004
MPFIT,1.73282188e+05,1.1305458
MPFIT,1.73902602e+05,1.162022
MPFIT,1.74523015e+05,1.1942421
MPFIT,1.75143429e+05,1.2272196
MPFIT,1.75763843e+05,1.2609681
MPFIT,1.76384256e+05,1.2955011
MPFIT,1.7700467e+05,1.3308323
MPFIT,1.77625083e+05,1.3669756
MPFIT,1.78245497e+05,1.403945
MPFIT,1.78865911e+05,1.4417544
MPFIT,1.79486324e+05,1.480418
MPFIT,1.80106738e+05,1.51995
MPFIT,1.80727151e+05,1.5603648
MPFIT,1.81347565e+05,1.6016767
MPFIT,1.81967979e+05,1.6439002
MPFIT,1.82588392e+05,1.6870499
MPFIT,1.83208806e+05,1.7311403
MPFIT,1.83829219e+05,1.7761862
MPFIT,1.84449633e+05,1.8222024
MPFIT,1.85070047e+05,1.8692036
MPFIT,1.8569046e+05,1.9172046
MPFIT,1.86310874e+05,1.9662205
MPFIT,1.86931288e+05,2.0162661
MPFIT,1.87551701e+05,2.0673564
MPFIT,1.88172115e+05,2.1195064
MPFIT,1.88792528e+05,2.1727312
MPFIT,1.89412942e+05,2.2270458
MPFIT,1.90033356e+05,2.2824652
MPFIT,1.90653769e+05,2.3390046
MPFIT,1.91274183e+05,2.3966789
MPFIT,1.91894596e+05,2.4555033
MPFIT,1.9251501e+05,2.5154927
MPFIT,1.93135424e+05,2.5766622
MPFIT,1.93755837e+05,2.6390267
MPFIT,1.94376251e+05,2.7026012
MPFIT,1.94996664e+05,2.7674005
MPFIT,1.95617078e+05,2.8334396
MPFIT,1.96237492e+05,2.9007331
MPFIT,1.96857905e+05,2.9692959
MPFIT,1.97478319e+05,3.0391424
MPFIT,1.98098732e+05,3.1102873
MPFIT,1.98719146e+05,3.182745
MPFIT,1.9933956e+05,3.2565298
MPFIT,1.99959973e+05,3.331656
MPFIT,2.00580387e+05,3.4081377
MPFIT,2.01200801e+05,3.4859888
MPFIT,2.01821214e+05,3.5652232
MPFIT,2.02441628e+05,3.6458545
MPFIT,2.03062041e+05,3.7278964
MPFIT,2.03682455e+05,3.811362
MPFIT,2.04302869e+05,3.8962647
MPFIT,2.04923282e+05,3.9826174
